trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-08-13,2026-08-13,2026-08-14,ARKK,buy,CBRS,CEREBRAS SYSTEMS INC - A,15675D103,equity,546721,630439,547074,83365,15.24,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKW,buy,CBRS,CEREBRAS SYSTEMS INC - A,15675D103,equity,158692,182267,158692,23575,14.86,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,8674627,10228519,8680221,1548298,17.84,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKG,buy,,FREENOME INC,35661P100,equity,190403,315460,191619,123841,64.63,1.006385
2026-08-13,2026-08-13,2026-08-14,ARKF,buy,SECZ,SECURITIZE CORP,81517B101,equity,649572,842274,649572,192702,29.67,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKG,buy,SDGR,SCHRODINGER INC,80810D103,equity,2085673,2127167,2098989,28178,1.34,1.006385
2026-08-13,2026-08-13,2026-08-14,ARKK,buy,CERS,CERUS CORP,157085101,equity,8542330,8602405,8547839,54566,0.64,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKW,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,455930,462821,455930,6891,1.51,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKF,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,373296,377229,373296,3933,1.05,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKF,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,504982,508958,504982,3976,0.79,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,1860728,1829471,1861928,-32457,-1.74,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKK,sell,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,1312036,1284208,1312882,-28674,-2.18,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKK,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,3433045,3385810,3435259,-49449,-1.44,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKW,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,564658,547455,564658,-17203,-3.05,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKW,sell,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,334632,319433,334632,-15199,-4.54,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKG,sell,ATAI UQ,ATAIBECKLEY INC,04650F101,equity,488501,250228,491620,-241392,-49.10,1.006385
2026-08-13,2026-08-13,2026-08-14,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1963964,1953679,1965231,-11552,-0.59,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,3899782,2501558,3924681,-1423123,-36.26,1.006385
2026-08-13,2026-08-13,2026-08-14,ARKF,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,492559,485175,492559,-7384,-1.50,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKX,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2178232,1959424,2178232,-218808,-10.05,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKG,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2674311,2674311,2691386,-17075,-0.63,1.006385
2026-08-13,2026-08-13,2026-08-14,ARKQ,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1981602,1957958,1975313,-17355,-0.88,0.996826
2026-08-13,2026-08-13,2026-08-14,ARKK,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,300323,297539,300517,-2978,-0.99,1.000645
2026-08-13,2026-08-13,2026-08-14,ARKW,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,118915,117813,118915,-1102,-0.93,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKF,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,75262,74564,75262,-698,-0.93,1.000000
2026-08-13,2026-08-13,2026-08-14,ARKK,exit,DE,DEERE & CO,244199105,equity,985,0,986,-985,-100.00,1.000645
