symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,3468213,1314105905.70,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2404837;ARKQ=599968;ARKW=392551;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,6182272,956521123.84,4,ARKK|ARKQ|ARKW|ARKX,ARKK=3947047;ARKQ=1120494;ARKW=571480;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,9734764,751426433.16,2,ARKG|ARKK,ARKG=2536743;ARKK=7198021
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,6943255,656762490.45,3,ARKF|ARKK|ARKW,ARKF=613744;ARKK=5358235;ARKW=971276
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2933591,589857142.37,3,ARKF|ARKK|ARKW,ARKF=264934;ARKK=2274538;ARKW=394119
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,9956353,587723517.59,2,ARKG|ARKK,ARKG=2203389;ARKK=7752964
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3481065,572983299.00,2,ARKG|ARKK,ARKG=1242869;ARKK=2238196
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4551016,565463738.00,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=3306215;ARKW=811109
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6816245,550070971.50,2,ARKG|ARKK,ARKG=2631217;ARKK=4185028
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,857607,534949518.39,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=27112;ARKK=459451;ARKQ=165566;ARKW=140152;ARKX=65326
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2546716,471116992.84,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=198961;ARKK=1383615;ARKQ=527866;ARKW=278960;ARKX=157314
NVDA,NASDAQ,67066G104,NVIDIA CORP,2054229,470151391.23,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115803;ARKK=1043867;ARKQ=456376;ARKW=288308;ARKX=149875
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3064735,452783948.90,3,ARKF|ARKK|ARKW,ARKF=436467;ARKK=2102202;ARKW=526066
AMZN,NASDAQ,023135106,AMAZON.COM INC,1677052,427614718.96,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=121132;ARKK=860402;ARKQ=281000;ARKW=278558;ARKX=135960
XYZ,NYSE,852234103,BLOCK INC,4510628,349708988.84,3,ARKF|ARKK|ARKW,ARKF=817396;ARKK=2824405;ARKW=868827
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,465257,342705979.92,3,ARKF|ARKK|ARKW,ARKF=51314;ARKK=301483;ARKW=112460
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,956361,332249375.01,4,ARKK|ARKQ|ARKW|ARKX,ARKK=404954;ARKQ=276497;ARKW=186272;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,3680144,319289293.44,2,ARKK|ARKW,ARKK=2863475;ARKW=816669
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1479824,314329415.84,2,ARKK|ARKW,ARKK=1232653;ARKW=247171
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,11657348,302275033.64,2,ARKG|ARKK,ARKG=2715805;ARKK=8941543
BLSH,NYSE,G16910120,BULLISH,7232116,294347121.20,3,ARKF|ARKK|ARKW,ARKF=771195;ARKK=5578006;ARKW=882915
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,9503966,273334062.16,3,ARKF|ARKK|ARKW,ARKF=759426;ARKK=7204921;ARKW=1539619
TER,NASDAQ,880770102,TERADYNE INC,660615,263380594.35,3,ARKK|ARKQ|ARKX,ARKK=236755;ARKQ=345725;ARKX=78135
RKLB,NASDAQ,773121108,ROCKET LAB,3590084,258414246.32,3,ARKK|ARKQ|ARKX,ARKK=1729249;ARKQ=1224731;ARKX=636104
AVGO,NASDAQ,11135F101,BROADCOM INC,692405,252409318.70,3,ARKK|ARKQ|ARKW,ARKK=437365;ARKQ=128943;ARKW=126097
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,5277646,247891032.62,3,ARKK|ARKQ|ARKX,ARKK=1919535;ARKQ=2385190;ARKX=972921
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,512697,231739044.00,4,ARKK|ARKQ|ARKW|ARKX,ARKK=214152;ARKQ=171173;ARKW=94929;ARKX=32443
NTRA,NASDAQ,632307104,NATERA INC,541412,211637950.80,2,ARKG|ARKK,ARKG=254995;ARKK=286417
ILMN,NASDAQ,452327109,ILLUMINA INC,845363,209193527.98,2,ARKG|ARKK,ARKG=382051;ARKK=463312
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,34603316,196892868.04,3,ARKK|ARKQ|ARKX,ARKK=20228831;ARKQ=9498786;ARKX=4875699
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,544576,192235328.00,3,ARKF|ARKK|ARKW,ARKF=31502;ARKK=384723;ARKW=128351
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,42475996,172027783.80,2,ARKG|ARKK,ARKG=14483907;ARKK=27992089
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1850091,167988262.80,2,ARKG|ARKK,ARKG=532113;ARKK=1317978
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12562489,159417985.41,2,ARKG|ARKK,ARKG=2723426;ARKK=9839063
XE,NASDAQ,98386P102,X-ENERGY INC,8518930,139369694.80,3,ARKK|ARKQ|ARKX,ARKK=6350451;ARKQ=1578427;ARKX=590052
LLY,NYSE,532457108,ELI LILLY & CO,106564,124694798.96,2,ARKG|ARKK,ARKG=67402;ARKK=39162
VCYT,NASDAQ,92337F107,VERACYTE INC,2800080,121411468.80,2,ARKG|ARKK,ARKG=1068702;ARKK=1731378
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,811273,117237061.23,3,ARKK|ARKQ|ARKX,ARKK=516290;ARKQ=215033;ARKX=79950
ABSI,NASDAQ,00091E109,ABSCI CORP,10925293,117009888.03,1,ARKG,ARKG=10925293
PSNL,NASDAQ,71535D106,PERSONALIS INC,6974347,114100316.92,1,ARKG,ARKG=6974347
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,601512,106563865.92,1,ARKG,ARKG=601512
DE,NYSE,244199105,DEERE & CO,150829,106050886.48,2,ARKQ|ARKX,ARKQ=87797;ARKX=63032
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,431095,103415379.55,3,ARKQ|ARKX|PRNT,ARKQ=230134;ARKX=197139;PRNT=3822
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,608856,95072864.40,2,ARKQ|ARKX,ARKQ=363910;ARKX=244946
CDNA,NASDAQ,14167L103,CAREDX INC,1553796,87773936.04,1,ARKG,ARKG=1553796
DASH,NASDAQ,25809K105,DOORDASH INC - A,385427,74082923.67,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58401;ARKQ=158102;ARKW=95472;ARKX=73452
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,4258802,73081042.32,2,ARKF|ARKK,ARKF=1175901;ARKK=3082901
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2318529,71178840.30,1,ARKG,ARKG=2318529
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4740425,70063481.50,1,ARKG,ARKG=4740425
TRMB,NASDAQ,896239100,TRIMBLE INC,1139791,67589606.30,2,ARKQ|ARKX,ARKQ=711215;ARKX=428576
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,237301,59339488.06,2,ARKF|ARKW,ARKF=73289;ARKW=164012
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1173527,58523791.49,2,ARKF|ARKW,ARKF=331093;ARKW=842434
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3493700,56737688.00,2,ARKQ|ARKX,ARKQ=2481102;ARKX=1012598
TOST,NYSE,888787108,TOAST INC-CLASS A,1877909,55680001.85,2,ARKF|ARKW,ARKF=1151075;ARKW=726834
CERS,NASDAQ,157085101,CERUS CORP,20496139,54724691.13,2,ARKG|ARKK,ARKG=7937872;ARKK=12558267
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1884706,52884850.36,1,ARKG,ARKG=1884706
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,5066359,50308944.87,1,ARKG,ARKG=5066359
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1786254,45853140.18,1,ARKG,ARKG=1786254
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24703,45122005.74,2,ARKF|ARKW,ARKF=13428;ARKW=11275
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,174544,43195276.40,1,ARKW,ARKW=174544
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,28992253,42618611.91,2,ARKG|ARKK,ARKG=11288863;ARKK=17703390
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2910923,41859072.74,1,ARKG,ARKG=2910923
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,900368,41191836.00,1,ARKG,ARKG=900368
RBRK,NYSE,781154109,RUBRIK INC-A,337046,37705336.02,1,ARKW,ARKW=337046
JOBY,NYSE,G65163100,JOBY AVIATION INC,5656493,36427814.92,2,ARKQ|ARKX,ARKQ=3454010;ARKX=2202483
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5397732,34869348.72,1,ARKQ,ARKQ=5397732
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,69411,34795734.30,2,ARKF|ARKW,ARKF=27376;ARKW=42035
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,1016478,33767399.16,1,ARKG,ARKG=1016478
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,45167,33638123.25,2,ARKQ|ARKX,ARKQ=31231;ARKX=13936
CCJ,NYSE,13321L108,CAMECO CORP,338441,32013134.19,1,ARKQ,ARKQ=338441
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,639569,31223758.58,1,ARKW,ARKW=639569
SYM,NASDAQ,87151X101,SYMBOTIC INC,684142,30834279.94,1,ARKQ,ARKQ=684142
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,179609,29062532.29,2,ARKF|ARKW,ARKF=85096;ARKW=94513
SNPS,NASDAQ,871607107,SYNOPSYS INC,70621,28900938.04,3,ARKQ|ARKX|PRNT,ARKQ=45565;ARKX=18026;PRNT=7030
P,NYSE,74624M102,EVERPURE INC-A,256355,28427205.95,1,ARKW,ARKW=256355
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1622992,28337440.32,1,ARKG,ARKG=1622992
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7978985,28245606.90,1,ARKG,ARKG=7978985
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,70116,28192942.44,1,ARKQ,ARKQ=70116
CAT,NYSE,149123101,CATERPILLAR INC,34171,27610509.71,1,ARKQ,ARKQ=34171
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1162109,25333976.20,2,ARKF|ARKW,ARKF=526338;ARKW=635771
