symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
TOST,TOAST INC-CLASS A,NYSE,34.9500,22.2600,45.6400,54.28,-23.42,57.01,34.9500,0.00,63885419.55,ARKF|ARKW,ok
TRMB,TRIMBLE INC,NASDAQ,56.9900,47.9200,84.4200,24.85,-32.49,18.93,56.9900,0.00,63417674.14,ARKQ|ARKX,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,13.9000,3.9700,15.4000,86.88,-9.74,250.13,13.9000,0.00,60510244.50,ARKG,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,17.6600,14.8800,32.7300,15.57,-46.04,18.68,17.6600,0.00,58600930.76,ARKF|ARKK,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,212.9200,85.6800,227.5000,89.72,-6.41,148.51,212.9200,0.00,58412472.80,ARKF|ARKW,ok
CERS,CERUS CORP,NASDAQ,2.7600,1.1500,3.4700,69.40,-20.46,140.00,2.7600,0.00,44638448.76,ARKG|ARKK,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,26.9300,8.1950,27.3500,97.81,-1.54,228.62,26.9300,0.00,44175271.82,ARKG,ok
MELI,MERCADOLIBRE INC,NASDAQ,1779.1400,1495.0000,2548.5000,26.97,-30.19,19.01,1779.1400,0.00,42847028.62,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.5600,12.0000,26.1550,88.73,-6.10,104.67,24.5600,-0.00,42507858.56,ARKG,ok
JOBY,JOBY AVIATION INC,NYSE,7.6500,6.6300,19.9800,7.64,-61.71,15.38,7.6500,0.00,42297729.75,ARKQ|ARKX,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,246.0000,98.0100,292.7200,76.01,-15.96,150.99,246.0000,0.00,42219504.00,ARKW,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,9.0000,1.3400,10.0500,87.94,-10.45,571.64,9.0000,0.00,41873301.00,ARKG,ok
P,EVERPURE INC-A,NYSE,117.0600,54.3700,119.1000,96.85,-1.71,115.30,117.0600,0.00,38531352.54,ARKW,ok
SDGR,SCHRODINGER INC,NASDAQ,17.6700,10.9450,23.0200,55.69,-23.24,61.44,17.6700,0.00,37622592.93,ARKG,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,344.2000,196.6000,408.6100,69.62,-15.76,75.08,344.2000,0.00,37172911.60,ARKK|ARKQ|ARKW|ARKX,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,516.2800,405.0000,745.0000,32.73,-30.70,27.48,516.2800,0.00,35009463.08,ARKF|ARKW,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,795.7100,447.0000,1016.0600,61.28,-21.69,78.01,795.7100,0.00,34879947.85,ARKQ|ARKX,ok
RBRK,RUBRIK INC-A,NYSE,100.5500,42.2500,106.5000,90.74,-5.59,137.99,100.5500,0.00,33322873.30,ARKW,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,59.6200,41.7100,86.7400,39.77,-31.27,42.94,59.6200,0.00,32883351.38,ARKG,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.1500,3.6000,8.5650,51.36,-28.20,70.83,6.1500,0.00,31302030.15,ARKQ,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,32.9600,18.8500,38.5400,71.66,-14.48,74.85,32.9600,0.00,30766775.68,ARKG,ok
CCJ,CAMECO CORP,NYSE,96.0300,68.9600,135.2400,40.84,-28.99,39.25,96.0300,0.00,30646726.11,ARKQ,ok
SNPS,SYNOPSYS INC,NASDAQ,404.4100,366.0000,615.7900,15.38,-34.33,10.49,404.4100,0.00,27745356.87,ARKQ|ARKX|PRNT,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.0400,20.4600,48.7800,12.64,-50.72,17.50,24.0400,-0.00,27265326.60,ARKF|ARKW,ok
CAT,CATERPILLAR INC,NYSE,840.8700,410.5200,1073.4600,64.92,-21.67,104.83,840.8700,0.00,27103762.71,ARKQ,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,183.2500,110.8100,187.1200,94.93,-2.07,65.37,183.2500,0.00,26780521.50,ARKF|ARKW,ok
SYM,SYMBOTIC INC,NASDAQ,40.4600,38.1850,87.8800,4.58,-53.96,5.96,40.4600,0.00,26101393.36,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,41.5000,18.7300,52.3800,67.67,-20.77,121.57,41.5000,0.00,26097897.50,ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.1400,1.0700,2.7300,4.22,-58.24,6.54,1.1400,0.00,26094988.74,ARKG|ARKK,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,391.1800,328.5700,603.8800,22.74,-35.22,19.06,391.1800,0.00,25867168.68,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.0500,2.6700,6.9400,8.90,-56.05,14.23,3.0500,0.00,22348219.25,ARKG,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,8.2100,5.5000,24.1700,14.52,-66.03,49.27,8.2100,0.00,21946996.63,ARKG,ok
PONY,PONY AI INC,NASDAQ,7.7450,6.3650,24.9200,7.44,-68.92,21.68,7.7450,-0.00,21730185.23,ARKQ,ok
WRD,WERIDE INC-ADR,NASDAQ,6.0000,5.1800,12.5500,11.13,-52.19,15.83,6.0000,0.00,21532200.00,ARKQ,ok
FIG,FIGMA INC-CL A,NYSE,26.0100,16.6000,78.0000,15.33,-66.65,56.69,26.0100,0.00,20754081.27,ARKW,ok
NFLX,NETFLIX INC,NASDAQ,77.7700,65.0800,126.7100,20.59,-38.62,19.50,77.7700,0.00,20714117.27,ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,16.0800,11.0000,18.1800,70.75,-11.55,46.18,16.0800,-0.00,19412274.48,ARKG,ok
MASS,908 DEVICES INC,NASDAQ,10.0800,5.0250,10.5200,91.99,-4.18,100.60,10.0800,0.00,18729768.96,ARKG,ok
OKLO,OKLO INC,NYSE,41.3600,36.6100,193.8400,3.02,-78.66,12.97,41.3600,0.00,18431918.56,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,7.4900,3.8250,13.7300,37.00,-45.45,95.82,7.4900,0.00,18116482.44,ARKW,ok
SNOW,SNOWFLAKE INC,NYSE,325.3300,118.3000,341.9500,92.57,-4.86,175.00,325.3300,-0.00,17823854.71,ARKW,ok
SE,SEA LTD-ADR,NYSE,116.2600,77.0500,199.3000,32.07,-41.67,50.89,116.2600,0.00,17715233.76,ARKF,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,90.8700,84.8200,165.3000,7.52,-45.03,7.13,90.8700,0.00,16863109.38,ARKQ,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,14.3500,11.2000,18.9800,40.49,-24.39,28.12,14.3500,0.00,15528508.10,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,4.0100,3.9700,11.3500,0.54,-64.67,1.01,4.0100,0.00,15464733.42,ARKQ,ok
HEI,HEICO CORP,NYSE,368.0100,256.1100,376.8600,92.67,-2.35,43.69,368.0100,0.00,13963035.42,ARKX,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,665.0000,483.0200,697.6700,84.78,-4.68,37.68,665.0000,0.00,12863760.00,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,297.4400,186.6700,314.2800,86.80,-5.36,59.34,297.4400,0.00,12289031.04,ARKX,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,108.5800,80.5000,202.5300,23.01,-46.39,34.88,108.5800,0.00,10512932.76,ARKF,ok
KLAR,KLARNA GROUP PLC,NYSE,15.0600,12.0600,47.4800,8.47,-68.28,24.88,15.0600,0.00,10316717.46,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,27.1100,17.3100,27.7500,93.87,-2.31,56.61,27.1100,0.00,9889565.34,ARKG,ok
LMT,LOCKHEED MARTIN CORP,NYSE,607.1700,437.2500,692.0000,66.70,-12.26,38.86,607.1700,0.00,8038930.80,ARKX,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,49.0300,15.6500,57.1800,80.38,-14.25,213.29,49.0300,0.00,7801702.63,ARKX,ok
FRNM,FREENOME INC,NASDAQ,13.4500,9.9500,14.4700,77.43,-7.05,35.18,13.4500,0.00,7581818.80,ARKG,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,27.7700,24.7400,47.7000,13.20,-41.78,12.25,27.7700,0.00,6882822.27,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,5.8900,5.1400,13.7000,8.76,-57.01,14.59,5.8900,-0.00,6263484.90,ARKF,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.5700,29.2300,93.8800,8.26,-63.18,18.27,34.5700,0.00,5073666.05,ARKF,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7280,0.6900,3.1000,1.58,-76.52,5.51,0.7280,0.00,4799895.46,ARKG,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,98.0900,68.5900,100.9900,91.05,-2.87,43.01,98.0900,0.00,3918008.87,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,15.0200,12.0700,24.8900,23.01,-39.65,24.44,15.0200,0.00,3539417.94,ARKF,ok
PTC,PTC INC,NASDAQ,146.4800,108.5000,217.6400,34.80,-32.70,35.00,146.4800,-0.00,3371823.12,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,246.7900,185.5000,329.0900,42.68,-25.01,33.04,246.7900,0.00,3302543.78,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,160.7600,150.0300,297.5000,7.28,-45.96,7.15,160.7600,-0.00,3162149.20,ARKX,ok
VELO,VELO3D INC,NASDAQ,14.6300,2.8700,31.7500,40.72,-53.92,409.76,14.6300,0.00,3070793.11,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.4400,1.7000,4.1200,71.90,-16.50,102.35,3.4400,0.00,2828681.04,PRNT,ok
HPQ,HP INC,NYSE,29.9600,17.5600,32.1900,84.76,-6.93,70.62,29.9600,0.00,2723304.08,PRNT,ok
PRLB,PROTO LABS INC,NYSE,84.8800,45.1000,93.0000,83.05,-8.73,88.20,84.8800,-0.00,2431727.12,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.6000,7.3400,12.8100,23.03,-32.86,17.17,8.6000,-0.00,2365017.20,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.1100,9.4100,14.8600,31.19,-25.24,18.07,11.1100,-0.00,2307846.97,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,6.6900,4.7800,7.5000,70.22,-10.80,39.96,6.6900,0.00,2288802.87,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5500,1.1900,2.3200,31.86,-33.19,30.25,1.5500,0.00,2265292.45,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,85.9500,35.8600,106.0800,71.33,-18.98,139.68,85.9500,0.00,1960003.80,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,437.7100,190.1000,448.8500,95.69,-2.48,130.25,437.7100,0.00,1203702.50,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,281.9700,216.2200,310.0000,70.11,-9.04,30.41,281.9700,0.00,1202602.05,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,375.0900,263.8100,388.8400,89.00,-3.54,42.18,375.0900,0.00,1161653.73,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,161.2400,73.0800,199.8900,69.52,-19.34,120.63,161.2400,0.00,1112072.28,PRNT,ok
AME,AMETEK INC,NYSE,249.9900,179.2400,261.1600,86.36,-4.28,39.47,249.9900,0.00,1027458.90,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,167.9100,122.0000,200.4400,58.53,-16.23,37.63,167.9100,0.00,917963.97,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.0100,1.3400,9.0800,8.66,-77.86,50.00,2.0100,0.00,784018.59,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,128.1500,91.9900,192.6700,35.92,-33.49,39.31,128.1500,0.00,551942.05,ARKF,ok
ATI,ATI INC,NYSE,226.4600,70.4200,243.5700,90.12,-7.02,221.58,226.4600,0.00,100548.24,PRNT,ok
MMM,3M CO,NYSE,180.9400,139.3400,184.9000,91.31,-2.14,29.86,180.9400,-0.00,92098.46,PRNT,ok
MTRN,MATERION CORP,NYSE,264.0300,107.7200,304.5800,79.40,-13.31,145.11,264.0300,0.00,89770.20,PRNT,ok
AVNT,AVIENT CORP,NYSE,43.4600,27.4800,46.6400,83.40,-6.82,58.15,43.4600,0.00,87224.22,PRNT,ok
JBL,JABIL INC,NYSE,338.6200,189.6000,428.9300,62.27,-21.05,78.60,338.6200,0.00,84316.38,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,531.9600,228.0000,625.9900,76.37,-15.02,133.32,531.9600,0.00,78730.08,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.7400,20.3500,43.8100,44.29,-29.83,51.06,30.7400,0.00,66091.00,PRNT,ok
ATAI,ATAIBECKLEY INC,NASDAQ,7.2900,3.2650,7.3250,99.14,-0.48,123.28,7.2900,0.00,21651.30,ARKG,ok
