symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2703924,1067401038.24,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1721380;ARKQ=550493;ARKW=365942;ARKX=66109
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1183548,632476215.72,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=531426;ARKQ=249987;ARKW=262086;ARKX=86912
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,3850606,535773318.84,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2091225;ARKQ=858450;ARKW=407215;ARKX=493716
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8804304,492424722.72,2,ARKG|ARKK,ARKG=2247190;ARKK=6557114
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3766102,469783563.48,3,ARKF|ARKK|ARKW,ARKF=601290;ARKK=2493852;ARKW=670960
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4274179,469561304.94,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2870733;ARKW=957474
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,8102665,410237928.95,2,ARKG|ARKK,ARKG=2024378;ARKK=6078287
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2913229,378836299.16,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1519417;ARKQ=584309;ARKW=368947;ARKX=192896
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2351763,370096943.31,3,ARKF|ARKK|ARKW,ARKF=258472;ARKK=1710497;ARKW=382794
AMZN,NASDAQ,023135106,AMAZON.COM INC,1461854,361531112.74,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=667944;ARKQ=265835;ARKW=267007;ARKX=145689
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,8054855,336451293.35,2,ARKG|ARKK,ARKG=3071921;ARKK=4982934
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3709719,335173111.65,2,ARKG|ARKK,ARKG=1332285;ARKK=2377434
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,918417,322061289.39,4,ARKK|ARKQ|ARKW|ARKX,ARKK=358626;ARKQ=274837;ARKW=186272;ARKX=98682
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5618296,309174828.88,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=4133319;ARKW=1052865
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4753309,299458467.00,3,ARKF|ARKK|ARKW,ARKF=509970;ARKK=3395052;ARKW=848287
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8772430,271945330.00,2,ARKG|ARKK,ARKG=2211124;ARKK=6561306
NVDA,NASDAQ,67066G104,NVIDIA CORP,1176199,239391782.47,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=85949;ARKK=534814;ARKQ=294737;ARKW=130097;ARKX=130602
XYZ,NYSE,852234103,BLOCK INC,2915789,229530910.08,3,ARKF|ARKK|ARKW,ARKF=582872;ARKK=1620930;ARKW=711987
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4548696,213606764.16,3,ARKK|ARKQ|ARKX,ARKK=1363589;ARKQ=2179665;ARKX=1005442
TER,NASDAQ,880770102,TERADYNE INC,590325,201365760.75,3,ARKK|ARKQ|ARKX,ARKK=157488;ARKQ=343649;ARKX=89188
DE,NYSE,244199105,DEERE & CO,328303,192267368.92,3,ARKK|ARKQ|ARKX,ARKK=114854;ARKQ=129789;ARKX=83660
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2280238,189966627.78,2,ARKK|ARKW,ARKK=1677180;ARKW=603058
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,14493767,188708846.34,2,ARKG|ARKK,ARKG=2899997;ARKK=11593770
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,428714,180737248.12,4,ARKK|ARKQ|ARKW|ARKX,ARKK=144279;ARKQ=162870;ARKW=88632;ARKX=32933
ILMN,NASDAQ,452327109,ILLUMINA INC,833002,158312030.10,2,ARKG|ARKK,ARKG=357131;ARKK=475871
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,233334,153237437.82,3,ARKF|ARKK|ARKW,ARKF=37931;ARKK=130934;ARKW=64469
NTRA,NASDAQ,632307104,NATERA INC,560746,153021975.94,2,ARKG|ARKK,ARKG=238363;ARKK=322383
BLSH,NYSE,G16910120,BULLISH,6384614,146016122.18,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4612601;ARKW=1005042
AVGO,NASDAQ,11135F101,BROADCOM INC,371346,142615431.30,3,ARKK|ARKQ|ARKW,ARKK=191676;ARKQ=84232;ARKW=95438
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,686830,140539154.60,2,ARKK|ARKW,ARKK=540399;ARKW=146431
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28935509,131656565.95,3,ARKK|ARKQ|ARKX,ARKK=14600211;ARKQ=9061637;ARKX=5273661
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8233290,120288366.90,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5938405;ARKW=1539619
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,412452,119070767.88,3,ARKQ|ARKX|PRNT,ARKQ=207630;ARKX=201674;PRNT=3148
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,35385056,116770684.80,2,ARKG|ARKK,ARKG=13522574;ARKK=21862482
