symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TOST,NYSE,888787108,TOAST INC-CLASS A,1871603,56148090.00,2,ARKF|ARKW,ARKF=1144769;ARKW=726834
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,1061468,51863326.48,2,ARKQ|ARKX,ARKQ=517793;ARKX=543675
CAT,NYSE,149123101,CATERPILLAR INC,55340,51651035.60,1,ARKQ,ARKQ=55340
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,182362,49370864.26,1,ARKW,ARKW=182362
CERS,NASDAQ,157085101,CERUS CORP,15828296,48592868.72,2,ARKG|ARKK,ARKG=7151526;ARKK=8676770
CDNA,NASDAQ,14167L103,CAREDX INC,1658140,47969990.20,1,ARKG,ARKG=1658140
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,3515965,47078771.35,1,ARKG,ARKG=3515965
JOBY,NYSE,G65163100,JOBY AVIATION INC,5876261,46363699.29,2,ARKQ|ARKX,ARKQ=3422894;ARKX=2453367
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,125311,45050557.61,4,ARKK|ARKQ|ARKW|ARKX,ARKK=89968;ARKQ=16168;ARKW=12457;ARKX=6718
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,59064,43488823.20,2,ARKQ|ARKX,ARKQ=40535;ARKX=18529
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22188,41577649.44,2,ARKF|ARKW,ARKF=13356;ARKW=8832
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,147558,41574466.50,1,ARKW,ARKW=147558
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2593263,38665551.33,2,ARKQ|ARKX,ARKQ=1762175;ARKX=831088
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1665382,38270478.36,1,ARKG,ARKG=1665382
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1757164,37656024.52,1,ARKG,ARKG=1757164
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4723521,36607287.75,1,ARKG,ARKG=4723521
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23941769,35912653.50,2,ARKG|ARKK,ARKG=10524887;ARKK=13416882
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,52675,32821792.50,2,ARKQ|ARKX,ARKQ=35023;ARKX=17652
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5349105,32790013.65,1,ARKQ,ARKQ=5349105
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2022331,32620199.03,1,ARKG,ARKG=2022331
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1243327,31344273.67,2,ARKF|ARKW,ARKF=574270;ARKW=669057
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,64023,30798904.38,2,ARKF|ARKW,ARKF=25634;ARKW=38389
CCJ,NYSE,13321L108,CAMECO CORP,335393,30711937.01,1,ARKQ,ARKQ=335393
SNPS,NASDAQ,871607107,SYNOPSYS INC,71551,30473570.90,3,ARKQ|ARKX|PRNT,ARKQ=45157;ARKX=20053;PRNT=6341
RBRK,NYSE,781154109,RUBRIK INC-A,337046,29676900.30,1,ARKW,ARKW=337046
SYM,NASDAQ,87151X101,SYMBOTIC INC,677980,29600606.80,1,ARKQ,ARKQ=677980
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,526369,28913449.17,1,ARKG,ARKG=526369
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,256650,28162204.50,1,ARKQ,ARKQ=256650
P,NYSE,74624M102,EVERPURE INC-A,334759,25786485.77,1,ARKW,ARKW=334759
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,4234232,24008095.44,1,ARKG,ARKG=4234232
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,881375,23841193.75,1,ARKG,ARKG=881375
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,61511,23343424.50,1,ARKQ,ARKQ=61511
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,149556,21915936.24,2,ARKF|ARKW,ARKF=84630;ARKW=64926
OKLO,NYSE,02156V109,OKLO INC,468350,21656504.00,1,ARKQ,ARKQ=468350
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,6130834,21273993.98,1,ARKG,ARKG=6130834
WRD,NASDAQ,950915108,WERIDE INC-ADR,3466559,21215341.08,1,ARKQ,ARKQ=3466559
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,639569,21092985.62,1,ARKW,ARKW=639569
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3171938,20363841.96,1,ARKW,ARKW=3171938
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1225627,17416159.67,1,ARKG,ARKG=1225627
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2713955,17287893.35,1,ARKG,ARKG=2713955
SE,NYSE,81141R100,SEA LTD-ADR,156686,17124212.94,1,ARKF,ARKF=156686
NFLX,NASDAQ,64110L106,NETFLIX INC,232655,17107122.15,1,ARKW,ARKW=232655
KDK,NASDAQ,500081104,KODIAK AI INC,3569536,16169998.08,1,ARKQ,ARKQ=3569536
HEI,NYSE,422806109,HEICO CORP,45740,15808201.40,1,ARKX,ARKX=45740
MASS,NASDAQ,65443P102,908 DEVICES INC,1886444,15393383.04,1,ARKG,ARKG=1886444
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,14827203.57,1,ARKF,ARKF=1059843
PONY,NASDAQ,732908108,PONY AI INC,2103341,14618219.95,1,ARKQ,ARKQ=2103341
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,13828176.83,1,ARKF,ARKF=704441
GRMN,NYSE,B3Z5T14,GARMIN LTD,55981,13513253.59,1,ARKX,ARKX=55981
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,9770019.06,1,ARKF,ARKF=99562
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,9720779.94,1,ARKF,ARKF=254871
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,14293,7360752.07,1,ARKX,ARKX=14293
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,1333978,7043403.84,2,ARKQ|ARKX,ARKQ=789060;ARKX=544918
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6693787,5798158.30,1,ARKG,ARKG=6693787
ROKU,NASDAQ,77543R102,ROKU INC,38094,5400205.44,2,ARKF|ARKW,ARKF=36843;ARKW=1251
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,4808151.90,1,ARKF,ARKF=150915
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,21230,4727496.40,1,ARKX,ARKX=21230
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,21230,4405437.30,1,ARKX,ARKX=21230
XMTR,NASDAQ,98423F109,XOMETRY INC-A,44260,4299859.00,1,PRNT,PRNT=44260
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3663300.87,1,ARKF,ARKF=41073
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3634755.00,1,ARKF,ARKF=242317
DDD,NYSE,88554D205,3D SYSTEMS CORP,992666,2948218.02,1,PRNT,PRNT=992666
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,226390,2875153.00,1,PRNT,PRNT=226390
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,403478,2731546.06,1,PRNT,PRNT=403478
HPQ,NYSE,40434L105,HP INC,109447,2695679.61,1,PRNT,PRNT=109447
PRLB,NYSE,743713109,PROTO LABS INC,34044,2620707.12,1,PRNT,PRNT=34044
PTC,NASDAQ,69370C100,PTC INC,20233,2478744.83,1,PRNT,PRNT=20233
ADSK,NASDAQ,052769106,AUTODESK INC,11752,2419971.84,1,PRNT,PRNT=11752
VELO,NASDAQ,92259N302,VELO3D INC,187189,2394147.31,1,PRNT,PRNT=187189
SSYS,NASDAQ,M85548101,STRATASYS LTD,247471,2061433.43,1,PRNT,PRNT=247471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1199038,1798557.00,1,PRNT,PRNT=1199038
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3321,1300171.50,1,PRNT,PRNT=3321
GE,NYSE,369604301,GENERAL ELECTRIC,3470,1227443.10,1,PRNT,PRNT=3470
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7238,1166476.08,1,PRNT,PRNT=7238
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4031,1018149.98,1,PRNT,PRNT=4031
AME,NYSE,031100100,AMETEK INC,4024,941455.04,1,PRNT,PRNT=4024
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,922527.70,1,ARKF,ARKF=401099
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5060,903007.60,1,PRNT,PRNT=5060
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,497240.64,1,ARKF,ARKF=4427
MTRN,NYSE,576690101,MATERION CORP,439,111185.53,1,PRNT,PRNT=439
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,172,99221.64,1,PRNT,PRNT=172
ATI,NYSE,01741R102,ATI INC,469,88847.36,1,PRNT,PRNT=469
JBL,NYSE,466313103,JABIL INC,237,77456.34,1,PRNT,PRNT=237
MMM,NYSE,88579Y101,3M CO,452,70774.16,1,PRNT,PRNT=452
AVNT,NYSE,05368V106,AVIENT CORP,1937,69363.97,1,PRNT,PRNT=1937
KMT,NYSE,489170100,KENNAMETAL INC,1903,65310.96,1,PRNT,PRNT=1903
DCH,NYSE,024061103,DAUCH CORPORATION,11619,59914.54,2,PRNT|PRNT,PRNT=5481
