symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1219862,47721001.44,3,ARKF|ARKK|ARKW,ARKF=379082;ARKK=15966;ARKW=824814
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1765414,47577907.30,1,ARKG,ARKG=1765414
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2291479,45806665.21,1,ARKG,ARKG=2291479
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,5007249,45265530.96,1,ARKG,ARKG=5007249
CERS,NASDAQ,157085101,CERUS CORP,16525581,44949580.32,2,ARKG|ARKK,ARKG=7845252;ARKK=8680329
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2876963,44420308.72,1,ARKG,ARKG=2876963
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,39342162.66,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,612968,38966375.76,1,ARKG,ARKG=612968
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,170894,38107653.06,1,ARKW,ARKW=170894
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67636,37373624.52,2,ARKF|ARKW,ARKF=26476;ARKW=41160
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,106037,36790597.52,4,ARKK|ARKQ|ARKW|ARKX,ARKK=72429;ARKQ=15341;ARKW=12197;ARKX=6070
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23393801,35558577.52,2,ARKG|ARKK,ARKG=11157143;ARKK=12236658
CCJ,NYSE,13321L108,CAMECO CORP,318121,34026222.16,1,ARKQ,ARKQ=318121
P,NYSE,74624M102,EVERPURE INC-A,327759,33696902.79,1,ARKW,ARKW=327759
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,1004618,33172486.36,1,ARKG,ARKG=1004618
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,31278480.75,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
RBRK,NYSE,781154109,RUBRIK INC-A,329996,30574129.40,1,ARKW,ARKW=329996
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,29274395.04,1,ARKQ,ARKQ=5073552
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7885885,29256633.35,1,ARKG,ARKG=7885885
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1131505,29181513.95,2,ARKF|ARKW,ARKF=509034;ARKW=622471
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,145871,27788425.50,2,ARKF|ARKW,ARKF=82300;ARKW=63571
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,27757249.79,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1299211,26477920.18,1,ARKG,ARKG=1299211
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,626189,26087033.74,1,ARKW,ARKW=626189
CAT,NYSE,149123101,CATERPILLAR INC,32131,26067558.99,1,ARKQ,ARKQ=32131
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,25986135.42,1,ARKQ,ARKQ=643062
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,24510205.44,1,ARKQ,ARKQ=65916
MASS,NASDAQ,65443P102,908 DEVICES INC,1999772,21997492.00,1,ARKG,ARKG=1999772
NFLX,NASDAQ,64110L106,NETFLIX INC,265218,21808876.14,1,ARKW,ARKW=265218
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,21749813.76,1,ARKQ,ARKQ=3577272
FIG,NYSE,316841105,FIGMA INC-CL A,794532,21666887.64,1,ARKW,ARKW=794532
PONY,NASDAQ,732908108,PONY AI INC,2796770,21087645.80,1,ARKQ,ARKQ=2796770
OKLO,NYSE,02156V109,OKLO INC,444227,19665929.29,1,ARKQ,ARKQ=444227
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2408464,19147288.80,1,ARKW,ARKW=2408464
SE,NYSE,81141R100,SEA LTD-ADR,152376,18769675.68,1,ARKF,ARKF=152376
SNOW,NYSE,833445109,SNOWFLAKE INC,54554,17294709.08,1,ARKW,ARKW=54554
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,17283055.12,1,ARKQ,ARKQ=184984
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,16383387.64,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,15338601.39,1,ARKQ,ARKQ=3844261
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,13492536.37,1,ARKF,ARKF=107399
HEI,NYSE,422806109,HEICO CORP,36787,12914076.35,1,ARKX,ARKX=36787
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,392574,12250271.67,1,ARKG,ARKG=392574
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,18907,11852798.30,2,ARKQ|ARKX,ARKQ=5494;ARKX=13413
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11554153.20,1,ARKX,ARKX=40056
FRNM,NASDAQ,35661P100,FREENOME INC,757197,10593186.03,1,ARKG,ARKG=757197
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9775535.07,1,ARKF,ARKF=685041
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,7940511.64,1,ARKF,ARKF=1179868
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7661074.41,1,ARKF,ARKF=247851
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,154246,7264986.60,1,ARKX,ARKX=154246
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,7142934.20,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,7095883,6012341.67,1,ARKG,ARKG=7095883
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,5296748.85,1,ARKF,ARKF=146765
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,4343801.25,1,ARKF,ARKF=39943
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,3810411.99,1,ARKF,ARKF=235647
PTC,NASDAQ,69370C100,PTC INC,23019,3479091.66,1,PRNT,PRNT=23019
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3361692.22,1,PRNT,PRNT=13382
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3058065.20,1,ARKX,ARKX=19070
VELO,NASDAQ,92259N302,VELO3D INC,209897,2699275.42,1,PRNT,PRNT=209897
HPQ,NYSE,40434L105,HP INC,90898,2683308.96,1,PRNT,PRNT=90898
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2647777.02,1,PRNT,PRNT=822291
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2278765.19,1,PRNT,PRNT=207727
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2250677.66,1,PRNT,PRNT=1461479
PRLB,NYSE,743713109,PROTO LABS INC,28649,2223162.40,1,PRNT,PRNT=28649
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2213535.81,1,PRNT,PRNT=342123
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2175265.82,1,PRNT,PRNT=275002
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2001735.12,1,PRNT,PRNT=22804
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1194839.75,1,PRNT,PRNT=4265
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1082525.38,1,PRNT,PRNT=3097
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1060758.60,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1036007.50,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,993674.70,1,PRNT,PRNT=4110
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,901036.29,1,ARKF,ARKF=390059
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,872587.87,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,514428.08,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,95562.12,1,PRNT,PRNT=444
MMM,NYSE,88579Y101,3M CO,509,91299.33,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,89552.34,1,PRNT,PRNT=2007
MTRN,NYSE,576690101,MATERION CORP,340,79050.00,1,PRNT,PRNT=340
JBL,NYSE,466313103,JABIL INC,249,76861.32,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,71941.32,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,62930.50,1,PRNT,PRNT=2150
