cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,682265,150077832.05,2,ARKK|ARKW,"{""ARKK"":529892.0,""ARKW"":152373.0}"
452327109,ILMN,ILLUMINA INC,equity,755275,149665294.00,2,ARKG|ARKK,"{""ARKK"":394584.0,""ARKG"":360691.0}"
11135F101,AVGO,BROADCOM INC,equity,353311,138579173.53,3,ARKK|ARKQ|ARKW,"{""ARKK"":177777.0,""ARKQ"":81692.0,""ARKW"":93842.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,28321852,137077763.68,3,ARKK|ARKQ|ARKX,"{""ARKK"":14063363.0,""ARKQ"":9156498.0,""ARKX"":5101991.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12635210,136081211.70,2,ARKG|ARKK,"{""ARKK"":9968148.0,""ARKG"":2667062.0}"
G16910120,BLSH,BULLISH,equity,5915367,135639365.31,3,ARKF|ARKK|ARKW,"{""ARKK"":4181294.0,""ARKW"":988222.0,""ARKF"":745851.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7622594,132785587.48,3,ARKF|ARKK|ARKW,"{""ARKK"":5374273.0,""ARKW"":1513855.0,""ARKF"":734466.0}"
632307104,NTRA,NATERA INC,equity,480005,129774151.80,2,ARKG|ARKK,"{""ARKK"":239266.0,""ARKG"":240739.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,431933,120016903.38,3,ARKQ|ARKX|PRNT,"{""ARKQ"":221842.0,""ARKX"":206269.0,""PRNT"":3822.0}"
98386P102,XE,X-ENERGY INC,equity,6737178,117159525.42,3,ARKK|ARKQ|ARKX,"{""ARKK"":4598211.0,""ARKQ"":1521547.0,""ARKX"":617420.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1583298,111511678.14,2,ARKQ|ARKX,"{""ARKQ"":995704.0,""ARKX"":587594.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33941232,107933117.76,2,ARKG|ARKK,"{""ARKK"":20268525.0,""ARKG"":13672707.0}"
532457108,LLY,ELI LILLY & CO,equity,92092,103268285.12,2,ARKG|ARKK,"{""ARKK"":28434.0,""ARKG"":63658.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,545238,94756912.02,3,ARKK|ARKQ|ARKX,"{""ARKK"":290265.0,""ARKQ"":181883.0,""ARKX"":73090.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,567571,90345951.78,2,ARKQ|ARKX,"{""ARKQ"":337143.0,""ARKX"":230428.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1325238,89930650.68,2,ARKG|ARKK,"{""ARKK"":877167.0,""ARKG"":448071.0}"
71535D106,PSNL,PERSONALIS INC,equity,6750500,89106600.00,1,ARKG,"{""ARKG"":6750500.0}"
92337F107,VCYT,VERACYTE INC,equity,1884911,84538258.35,2,ARKG|ARKK,"{""ARKK"":1026671.0,""ARKG"":858240.0}"
00091E109,ABSI,ABSCI CORP,equity,10313389,81785174.77,1,ARKG,"{""ARKG"":10313389.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,79926407.03,1,ARKW,"{""ARKW"":3775474.0}"
25809K105,DASH,DOORDASH INC - A,equity,379611,76112005.50,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":152414.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":76840.0}"
14167L103,CDNA,CAREDX INC,equity,1535373,73467598.05,1,ARKG,"{""ARKG"":1535373.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,457013,72587374.79,1,ARKG,"{""ARKG"":457013.0}"
896239100,TRMB,TRIMBLE INC,equity,1134059,65537269.61,2,ARKQ|ARKX,"{""ARKQ"":685595.0,""ARKX"":448464.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3369658,60754933.74,2,ARKF|ARKK,"{""ARKK"":2232409.0,""ARKF"":1137249.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,59937136.11,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,287505,58231262.70,2,ARKF|ARKW,"{""ARKW"":208373.0,""ARKF"":79132.0}"
833445109,SNOW,SNOWFLAKE INC,equity,174039,53522213.67,2,ARKK|ARKW,"{""ARKK"":103422.0,""ARKW"":70617.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4474937,50343041.25,1,ARKG,"{""ARKG"":4474937.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3451292,45211925.20,2,ARKQ|ARKX,"{""ARKQ"":2391702.0,""ARKX"":1059590.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44393110.94,1,ARKF,"{""ARKF"":2096992.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,157347,43050139.20,1,ARKW,"{""ARKW"":157347.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5634241,41580698.58,2,ARKQ|ARKX,"{""ARKQ"":3329546.0,""ARKX"":2304695.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,21684,41173362.36,2,ARKF|ARKW,"{""ARKW"":8688.0,""ARKF"":12996.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,110153,41143247.03,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":75837.0,""ARKQ"":15733.0,""ARKW"":12249.0,""ARKX"":6334.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1779154,41116248.94,1,ARKG,"{""ARKG"":1779154.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,48132,39956779.80,2,ARKQ|ARKX,"{""ARKQ"":33558.0,""ARKX"":14574.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4782631,39313226.82,1,ARKG,"{""ARKG"":4782631.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1686222,39154074.84,1,ARKG,"{""ARKG"":1686222.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5203224,35329890.96,1,ARKQ,"{""ARKQ"":5203224.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,803389,34260523.91,1,ARKQ,"{""ARKQ"":803389.0}"
157085101,CERS,CERUS CORP,equity,15530896,33391426.40,2,ARKG|ARKK,"{""ARKK"":8289870.0,""ARKG"":7241026.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23475181,33334757.02,2,ARKG|ARKK,"{""ARKK"":12818574.0,""ARKG"":10656607.0}"
149123101,CAT,CATERPILLAR INC,equity,39044,32407691.32,1,ARKQ,"{""ARKQ"":39044.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,113897,32203237.78,1,ARKW,"{""ARKW"":113897.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2047641,31287954.48,1,ARKG,"{""ARKG"":2047641.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,62683,30484623.39,2,ARKF|ARKW,"{""ARKW"":37749.0,""ARKF"":24934.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,659494,30237799.90,1,ARKQ,"{""ARKQ"":659494.0}"
13321L108,CCJ,CAMECO CORP,equity,326249,29271060.28,1,ARKQ,"{""ARKQ"":326249.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,532949,29040391.01,1,ARKG,"{""ARKG"":532949.0}"
871607107,SNPS,SYNOPSYS INC,equity,69825,27376287.75,3,ARKQ|ARKX|PRNT,"{""ARKQ"":43933.0,""ARKX"":18862.0,""PRNT"":7030.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,26652877.50,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
74624M102,P,EVERPURE INC-A,equity,329159,26378802.26,1,ARKW,"{""ARKW"":329159.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,959550,25975018.50,1,ARKG,"{""ARKG"":959550.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,67596,25376214.36,1,ARKQ,"{""ARKQ"":67596.0}"
6496584,6301,KOMATSU LTD,equity,578146,24899764.02,1,ARKX,"{""ARKX"":578146.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,24769284.44,1,ARKW,"{""ARKW"":331406.0}"
732908108,PONY,PONY AI INC,equity,2862750,23045137.50,1,ARKQ,"{""ARKQ"":2862750.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,22378161.03,1,ARKW,"{""ARKW"":628865.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,22014830.88,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
950915108,WRD,WERIDE INC-ADR,equity,3668696,21645306.40,1,ARKQ,"{""ARKQ"":3668696.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,189704,21447934.24,1,ARKQ,"{""ARKQ"":189704.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7532105,21165215.05,1,ARKG,"{""ARKG"":7532105.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1654347,19934881.35,1,ARKQ,"{""ARKQ"":1654347.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,19884340.84,1,ARKW,"{""ARKW"":797927.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,19531518.83,1,ARKW,"{""ARKW"":266351.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,18937995,18937994.48,7,ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":3425316.0,""ARKQ"":7570720.0,""ARKW"":3521074.0,""ARKG"":2795485.0,""ARKX"":1002570.0,""PRNT"":338667.0,""IZRL"":284163.0}"
02156V109,OKLO,OKLO INC,equity,455579,18778966.38,1,ARKQ,"{""ARKQ"":455579.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1240957,17795323.38,1,ARKG,"{""ARKG"":1240957.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,17100604.92,1,ARKW,"{""ARKW"":2418756.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,16936592.40,1,ARKF,"{""ARKF"":152376.0}"
500081104,KDK,KODIAK AI INC,equity,3942509,16873938.52,1,ARKQ,"{""ARKQ"":3942509.0}"
4162791,HO,THALES SA,equity,56827,16600514.04,1,ARKX,"{""ARKX"":56827.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2747915,16487490.00,1,ARKG,"{""ARKG"":2747915.0}"
65443P102,MASS,908 DEVICES INC,equity,1910054,16082654.68,1,ARKG,"{""ARKG"":1910054.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,22559,15127163.04,2,ARKQ|ARKX,"{""ARKQ"":8530.0,""ARKX"":14029.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,14942059.60,1,ARKF,"{""ARKF"":14294.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1030653,14882629.32,1,ARKF,"{""ARKF"":1030653.0}"
422806109,HEI,HEICO CORP,equity,38481,13870091.64,1,ARKX,"{""ARKX"":38481.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,13563811.80,1,ARKF,"{""ARKF"":685041.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,271319,13110134.08,1,ARKX,"{""ARKX"":271319.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,41904,12770663.04,1,ARKX,"{""ARKX"":41904.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,1648399,11835504.82,1,ARKG,"{""ARKG"":1648399.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6027958,11714623.81,1,ARKX,"{""ARKX"":6027958.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,11127766.80,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822,10363826.88,1,ARKF,"{""ARKF"":96822.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,9253432.86,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
4012250,AIR,AIRBUS SE,equity,33116,7928232.87,1,ARKX,"{""ARKX"":33116.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13429,7873288.41,1,ARKX,"{""ARKX"":13429.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,352969,7354109.12,1,ARKG,"{""ARKG"":352969.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5154386.80,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6777557,5056057.52,1,ARKG,"{""ARKG"":6777557.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,829226,4917310.18,2,ARKF|ARKW,"{""ARKW"":455930.0,""ARKF"":373296.0}"
81517B101,SECZ,SECURITIZE CORP,equity,649572,4508029.68,1,ARKF,"{""ARKF"":649572.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4375720.47,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19950,4154986.50,1,ARKX,"{""ARKX"":19950.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3833976.69,1,ARKF,"{""ARKF"":235647.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,3674756.00,1,ARKF,"{""ARKF"":39943.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3343892.80,1,PRNT,"{""PRNT"":140010.0}"
69370C100,PTC,PTC INC,equity,23019,3219322.25,1,PRNT,"{""PRNT"":23019.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3162629.69,1,PRNT,"{""PRNT"":9631.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3140889.22,1,PRNT,"{""PRNT"":13382.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2935182.51,1,PRNT,"{""PRNT"":207727.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2755850.37,1,IZRL,"{""IZRL"":123942.0}"
40434L105,HPQ,HP INC,equity,90898,2465153.76,1,PRNT,"{""PRNT"":90898.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2424581.64,1,IZRL,"{""IZRL"":27267.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2409660.76,1,IZRL,"{""IZRL"":2912.0}"
92259N302,VELO,VELO3D INC,equity,209897,2388627.86,1,PRNT,"{""PRNT"":209897.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2380361.69,1,PRNT,"{""PRNT"":1527673.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2365782.38,1,IZRL,"{""IZRL"":68653.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2345117.59,1,PRNT,"{""PRNT"":34439.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,2335278.43,1,IZRL,"{""IZRL"":33575.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,2334873.52,1,IZRL,"{""IZRL"":41078.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2327083.53,1,PRNT,"{""PRNT"":822291.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2321792.82,1,IZRL,"{""IZRL"":28318.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2321698.50,1,IZRL,"{""IZRL"":146850.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2318996.67,1,PRNT,"{""PRNT"":18259.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2302384.50,1,IZRL,"{""IZRL"":196785.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2299082.25,1,PRNT,"{""PRNT"":28649.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,530371,2285899.01,3,ARKF|ARKK|ARKW,"{""ARKK"":322110.0,""ARKW"":127540.0,""ARKF"":80721.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2280108.09,1,IZRL,"{""IZRL"":55329.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2279907.24,1,PRNT,"{""PRNT"":1461479.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2266503.91,1,IZRL,"{""IZRL"":541570.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2242853.62,1,IZRL,"{""IZRL"":244586.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2242026.39,1,IZRL,"{""IZRL"":76131.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2241446.48,1,IZRL,"{""IZRL"":307891.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2227220.73,1,PRNT,"{""PRNT"":342123.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2202951.80,1,IZRL,"{""IZRL"":224791.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2202197.94,1,IZRL,"{""IZRL"":421877.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2200757.93,1,IZRL,"{""IZRL"":382908.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2200716.42,1,IZRL,"{""IZRL"":39397.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2197773.84,1,IZRL,"{""IZRL"":184377.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2190256.20,1,IZRL,"{""IZRL"":225335.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2190160.95,1,IZRL,"{""IZRL"":74097.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2167598.40,1,IZRL,"{""IZRL"":21536.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2163453.89,1,IZRL,"{""IZRL"":911628.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2160941.16,1,IZRL,"{""IZRL"":210004.0}"
6267230,HLAN,HILAN LTD,equity,29748,2160881.13,1,IZRL,"{""IZRL"":29748.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2154806.72,1,IZRL,"{""IZRL"":9196.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,2152600.42,1,IZRL,"{""IZRL"":12912.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,528629,2146233.74,1,IZRL,"{""IZRL"":528629.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2136243.62,1,IZRL,"{""IZRL"":100590.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2135921.80,1,IZRL,"{""IZRL"":139148.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2129144.01,1,IZRL,"{""IZRL"":198244.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2125708.00,1,IZRL,"{""IZRL"":171916.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2123044.56,1,IZRL,"{""IZRL"":11233.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2095927.59,1,IZRL,"{""IZRL"":9471.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,2095046.47,1,IZRL,"{""IZRL"":139021.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2093507.50,1,IZRL,"{""IZRL"":54250.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2088380.79,1,IZRL,"{""IZRL"":50535.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2087068.45,1,IZRL,"{""IZRL"":18834.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2086315.74,1,IZRL,"{""IZRL"":146717.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,2076897.74,1,IZRL,"{""IZRL"":159460.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2075766.27,1,PRNT,"{""PRNT"":16946200.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2075042.76,1,IZRL,"{""IZRL"":14844.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2074996.80,1,IZRL,"{""IZRL"":25182.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,397003,2060445.57,1,IZRL,"{""IZRL"":397003.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,2058521.02,1,IZRL,"{""IZRL"":15462.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,2053411.24,1,IZRL,"{""IZRL"":7492.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2039304.41,1,IZRL,"{""IZRL"":1251107.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2023788.78,1,IZRL,"{""IZRL"":51337.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,2020470.83,1,IZRL,"{""IZRL"":245140.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2018189.16,1,IZRL,"{""IZRL"":259103.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2017746.55,1,IZRL,"{""IZRL"":132485.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2007394.56,1,IZRL,"{""IZRL"":887867.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2000872.90,1,IZRL,"{""IZRL"":72865.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1984176.04,1,PRNT,"{""PRNT"":22804.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,1981292.64,1,IZRL,"{""IZRL"":16112.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,1975982.93,1,IZRL,"{""IZRL"":14562.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,537620,1973065.40,1,IZRL,"{""IZRL"":537620.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,1971495.76,1,IZRL,"{""IZRL"":243997.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1943310.77,1,IZRL,"{""IZRL"":77982.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1939779.49,1,IZRL,"{""IZRL"":144844.0}"
