cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,887287,38432836.41,1,ARKQ,"{""ARKQ"":887287.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5697879,37890895.35,2,ARKQ|ARKX,"{""ARKQ"":3360662.0,""ARKX"":2337217.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,37488024,37488022.46,7,ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":17707883.0,""ARKQ"":13701180.0,""ARKW"":655329.0,""ARKG"":2070341.0,""ARKX"":2600828.0,""PRNT"":338667.0,""IZRL"":413796.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,111160,37428683.60,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":76509.0,""ARKQ"":15880.0,""ARKW"":12353.0,""ARKX"":6418.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,132428,35805882.64,1,ARKW,"{""ARKW"":132428.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4871296,34586201.60,1,ARKG,"{""ARKG"":4871296.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23787505,33302507.00,2,ARKG|ARKK,"{""ARKK"":12933318.0,""ARKG"":10854187.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63353,33197605.53,2,ARKF|ARKW,"{""ARKW"":38069.0,""ARKF"":25284.0}"
149123101,CAT,CATERPILLAR INC,equity,42170,33006880.70,1,ARKQ,"{""ARKQ"":42170.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2085606,31534362.72,1,ARKG,"{""ARKG"":2085606.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5251851,31406068.98,1,ARKQ,"{""ARKQ"":5251851.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1196811,29381710.05,2,ARKF|ARKW,"{""ARKW"":630451.0,""ARKF"":566360.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,542819,29333938.76,1,ARKG,"{""ARKG"":542819.0}"
13321L108,CCJ,CAMECO CORP,equity,329297,27848647.29,1,ARKQ,"{""ARKQ"":329297.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,665656,26852563.04,1,ARKQ,"{""ARKQ"":665656.0}"
6496584,6301,KOMATSU LTD,equity,603993,26835514.45,1,ARKX,"{""ARKX"":603993.0}"
871607107,SNPS,SYNOPSYS INC,equity,70499,26344771.31,3,ARKQ|ARKX|PRNT,"{""ARKQ"":44341.0,""ARKX"":19128.0,""PRNT"":7030.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,68226,24090600.60,1,ARKQ,"{""ARKQ"":68226.0}"
781154109,RBRK,RUBRIK INC-A,equity,334226,24034191.66,1,ARKW,"{""ARKW"":334226.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,977340,23817775.80,1,ARKG,"{""ARKG"":977340.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7671755,23245417.65,1,ARKG,"{""ARKG"":7671755.0}"
74624M102,P,EVERPURE INC-A,equity,331959,22988160.75,1,ARKW,"{""ARKW"":331959.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,147849,22622375.49,2,ARKF|ARKW,"{""ARKW"":64384.0,""ARKF"":83465.0}"
732908108,PONY,PONY AI INC,equity,2876965,22037551.90,1,ARKQ,"{""ARKQ"":2876965.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,634217,21582404.51,1,ARKW,"{""ARKW"":634217.0}"
950915108,WRD,WERIDE INC-ADR,equity,3702980,21403224.40,1,ARKQ,"{""ARKQ"":3702980.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,191474,20156467.98,1,ARKQ,"{""ARKQ"":191474.0}"
316841105,FIG,FIGMA INC-CL A,equity,807843,20002192.68,2,ARKK|ARKW,"{""ARKK"":3126.0,""ARKW"":804717.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1669806,19787201.10,1,ARKQ,"{""ARKQ"":1669806.0}"
64110L106,NFLX,NETFLIX INC,equity,268617,19778269.71,1,ARKW,"{""ARKW"":268617.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2439340,17831575.40,1,ARKW,"{""ARKW"":2439340.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,26863,16959955.05,2,ARKQ|ARKX,"{""ARKQ"":10036.0,""ARKX"":16827.0}"
02156V109,OKLO,OKLO INC,equity,459836,16940358.24,1,ARKQ,"{""ARKQ"":459836.0}"
81141R100,SE,SEA LTD-ADR,equity,154531,16746524.47,1,ARKF,"{""ARKF"":154531.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1263952,16532492.16,1,ARKG,"{""ARKG"":1263952.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2798855,16205370.45,1,ARKG,"{""ARKG"":2798855.0}"
4162791,HO,THALES SA,equity,57625,16190949.16,1,ARKX,"{""ARKX"":57625.0}"
500081104,KDK,KODIAK AI INC,equity,3944253,15855897.06,1,ARKQ,"{""ARKQ"":3944253.0}"
422806109,HEI,HEICO CORP,equity,43590,15484475.70,1,ARKX,"{""ARKX"":43590.0}"
65443P102,MASS,908 DEVICES INC,equity,1945469,14785564.40,1,ARKG,"{""ARKG"":1945469.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1045248,14675281.92,1,ARKF,"{""ARKF"":1045248.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14494,14620121.36,1,ARKF,"{""ARKF"":14494.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,49495,14592610.85,1,ARKX,"{""ARKX"":49495.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,296385,13147638.60,2,ARKQ|ARKX,"{""ARKQ"":1536.0,""ARKX"":294849.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,694741,12936077.42,1,ARKF,"{""ARKF"":694741.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,1678954,12054889.72,1,ARKG,"{""ARKG"":1678954.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6112658,11402584.09,1,ARKX,"{""ARKX"":6112658.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,309050,11135071.50,2,ARKF|IZRL,"{""ARKF"":251361.0,""IZRL"":57689.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,98192,10003800.96,1,ARKF,"{""ARKF"":98192.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1309840,9457044.80,2,ARKF|ARKW,"{""ARKW"":805379.0,""ARKF"":504461.0}"
4012250,AIR,AIRBUS SE,equity,33578,8069638.42,1,ARKX,"{""ARKX"":33578.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13618,7751365.60,1,ARKX,"{""ARKX"":13618.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,359509,6600585.24,1,ARKG,"{""ARKG"":359509.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,148840,5060560.00,1,ARKF,"{""ARKF"":148840.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,826479,4876226.10,2,ARKF|ARKW,"{""ARKW"":452980.0,""ARKF"":373499.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6903212,4848125.79,1,ARKG,"{""ARKG"":6903212.0}"
81517B101,SECZ,SECURITIZE CORP,equity,658772,4347895.20,1,ARKF,"{""ARKF"":658772.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,20230,4150993.70,1,ARKX,"{""ARKX"":20230.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4128139.73,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
70450C101,PAYP,PAYPAY CORP,equity,238982,3546492.88,1,ARKF,"{""ARKF"":238982.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,40508,3529867.12,1,ARKF,"{""ARKF"":40508.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3367998.74,1,PRNT,"{""PRNT"":140010.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3281935.50,1,PRNT,"{""PRNT"":13382.0}"
69370C100,PTC,PTC INC,equity,23019,3049096.74,1,PRNT,"{""PRNT"":23019.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,2991079.40,1,PRNT,"{""PRNT"":9631.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2949723.40,1,PRNT,"{""PRNT"":207727.0}"
40434L105,HPQ,HP INC,equity,90898,2582412.18,1,PRNT,"{""PRNT"":90898.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,2514795.16,1,IZRL,"{""IZRL"":41078.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2460846.75,1,IZRL,"{""IZRL"":27267.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2382945.63,1,IZRL,"{""IZRL"":68653.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2337509.31,1,IZRL,"{""IZRL"":28318.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,2313110.45,1,IZRL,"{""IZRL"":33575.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2311793.03,1,PRNT,"{""PRNT"":1527673.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2291193.74,1,PRNT,"{""PRNT"":18259.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2274815.26,1,IZRL,"{""IZRL"":2912.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2265479.49,1,IZRL,"{""IZRL"":421877.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2261710.72,1,IZRL,"{""IZRL"":21536.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2250363.04,1,IZRL,"{""IZRL"":16112.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2234076.30,1,IZRL,"{""IZRL"":541570.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2226472.94,1,IZRL,"{""IZRL"":911628.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2217642.24,1,IZRL,"{""IZRL"":210004.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2204499.56,1,IZRL,"{""IZRL"":307891.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2197578.66,1,PRNT,"{""PRNT"":34439.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2197286.96,1,IZRL,"{""IZRL"":100590.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2194412.50,1,IZRL,"{""IZRL"":54250.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2179578.39,1,IZRL,"{""IZRL"":76131.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2177603.71,1,PRNT,"{""PRNT"":1461479.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2174482.75,1,IZRL,"{""IZRL"":225335.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2171923.68,1,IZRL,"{""IZRL"":244586.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2162217.36,1,PRNT,"{""PRNT"":342123.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2144230.07,1,IZRL,"{""IZRL"":382908.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2142014.89,1,IZRL,"{""IZRL"":39397.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2135908.69,1,IZRL,"{""IZRL"":9471.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,528629,2130374.87,1,IZRL,"{""IZRL"":528629.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2117504.33,1,IZRL,"{""IZRL"":171916.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2114671.35,1,IZRL,"{""IZRL"":198244.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2110787.49,1,IZRL,"{""IZRL"":224791.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2108092.20,1,IZRL,"{""IZRL"":139148.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2105388.95,1,IZRL,"{""IZRL"":146717.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2095361.54,1,IZRL,"{""IZRL"":74097.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,2095046.47,1,IZRL,"{""IZRL"":139021.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2079396.00,1,IZRL,"{""IZRL"":146850.0}"
6267230,HLAN,HILAN LTD,equity,29748,2076509.25,1,IZRL,"{""IZRL"":29748.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2061334.86,1,IZRL,"{""IZRL"":184377.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2058371.10,1,IZRL,"{""IZRL"":196785.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2056394.46,1,IZRL,"{""IZRL"":11233.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,2053688.79,1,IZRL,"{""IZRL"":159460.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,397003,2052505.51,1,IZRL,"{""IZRL"":397003.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2051045.43,1,IZRL,"{""IZRL"":51337.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2044106.15,1,PRNT,"{""PRNT"":28649.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2039281.68,1,PRNT,"{""PRNT"":822291.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2035316.97,1,IZRL,"{""IZRL"":14562.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,2032503.36,1,IZRL,"{""IZRL"":159788.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2028601.63,1,IZRL,"{""IZRL"":18834.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,2024046.64,1,IZRL,"{""IZRL"":12912.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2019341.18,1,IZRL,"{""IZRL"":887867.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2019003.46,1,IZRL,"{""IZRL"":50535.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2006620.98,1,IZRL,"{""IZRL"":123942.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,2006570.41,1,IZRL,"{""IZRL"":245140.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,2004425.15,1,IZRL,"{""IZRL"":243525.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2002331.19,1,PRNT,"{""PRNT"":16946200.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,550274,1997494.62,3,ARKF|ARKK|ARKW,"{""ARKK"":334199.0,""ARKW"":132326.0,""ARKF"":83749.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1983330.36,1,IZRL,"{""IZRL"":7492.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1983300.45,1,IZRL,"{""IZRL"":132485.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1977794.03,1,IZRL,"{""IZRL"":15462.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1976494.72,1,IZRL,"{""IZRL"":77982.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1961798.49,1,IZRL,"{""IZRL"":259103.0}"
77543R102,ROKU,ROKU INC,equity,13479,1958903.07,1,ARKF,"{""ARKF"":13479.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,1954415.97,1,IZRL,"{""IZRL"":243997.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,399685,1946465.95,2,ARKQ|ARKX,"{""ARKQ"":243339.0,""ARKX"":156346.0}"
M84116108,SILC,SILICOM LTD,equity,55329,1932088.68,1,IZRL,"{""IZRL"":55329.0}"
6642321,7731,NIKON CORP,equity,159759,1914489.56,1,PRNT,"{""PRNT"":159759.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,1884742.68,1,IZRL,"{""IZRL"":14844.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,508714,1882241.80,1,IZRL,"{""IZRL"":508714.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1873447.15,1,IZRL,"{""IZRL"":144844.0}"
