trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-06-30,2026-06-30,2026-07-01,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,132534,425925,132534,293391,221.37,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKF,buy,BLSH,BULLISH,G16910120,equity,760124,767768,760124,7644,1.01,1.000000
2026-06-30,2026-06-30,2026-07-01,PRNT,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,320812,339173,320812,18361,5.72,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKK,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,29314974,718907,29314974,-28596067,-97.55,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,2507166,2400963,2507166,-106203,-4.24,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKK,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,5369035,5105417,5369035,-263618,-4.91,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,3535530,793711,3535530,-2741819,-77.55,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKQ,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,1923065,1442601,1917326,-474725,-24.76,0.997016
2026-06-30,2026-06-30,2026-07-01,ARKK,sell,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,equity,78153,57644,78153,-20509,-26.24,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKX,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,1380048,1036283,1380048,-343765,-24.91,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKK,sell,VCYT,VERACYTE INC,92337F107,equity,1159665,1138868,1159665,-20797,-1.79,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKG,sell,ABSI,ABSCI CORP,00091E109,equity,10446452,10227759,10306676,-78917,-0.77,0.986620
2026-06-30,2026-06-30,2026-07-01,ARKG,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1534996,1505893,1514457,-8564,-0.57,0.986620
2026-06-30,2026-06-30,2026-07-01,ARKW,sell,ROKU,ROKU INC,77543R102,equity,198325,192288,198325,-6037,-3.04,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKF,sell,ROKU,ROKU INC,77543R102,equity,123191,120560,123191,-2631,-2.14,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKW,sell,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,equity,14879,11390,14879,-3489,-23.45,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKF,sell,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,255613,254104,255613,-1509,-0.59,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKF,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1111216,958895,1111216,-152321,-13.71,1.000000
2026-06-30,2026-06-30,2026-07-01,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2810709,2624789,2773101,-148312,-5.35,0.986620
2026-06-30,2026-06-30,2026-07-01,ARKF,sell,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,equity,25075,23538,25075,-1537,-6.13,1.000000
