symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
NTLA,INTELLIA THERAPEUTICS INC,NASDAQ,12.0900,7.9500,28.2500,20.39,-57.20,52.08,12.0900,0.00,154583973.18,ARKG|ARKK,ok
AVGO,BROADCOM INC,NASDAQ,392.4300,281.8700,495.0000,51.87,-20.72,39.22,392.4300,0.00,152780847.60,ARKK|ARKQ|ARKW,ok
RKLB,ROCKET LAB,NASDAQ,82.0800,37.5700,151.0000,39.24,-45.64,118.47,82.0800,0.00,151410021.12,ARKK|ARKQ|ARKX,ok
BLSH,BULLISH,NYSE,24.9600,20.5500,74.9800,8.10,-66.71,21.46,24.9600,0.00,144116544.00,ARKF|ARKK|ARKW,ok
ILMN,ILLUMINA INC,NASDAQ,193.1350,88.0000,207.0000,88.35,-6.70,119.47,193.1350,0.00,143675830.39,ARKG|ARKK,ok
BMNR,BITMINE IMMERSION TECHNOLOGI,NYSE,18.7300,12.8000,65.6000,11.23,-71.45,46.33,18.7300,0.00,142256335.38,ARKF|ARKK|ARKW,ok
NTRA,NATERA INC,NASDAQ,314.1800,156.7100,326.0300,93.00,-3.63,100.48,314.1800,0.00,141101693.98,ARKG|ARKK,ok
XE,X-ENERGY INC,NASDAQ,20.4550,13.2900,37.1000,30.09,-44.87,53.91,20.4550,-0.00,136471055.36,ARKK|ARKQ|ARKX,ok
LHX,L3HARRIS TECHNOLOGIES INC,NYSE,278.3800,262.6800,379.2300,13.47,-26.59,5.98,278.3800,0.00,118086290.58,ARKQ|ARKX|PRNT,ok
WGS,GENEDX HOLDINGS CORP,NASDAQ,77.3900,32.2100,170.8700,32.58,-54.71,140.27,77.3900,0.00,113725765.85,ARKG|ARKK,ok
LLY,ELI LILLY & CO,NYSE,1183.1600,685.1500,1249.4500,88.25,-5.31,72.69,1183.1600,0.00,106851179.60,ARKG|ARKK,ok
RXRX,RECURSION PHARMACEUTICALS-A,NASDAQ,3.1100,2.7700,7.1800,7.71,-56.69,12.27,3.1100,0.00,104131072.60,ARKG|ARKK,ok
AVAV,AEROVIRONMENT INC,NASDAQ,181.1300,135.2000,417.8600,16.25,-56.65,33.97,181.1300,0.00,100884519.49,ARKQ|ARKX,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,307.0100,158.8300,332.2200,85.46,-7.59,93.29,307.0100,0.00,98342364.23,ARKF|ARKK|ARKW,ok
DE,DEERE & CO,NYSE,599.9200,433.0000,674.1900,69.21,-11.02,38.55,599.9200,0.00,95110116.96,ARKQ|ARKX,ok
ABSI,ABSCI CORP,NASDAQ,9.2400,2.2400,12.0550,71.32,-23.35,312.50,9.2400,0.00,92822092.44,ARKG,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,171.5400,157.1000,241.8200,17.04,-29.06,9.19,171.2700,0.16,92274624.09,ARKK|ARKQ|ARKX,ok
PSNL,PERSONALIS INC,NASDAQ,13.8900,4.4400,16.3900,79.08,-15.25,212.84,13.8900,0.00,91330583.64,ARKG,ok
DASH,DOORDASH INC - A,NASDAQ,212.7200,143.3000,285.5000,48.82,-25.49,48.44,212.7200,0.00,79815734.80,ARKF|ARKQ|ARKW|ARKX,ok
VCYT,VERACYTE INC,NASDAQ,42.0800,28.2500,60.9100,42.35,-30.91,48.96,42.0800,0.00,78159518.24,ARKG|ARKK,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,37.9300,33.8800,142.0000,3.75,-73.29,11.95,37.9300,0.00,74312721.51,ARKF|ARKK|ARKW,ok
GH,GUARDANT HEALTH INC,NASDAQ,161.6700,53.4000,176.5800,87.90,-8.44,202.75,161.6700,-0.00,71970472.23,ARKG,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,20.3800,7.7800,46.7500,32.33,-56.41,161.95,20.3800,-0.00,68969792.20,ARKQ|ARKX,ok
CDNA,CAREDX INC,NASDAQ,46.3800,11.2720,49.7600,91.22,-6.79,311.46,46.3800,0.00,68527099.32,ARKG,ok
TOST,TOAST INC-CLASS A,NYSE,34.3200,22.2600,45.6400,51.58,-24.80,54.18,34.3200,0.00,62733836.88,ARKF|ARKW,ok
TRMB,TRIMBLE INC,NASDAQ,55.6900,47.9200,84.4200,21.29,-34.03,16.21,55.6900,-0.00,61971052.34,ARKQ|ARKX,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,18.3100,14.8800,32.7300,19.22,-44.06,23.05,18.3100,-0.00,61489411.02,ARKF|ARKK,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,13.7200,3.9700,15.4000,85.30,-10.91,245.59,13.7200,0.00,59802543.92,ARKG,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,213.9000,85.6800,227.5000,90.41,-5.98,149.65,213.9000,0.00,58681326.00,ARKF|ARKW,ok
CERS,CERUS CORP,NASDAQ,2.9700,1.1500,3.4700,78.45,-14.41,158.26,2.9700,0.00,48545769.69,ARKG|ARKK,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,27.1700,8.1950,27.3500,99.06,-0.66,231.54,27.1700,0.00,44625583.86,ARKG,ok
JOBY,JOBY AVIATION INC,NYSE,7.9100,6.6300,19.9800,9.59,-60.41,19.31,7.9100,0.00,43735299.65,ARKQ|ARKX,ok
MELI,MERCADOLIBRE INC,NASDAQ,1787.5700,1495.0000,2548.5000,27.77,-29.86,19.57,1787.5700,-0.00,43050048.31,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.7700,12.0000,26.1550,90.22,-5.30,106.42,24.7700,0.00,42925790.75,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,247.3200,98.0100,292.7200,76.68,-15.51,152.34,247.3200,0.00,42446047.68,ARKW,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,9.0200,1.3400,10.0500,88.17,-10.25,573.13,9.0200,0.00,42019670.00,ARKG,ok
P,EVERPURE INC-A,NYSE,116.9900,54.3700,118.8100,97.18,-1.53,115.17,116.9900,0.00,38508311.41,ARKW,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,344.0000,196.6000,408.6100,69.53,-15.81,74.97,344.0000,0.00,37613648.00,ARKK|ARKQ|ARKW|ARKX,ok
SDGR,SCHRODINGER INC,NASDAQ,17.4000,10.9450,23.0200,53.46,-24.41,58.98,17.4000,-0.00,37094781.60,ARKG,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.9700,3.6000,8.5650,67.88,-18.62,93.61,6.9700,-0.00,35475634.17,ARKQ,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,782.8400,447.0000,1016.0600,59.02,-22.95,75.13,782.8400,0.00,34315791.40,ARKQ|ARKX,ok
RBRK,RUBRIK INC-A,NYSE,101.0200,42.2500,106.5000,91.47,-5.15,139.10,101.0200,-0.00,33478634.12,ARKW,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,492.4700,405.0000,745.0000,25.73,-33.90,21.60,492.4700,0.00,33394883.17,ARKF|ARKW,ok
CCJ,CAMECO CORP,NYSE,98.5800,68.9600,135.2400,44.69,-27.11,42.95,98.5800,0.00,31460525.46,ARKQ,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,58.6300,41.7100,86.7400,37.57,-32.41,40.57,58.6300,0.00,30837621.10,ARKG,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,32.1300,18.8500,38.5400,67.45,-16.63,70.45,32.1300,0.00,30030111.72,ARKG,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,25.3000,20.4600,48.7800,17.09,-48.13,23.66,25.3000,0.00,28694374.50,ARKF|ARKW,ok
CAT,CATERPILLAR INC,NYSE,881.6500,410.5200,1073.4600,71.07,-17.87,114.76,881.6500,0.00,28418224.45,ARKQ,ok
SNPS,SYNOPSYS INC,NASDAQ,413.2200,366.0000,624.8200,18.24,-33.87,12.90,413.2200,0.00,28349784.54,ARKQ|ARKX|PRNT,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.2100,1.0700,2.7300,8.43,-55.68,13.08,1.2100,0.00,27990931.21,ARKG|ARKK,ok
SYM,SYMBOTIC INC,NASDAQ,42.3500,38.1850,87.8800,8.38,-51.81,10.91,42.3500,0.00,27320662.60,ARKQ,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,179.2900,110.8100,187.1200,89.74,-4.18,61.80,179.2900,0.00,26201799.18,ARKF|ARKW,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,390.3300,328.5700,603.8800,22.43,-35.36,18.80,390.3300,0.00,25810961.58,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,40.5200,18.7300,52.3800,64.75,-22.64,116.34,40.5200,0.00,25481609.80,ARKW,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.1700,2.6700,6.9400,11.71,-54.32,18.73,3.1700,0.00,23257006.15,ARKG,ok
PONY,PONY AI INC,NASDAQ,7.9800,6.3650,24.9200,8.70,-67.98,25.37,7.9800,0.00,22389525.90,ARKQ,ok
WRD,WERIDE INC-ADR,NASDAQ,6.0800,5.1800,12.5500,12.21,-51.55,17.37,6.0800,0.00,21819296.00,ARKQ,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,8.1400,5.5000,24.1700,14.14,-66.32,48.00,8.1400,0.00,21787515.86,ARKG,ok
NFLX,NETFLIX INC,NASDAQ,76.0200,65.0800,126.7100,17.75,-40.00,16.81,76.0200,0.00,20248003.02,ARKW,ok
FIG,FIGMA INC-CL A,NYSE,24.9900,16.6000,78.0000,13.66,-67.96,50.54,24.9900,-0.00,19940195.73,ARKW,ok
OKLO,OKLO INC,NYSE,43.8800,36.6100,193.8400,4.62,-77.36,19.86,43.8800,0.00,19554946.48,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,104.1200,84.8200,165.3000,23.98,-37.01,22.75,104.1200,0.00,19321964.88,ARKQ,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,15.6900,11.0000,18.1800,65.32,-13.70,42.64,15.6900,0.00,18965507.16,ARKG,ok
MASS,908 DEVICES INC,NASDAQ,10.1900,5.0250,10.5200,93.99,-3.14,102.79,10.1900,-0.00,18958219.87,ARKG,ok
GENI,GENIUS SPORTS LTD,NYSE,7.7600,3.8250,13.7300,39.73,-43.48,102.88,7.7600,0.00,18769546.56,ARKW,ok
SE,SEA LTD-ADR,NYSE,119.4500,77.0500,199.3000,34.68,-40.07,55.03,119.4500,0.00,18201313.20,ARKF,ok
SNOW,SNOWFLAKE INC,NYSE,330.1100,118.3000,341.9500,94.71,-3.46,179.04,330.1100,0.00,18085736.57,ARKW,ok
KDK,KODIAK AI INC,NASDAQ,4.1500,3.9700,11.3500,2.44,-63.44,4.53,4.1500,0.00,16004649.30,ARKQ,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,14.7400,11.2000,18.9800,45.50,-22.34,31.61,14.7400,0.00,15950537.24,ARKF,ok
HEI,HEICO CORP,NYSE,371.2800,256.1100,376.8600,95.38,-1.48,44.97,371.2800,0.00,14087105.76,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,19.5100,12.0600,47.4800,21.03,-58.91,61.77,19.5100,0.00,13365149.91,ARKF,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,677.2700,483.0200,697.6700,90.50,-2.92,40.22,677.2700,-0.00,13101110.88,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,307.5000,186.6700,314.2800,94.69,-2.16,64.73,307.5000,0.00,12704670.00,ARKX,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,109.5000,80.5000,202.5300,23.76,-45.93,36.02,109.5000,0.00,10602009.00,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,50.0500,15.6500,57.1800,82.83,-12.47,219.81,50.0500,0.00,7964006.05,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,593.7400,437.2500,692.0000,61.43,-14.20,35.79,593.7400,0.00,7861117.60,ARKX,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,21.1900,17.3100,26.5000,42.22,-20.04,22.41,21.1900,0.00,7620686.84,ARKG,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,28.1200,24.7400,47.9000,14.59,-41.29,13.66,28.1200,0.00,6969570.12,ARKF,ok
FRNM,FREENOME INC,NASDAQ,13.0000,9.9500,14.4700,67.48,-10.16,30.65,13.0000,0.00,6565845.00,ARKG,ok
SECZ,SECURITIZE CORP,NYSE,5.3900,5.1400,13.7000,2.92,-60.66,4.86,5.3900,0.00,5562857.30,ARKF,ok
Z,ZILLOW GROUP INC - C,NASDAQ,33.7200,29.2300,93.8800,6.95,-64.08,15.36,33.7200,0.00,4948915.80,ARKF,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7442,0.6900,3.1000,2.25,-75.99,7.86,0.7442,-0.00,4912940.49,ARKG,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,99.0500,68.5900,100.9900,94.01,-1.92,44.41,99.0500,0.00,3956354.15,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,14.9700,12.0700,24.8900,22.62,-39.86,24.03,14.9700,0.00,3527635.59,ARKF,ok
PTC,PTC INC,NASDAQ,145.9800,108.5000,217.6400,34.34,-32.93,34.54,145.9800,-0.00,3360313.62,PRNT,ok
VELO,VELO3D INC,NASDAQ,15.5950,2.8100,31.7500,44.18,-50.88,454.98,15.5950,-0.00,3273343.72,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,241.6400,185.5000,329.0900,39.10,-26.57,30.26,241.6400,0.00,3233626.48,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,161.5600,150.0300,297.5000,7.82,-45.69,7.69,161.5600,0.00,3177885.20,ARKX,ok
DDD,3D SYSTEMS CORP,NYSE,3.6400,1.7000,4.1200,80.17,-11.65,114.12,3.6400,0.00,2993139.24,PRNT,ok
HPQ,HP INC,NYSE,29.4000,17.5600,32.1900,80.93,-8.67,67.43,29.4000,-0.00,2672401.20,PRNT,ok
PRLB,PROTO LABS INC,NYSE,90.8600,45.1000,93.0000,95.53,-2.30,101.46,90.8600,0.00,2603048.14,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.8400,7.3400,12.8100,27.42,-30.99,20.44,8.8400,0.00,2431017.68,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.1900,9.4100,14.8600,32.66,-24.70,18.92,11.1900,0.00,2324465.13,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5900,1.1900,2.3200,35.40,-31.47,33.61,1.5900,0.00,2323751.61,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,6.7300,4.7800,7.5000,71.69,-10.27,40.79,6.7300,0.00,2302487.79,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,89.7300,35.8600,106.0800,76.72,-15.41,150.22,89.7300,0.00,2046202.92,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,185.5000,73.0800,199.8900,88.65,-7.20,153.83,185.5000,0.00,1279393.50,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,445.3800,189.9300,448.8500,98.66,-0.77,134.50,445.3800,0.00,1224795.00,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,286.0200,216.2200,310.0000,74.43,-7.74,32.28,286.0200,-0.00,1219875.30,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,369.4300,263.8000,388.8400,84.48,-4.99,40.04,369.4300,0.00,1144124.71,PRNT,ok
AME,AMETEK INC,NYSE,254.1700,179.2400,261.1600,91.47,-2.68,41.80,254.1700,0.00,1044638.70,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,171.1600,122.0000,200.4400,62.67,-14.61,40.30,171.1600,0.00,935731.72,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.0250,1.0810,9.0800,11.80,-77.70,87.33,2.0250,-0.00,789869.48,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,124.7100,91.9900,192.6700,32.50,-35.27,35.57,124.7100,0.00,537125.97,ARKF,ok
ATAI,ATAIBECKLEY INC,NASDAQ,7.2400,3.2650,7.2800,99.00,-0.55,121.75,7.2400,0.00,172652.28,ARKG,ok
ATI,ATI INC,NYSE,231.7800,70.4200,243.5700,93.19,-4.84,229.14,231.7800,-0.00,102910.32,PRNT,ok
MTRN,MATERION CORP,NYSE,287.7900,107.7200,304.5800,91.47,-5.51,167.16,287.7900,0.00,97848.60,PRNT,ok
JBL,JABIL INC,NYSE,369.8900,189.6000,428.9300,75.33,-13.76,95.09,369.8900,0.00,92102.61,PRNT,ok
MMM,3M CO,NYSE,180.2100,139.3400,184.9000,89.71,-2.54,29.33,180.2100,0.00,91726.89,PRNT,ok
AVNT,AVIENT CORP,NYSE,45.3900,27.4800,46.6400,93.48,-2.68,65.17,45.3900,0.00,91097.73,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,542.3800,228.0000,625.9900,78.99,-13.36,137.89,542.3800,0.00,80272.24,PRNT,ok
KMT,KENNAMETAL INC,NYSE,31.8100,20.3500,43.8100,48.85,-27.39,56.31,31.8100,0.00,68391.50,PRNT,ok
