trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-09,2026-09-09,2026-09-10,ARKK,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,153743,191849,153544,38305,24.95,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKK,buy,BEAM,BEAM THERAPEUTICS INC,07373V105,equity,6185463,6375363,6177447,197916,3.20,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKW,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,80852,85639,80852,4787,5.92,1.000000
2026-09-09,2026-09-09,2026-09-10,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,9836790,11971065,9519901,2451164,25.75,0.967785
2026-09-09,2026-09-09,2026-09-10,ARKK,buy,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,9658456,9809159,9645940,163219,1.69,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKK,buy,CRSP,CRISPR THERAPEUTICS AG,H17182108,equity,5498562,5527784,5491436,36348,0.66,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKG,buy,BEAM,BEAM THERAPEUTICS INC,07373V105,equity,2468437,2462159,2388917,73242,3.07,0.967785
2026-09-09,2026-09-09,2026-09-10,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,16231978,16801484,16210943,590541,3.64,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKG,buy,CRSP,CRISPR THERAPEUTICS AG,H17182108,equity,2143401,2085123,2074352,10771,0.52,0.967785
2026-09-09,2026-09-09,2026-09-10,IZRL,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2389327,2606386,2389327,217059,9.08,1.000000
2026-09-09,2026-09-09,2026-09-10,ARKG,buy,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2868132,2791663,2775736,15927,0.57,0.967785
2026-09-09,2026-09-09,2026-09-10,ARKK,sell,GOOGL,ALPHABET INC-CL A,02079K305,equity,74781,1882,74684,-72802,-97.48,0.998704
2026-09-09,2026-09-09,2026-09-10,ARKW,sell,GOOGL,ALPHABET INC-CL A,02079K305,equity,12145,556,12145,-11589,-95.42,1.000000
2026-09-09,2026-09-09,2026-09-10,ARKX,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1669921,1284097,1669921,-385824,-23.10,1.000000
