trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-01,2026-09-01,2026-09-02,ARKK,buy,RKLB UQ,ROCKET LAB,773121108,equity,584020,1003452,582849,420603,72.16,0.997996
2026-09-01,2026-09-01,2026-09-02,ARKQ,buy,RKLB UQ,ROCKET LAB,773121108,equity,1038167,1095025,1034862,60163,5.81,0.996816
2026-09-01,2026-09-01,2026-09-02,ARKX,buy,RKLB UQ,ROCKET LAB,773121108,equity,587437,611470,587437,24033,4.09,1.000000
2026-09-01,2026-09-01,2026-09-02,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,146439,1146247,146145,1000102,684.32,0.997996
2026-09-01,2026-09-01,2026-09-02,ARKG,buy,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2723524,2789710,2739487,50223,1.83,1.005861
2026-09-01,2026-09-01,2026-09-02,ARKW,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,477361,484625,477361,7264,1.52,1.000000
2026-09-01,2026-09-01,2026-09-02,ARKF,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1395208,1451469,1395208,56261,4.03,1.000000
2026-09-01,2026-09-01,2026-09-02,ARKF,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,391405,396271,391405,4866,1.24,1.000000
2026-09-01,2026-09-01,2026-09-02,ARKK,sell,TEM,TEMPUS AI INC-CL A,88023B103,equity,5463322,5202307,5452371,-250064,-4.59,0.997996
2026-09-01,2026-09-01,2026-09-02,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1681666,1631523,1678295,-46772,-2.79,0.997996
2026-09-01,2026-09-01,2026-09-02,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,1584201,1537145,1581026,-43881,-2.78,0.997996
2026-09-01,2026-09-01,2026-09-02,ARKQ,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,160272,155626,159762,-4136,-2.59,0.996816
2026-09-01,2026-09-01,2026-09-02,ARKQ,sell,DE,DEERE & CO,244199105,equity,86989,83904,86712,-2808,-3.24,0.996816
2026-09-01,2026-09-01,2026-09-02,ARKX,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,68640,65326,68640,-3314,-4.83,1.000000
2026-09-01,2026-09-01,2026-09-02,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,8341554,7780269,8390444,-610175,-7.27,1.005861
2026-09-01,2026-09-01,2026-09-02,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1238546,686709,1238546,-551837,-44.56,1.000000
