cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,239999289.66,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
244199105,DE,DEERE & CO,equity,380376,223839864.72,3,ARKK|ARKQ|ARKX,"{""ARKK"":127829.0,""ARKQ"":150529.0,""ARKX"":102018.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,14399779,218876640.80,2,ARKG|ARKK,"{""ARKK"":11593770.0,""ARKG"":2806009.0}"
852234103,XYZ,BLOCK INC,equity,2889511,210471981.24,3,ARKF|ARKK|ARKW,"{""ARKK"":1666050.0,""ARKW"":644866.0,""ARKF"":578595.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,439271,189830962.65,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":148274.0,""ARKQ"":165330.0,""ARKW"":86782.0,""ARKX"":38885.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1628755,175872964.90,2,ARKQ|ARKX,"{""ARKQ"":954300.0,""ARKX"":674455.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,30437879,163147031.44,3,ARKK|ARKQ|ARKX,"{""ARKK"":15006949.0,""ARKQ"":9198517.0,""ARKX"":6232413.0}"
452327109,ILMN,ILLUMINA INC,equity,950029,151140113.61,2,ARKG|ARKK,"{""ARKK"":585219.0,""ARKG"":364810.0}"
11135F101,AVGO,BROADCOM INC,equity,375932,147703682.80,3,ARKK|ARKQ|ARKW,"{""ARKK"":196987.0,""ARKQ"":85502.0,""ARKW"":93443.0}"
G16910120,BLSH,BULLISH,equity,5993461,143003979.46,3,ARKF|ARKK|ARKW,"{""ARKK"":4319740.0,""ARKW"":917442.0,""ARKF"":756279.0}"
632307104,NTRA,NATERA INC,equity,625734,141691206.96,2,ARKG|ARKK,"{""ARKK"":381730.0,""ARKG"":244004.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,452163,141603886.71,3,ARKQ|ARKX|PRNT,"{""ARKQ"":210765.0,""ARKX"":238250.0,""PRNT"":3148.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8385245,131648346.50,3,ARKF|ARKK|ARKW,"{""ARKK"":6103845.0,""ARKW"":1507414.0,""ARKF"":773986.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,201753,114510967.74,3,ARKF|ARKK|ARKW,"{""ARKK"":108946.0,""ARKW"":56810.0,""ARKF"":35997.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,549069,111499441.83,3,ARKK|ARKQ|ARKX,"{""ARKK"":283861.0,""ARKQ"":179007.0,""ARKX"":86201.0}"
92337F107,VCYT,VERACYTE INC,equity,2168550,111224929.50,2,ARKG|ARKK,"{""ARKK"":1277498.0,""ARKG"":891052.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,602909,100752122.99,2,ARKQ|ARKX,"{""ARKQ"":326113.0,""ARKX"":276796.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,32255416,100314343.76,2,ARKG|ARKK,"{""ARKK"":20601442.0,""ARKG"":11653974.0}"
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,923078,99175500.32,3,ARKF|ARKK|ARKW,"{""ARKK"":724931.0,""ARKW"":129175.0,""ARKF"":68972.0}"
98386P102,XE,X-ENERGY INC,equity,4011245,91777285.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":2471995.0,""ARKQ"":975776.0,""ARKX"":563474.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,426739,91181322.13,2,ARKK|ARKW,"{""ARKK"":335998.0,""ARKW"":90741.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80417218.65,1,ARKW,"{""ARKW"":3775474.0}"
00091E109,ABSI,ABSCI CORP,equity,11054665,79372494.70,1,ARKG,"{""ARKG"":11054665.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1397765,78861901.30,2,ARKG|ARKK,"{""ARKK"":972367.0,""ARKG"":425398.0}"
71535D106,PSNL,PERSONALIS INC,equity,7445296,72591636.00,1,ARKG,"{""ARKG"":7445296.0}"
896239100,TRMB,TRIMBLE INC,equity,1330781,65035267.47,2,ARKQ|ARKX,"{""ARKQ"":766605.0,""ARKX"":564176.0}"
25809K105,DASH,DOORDASH INC - A,equity,389396,64507341.36,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149618.0,""ARKW"":93477.0,""ARKF"":59512.0,""ARKX"":86789.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2776401,63079830.72,2,ARKQ|ARKX,"{""ARKQ"":1794209.0,""ARKX"":982192.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,62973214,62973215.32,7,ARKF|ARKG|ARKK|ARKQ|ARKW|IZRL|PRNT,"{""ARKK"":43507600.0,""ARKQ"":9748549.0,""ARKW"":2211286.0,""ARKG"":6890604.0,""ARKF"":219958.0,""PRNT"":313683.0,""IZRL"":81534.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,6384509,59950539.51,2,ARKQ|ARKX,"{""ARKQ"":3485126.0,""ARKX"":2899383.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,460659,59475683.49,1,ARKG,"{""ARKG"":460659.0}"
532457108,LLY,ELI LILLY & CO,equity,52824,58740288.00,2,ARKG|ARKK,"{""ARKK"":28952.0,""ARKG"":23872.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3294712,57393883.04,2,ARKF|ARKK,"{""ARKK"":2096264.0,""ARKF"":1198448.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1273791,57384284.55,2,ARKQ|ARKX,"{""ARKQ"":527207.0,""ARKX"":746584.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,83776,57215656.96,2,ARKF|ARKW,"{""ARKW"":61311.0,""ARKF"":22465.0}"
149123101,CAT,CATERPILLAR INC,equity,56342,53858444.64,1,ARKQ,"{""ARKQ"":56342.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,63156,51902863.92,2,ARKQ|ARKX,"{""ARKQ"":41267.0,""ARKX"":21889.0}"
316841105,FIG,FIGMA INC-CL A,equity,2681750,50014637.50,2,ARKK|ARKW,"{""ARKK"":1682158.0,""ARKW"":999592.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,131729,47921692.91,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":95206.0,""ARKQ"":16456.0,""ARKW"":12197.0,""ARKX"":7870.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1884775,46007357.75,2,ARKF|ARKW,"{""ARKW"":711629.0,""ARKF"":1173146.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44657541.63,1,ARKF,"{""ARKF"":2096992.0}"
157085101,CERS,CERUS CORP,equity,16064946,41286911.22,2,ARKG|ARKK,"{""ARKK"":9190870.0,""ARKG"":6874076.0}"
14167L103,CDNA,CAREDX INC,equity,1743717,40942475.16,1,ARKG,"{""ARKG"":1743717.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,178547,40464106.61,1,ARKW,"{""ARKW"":178547.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,933631,38605641.85,1,ARKQ,"{""ARKQ"":933631.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3079545,36769767.30,1,ARKG,"{""ARKG"":3079545.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22332,36441804.24,2,ARKF|ARKW,"{""ARKW"":8652.0,""ARKF"":13680.0}"
13321L108,CCJ,CAMECO CORP,equity,341489,36085142.63,1,ARKQ,"{""ARKQ"":341489.0}"
871607107,SNPS,SYNOPSYS INC,equity,76175,35173044.50,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45973.0,""ARKX"":23605.0,""PRNT"":6597.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,56479,34754352.65,2,ARKQ|ARKX,"{""ARKQ"":35659.0,""ARKX"":20820.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5446359,32950471.95,1,ARKQ,"{""ARKQ"":5446359.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,144473,32776589.51,1,ARKW,"{""ARKW"":144473.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1243570,32730762.40,2,ARKF|ARKW,"{""ARKW"":655062.0,""ARKF"":588508.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,24328449,32600121.66,2,ARKG|ARKK,"{""ARKK"":14211894.0,""ARKG"":10116555.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1892261,31752139.58,1,ARKG,"{""ARKG"":1892261.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,278483,31081487.63,2,ARKQ|ARKW,"{""ARKQ"":275888.0,""ARKW"":2595.0}"
6496584,6301,KOMATSU LTD,equity,739593,30598770.96,1,ARKX,"{""ARKX"":739593.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1943870,30188301.10,1,ARKG,"{""ARKG"":1943870.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63853,29091426.80,2,ARKF|ARKW,"{""ARKW"":37589.0,""ARKF"":26264.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,690304,27729511.68,1,ARKQ,"{""ARKQ"":690304.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1600778,27405319.36,1,ARKG,"{""ARKG"":1600778.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,4704988,27241880.52,2,ARKQ|ARKX,"{""ARKQ"":2576258.0,""ARKX"":2128730.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4540280,25924998.80,1,ARKG,"{""ARKG"":4540280.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,62627,25187326.86,1,ARKQ,"{""ARKQ"":62627.0}"
74624M102,P,EVERPURE INC-A,equity,327759,23818246.53,1,ARKW,"{""ARKW"":327759.0}"
781154109,RBRK,RUBRIK INC-A,equity,329996,22848923.04,1,ARKW,"{""ARKW"":329996.0}"
950915108,WRD,WERIDE INC-ADR,equity,3495319,22055462.89,1,ARKQ,"{""ARKQ"":3495319.0}"
02156V109,OKLO,OKLO INC,equity,374485,22027207.70,1,ARKQ,"{""ARKQ"":374485.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,150298,21122880.92,2,ARKF|ARKW,"{""ARKW"":63571.0,""ARKF"":86727.0}"
500081104,KDK,KODIAK AI INC,equity,3466036,20276310.60,1,ARKQ,"{""ARKQ"":3466036.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,267698,19892638.38,1,ARKG,"{""ARKG"":267698.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3105583,19254614.60,1,ARKW,"{""ARKW"":3105583.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2608679,19199877.44,1,ARKG,"{""ARKG"":2608679.0}"
4162791,HO,THALES SA,equity,71419,18963411.80,1,ARKX,"{""ARKX"":71419.0}"
422806109,HEI,HEICO CORP,equity,53996,18214470.68,1,ARKX,"{""ARKX"":53996.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1731642,17991760.38,1,ARKQ,"{""ARKQ"":1731642.0}"
64110L106,NFLX,NETFLIX INC,equity,227790,17530718.40,1,ARKW,"{""ARKW"":227790.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,626189,16575222.83,1,ARKW,"{""ARKW"":626189.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4069963,16564749.41,1,ARKG,"{""ARKG"":4069963.0}"
732908108,PONY,PONY AI INC,equity,2073518,16463732.92,1,ARKQ,"{""ARKQ"":2073518.0}"
65443P102,MASS,908 DEVICES INC,equity,1813253,15557710.74,1,ARKG,"{""ARKG"":1813253.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,15054,15371006.46,1,ARKF,"{""ARKF"":15054.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,66157,15341146.73,1,ARKX,"{""ARKX"":66157.0}"
81141R100,SE,SEA LTD-ADR,equity,160565,14585724.60,1,ARKF,"{""ARKF"":160565.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4574460,14455293.60,1,ARKG,"{""ARKG"":4574460.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1086114,14000009.46,1,ARKF,"{""ARKF"":1086114.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,721901,12893151.86,1,ARKF,"{""ARKF"":721901.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,319155,12271509.75,2,ARKF|IZRL,"{""ARKF"":261189.0,""IZRL"":57966.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,7576758,12038187.72,1,ARKX,"{""ARKX"":7576758.0}"
438516106,HON,HONEYWELL INTERNATIONAL INC,equity,50141,11462734.01,1,ARKX,"{""ARKX"":50141.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,562194,11356318.80,1,ARKG,"{""ARKG"":562194.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,117902,10872922.44,1,ARKG,"{""ARKG"":117902.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,102028,9859985.92,1,ARKF,"{""ARKF"":102028.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1319372,9090473.08,2,ARKF|ARKW,"{""ARKW"":795185.0,""ARKF"":524187.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,16885,8988223.20,1,ARKX,"{""ARKX"":16885.0}"
4012250,AIR,AIRBUS SE,equity,41564,8935032.16,1,ARKX,"{""ARKX"":41564.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,477330,6620567.10,1,ARKG,"{""ARKG"":477330.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6434100,6075720.63,1,ARKG,"{""ARKG"":6434100.0}"
92259N302,VELO,VELO3D INC,equity,194753,4977886.68,1,PRNT,"{""PRNT"":194753.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,154650,4950346.50,1,ARKF,"{""ARKF"":154650.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,797145,4623441.00,2,ARKF|ARKW,"{""ARKW"":424862.0,""ARKF"":372283.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4517427.60,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
M6191J100,FROG,JFROG LTD,equity,50621,4118018.35,1,IZRL,"{""IZRL"":50621.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4091825.28,1,PRNT,"{""PRNT"":46048.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,4064808.81,1,IZRL,"{""IZRL"":834663.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3600222.00,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3563111.70,1,PRNT,"{""PRNT"":1032786.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,42090,3504834.30,1,ARKF,"{""ARKF"":42090.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3330477.48,1,IZRL,"{""IZRL"":101508.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3209783.56,1,PRNT,"{""PRNT"":10225.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,3206533.90,1,IZRL,"{""IZRL"":1412570.0}"
70450C101,PAYP,PAYPAY CORP,equity,248320,3178496.00,1,ARKF,"{""ARKF"":248320.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3089904.13,1,IZRL,"{""IZRL"":25278.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,2881441.36,1,IZRL,"{""IZRL"":602812.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2818210.26,1,PRNT,"{""PRNT"":35418.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2774772.24,1,PRNT,"{""PRNT"":419784.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2771394.65,1,PRNT,"{""PRNT"":40703.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2720991.54,1,IZRL,"{""IZRL"":9253.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2704958.38,1,IZRL,"{""IZRL"":10126.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,2662796.46,1,IZRL,"{""IZRL"":277086.0}"
40434L105,HPQ,HP INC,equity,113869,2639483.42,1,PRNT,"{""PRNT"":113869.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2591577.71,1,PRNT,"{""PRNT"":130212.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2584421.43,1,IZRL,"{""IZRL"":40137.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2530793.85,1,PRNT,"{""PRNT"":19606.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2488002.98,1,IZRL,"{""IZRL"":9704.0}"
69370C100,PTC,PTC INC,equity,21049,2461470.06,1,PRNT,"{""PRNT"":21049.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2454037.92,1,IZRL,"{""IZRL"":281104.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2433794.46,1,IZRL,"{""IZRL"":33167.0}"
6642321,7731,NIKON CORP,equity,184258,2412486.15,1,PRNT,"{""PRNT"":184258.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2399993.27,1,IZRL,"{""IZRL"":488797.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2372302.63,1,IZRL,"{""IZRL"":183456.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2368985.15,1,IZRL,"{""IZRL"":106941.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2362446.14,1,PRNT,"{""PRNT"":235538.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2360473.82,1,PRNT,"{""PRNT"":12226.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2358032.40,1,IZRL,"{""IZRL"":86280.0}"
6267230,HLAN,HILAN LTD,equity,33916,2345566.77,1,IZRL,"{""IZRL"":33916.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2339652.40,1,IZRL,"{""IZRL"":4220.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2254826.04,1,IZRL,"{""IZRL"":52284.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2235682.34,1,IZRL,"{""IZRL"":14106.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2235341.68,1,IZRL,"{""IZRL"":68653.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2222870.76,1,IZRL,"{""IZRL"":246438.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2218473.09,1,IZRL,"{""IZRL"":147603.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2192371.43,1,IZRL,"{""IZRL"":380522.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2188394.72,1,IZRL,"{""IZRL"":198244.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,2177500.35,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2172448.58,1,IZRL,"{""IZRL"":174214.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,2166360.54,1,IZRL,"{""IZRL"":12161.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2142873.96,1,IZRL,"{""IZRL"":614004.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2141027.52,1,IZRL,"{""IZRL"":33306.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2131409.81,1,IZRL,"{""IZRL"":170923.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2111424.70,1,IZRL,"{""IZRL"":297726.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2073856.50,1,IZRL,"{""IZRL"":173798.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2063328.86,1,IZRL,"{""IZRL"":75493.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2053425.00,1,IZRL,"{""IZRL"":142500.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,2048565.49,1,IZRL,"{""IZRL"":811433.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2047072.64,1,IZRL,"{""IZRL"":153224.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,2040603.91,1,IZRL,"{""IZRL"":2492.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2017702.85,1,IZRL,"{""IZRL"":43192.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1979532.43,1,IZRL,"{""IZRL"":66106.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,1963891.68,1,IZRL,"{""IZRL"":16112.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,1944816.61,1,IZRL,"{""IZRL"":77491.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,1943615.18,1,IZRL,"{""IZRL"":202039.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1922571.10,1,IZRL,"{""IZRL"":263304.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1909425.99,1,IZRL,"{""IZRL"":59873.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,1898935.95,1,IZRL,"{""IZRL"":225795.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1864798.92,1,IZRL,"{""IZRL"":10475.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1797379.20,1,IZRL,"{""IZRL"":126576.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1791264.80,1,IZRL,"{""IZRL"":211984.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1749060.25,1,IZRL,"{""IZRL"":21035.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1736317.66,1,IZRL,"{""IZRL"":427438.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1716519.76,1,PRNT,"{""PRNT"":1022629.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,10268180,1691165.30,1,PRNT,"{""PRNT"":10268180.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1671647.32,1,PRNT,"{""PRNT"":1247498.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,118601,1610601.58,1,IZRL,"{""IZRL"":118601.0}"
