symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2782991,860556477.02,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1739550;ARKQ=584942;ARKW=383840;ARKX=74659
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1104856,546848477.20,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=472797;ARKQ=243860;ARKW=253148;ARKX=81914
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4393221,498630583.50,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2388032;ARKQ=985186;ARKW=481043;ARKX=538960
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3409592,432609032.96,3,ARKF|ARKK|ARKW,ARKF=574589;ARKK=2203582;ARKW=631421
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2248300,376567767.00,3,ARKF|ARKK|ARKW,ARKF=258472;ARKK=1610236;ARKW=379592
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8619631,369868366.21,2,ARKG|ARKK,ARKG=2323352;ARKK=6296279
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2811733,369827241.49,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1430317;ARKQ=579014;ARKW=365861;ARKX=188881
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7756076,362441431.48,2,ARKG|ARKK,ARKG=2034486;ARKK=5721590
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3730381,356810942.65,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2430597;ARKW=853812
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,7165016,329017534.72,2,ARKG|ARKK,ARKG=3087261;ARKK=4077755
AMZN,NASDAQ,023135106,AMAZON.COM INC,1415092,327438137.88,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=628850;ARKQ=263426;ARKW=264773;ARKX=142664
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4893513,321356998.71,3,ARKF|ARKK|ARKW,ARKF=539577;ARKK=3444540;ARKW=909396
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3408395,294962503.30,2,ARKG|ARKK,ARKG=1311478;ARKK=2096917
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,891335,291083270.95,4,ARKK|ARKQ|ARKW|ARKX,ARKK=337638;ARKQ=272347;ARKW=184714;ARKX=96636
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5366936,259867041.12,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=3890769;ARKW=1044055
