trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-07-17,2026-07-17,2026-07-20,ARKK,buy,SPCX,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,2032067,2119498,2024372,95126,4.70,0.996213
2026-07-17,2026-07-17,2026-07-20,ARKK,buy,CRWV,COREWEAVE INC-CL A,21873S108,equity,1573804,1649126,1567845,81281,5.18,0.996213
2026-07-17,2026-07-17,2026-07-20,ARKQ,buy,SPCX,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,878086,908732,878086,30646,3.49,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKQ,buy,KTOS,KRATOS DEFENSE & SECURITY,50077B207,equity,2222128,2304279,2222128,82151,3.70,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKQ,buy,AVAV,AEROVIRONMENT INC,008073108,equity,320293,346593,320293,26300,8.21,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKQ,buy,ISRG,INTUITIVE SURGICAL INC,46120E602,equity,61511,69486,61511,7975,12.97,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKW,buy,NFLX,NETFLIX INC,64110L106,equity,231682,269750,231682,38068,16.43,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKW,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,64200,68183,64200,3983,6.20,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKW,buy,CRWV,COREWEAVE INC-CL A,21873S108,equity,600535,635076,600535,34541,5.75,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKX,buy,SPCX,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,492471,505082,492471,12611,2.56,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKX,buy,KTOS,KRATOS DEFENSE & SECURITY,50077B207,equity,996901,1030562,996901,33661,3.38,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKX,buy,AVAV,AEROVIRONMENT INC,008073108,equity,229395,240172,229395,10777,4.70,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKG,buy,CMPS,COMPASS PATHWAYS PLC,20451W101,equity,3981601,4122568,4020775,101793,2.53,1.009839
2026-07-17,2026-07-17,2026-07-20,ARKW,buy,SPCX,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,425015,434434,425015,9419,2.22,1.000000
2026-07-17,2026-07-17,2026-07-20,ARKF,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,37931,39674,37931,1743,4.60,1.000000
2026-07-17,2026-07-17,2026-07-20,PRNT,buy,TTT,TITOMIC LTD,BYZ03N6,equity,9869294,17295775,10360546,6935229,66.94,1.049776
2026-07-17,2026-07-17,2026-07-20,ARKQ,buy,PONY,PONY AI INC,732908108,equity,2365660,2498945,2365660,133285,5.63,1.000000
2026-07-17,2026-07-17,2026-07-20,PRNT,buy,BICO,BICO GROUP AB,BKMFJ94,equity,1043417,1559186,1095354,463832,42.35,1.049776
2026-07-17,2026-07-17,2026-07-20,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,3017617,3562039,3047307,514732,16.89,1.009839
2026-07-17,2026-07-17,2026-07-20,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,3768844,4162044,3754573,407471,10.85,0.996213
2026-07-17,2026-07-17,2026-07-20,PRNT,buy,NNDM,NANO DIMENSION LTD - ADR,63008G203,equity,1199038,1491627,1258721,232906,18.50,1.049776
