symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8431085,224604104.40,2,ARKG|ARKK,ARKG=2324792;ARKK=6106293
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4596912,220146115.68,3,ARKK|ARKQ|ARKX,ARKK=1269053;ARKQ=2297297;ARKX=1030562
XYZ,NYSE,852234103,BLOCK INC,2819464,218395681.44,3,ARKF|ARKK|ARKW,ARKF=588583;ARKK=1508610;ARKW=722271
TER,NASDAQ,880770102,TERADYNE INC,575520,212631619.20,3,ARKK|ARKQ|ARKX,ARKK=146607;ARKQ=341573;ARKX=87340
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2276887,188161941.68,2,ARKK|ARKW,ARKK=1641811;ARKW=635076
DE,NYSE,244199105,DEERE & CO,305307,185422100.31,3,ARKK|ARKQ|ARKX,ARKK=105844;ARKQ=120856;ARKX=78607
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,416733,175532106.93,4,ARKK|ARKQ|ARKW|ARKX,ARKK=134334;ARKQ=161886;ARKW=88262;ARKX=32251
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,257852,161717038.84,3,ARKF|ARKK|ARKW,ARKF=42568;ARKK=140449;ARKW=74835
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,13516637,150440169.81,2,ARKG|ARKK,ARKG=2835877;ARKK=10680760
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28819996,149287579.28,3,ARKK|ARKQ|ARKX,ARKK=14117309;ARKQ=9384690;ARKX=5317997
ILMN,NASDAQ,452327109,ILLUMINA INC,761913,145426334.31,2,ARKG|ARKK,ARKG=362916;ARKK=398997
BLSH,NYSE,G16910120,BULLISH,6060531,143392163.46,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4292723;ARKW=1000837
AVGO,NASDAQ,11135F101,BROADCOM INC,357218,141747674.58,3,ARKK|ARKQ|ARKW,ARKK=178455;ARKQ=83724;ARKW=95039
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7815009,138638259.66,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5526565;ARKW=1533178
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,648778,136113624.40,2,ARKK|ARKW,ARKK=502959;ARKW=145819
NTRA,NASDAQ,632307104,NATERA INC,511844,135239421.68,2,ARKG|ARKK,ARKG=242224;ARKK=269620
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,407759,116276556.44,3,ARKQ|ARKX|PRNT,ARKQ=206376;ARKX=197483;PRNT=3900
VCYT,NASDAQ,92337F107,VERACYTE INC,1914907,111083755.07,2,ARKG|ARKK,ARKG=863540;ARKK=1051367
LLY,NYSE,532457108,ELI LILLY & CO,92590,107683095.90,2,ARKG|ARKK,ARKG=64048;ARKK=28542
XE,NASDAQ,98386P102,X-ENERGY INC,6382940,104999363.00,3,ARKK|ARKQ|ARKX,ARKK=4367760;ARKQ=1418937;ARKX=596243
RKLB,NASDAQ,773121108,ROCKET LAB,1493298,104157535.50,2,ARKQ|ARKX,ARKQ=934420;ARKX=558878
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34103486,101628388.28,2,ARKG|ARKK,ARKG=13757207;ARKK=20346279
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,503847,88258878.99,3,ARKK|ARKQ|ARKX,ARKK=257129;ARKQ=175283;ARKX=71435
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,585715,88062250.25,2,ARKQ|ARKX,ARKQ=345543;ARKX=240172
ABSI,NASDAQ,00091E109,ABSCI CORP,10372352,85468180.48,1,ARKG,ARKG=10372352
PSNL,NASDAQ,71535D106,PERSONALIS INC,6792220,84698983.40,1,ARKG,ARKG=6792220
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1331363,83343323.80,2,ARKG|ARKK,ARKG=450836;ARKK=880527
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,459833,69319824.75,1,ARKG,ARKG=459833
DASH,NASDAQ,25809K105,DOORDASH INC - A,371573,66039669.29,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58081;ARKQ=146503;ARKW=95073;ARKX=71916
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,337132,63522411.44,2,ARKF|ARKW,ARKF=87696;ARKW=249436
TRMB,NASDAQ,896239100,TRIMBLE INC,1218086,61026108.60,2,ARKQ|ARKX,ARKQ=750638;ARKX=467448
CDNA,NASDAQ,14167L103,CAREDX INC,1544858,58364735.24,1,ARKG,ARKG=1544858
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3410430,58216040.10,2,ARKF|ARKK,ARKF=1169459;ARKK=2240971
SNOW,NYSE,833445109,SNOWFLAKE INC,213075,57061485.00,2,ARKK|ARKW,ARKK=141558;ARKW=71517
TOST,NYSE,888787108,TOAST INC-CLASS A,1868562,54580696.02,2,ARKF|ARKW,ARKF=1144769;ARKW=723793
FIG,NYSE,316841105,FIGMA INC-CL A,2539754,54528518.38,2,ARKK|ARKW,ARKK=1523078;ARKW=1016676
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4366105,52087632.65,1,ARKG,ARKG=4366105
CAT,NYSE,149123101,CATERPILLAR INC,53013,47144991.03,1,ARKQ,ARKQ=53013
CERS,NASDAQ,157085101,CERUS CORP,15607446,47134486.92,2,ARKG|ARKK,ARKG=7285776;ARKK=8321670
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,58557,46417548.33,2,ARKQ|ARKX,ARKQ=40413;ARKX=18144
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,181599,44631586.23,1,ARKW,ARKW=181599
JOBY,NYSE,G65163100,JOBY AVIATION INC,5814783,44366794.29,2,ARKQ|ARKX,ARKQ=3412522;ARKX=2402261
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,121461,41550593.49,4,ARKK|ARKQ|ARKW|ARKX,ARKK=86350;ARKQ=16120;ARKW=12405;ARKX=6586
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1696642,40040751.20,1,ARKG,ARKG=1696642
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22152,39856099.92,2,ARKF|ARKW,ARKF=13356;ARKW=8796
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1790149,39293770.55,1,ARKG,ARKG=1790149
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,139668,37567898.64,1,ARKW,ARKW=139668
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2570610,36219894.90,2,ARKQ|ARKX,ARKQ=1756836;ARKX=813774
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5332896,35250442.56,1,ARKQ,ARKQ=5332896
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,52206,33960003.00,2,ARKQ|ARKX,ARKQ=34917;ARKX=17289
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23590217,32554499.46,2,ARKG|ARKK,ARKG=10722467;ARKK=12867750
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4812186,31808549.46,1,ARKG,ARKG=4812186
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2060296,30966248.88,1,ARKG,ARKG=2060296
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63863,30281280.08,2,ARKF|ARKW,ARKF=25634;ARKW=38229
CCJ,NYSE,13321L108,CAMECO CORP,334377,30217649.49,1,ARKQ,ARKQ=334377
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,633790,29699399.40,2,ARKQ|ARKX,ARKQ=195733;ARKX=438057
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,536239,28962268.39,1,ARKG,ARKG=536239
SYM,NASDAQ,87151X101,SYMBOTIC INC,675926,28699817.96,1,ARKQ,ARKQ=675926
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1240528,28321254.24,2,ARKF|ARKW,ARKF=574270;ARKW=666258
SNPS,NASDAQ,871607107,SYNOPSYS INC,71842,27128257.62,3,ARKQ|ARKX|PRNT,ARKQ=45021;ARKX=19646;PRNT=7175
P,NYSE,74624M102,EVERPURE INC-A,333359,24861914.22,1,ARKW,ARKW=333359
RBRK,NYSE,781154109,RUBRIK INC-A,335636,24733016.84,1,ARKW,ARKW=335636
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,965480,24252857.60,1,ARKG,ARKG=965480
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,69276,23601640.44,1,ARKQ,ARKQ=69276
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7578655,23418043.95,1,ARKG,ARKG=7578655
WRD,NASDAQ,950915108,WERIDE INC-ADR,3663790,21213344.10,1,ARKQ,ARKQ=3663790
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,149285,20907364.25,2,ARKF|ARKW,ARKF=84630;ARKW=64655
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,194424,20904468.48,1,ARKQ,ARKQ=194424
OKLO,NYSE,02156V109,OKLO INC,466931,20778429.50,1,ARKQ,ARKQ=466931
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3158667,20120708.79,1,ARKW,ARKW=3158667
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,636893,19966595.55,1,ARKW,ARKW=636893
PONY,NASDAQ,732908108,PONY AI INC,2802478,19140924.74,1,ARKQ,ARKQ=2802478
NFLX,NASDAQ,64110L106,NETFLIX INC,269750,18485967.50,1,ARKW,ARKW=269750
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1248622,17355845.80,1,ARKG,ARKG=1248622
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,2404113,17261531.34,1,ARKG,ARKG=2404113
KDK,NASDAQ,500081104,KODIAK AI INC,3784387,16802678.28,1,ARKQ,ARKQ=3784387
SE,NYSE,81141R100,SEA LTD-ADR,156686,16433227.68,1,ARKF,ARKF=156686
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2764895,16395827.35,1,ARKG,ARKG=2764895
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,15378321.93,1,ARKF,ARKF=1059843
HEI,NYSE,422806109,HEICO CORP,44794,15016740.56,1,ARKX,ARKX=44794
MASS,NASDAQ,65443P102,908 DEVICES INC,1921859,13914259.16,1,ARKG,ARKG=1921859
GRMN,NYSE,B3Z5T14,GARMIN LTD,54815,13183555.65,1,ARKX,ARKX=54815
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,12574271.85,1,ARKF,ARKF=704441
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,10562532.58,1,ARKF,ARKF=99562
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,9562759.92,1,ARKF,ARKF=254871
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13996,7198982.56,1,ARKX,ARKX=13996
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6819442,5455553.60,1,ARKG,ARKG=6819442
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,20790,4843862.10,1,ARKX,ARKX=20790
SECZ,NYSE,81517B101,SECURITIZE CORP,619595,4752293.65,1,ARKF,ARKF=619595
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,4732694.40,1,ARKF,ARKF=150915
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,894799,4545578.92,2,ARKQ|ARKX,ARKQ=535039;ARKX=359760
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,20790,4319746.20,1,ARKX,ARKX=20790
ROKU,NASDAQ,77543R102,ROKU INC,29197,4177506.76,1,ARKF,ARKF=29197
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3852840.30,1,ARKF,ARKF=242317
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3586083.63,1,ARKF,ARKF=41073
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,212012,2813399.24,1,PRNT,PRNT=212012
ADSK,NASDAQ,052769106,AUTODESK INC,13658,2779403.00,1,PRNT,PRNT=13658
PTC,NASDAQ,69370C100,PTC INC,23493,2657293.23,1,PRNT,PRNT=23493
PRLB,NYSE,743713109,PROTO LABS INC,29239,2331225.47,1,PRNT,PRNT=29239
HPQ,NYSE,40434L105,HP INC,92773,2328602.30,1,PRNT,PRNT=92773
SSYS,NASDAQ,M85548101,STRATASYS LTD,280674,2304333.54,1,PRNT,PRNT=280674
XMTR,NASDAQ,98423F109,XOMETRY INC-A,23274,2291092.56,1,PRNT,PRNT=23274
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,349180,2259194.60,1,PRNT,PRNT=349180
VELO,NASDAQ,92259N302,VELO3D INC,214226,2251515.26,1,PRNT,PRNT=214226
DDD,NYSE,88554D205,3D SYSTEMS CORP,839253,2232412.98,1,PRNT,PRNT=839253
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1491627,2207607.96,1,PRNT,PRNT=1491627
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7039,1156648.48,1,PRNT,PRNT=7039
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2806,1130565.46,1,PRNT,PRNT=2806
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4352,1084387.84,1,PRNT,PRNT=4352
GE,NYSE,369604301,GENERAL ELECTRIC,3160,1078160.40,1,PRNT,PRNT=3160
AME,NYSE,031100100,AMETEK INC,4194,994355.46,1,PRNT,PRNT=4194
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5579,962154.34,1,PRNT,PRNT=5579
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,838296.91,1,ARKF,ARKF=401099
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,516011.12,1,ARKF,ARKF=4427
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,151,88736.66,1,PRNT,PRNT=151
MMM,NYSE,88579Y101,3M CO,519,88624.44,1,PRNT,PRNT=519
ATI,NYSE,01741R102,ATI INC,453,88602.27,1,PRNT,PRNT=453
MTRN,NYSE,576690101,MATERION CORP,346,86728.36,1,PRNT,PRNT=346
JBL,NYSE,466313103,JABIL INC,254,80845.66,1,PRNT,PRNT=254
AVNT,NYSE,05368V106,AVIENT CORP,2048,76513.28,1,PRNT,PRNT=2048
KMT,NYSE,489170100,KENNAMETAL INC,2194,76197.62,1,PRNT,PRNT=2194
