cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
632307104,NTRA,NATERA INC,equity,526379,142853996.81,2,ARKG|ARKK,"{""ARKK"":282076.0,""ARKG"":244303.0}"
G16910120,BLSH,BULLISH,equity,6079669,136245382.29,3,ARKF|ARKK|ARKW,"{""ARKK"":4311861.0,""ARKW"":1000837.0,""ARKF"":766971.0}"
11135F101,AVGO,BROADCOM INC,equity,358263,132852876.98,3,ARKK|ARKQ|ARKW,"{""ARKK"":179246.0,""ARKQ"":83978.0,""ARKW"":95039.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,27846336,123637731.84,3,ARKK|ARKQ|ARKX,"{""ARKK"":13648271.0,""ARKQ"":9034261.0,""ARKX"":5163804.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7839649,123004092.81,3,ARKF|ARKK|ARKW,"{""ARKK"":5551205.0,""ARKW"":1533178.0,""ARKF"":755266.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,408386,115168935.86,3,ARKQ|ARKX|PRNT,"{""ARKQ"":207003.0,""ARKX"":197483.0,""PRNT"":3900.0}"
92337F107,VCYT,VERACYTE INC,equity,1927010,113944101.30,2,ARKG|ARKK,"{""ARKK"":1056050.0,""ARKG"":870960.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,651018,112534971.48,2,ARKK|ARKW,"{""ARKK"":505199.0,""ARKW"":145819.0}"
532457108,LLY,ELI LILLY & CO,equity,90526,106740111.86,2,ARKG|ARKK,"{""ARKK"":28668.0,""ARKG"":61858.0}"
71535D106,PSNL,PERSONALIS INC,equity,6850628,105431164.92,1,ARKG,"{""ARKG"":6850628.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1496138,101168851.56,2,ARKQ|ARKX,"{""ARKQ"":937260.0,""ARKX"":558878.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,34312499,101050309.56,2,ARKG|ARKK,"{""ARKK"":20436992.0,""ARKG"":13875507.0}"
98386P102,XE,X-ENERGY INC,equity,6393037,89630378.74,3,ARKK|ARKQ|ARKX,"{""ARKK"":4376478.0,""ARKQ"":1420316.0,""ARKX"":596243.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,505520,86534913.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":258270.0,""ARKQ"":175815.0,""ARKX"":71435.0}"
00091E109,ABSI,ABSCI CORP,equity,10428808,86506962.36,1,ARKG,"{""ARKG"":10428808.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1339154,85009495.92,2,ARKG|ARKK,"{""ARKK"":884447.0,""ARKG"":454707.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,586765,83437983.00,2,ARKQ|ARKX,"{""ARKQ"":346593.0,""ARKX"":240172.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80341709.17,1,ARKW,"{""ARKW"":3775474.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,463781,72289544.47,1,ARKG,"{""ARKG"":463781.0}"
25809K105,DASH,DOORDASH INC - A,equity,372018,68503394.52,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":146948.0,""ARKW"":95073.0,""ARKF"":58081.0,""ARKX"":71916.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,337132,68464766.56,2,ARKF|ARKW,"{""ARKW"":249436.0,""ARKF"":87696.0}"
14167L103,CDNA,CAREDX INC,equity,1703790,67691576.70,1,ARKG,"{""ARKG"":1703790.0}"
896239100,TRMB,TRIMBLE INC,equity,1220367,64337748.24,2,ARKQ|ARKX,"{""ARKQ"":752919.0,""ARKX"":467448.0}"
833445109,SNOW,SNOWFLAKE INC,equity,228417,61421331.30,2,ARKK|ARKW,"{""ARKK"":153124.0,""ARKW"":75293.0}"
316841105,FIG,FIGMA INC-CL A,equity,2546544,60989728.80,2,ARKK|ARKW,"{""ARKK"":1529868.0,""ARKW"":1016676.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3420419,59104840.32,2,ARKF|ARKK,"{""ARKK"":2250960.0,""ARKF"":1169459.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1868562,56206344.96,2,ARKF|ARKW,"{""ARKW"":723793.0,""ARKF"":1144769.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4122568,50913714.80,1,ARKG,"{""ARKG"":4122568.0}"
157085101,CERS,CERUS CORP,equity,15707196,49163523.48,2,ARKG|ARKK,"{""ARKK"":8358770.0,""ARKG"":7348426.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,181599,46977845.31,1,ARKW,"{""ARKW"":181599.0}"
149123101,CAT,CATERPILLAR INC,equity,53174,46721335.10,1,ARKQ,"{""ARKQ"":53174.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44615601.79,1,ARKF,"{""ARKF"":2096992.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,58679,43513412.45,2,ARKQ|ARKX,"{""ARKQ"":40535.0,""ARKX"":18144.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,905515,42269440.20,2,ARKQ|ARKX,"{""ARKQ"":397735.0,""ARKX"":507780.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,121887,42266754.99,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":86728.0,""ARKQ"":16168.0,""ARKW"":12405.0,""ARKX"":6586.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5825155,42115870.65,2,ARKQ|ARKX,"{""ARKQ"":3422894.0,""ARKX"":2402261.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1805542,41383022.64,1,ARKG,"{""ARKG"":1805542.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22152,40181734.32,2,ARKF|ARKW,"{""ARKW"":8796.0,""ARKF"":13356.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1711230,39563637.60,1,ARKG,"{""ARKG"":1711230.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,139668,38780216.88,1,ARKW,"{""ARKW"":139668.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,916963,35724878.48,1,ARKQ,"{""ARKQ"":916963.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2575949,34826830.48,2,ARKQ|ARKX,"{""ARKQ"":1762175.0,""ARKX"":813774.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23739793,34185301.92,2,ARKG|ARKK,"{""ARKK"":12925122.0,""ARKG"":10814671.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,52312,33245322.24,2,ARKQ|ARKX,"{""ARKQ"":35023.0,""ARKX"":17289.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5349105,32415576.30,1,ARKQ,"{""ARKQ"":5349105.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4853563,32130587.06,1,ARKG,"{""ARKG"":4853563.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2078013,31835159.16,1,ARKG,"{""ARKG"":2078013.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1240528,30938768.32,2,ARKF|ARKW,"{""ARKW"":666258.0,""ARKF"":574270.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63863,30535454.82,2,ARKF|ARKW,"{""ARKW"":38229.0,""ARKF"":25634.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,540845,29416559.55,1,ARKG,"{""ARKG"":540845.0}"
13321L108,CCJ,CAMECO CORP,equity,335393,28716348.66,1,ARKQ,"{""ARKQ"":335393.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,677980,27966675.00,1,ARKQ,"{""ARKQ"":677980.0}"
871607107,SNPS,SYNOPSYS INC,equity,71978,27659345.96,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45157.0,""ARKX"":19646.0,""PRNT"":7175.0}"
781154109,RBRK,RUBRIK INC-A,equity,335636,26505174.92,1,ARKW,"{""ARKW"":335636.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,243999,26166452.76,1,ARKQ,"{""ARKQ"":243999.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,973782,25269642.90,1,ARKG,"{""ARKG"":973782.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,69486,24001854.12,1,ARKQ,"{""ARKQ"":69486.0}"
6496584,6301,KOMATSU LTD,equity,620793,23897386.11,1,ARKX,"{""ARKX"":620793.0}"
74624M102,P,EVERPURE INC-A,equity,333359,23128447.42,1,ARKW,"{""ARKW"":333359.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,3146085,22714733.70,1,ARKG,"{""ARKG"":3146085.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,149285,21792624.30,2,ARKF|ARKW,"{""ARKW"":64655.0,""ARKF"":84630.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,6866075,21490814.75,1,ARKG,"{""ARKG"":6866075.0}"
950915108,WRD,WERIDE INC-ADR,equity,3545870,21204302.60,1,ARKQ,"{""ARKQ"":3545870.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,636893,20839138.96,1,ARKW,"{""ARKW"":636893.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,20062975,20062975.40,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":4162044.0,""ARKQ"":4657571.0,""ARKW"":5946804.0,""ARKG"":3562039.0,""ARKF"":968650.0,""ARKX"":421900.0,""PRNT"":343967.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3158667,19899602.10,1,ARKW,"{""ARKW"":3158667.0}"
02156V109,OKLO,OKLO INC,equity,468350,19253868.50,1,ARKQ,"{""ARKQ"":468350.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1700724,19235188.44,1,ARKQ,"{""ARKQ"":1700724.0}"
64110L106,NFLX,NETFLIX INC,equity,269750,18599262.50,1,ARKW,"{""ARKW"":269750.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1259353,17076826.68,1,ARKG,"{""ARKG"":1259353.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2788667,16871435.35,1,ARKG,"{""ARKG"":2788667.0}"
732908108,PONY,PONY AI INC,equity,2498945,16642973.70,1,ARKQ,"{""ARKQ"":2498945.0}"
81141R100,SE,SEA LTD-ADR,equity,156686,16303178.30,1,ARKF,"{""ARKF"":156686.0}"
500081104,KDK,KODIAK AI INC,equity,3769213,16132231.64,1,ARKQ,"{""ARKQ"":3769213.0}"
422806109,HEI,HEICO CORP,equity,44794,15349112.04,1,ARKX,"{""ARKX"":44794.0}"
4162791,HO,THALES SA,equity,59221,15116766.51,1,ARKX,"{""ARKX"":59221.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1059843,14403266.37,1,ARKF,"{""ARKF"":1059843.0}"
65443P102,MASS,908 DEVICES INC,equity,1938386,14247137.10,1,ARKG,"{""ARKG"":1938386.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14694,14006214.35,1,ARKF,"{""ARKF"":14694.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,54815,13679631.40,1,ARKX,"{""ARKX"":54815.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,704441,13208268.75,1,ARKF,"{""ARKF"":704441.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,312560,11245908.80,2,ARKF|IZRL,"{""ARKF"":254871.0,""IZRL"":57689.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6282058,10729246.57,1,ARKX,"{""ARKX"":6282058.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,99562,9468346.20,1,ARKF,"{""ARKF"":99562.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1320283,9307995.15,2,ARKF|ARKW,"{""ARKW"":808777.0,""ARKF"":511506.0}"
4012250,AIR,AIRBUS SE,equity,34502,7670883.22,1,ARKX,"{""ARKX"":34502.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13996,7120744.92,1,ARKX,"{""ARKX"":13996.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,1280914,6596707.10,2,ARKQ|ARKX,"{""ARKQ"":764375.0,""ARKX"":516539.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6878081,5656533.81,1,ARKG,"{""ARKG"":6878081.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,150915,5116773.08,1,ARKF,"{""ARKF"":150915.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,795405,4772430.00,2,ARKF|ARKW,"{""ARKW"":432122.0,""ARKF"":363283.0}"
438516205,HON UW,HONEYWELL INTERNATIONAL INC,equity,20790,4678165.80,1,ARKX,"{""ARKX"":20790.0}"
M85548101,SSYS,STRATASYS LTD,equity,543891,4427272.74,2,IZRL|PRNT,"{""PRNT"":280674.0,""IZRL"":263217.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,20790,4399683.75,1,ARKX,"{""ARKX"":20790.0}"
77543R102,ROKU,ROKU INC,equity,29197,4216922.71,1,ARKF,"{""ARKF"":29197.0}"
70450C101,PAYP,PAYPAY CORP,equity,242317,3787414.71,1,ARKF,"{""ARKF"":242317.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41073,3610727.43,1,ARKF,"{""ARKF"":41073.0}"
81517B101,SECZ,SECURITIZE CORP,equity,453570,3256632.60,1,ARKF,"{""ARKF"":453570.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3048187.96,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
052769106,ADSK,AUTODESK INC,equity,13658,2982224.30,1,PRNT,"{""PRNT"":13658.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,212012,2978768.60,1,PRNT,"{""PRNT"":212012.0}"
5727973,SIE,SIEMENS AG-REG,equity,9829,2975094.05,1,PRNT,"{""PRNT"":9829.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,142898,2924143.58,1,PRNT,"{""PRNT"":142898.0}"
69370C100,PTC,PTC INC,equity,23493,2921824.41,1,PRNT,"{""PRNT"":23493.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,17295775,2537206.61,1,PRNT,"{""PRNT"":17295775.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2498308.35,1,IZRL,"{""IZRL"":184377.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2437795.74,1,IZRL,"{""IZRL"":55329.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2356057.60,1,IZRL,"{""IZRL"":28318.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1491627,2312021.85,1,PRNT,"{""PRNT"":1491627.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2309950.50,1,IZRL,"{""IZRL"":146850.0}"
40434L105,HPQ,HP INC,equity,92773,2304481.32,1,PRNT,"{""PRNT"":92773.0}"
98423F109,XMTR,XOMETRY INC-A,equity,23274,2293419.96,1,PRNT,"{""PRNT"":23274.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18635,2289205.40,1,PRNT,"{""PRNT"":18635.0}"
0732358,RSW,RENISHAW PLC,equity,35149,2284067.62,1,PRNT,"{""PRNT"":35149.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,349180,2283637.20,1,PRNT,"{""PRNT"":349180.0}"
743713109,PRLB,PROTO LABS INC,equity,29239,2269531.18,1,PRNT,"{""PRNT"":29239.0}"
92259N302,VELO,VELO3D INC,equity,214226,2268653.34,1,PRNT,"{""PRNT"":214226.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,839253,2257590.57,1,PRNT,"{""PRNT"":839253.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1559186,2249723.41,1,PRNT,"{""PRNT"":1559186.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2249652.34,1,IZRL,"{""IZRL"":243997.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2229614.28,1,IZRL,"{""IZRL"":25182.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,2219455.32,1,IZRL,"{""IZRL"":159788.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2208955.20,1,IZRL,"{""IZRL"":16112.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2207080.85,1,IZRL,"{""IZRL"":72865.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2206416.71,1,IZRL,"{""IZRL"":421877.0}"
6642321,7731,NIKON CORP,equity,162959,2206271.28,1,PRNT,"{""PRNT"":162959.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2198955.59,1,IZRL,"{""IZRL"":68653.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2197102.40,1,IZRL,"{""IZRL"":11233.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2195988.78,1,IZRL,"{""IZRL"":39397.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2192184.90,1,IZRL,"{""IZRL"":196785.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2191712.25,1,IZRL,"{""IZRL"":224791.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,2186073.66,1,IZRL,"{""IZRL"":33575.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2185688.84,1,IZRL,"{""IZRL"":911628.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2182477.50,1,IZRL,"{""IZRL"":54250.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2169450.60,1,IZRL,"{""IZRL"":14844.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2162817.63,1,IZRL,"{""IZRL"":132485.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2162720.42,1,IZRL,"{""IZRL"":18834.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2157058.40,1,IZRL,"{""IZRL"":9471.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2156830.40,1,IZRL,"{""IZRL"":21536.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2156634.49,1,IZRL,"{""IZRL"":74097.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2155641.53,1,IZRL,"{""IZRL"":259103.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2154542.65,1,IZRL,"{""IZRL"":198244.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2152783.60,1,IZRL,"{""IZRL"":9196.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2152619.56,1,IZRL,"{""IZRL"":139148.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2151777.44,1,IZRL,"{""IZRL"":2912.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2150061.82,1,IZRL,"{""IZRL"":14562.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,2146484.24,1,IZRL,"{""IZRL"":139021.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2145640.23,1,IZRL,"{""IZRL"":27267.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,2145489.51,1,IZRL,"{""IZRL"":12912.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,2145075.76,1,IZRL,"{""IZRL"":245140.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,2144136.60,1,IZRL,"{""IZRL"":159460.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2143535.37,1,IZRL,"{""IZRL"":146717.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,2143121.67,1,IZRL,"{""IZRL"":15462.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2142921.36,1,IZRL,"{""IZRL"":307891.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2142573.36,1,IZRL,"{""IZRL"":244586.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2142024.74,1,IZRL,"{""IZRL"":171916.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2139392.97,1,IZRL,"{""IZRL"":1251107.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,2135746.45,1,IZRL,"{""IZRL"":144844.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2133640.64,1,IZRL,"{""IZRL"":210004.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2133461.82,1,IZRL,"{""IZRL"":76131.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2125605.30,1,IZRL,"{""IZRL"":123942.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2125447.89,1,IZRL,"{""IZRL"":382908.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,528629,2122445.44,1,IZRL,"{""IZRL"":528629.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2122104.41,1,IZRL,"{""IZRL"":50535.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,2113463.10,1,IZRL,"{""IZRL"":41078.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2111388.95,1,IZRL,"{""IZRL"":225335.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,397003,2096175.84,1,IZRL,"{""IZRL"":397003.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,2093374.68,1,IZRL,"{""IZRL"":7492.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,2091999.86,1,IZRL,"{""IZRL"":77982.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2086093.30,1,IZRL,"{""IZRL"":887867.0}"
