cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7349315,189318354.40,3,ARKF|ARKK|ARKW,"{""ARKK"":5113876.0,""ARKW"":1500973.0,""ARKF"":734466.0}"
880770102,TER,TERADYNE INC,equity,571512,188141750.40,3,ARKK|ARKQ|ARKX,"{""ARKK"":168412.0,""ARKQ"":324965.0,""ARKX"":78135.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,437962,183072495.62,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":152079.0,""ARKQ"":160893.0,""ARKW"":92547.0,""ARKX"":32443.0}"
773121108,RKLB UQ,ROCKET LAB,equity,2739168,171334958.40,3,ARKK|ARKQ|ARKX,"{""ARKK"":1030332.0,""ARKQ"":1095025.0,""ARKX"":613811.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,28160981,155167005.31,3,ARKK|ARKQ|ARKX,"{""ARKK"":14356976.0,""ARKQ"":8928306.0,""ARKX"":4875699.0}"
632307104,NTRA,NATERA INC,equity,442313,151178160.27,2,ARKG|ARKK,"{""ARKK"":203653.0,""ARKG"":238660.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12608450,149662301.50,2,ARKG|ARKK,"{""ARKK"":9857484.0,""ARKG"":2750966.0}"
452327109,ILMN,ILLUMINA INC,equity,686710,142979889.10,2,ARKG|ARKK,"{""ARKK"":329134.0,""ARKG"":357576.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,428716,141630617.76,3,ARKF|ARKK|ARKW,"{""ARKK"":273117.0,""ARKW"":125129.0,""ARKF"":30470.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1433521,128644174.54,2,ARKG|ARKK,"{""ARKK"":935508.0,""ARKG"":498013.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33421203,113966302.23,2,ARKG|ARKK,"{""ARKK"":19866796.0,""ARKG"":13554407.0}"
71535D106,PSNL,PERSONALIS INC,equity,6526757,106320871.53,1,ARKG,"{""ARKG"":6526757.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,417275,103872265.75,3,ARKQ|ARKX|PRNT,"{""ARKQ"":216314.0,""ARKX"":197139.0,""PRNT"":3822.0}"
532457108,LLY,ELI LILLY & CO,equity,90988,103569820.64,2,ARKG|ARKK,"{""ARKK"":27876.0,""ARKG"":63112.0}"
98386P102,XE,X-ENERGY INC,equity,6580750,102922930.00,3,ARKK|ARKQ|ARKX,"{""ARKK"":4507071.0,""ARKQ"":1483627.0,""ARKX"":590052.0}"
244199105,DE,DEERE & CO,equity,145569,99199450.74,2,ARKQ|ARKX,"{""ARKQ"":82537.0,""ARKX"":63032.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,648520,96324675.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":366437.0,""ARKQ"":202133.0,""ARKX"":79950.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,546193,91673033.12,1,ARKG,"{""ARKG"":546193.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,577979,88661978.60,2,ARKQ|ARKX,"{""ARKQ"":342070.0,""ARKX"":235909.0}"
92337F107,VCYT,VERACYTE INC,equity,2146103,88440904.63,2,ARKG|ARKK,"{""ARKK"":1229151.0,""ARKG"":916952.0}"
00091E109,ABSI,ABSCI CORP,equity,10224153,82713397.77,1,ARKG,"{""ARKG"":10224153.0}"
14167L103,CDNA,CAREDX INC,equity,1454081,76150221.97,1,ARKG,"{""ARKG"":1454081.0}"
25809K105,DASH,DOORDASH INC - A,equity,371633,75642180.82,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":148622.0,""ARKW"":93078.0,""ARKF"":56481.0,""ARKX"":73452.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,2712654,71044136.99,1,ARKW,"{""ARKW"":2712654.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4436220,64502638.80,1,ARKG,"{""ARKG"":4436220.0}"
896239100,TRMB,TRIMBLE INC,equity,1097091,64443125.34,2,ARKQ|ARKX,"{""ARKQ"":668515.0,""ARKX"":428576.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,258402,60822662.76,2,ARKF|ARKW,"{""ARKW"":179270.0,""ARKF"":79132.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1821827,60648620.83,2,ARKF|ARKW,"{""ARKW"":708588.0,""ARKF"":1113239.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3325421,58693680.65,2,ARKF|ARKK,"{""ARKK"":2188172.0,""ARKF"":1137249.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1141499,58547483.71,2,ARKF|ARKW,"{""ARKW"":821290.0,""ARKF"":320209.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3344700,46424436.00,2,ARKQ|ARKX,"{""ARKQ"":2332102.0,""ARKX"":1012598.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,23989,45584857.36,2,ARKF|ARKW,"{""ARKW"":10993.0,""ARKF"":12996.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2169754,45022395.50,1,ARKG,"{""ARKG"":2169754.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1763761,43705997.58,1,ARKG,"{""ARKG"":1763761.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,1630859,42712034.12,1,ARKF,"{""ARKF"":1630859.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1671634,42660099.68,1,ARKG,"{""ARKG"":1671634.0}"
157085101,CERS,CERUS CORP,equity,16341351,41670445.05,2,ARKG|ARKK,"{""ARKK"":8912889.0,""ARKG"":7428462.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2724143,41652146.47,1,ARKG,"{""ARKG"":2724143.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,170164,39146228.20,1,ARKW,"{""ARKW"":170164.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,747018,38426605.92,1,ARKG,"{""ARKG"":747018.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67461,37529228.91,2,ARKF|ARKW,"{""ARKW"":40985.0,""ARKF"":26476.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,783373,36176165.14,1,ARKQ,"{""ARKQ"":783373.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4741254,35132692.14,1,ARKG,"{""ARKG"":4741254.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,34721130,34721131.14,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":19603392.0,""ARKQ"":1294032.0,""ARKW"":1761901.0,""ARKG"":7534180.0,""ARKF"":888501.0,""ARKX"":789741.0,""PRNT"":286754.0,""IZRL"":2562629.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5449053,34329033.90,2,ARKQ|ARKX,"{""ARKQ"":3246570.0,""ARKX"":2202483.0}"
781154109,RBRK,RUBRIK INC-A,equity,328586,32924317.20,1,ARKW,"{""ARKW"":328586.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5073552,32775145.92,1,ARKQ,"{""ARKQ"":5073552.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43307,31393677.37,2,ARKQ|ARKX,"{""ARKQ"":29371.0,""ARKX"":13936.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23128901,31224016.35,2,ARKG|ARKK,"{""ARKK"":12564498.0,""ARKG"":10564403.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,623513,30708015.25,1,ARKW,"{""ARKW"":623513.0}"
74624M102,P,EVERPURE INC-A,equity,326359,30605947.02,1,ARKW,"{""ARKW"":326359.0}"
13321L108,CCJ,CAMECO CORP,equity,318121,29667964.46,1,ARKQ,"{""ARKQ"":318121.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1128845,28051798.25,2,ARKF|ARKW,"{""ARKW"":619811.0,""ARKF"":509034.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,643062,26751379.20,1,ARKQ,"{""ARKQ"":643062.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,951248,26625431.52,1,ARKG,"{""ARKG"":951248.0}"
871607107,SNPS,SYNOPSYS INC,equity,67901,25899478.43,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42845.0,""ARKX"":18026.0,""PRNT"":7030.0}"
149123101,CAT,CATERPILLAR INC,equity,32131,25190704.00,1,ARKQ,"{""ARKQ"":32131.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,65916,24912293.04,1,ARKQ,"{""ARKQ"":65916.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,145600,24846640.00,2,ARKF|ARKW,"{""ARKW"":63300.0,""ARKF"":82300.0}"
6496584,6301,KOMATSU LTD,equity,526325,24336501.67,1,ARKX,"{""ARKX"":526325.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1518877,24302032.00,1,ARKG,"{""ARKG"":1518877.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7466935,23744853.30,1,ARKG,"{""ARKG"":7466935.0}"
64110L106,NFLX,NETFLIX INC,equity,264085,21211307.20,1,ARKW,"{""ARKW"":264085.0}"
950915108,WRD,WERIDE INC-ADR,equity,3577272,20354677.68,1,ARKQ,"{""ARKQ"":3577272.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,996106,20260796.04,1,ARKK,"{""ARKK"":996106.0}"
316841105,FIG,FIGMA INC-CL A,equity,791137,18916085.67,1,ARKW,"{""ARKW"":791137.0}"
732908108,PONY,PONY AI INC,equity,2796770,18766326.70,1,ARKQ,"{""ARKQ"":2796770.0}"
65443P102,MASS,908 DEVICES INC,equity,1893527,18424017.71,1,ARKG,"{""ARKG"":1893527.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54321,18053584.35,1,ARKW,"{""ARKW"":54321.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,184984,17000029.60,1,ARKQ,"{""ARKQ"":184984.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,16560223.68,1,ARKF,"{""ARKF"":152376.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1613123,16486117.06,1,ARKQ,"{""ARKQ"":1613123.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2398172,16307569.60,1,ARKW,"{""ARKW"":2398172.0}"
02156V109,OKLO,OKLO INC,equity,444227,16085459.67,1,ARKQ,"{""ARKQ"":444227.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,15704699.61,1,ARKF,"{""ARKF"":14294.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,15593435.66,1,ARKF,"{""ARKF"":1082126.0}"
4162791,HO,THALES SA,equity,54319,14451113.24,1,ARKX,"{""ARKX"":54319.0}"
500081104,KDK,KODIAK AI INC,equity,3844261,14377536.14,1,ARKQ,"{""ARKQ"":3844261.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1289203,12758969.43,2,ARKF|ARKW,"{""ARKW"":791787.0,""ARKF"":497416.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399,11933102.89,1,ARKF,"{""ARKF"":107399.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,397246,11686977.32,1,ARKG,"{""ARKG"":397246.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11230901.28,1,ARKX,"{""ARKX"":40056.0}"
422806109,HEI,HEICO CORP,equity,36787,11174051.25,1,ARKX,"{""ARKX"":36787.0}"
35661P100,FRNM,FREENOME INC,equity,717003,10726364.88,1,ARKG,"{""ARKG"":717003.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,9761834.25,1,ARKF,"{""ARKF"":685041.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1179868,9686716.28,1,ARKF,"{""ARKF"":1179868.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,9138701.40,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,13726,8195931.86,2,ARKQ|ARKX,"{""ARKQ"":313.0,""ARKX"":13413.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,8014327.67,1,ARKX,"{""ARKX"":5761758.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,21705,7583509.95,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":93.0,""ARKQ"":15341.0,""ARKW"":201.0,""ARKX"":6070.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,898312,7536837.68,2,ARKF|ARKW,"{""ARKW"":495470.0,""ARKF"":402842.0}"
4012250,AIR,AIRBUS SE,equity,31664,7129637.54,1,ARKX,"{""ARKX"":31664.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,6794592.30,1,ARKX,"{""ARKX"":12835.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6718918,4871215.55,1,ARKG,"{""ARKG"":6718918.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,4869662.70,1,ARKF,"{""ARKF"":146765.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,99746,4591308.38,1,ARKX,"{""ARKX"":99746.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,4401885.96,1,ARKF,"{""ARKF"":235647.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4063553.45,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,4013472.64,1,ARKF,"{""ARKF"":39943.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3435461.24,1,PRNT,"{""PRNT"":140010.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3423029.74,1,IZRL,"{""IZRL"":41078.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3208262.76,1,PRNT,"{""PRNT"":1527673.0}"
69370C100,PTC,PTC INC,equity,23019,3145546.35,1,PRNT,"{""PRNT"":23019.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3129005.60,1,ARKX,"{""ARKX"":19070.0}"
40434L105,HPQ,HP INC,equity,90898,3092349.96,1,PRNT,"{""PRNT"":90898.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3063541.26,1,PRNT,"{""PRNT"":13382.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,2911441.64,1,PRNT,"{""PRNT"":9631.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2663513.58,1,IZRL,"{""IZRL"":123942.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2655028.80,1,IZRL,"{""IZRL"":184377.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2653606.33,1,IZRL,"{""IZRL"":421877.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2650941.51,1,IZRL,"{""IZRL"":307891.0}"
M8769Q102,TEVJF,TEVA PHARMACEUTICAL IND LTD,equity,68295,2644382.40,1,IZRL,"{""IZRL"":68295.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2639554.11,1,PRNT,"{""PRNT"":822291.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2626274.32,1,IZRL,"{""IZRL"":76131.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2620495.04,1,IZRL,"{""IZRL"":27267.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2610398.49,1,PRNT,"{""PRNT"":342123.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2493367.70,1,IZRL,"{""IZRL"":132485.0}"
6267230,HLAN,HILAN LTD,equity,29748,2418933.88,1,IZRL,"{""IZRL"":29748.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2391628.64,1,IZRL,"{""IZRL"":198244.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2351349.49,1,IZRL,"{""IZRL"":18834.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2342621.54,1,IZRL,"{""IZRL"":74097.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2341926.00,1,IZRL,"{""IZRL"":25182.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2324758.48,1,IZRL,"{""IZRL"":911628.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2313220.00,1,IZRL,"{""IZRL"":54250.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2297675.84,1,IZRL,"{""IZRL"":21536.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2278993.48,1,IZRL,"{""IZRL"":100590.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2278142.13,1,PRNT,"{""PRNT"":34439.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2277485.34,1,IZRL,"{""IZRL"":541570.0}"
M84116108,SILC,SILICOM LTD,equity,55022,2257002.44,1,IZRL,"{""IZRL"":55022.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2250677.66,1,PRNT,"{""PRNT"":1461479.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2240924.78,1,PRNT,"{""PRNT"":28649.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2231431.44,1,IZRL,"{""IZRL"":16112.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2228105.79,1,IZRL,"{""IZRL"":50535.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2198361.07,1,IZRL,"{""IZRL"":9471.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2188929.44,1,IZRL,"{""IZRL"":887867.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2178224.79,1,IZRL,"{""IZRL"":224791.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2169016.65,1,IZRL,"{""IZRL"":259103.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2167765.45,1,IZRL,"{""IZRL"":171916.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2156206.26,1,PRNT,"{""PRNT"":207727.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2149517.50,1,IZRL,"{""IZRL"":72865.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2129695.45,1,PRNT,"{""PRNT"":18259.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2098075.07,1,IZRL,"{""IZRL"":2912.0}"
92259N302,VELO,VELO3D INC,equity,209897,2096871.03,1,PRNT,"{""PRNT"":209897.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2071913.72,1,IZRL,"{""IZRL"":139148.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2044301.47,1,IZRL,"{""IZRL"":14562.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2041535.10,1,IZRL,"{""IZRL"":225335.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2037401.38,1,IZRL,"{""IZRL"":244586.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2036431.96,1,IZRL,"{""IZRL"":146717.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2031703.29,1,IZRL,"{""IZRL"":39397.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2026793.34,1,IZRL,"{""IZRL"":1251107.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2001565.50,1,IZRL,"{""IZRL"":146850.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,1991015.52,1,IZRL,"{""IZRL"":243997.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,1986720.96,1,IZRL,"{""IZRL"":14844.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1980472.51,1,IZRL,"{""IZRL"":7492.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1978424.67,1,IZRL,"{""IZRL"":51337.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,1965637.44,1,IZRL,"{""IZRL"":210004.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1939024.12,1,PRNT,"{""PRNT"":22804.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,1908814.50,1,IZRL,"{""IZRL"":196785.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,1878214.85,1,IZRL,"{""IZRL"":382908.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28148,1834686.64,1,IZRL,"{""IZRL"":28148.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,1797280.00,1,IZRL,"{""IZRL"":11233.0}"
6642321,7731,NIKON CORP,equity,159759,1769408.92,1,PRNT,"{""PRNT"":159759.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,1757539.52,1,IZRL,"{""IZRL"":9196.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1712735.36,1,IZRL,"{""IZRL"":184562.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,1622375.07,1,IZRL,"{""IZRL"":139021.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1613827.08,1,IZRL,"{""IZRL"":77982.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1593086.36,1,IZRL,"{""IZRL"":159788.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,397003,1552281.73,1,IZRL,"{""IZRL"":397003.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1550153.80,1,IZRL,"{""IZRL"":596213.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1548760.20,1,IZRL,"{""IZRL"":4628.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1546113.04,1,IZRL,"{""IZRL"":144844.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,1538796.71,1,IZRL,"{""IZRL"":33575.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1533959.36,1,IZRL,"{""IZRL"":159460.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1524991.34,1,IZRL,"{""IZRL"":15462.0}"
