cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
880770102,TER,TERADYNE INC,equity,606099,265422874.08,3,ARKK|ARKQ|ARKX,"{""ARKK"":157488.0,""ARKQ"":348839.0,""ARKX"":99772.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,5116113,263633302.89,3,ARKF|ARKK|ARKW,"{""ARKK"":3772956.0,""ARKW"":939980.0,""ARKF"":403177.0}"
67066G104,NVDA,NVIDIA CORP,equity,1195614,251903913.66,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":534814.0,""ARKQ"":299187.0,""ARKW"":127377.0,""ARKF"":88073.0,""ARKX"":146163.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2084847,245907703.65,2,ARKK|ARKW,"{""ARKK"":1509874.0,""ARKW"":574973.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,239999289.66,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4286583,232375664.43,3,ARKK|ARKQ|ARKX,"{""ARKK"":1093739.0,""ARKQ"":2092404.0,""ARKX"":1100440.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,14385167,225415566.89,2,ARKG|ARKK,"{""ARKK"":11593770.0,""ARKG"":2791397.0}"
244199105,DE,DEERE & CO,equity,371566,218941549.84,3,ARKK|ARKQ|ARKX,"{""ARKK"":124398.0,""ARKQ"":150529.0,""ARKX"":96639.0}"
852234103,XYZ,BLOCK INC,equity,2844391,212703558.98,3,ARKF|ARKK|ARKW,"{""ARKK"":1620930.0,""ARKW"":644866.0,""ARKF"":578595.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,433230,200204247.60,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":144279.0,""ARKQ"":165330.0,""ARKW"":86782.0,""ARKX"":36839.0}"
77543R102,ROKU,ROKU INC,equity,1261353,174155008.71,3,ARKF|ARKK|ARKW,"{""ARKK"":700070.0,""ARKW"":393137.0,""ARKF"":168146.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1593115,170845652.60,2,ARKQ|ARKX,"{""ARKQ"":954300.0,""ARKX"":638815.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,29701570,165437744.90,3,ARKK|ARKQ|ARKX,"{""ARKK"":14600211.0,""ARKQ"":9198517.0,""ARKX"":5902842.0}"
11135F101,AVGO,BROADCOM INC,equity,370621,152214044.70,3,ARKK|ARKQ|ARKW,"{""ARKK"":191676.0,""ARKQ"":85502.0,""ARKW"":93443.0}"
452327109,ILMN,ILLUMINA INC,equity,935615,151504136.95,2,ARKG|ARKK,"{""ARKK"":569380.0,""ARKG"":366235.0}"
632307104,NTRA,NATERA INC,equity,616345,142628396.45,2,ARKG|ARKK,"{""ARKK"":371390.0,""ARKG"":244955.0}"
G16910120,BLSH,BULLISH,equity,5876384,141620854.40,3,ARKF|ARKK|ARKW,"{""ARKK"":4202663.0,""ARKW"":917442.0,""ARKF"":756279.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8219805,132667652.70,3,ARKF|ARKK|ARKW,"{""ARKK"":5938405.0,""ARKW"":1507414.0,""ARKF"":773986.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,439590,129599923.80,3,ARKQ|ARKX|PRNT,"{""ARKQ"":210765.0,""ARKX"":225677.0,""PRNT"":3148.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,198839,114773847.58,3,ARKF|ARKK|ARKW,"{""ARKK"":106032.0,""ARKW"":56810.0,""ARKF"":35997.0}"
92337F107,VCYT,VERACYTE INC,equity,2137438,114630799.94,2,ARKG|ARKK,"{""ARKK"":1242906.0,""ARKG"":894532.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,536854,110269811.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":276200.0,""ARKQ"":179007.0,""ARKX"":81647.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,31742578,102528526.94,2,ARKG|ARKK,"{""ARKK"":20043082.0,""ARKG"":11699496.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,588290,99779866.90,2,ARKQ|ARKX,"{""ARKQ"":326113.0,""ARKX"":262177.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,417668,98030856.28,2,ARKK|ARKW,"{""ARKK"":326927.0,""ARKW"":90741.0}"
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,903432,96757567.20,3,ARKF|ARKK|ARKW,"{""ARKK"":705285.0,""ARKW"":129175.0,""ARKF"":68972.0}"
98386P102,XE,X-ENERGY INC,equity,3914471,84395994.76,3,ARKK|ARKQ|ARKX,"{""ARKK"":2405020.0,""ARKQ"":975776.0,""ARKX"":533675.0}"
00091E109,ABSI,ABSCI CORP,equity,11097847,82235046.27,1,ARKG,"{""ARKG"":11097847.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1373104,81026867.04,2,ARKG|ARKK,"{""ARKK"":946047.0,""ARKG"":427057.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,78831519.57,1,ARKW,"{""ARKW"":3775474.0}"
71535D106,PSNL,PERSONALIS INC,equity,7474378,78779944.12,1,ARKG,"{""ARKG"":7474378.0}"
25809K105,DASH,DOORDASH INC - A,equity,384809,66748969.14,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149618.0,""ARKW"":93477.0,""ARKF"":59512.0,""ARKX"":82202.0}"
532457108,LLY,ELI LILLY & CO,equity,60652,66630467.64,2,ARKG|ARKK,"{""ARKK"":30648.0,""ARKG"":30004.0}"
896239100,TRMB,TRIMBLE INC,equity,1300949,63954652.84,2,ARKQ|ARKX,"{""ARKQ"":766605.0,""ARKX"":534344.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,6231191,62311910.00,2,ARKQ|ARKX,"{""ARKQ"":3485126.0,""ARKX"":2746065.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2724459,62253888.15,2,ARKQ|ARKX,"{""ARKQ"":1794209.0,""ARKX"":930250.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,462456,60942451.68,1,ARKG,"{""ARKG"":462456.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3237936,57991433.76,2,ARKF|ARKK,"{""ARKK"":2039488.0,""ARKF"":1198448.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,83776,57374831.36,2,ARKF|ARKW,"{""ARKW"":61311.0,""ARKF"":22465.0}"
149123101,CAT,CATERPILLAR INC,equity,56342,55543070.44,1,ARKQ,"{""ARKQ"":56342.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1234323,55013776.11,2,ARKQ|ARKX,"{""ARKQ"":527207.0,""ARKX"":707116.0}"
833445109,SNOW,SNOWFLAKE INC,equity,223690,51960950.10,2,ARKK|ARKW,"{""ARKK"":149661.0,""ARKW"":74029.0}"
316841105,FIG,FIGMA INC-CL A,equity,2636160,49770700.80,2,ARKK|ARKW,"{""ARKK"":1636568.0,""ARKW"":999592.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,62001,48871048.23,2,ARKQ|ARKX,"{""ARKQ"":41267.0,""ARKX"":20734.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,128795,47400423.85,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":92668.0,""ARKQ"":16456.0,""ARKW"":12197.0,""ARKX"":7474.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,46862729,46862728.39,6,ARKG|ARKK|ARKQ|ARKW|IZRL|PRNT,"{""ARKK"":34729176.0,""ARKQ"":11067708.0,""ARKW"":5511.0,""ARKG"":665117.0,""PRNT"":313683.0,""IZRL"":81534.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1884775,46478551.50,2,ARKF|ARKW,"{""ARKW"":711629.0,""ARKF"":1173146.0}"
14167L103,CDNA,CAREDX INC,equity,1750527,45828796.86,1,ARKG,"{""ARKG"":1750527.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,43776804.99,1,ARKF,"{""ARKF"":2096992.0}"
157085101,CERS,CERUS CORP,equity,15842696,42775279.20,2,ARKG|ARKK,"{""ARKK"":8941770.0,""ARKG"":6900926.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4558013,40566315.70,1,ARKG,"{""ARKG"":4558013.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,178547,39815981.00,1,ARKW,"{""ARKW"":178547.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,933631,38895067.46,1,ARKQ,"{""ARKQ"":933631.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3091572,38737397.16,1,ARKG,"{""ARKG"":3091572.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22332,36516169.80,2,ARKF|ARKW,"{""ARKW"":8652.0,""ARKF"":13680.0}"
13321L108,CCJ,CAMECO CORP,equity,341489,36365163.61,1,ARKQ,"{""ARKQ"":341489.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,55390,34318536.20,2,ARKQ|ARKX,"{""ARKQ"":35659.0,""ARKX"":19731.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5446359,34203134.52,1,ARKQ,"{""ARKQ"":5446359.0}"
871607107,SNPS,SYNOPSYS INC,equity,74954,34142296.54,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45973.0,""ARKX"":22384.0,""PRNT"":6597.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23982753,33575854.20,2,ARKG|ARKK,"{""ARKK"":13826682.0,""ARKG"":10156071.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1899650,33300864.50,1,ARKG,"{""ARKG"":1899650.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1243570,32817812.30,2,ARKF|ARKW,"{""ARKW"":655062.0,""ARKF"":588508.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,144473,32370620.38,1,ARKW,"{""ARKW"":144473.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,276988,30956178.88,2,ARKQ|ARKW,"{""ARKQ"":275888.0,""ARKW"":1100.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1951463,30755056.88,1,ARKG,"{""ARKG"":1951463.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63853,29888312.24,2,ARKF|ARKW,"{""ARKW"":37589.0,""ARKF"":26264.0}"
6496584,6301,KOMATSU LTD,equity,703293,28985648.62,1,ARKX,"{""ARKX"":703293.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,690304,28771870.72,1,ARKQ,"{""ARKQ"":690304.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1607030,28203376.50,1,ARKG,"{""ARKG"":1607030.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,62627,25475411.06,1,ARKQ,"{""ARKQ"":62627.0}"
74624M102,P,EVERPURE INC-A,equity,327759,24454098.99,1,ARKW,"{""ARKW"":327759.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,4018166,23626816.08,2,ARKQ|ARKX,"{""ARKQ"":2262685.0,""ARKX"":1755481.0}"
781154109,RBRK,RUBRIK INC-A,equity,329996,23172319.12,1,ARKW,"{""ARKW"":329996.0}"
02156V109,OKLO,OKLO INC,equity,374485,22907247.45,1,ARKQ,"{""ARKQ"":374485.0}"
950915108,WRD,WERIDE INC-ADR,equity,3495319,22195275.65,1,ARKQ,"{""ARKQ"":3495319.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,150298,21403938.18,2,ARKF|ARKW,"{""ARKW"":63571.0,""ARKF"":86727.0}"
500081104,KDK,KODIAK AI INC,equity,3466036,20900197.08,1,ARKQ,"{""ARKQ"":3466036.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,268742,19919157.04,1,ARKG,"{""ARKG"":268742.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2618867,19720068.51,1,ARKG,"{""ARKG"":2618867.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3105583,18944056.30,1,ARKW,"{""ARKW"":3105583.0}"
4162791,HO,THALES SA,equity,67657,18032356.91,1,ARKX,"{""ARKX"":67657.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1731642,17818596.18,1,ARKQ,"{""ARKQ"":1731642.0}"
64110L106,NFLX,NETFLIX INC,equity,227790,17626390.20,1,ARKW,"{""ARKW"":227790.0}"
732908108,PONY,PONY AI INC,equity,2073518,17293140.12,1,ARKQ,"{""ARKQ"":2073518.0}"
422806109,HEI,HEICO CORP,equity,51158,17245361.80,1,ARKX,"{""ARKX"":51158.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,626189,16631579.84,1,ARKW,"{""ARKW"":626189.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4085860,16588591.60,1,ARKG,"{""ARKG"":4085860.0}"
65443P102,MASS,908 DEVICES INC,equity,1820336,16109973.60,1,ARKG,"{""ARKG"":1820336.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,15054,15590293.68,1,ARKF,"{""ARKF"":15054.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4592328,14833219.44,1,ARKG,"{""ARKG"":4592328.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,62659,14674737.80,1,ARKX,"{""ARKX"":62659.0}"
81141R100,SE,SEA LTD-ADR,equity,160565,14656373.20,1,ARKF,"{""ARKF"":160565.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1086114,13804508.94,1,ARKF,"{""ARKF"":1086114.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,721901,13600614.84,1,ARKF,"{""ARKF"":721901.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,319155,12475768.95,2,ARKF|IZRL,"{""ARKF"":261189.0,""IZRL"":57966.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,567405,12460213.80,1,ARKG,"{""ARKG"":567405.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,7177458,11117619.15,1,ARKX,"{""ARKX"":7177458.0}"
438516106,HON,HONEYWELL INTERNATIONAL INC,equity,47501,10878204.01,1,ARKX,"{""ARKX"":47501.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,118361,10757831.29,1,ARKG,"{""ARKG"":118361.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,102028,9859985.92,1,ARKF,"{""ARKF"":102028.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1319372,9050891.92,2,ARKF|ARKW,"{""ARKW"":795185.0,""ARKF"":524187.0}"
4012250,AIR,AIRBUS SE,equity,39386,8662383.66,1,ARKX,"{""ARKX"":39386.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,15994,8172134.30,1,ARKX,"{""ARKX"":15994.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,494628,7167159.72,1,ARKG,"{""ARKG"":494628.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6459231,6452771.77,1,ARKG,"{""ARKG"":6459231.0}"
92259N302,VELO,VELO3D INC,equity,194753,5815324.58,1,PRNT,"{""PRNT"":194753.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,154650,4965811.50,1,ARKF,"{""ARKF"":154650.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,797145,4719098.40,2,ARKF|ARKW,"{""ARKW"":424862.0,""ARKF"":372283.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4568645.60,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4295357.44,1,PRNT,"{""PRNT"":46048.0}"
M6191J100,FROG,JFROG LTD,equity,50621,4187369.12,1,IZRL,"{""IZRL"":50621.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,4164968.37,1,IZRL,"{""IZRL"":834663.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3687046.02,1,PRNT,"{""PRNT"":1032786.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,42090,3460008.45,1,ARKF,"{""ARKF"":42090.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,3446670.80,1,IZRL,"{""IZRL"":1412570.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3444212.38,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3407623.56,1,IZRL,"{""IZRL"":101508.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3243093.35,1,PRNT,"{""PRNT"":10225.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3157283.37,1,IZRL,"{""IZRL"":25278.0}"
70450C101,PAYP,PAYPAY CORP,equity,248320,3071718.40,1,ARKF,"{""ARKF"":248320.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2903529.24,1,IZRL,"{""IZRL"":10126.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2870983.08,1,PRNT,"{""PRNT"":35418.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,2833216.40,1,IZRL,"{""IZRL"":602812.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2816750.64,1,PRNT,"{""PRNT"":419784.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2752377.29,1,IZRL,"{""IZRL"":9253.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2718727.21,1,PRNT,"{""PRNT"":40703.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,2709901.08,1,IZRL,"{""IZRL"":277086.0}"
40434L105,HPQ,HP INC,equity,113869,2675921.50,1,PRNT,"{""PRNT"":113869.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2628572.13,1,IZRL,"{""IZRL"":40137.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2583519.26,1,PRNT,"{""PRNT"":19606.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2548407.79,1,PRNT,"{""PRNT"":130212.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2509410.99,1,IZRL,"{""IZRL"":9704.0}"
6642321,7731,NIKON CORP,equity,184258,2433563.92,1,PRNT,"{""PRNT"":184258.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2433107.54,1,PRNT,"{""PRNT"":235538.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2427808.20,1,IZRL,"{""IZRL"":4220.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2419545.15,1,IZRL,"{""IZRL"":488797.0}"
69370C100,PTC,PTC INC,equity,21049,2415372.75,1,PRNT,"{""PRNT"":21049.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2378139.84,1,IZRL,"{""IZRL"":281104.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,2373340.76,1,IZRL,"{""IZRL"":12161.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2372435.51,1,IZRL,"{""IZRL"":33167.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2371111.05,1,IZRL,"{""IZRL"":183456.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2369643.32,1,PRNT,"{""PRNT"":12226.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2359286.22,1,IZRL,"{""IZRL"":106941.0}"
6267230,HLAN,HILAN LTD,equity,33916,2340265.01,1,IZRL,"{""IZRL"":33916.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2338188.00,1,IZRL,"{""IZRL"":86280.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2331778.03,1,IZRL,"{""IZRL"":52284.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2305558.86,1,IZRL,"{""IZRL"":147603.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2269848.49,1,IZRL,"{""IZRL"":14106.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2245050.18,1,IZRL,"{""IZRL"":246438.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2222970.64,1,IZRL,"{""IZRL"":174214.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2192942.09,1,IZRL,"{""IZRL"":170923.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2186551.76,1,IZRL,"{""IZRL"":380522.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2170434.78,1,IZRL,"{""IZRL"":33306.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2161196.44,1,IZRL,"{""IZRL"":68653.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2149779.66,1,IZRL,"{""IZRL"":198244.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2142873.96,1,IZRL,"{""IZRL"":614004.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2121825.00,1,IZRL,"{""IZRL"":142500.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,2097164.82,1,IZRL,"{""IZRL"":202039.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2081683.47,1,IZRL,"{""IZRL"":43192.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2066489.05,1,IZRL,"{""IZRL"":297726.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,2060500.32,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2053201.60,1,IZRL,"{""IZRL"":153224.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,2038290.61,1,IZRL,"{""IZRL"":811433.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2035105.39,1,IZRL,"{""IZRL"":173798.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2009858.67,1,IZRL,"{""IZRL"":75493.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1980510.00,1,IZRL,"{""IZRL"":66106.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,1970980.96,1,IZRL,"{""IZRL"":16112.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,1968639.09,1,IZRL,"{""IZRL"":77491.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,1964808.74,1,IZRL,"{""IZRL"":2492.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1944397.21,1,IZRL,"{""IZRL"":10475.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1918342.06,1,IZRL,"{""IZRL"":59873.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,1918074.78,1,IZRL,"{""IZRL"":146754.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1910681.03,1,IZRL,"{""IZRL"":263304.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,1878614.40,1,IZRL,"{""IZRL"":225795.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1803983.84,1,IZRL,"{""IZRL"":211984.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1802442.24,1,IZRL,"{""IZRL"":126576.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1782132.07,1,PRNT,"{""PRNT"":1022629.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1781243.80,1,IZRL,"{""IZRL"":21035.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1723505.22,1,IZRL,"{""IZRL"":427438.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1684122.30,1,PRNT,"{""PRNT"":1247498.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,10268180,1620586.48,1,PRNT,"{""PRNT"":10268180.0}"
