cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,2758873,313132085.50,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1382329.0,""ARKQ"":591369.0,""ARKW"":338514.0,""ARKF"":244275.0,""ARKX"":202386.0}"
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,2079607,312169806.77,3,ARKF|ARKK|ARKW,"{""ARKK"":1494041.0,""ARKW"":338040.0,""ARKF"":247526.0}"
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,8472693,293155177.80,2,ARKG|ARKK,"{""ARKK"":5523492.0,""ARKG"":2949201.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,8371674,283799748.60,2,ARKG|ARKK,"{""ARKK"":6327966.0,""ARKG"":2043708.0}"
172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,3902586,277005554.28,3,ARKF|ARKK|ARKW,"{""ARKK"":2737860.0,""ARKW"":699190.0,""ARKF"":465536.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,5455576,261540313.44,3,ARKF|ARKK|ARKW,"{""ARKK"":3986319.0,""ARKW"":1026435.0,""ARKF"":442822.0}"
880770102,TER,TERADYNE INC,equity,593265,253442808.00,3,ARKK|ARKQ|ARKX,"{""ARKK"":151908.0,""ARKQ"":347801.0,""ARKX"":93556.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,239999289.66,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
67066G104,NVDA,NVIDIA CORP,equity,1166021,232038179.00,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":515794.0,""ARKQ"":298297.0,""ARKW"":126833.0,""ARKF"":88073.0,""ARKX"":137024.0}"
244199105,DE,DEERE & CO,equity,360707,216694730.25,3,ARKK|ARKQ|ARKX,"{""ARKK"":120018.0,""ARKQ"":150081.0,""ARKX"":90608.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,13965607,216466908.50,2,ARKG|ARKK,"{""ARKK"":11181450.0,""ARKG"":2784157.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2103301,212181004.88,2,ARKK|ARKW,"{""ARKK"":1515381.0,""ARKW"":587920.0}"
852234103,XYZ,BLOCK INC,equity,2784036,210695844.48,3,ARKF|ARKK|ARKW,"{""ARKK"":1563330.0,""ARKW"":642111.0,""ARKF"":578595.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4172601,200076217.95,3,ARKK|ARKQ|ARKX,"{""ARKK"":1054859.0,""ARKQ"":2086177.0,""ARKX"":1031565.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,424974,187341288.42,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":139179.0,""ARKQ"":164838.0,""ARKW"":86412.0,""ARKX"":34545.0}"
452327109,ILMN,ILLUMINA INC,equity,914445,160110175.05,2,ARKG|ARKK,"{""ARKK"":549160.0,""ARKG"":365285.0}"
632307104,NTRA,NATERA INC,equity,602511,156634784.67,2,ARKG|ARKK,"{""ARKK"":358190.0,""ARKG"":244321.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,28785435,145366446.75,3,ARKK|ARKQ|ARKX,"{""ARKK"":14080971.0,""ARKQ"":9171141.0,""ARKX"":5533323.0}"
11135F101,AVGO,BROADCOM INC,equity,363188,138763239.16,3,ARKK|ARKQ|ARKW,"{""ARKK"":184896.0,""ARKQ"":85248.0,""ARKW"":93044.0}"
G16910120,BLSH,BULLISH,equity,5723004,134318903.88,3,ARKF|ARKK|ARKW,"{""ARKK"":4053203.0,""ARKW"":913522.0,""ARKF"":756279.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1550315,132412404.15,2,ARKQ|ARKX,"{""ARKQ"":951460.0,""ARKX"":598855.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,424866,122051255.82,3,ARKQ|ARKX|PRNT,"{""ARKQ"":210138.0,""ARKX"":211580.0,""PRNT"":3148.0}"
92337F107,VCYT,VERACYTE INC,equity,2090958,118682776.08,2,ARKG|ARKK,"{""ARKK"":1198746.0,""ARKG"":892212.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8002164,112190339.28,3,ARKF|ARKK|ARKW,"{""ARKK"":5727205.0,""ARKW"":1500973.0,""ARKF"":773986.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,194877,108677056.59,3,ARKF|ARKK|ARKW,"{""ARKK"":102312.0,""ARKW"":56568.0,""ARKF"":35997.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,521436,107233313.40,3,ARKK|ARKQ|ARKX,"{""ARKK"":266420.0,""ARKQ"":178475.0,""ARKX"":76541.0}"
00091E109,ABSI,ABSCI CORP,equity,10393702,104716547.65,1,ARKG,"{""ARKG"":10393702.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,31259450,100968023.50,2,ARKG|ARKK,"{""ARKK"":19330282.0,""ARKG"":11929168.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,530078,96612016.28,2,ARKK|ARKW,"{""ARKK"":414526.0,""ARKW"":115552.0}"
77543R102,ROKU,ROKU INC,equity,688464,93582911.52,3,ARKF|ARKK|ARKW,"{""ARKK"":327317.0,""ARKW"":228177.0,""ARKF"":132970.0}"
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,877800,87604440.00,3,ARKF|ARKK|ARKW,"{""ARKK"":680205.0,""ARKW"":128623.0,""ARKF"":68972.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1338398,85041808.92,2,ARKG|ARKK,"{""ARKK"":912447.0,""ARKG"":425951.0}"
71535D106,PSNL,PERSONALIS INC,equity,7454990,84688686.40,1,ARKG,"{""ARKG"":7454990.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,570929,81174685.22,2,ARKQ|ARKX,"{""ARKQ"":325143.0,""ARKX"":245786.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,74980536.09,1,ARKW,"{""ARKW"":3775474.0}"
532457108,LLY,ELI LILLY & CO,equity,66789,74620678.14,2,ARKG|ARKK,"{""ARKK"":29568.0,""ARKG"":37221.0}"
98386P102,XE,X-ENERGY INC,equity,3792656,72439729.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":2319520.0,""ARKQ"":972872.0,""ARKX"":500264.0}"
25809K105,DASH,DOORDASH INC - A,equity,378822,67403798.46,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149173.0,""ARKW"":93078.0,""ARKF"":59512.0,""ARKX"":77059.0}"
896239100,TRMB,TRIMBLE INC,equity,1265220,63438130.80,2,ARKQ|ARKX,"{""ARKQ"":764324.0,""ARKX"":500896.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,461258,63173895.68,1,ARKG,"{""ARKG"":461258.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,83514,56206592.28,2,ARKF|ARKW,"{""ARKW"":61049.0,""ARKF"":22465.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,6048917,56133949.76,2,ARKQ|ARKX,"{""ARKQ"":3474754.0,""ARKX"":2574163.0}"
149123101,CAT,CATERPILLAR INC,equity,56175,55863228.75,1,ARKQ,"{""ARKQ"":56175.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3165456,54794043.36,2,ARKF|ARKK,"{""ARKK"":1967008.0,""ARKF"":1198448.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2660882,50902672.66,2,ARKQ|ARKX,"{""ARKQ"":1788870.0,""ARKX"":872012.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1188502,50249864.56,2,ARKQ|ARKX,"{""ARKQ"":525638.0,""ARKX"":662864.0}"
833445109,SNOW,SNOWFLAKE INC,equity,218094,49278339.30,2,ARKK|ARKW,"{""ARKK"":144381.0,""ARKW"":73713.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1881734,48962718.68,2,ARKF|ARKW,"{""ARKW"":708588.0,""ARKF"":1173146.0}"
316841105,FIG,FIGMA INC-CL A,equity,2573689,47973562.96,2,ARKK|ARKW,"{""ARKK"":1578368.0,""ARKW"":995321.0}"
14167L103,CDNA,CAREDX INC,equity,1745987,47368627.31,1,ARKG,"{""ARKG"":1745987.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,60584,45492525.60,2,ARKQ|ARKX,"{""ARKQ"":41145.0,""ARKX"":19439.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,125011,43165048.19,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":89428.0,""ARKQ"":16408.0,""ARKW"":12145.0,""ARKX"":7030.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,41637873.15,1,ARKF,"{""ARKF"":2096992.0}"
157085101,CERS,CERUS CORP,equity,15506796,40937941.44,2,ARKG|ARKK,"{""ARKK"":8623770.0,""ARKG"":6883026.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,177784,39583607.60,1,ARKW,"{""ARKW"":177784.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3083554,38791109.32,1,ARKG,"{""ARKG"":3083554.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,930853,37494758.84,1,ARKQ,"{""ARKQ"":930853.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22296,37001772.72,2,ARKF|ARKW,"{""ARKW"":8616.0,""ARKF"":13680.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1894724,36643962.16,1,ARKG,"{""ARKG"":1894724.0}"
13321L108,CCJ,CAMECO CORP,equity,340473,36308040.72,1,ARKQ,"{""ARKQ"":340473.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4546191,35323904.07,1,ARKG,"{""ARKG"":4546191.0}"
871607107,SNPS,SYNOPSYS INC,equity,73449,34075194.57,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45837.0,""ARKX"":21015.0,""PRNT"":6597.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5430150,33829834.50,1,ARKQ,"{""ARKQ"":5430150.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23464649,33789094.56,2,ARKG|ARKK,"{""ARKK"":13334922.0,""ARKG"":10129727.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,54063,33095746.71,2,ARKQ|ARKX,"{""ARKQ"":35553.0,""ARKX"":18510.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,143856,32148938.88,1,ARKW,"{""ARKW"":143856.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1602862,30935236.60,1,ARKG,"{""ARKG"":1602862.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1240771,30436112.63,2,ARKF|ARKW,"{""ARKW"":652263.0,""ARKF"":588508.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,29994220,29994221.20,6,ARKG|ARKK|ARKQ|ARKW|IZRL|PRNT,"{""ARKK"":18952543.0,""ARKQ"":7006533.0,""ARKW"":1123646.0,""ARKG"":2488103.0,""PRNT"":316252.0,""IZRL"":107143.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1946401,29838327.33,1,ARKG,"{""ARKG"":1946401.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,275167,29668505.94,2,ARKQ|ARKW,"{""ARKQ"":275067.0,""ARKW"":100.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63693,28980951.93,2,ARKF|ARKW,"{""ARKW"":37429.0,""ARKF"":26264.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,688250,27137697.50,1,ARKQ,"{""ARKQ"":688250.0}"
6496584,6301,KOMATSU LTD,equity,662593,26535656.14,1,ARKX,"{""ARKX"":662593.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,62441,25090667.03,1,ARKQ,"{""ARKQ"":62441.0}"
781154109,RBRK,RUBRIK INC-A,equity,328586,24486228.72,1,ARKW,"{""ARKW"":328586.0}"
74624M102,P,EVERPURE INC-A,equity,326359,23758935.20,1,ARKW,"{""ARKW"":326359.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,150027,21663898.80,2,ARKF|ARKW,"{""ARKW"":63300.0,""ARKF"":86727.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,268046,20510879.92,1,ARKG,"{""ARKG"":268046.0}"
02156V109,OKLO,OKLO INC,equity,373371,20184436.26,1,ARKQ,"{""ARKQ"":373371.0}"
950915108,WRD,WERIDE INC-ADR,equity,3484917,19515535.20,1,ARKQ,"{""ARKQ"":3484917.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,3532542,19464306.42,2,ARKQ|ARKX,"{""ARKQ"":2045201.0,""ARKX"":1487341.0}"
500081104,KDK,KODIAK AI INC,equity,3455721,18799122.24,1,ARKQ,"{""ARKQ"":3455721.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2612075,18310645.75,1,ARKG,"{""ARKG"":2612075.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,623513,17626712.51,1,ARKW,"{""ARKW"":623513.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3092312,17502485.92,1,ARKW,"{""ARKW"":3092312.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4075262,16993842.54,1,ARKG,"{""ARKG"":4075262.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1726489,16591559.29,1,ARKQ,"{""ARKQ"":1726489.0}"
64110L106,NFLX,NETFLIX INC,equity,226817,16294533.28,1,ARKW,"{""ARKW"":226817.0}"
65443P102,MASS,908 DEVICES INC,equity,1815614,16286057.58,1,ARKG,"{""ARKG"":1815614.0}"
4162791,HO,THALES SA,equity,63439,16227258.14,1,ARKX,"{""ARKX"":63439.0}"
422806109,HEI,HEICO CORP,equity,47976,16086352.80,1,ARKX,"{""ARKX"":47976.0}"
732908108,PONY,PONY AI INC,equity,2067347,14905571.87,1,ARKQ,"{""ARKQ"":2067347.0}"
81141R100,SE,SEA LTD-ADR,equity,160565,14892403.75,1,ARKF,"{""ARKF"":160565.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,15054,14425204.65,1,ARKF,"{""ARKF"":15054.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,603018,14369918.94,1,ARKG,"{""ARKG"":603018.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4580416,14290897.92,1,ARKG,"{""ARKG"":4580416.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,58737,14098054.74,1,ARKX,"{""ARKX"":58737.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1086114,13532980.44,1,ARKF,"{""ARKF"":1086114.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,721901,13275759.39,1,ARKF,"{""ARKF"":721901.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,319155,11658732.15,2,ARKF|IZRL,"{""ARKF"":261189.0,""IZRL"":57966.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,118055,10649741.55,1,ARKG,"{""ARKG"":118055.0}"
438516106,HON,HONEYWELL INTERNATIONAL INC,equity,44541,10129514.22,1,ARKX,"{""ARKX"":44541.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6729758,10059724.09,1,ARKX,"{""ARKX"":6729758.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,102028,10029352.40,1,ARKF,"{""ARKF"":102028.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,544651,8839685.73,1,ARKG,"{""ARKG"":544651.0}"
4012250,AIR,AIRBUS SE,equity,36944,8183306.35,1,ARKX,"{""ARKX"":36944.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1315974,8040601.14,2,ARKF|ARKW,"{""ARKW"":791787.0,""ARKF"":524187.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,14995,7372141.80,1,ARKX,"{""ARKX"":14995.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6442477,5329216.97,1,ARKG,"{""ARKG"":6442477.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,154650,4723011.00,1,ARKF,"{""ARKF"":154650.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,4306861.08,1,IZRL,"{""IZRL"":834663.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4271581.20,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4221680.64,1,PRNT,"{""PRNT"":46048.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,795330,4215249.00,2,ARKF|ARKW,"{""ARKW"":423047.0,""ARKF"":372283.0}"
M6191J100,FROG,JFROG LTD,equity,50621,3880605.86,1,IZRL,"{""IZRL"":50621.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,42090,3611322.00,1,ARKF,"{""ARKF"":42090.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3595413.36,1,IZRL,"{""IZRL"":101508.0}"
92259N302,VELO,VELO3D INC,equity,194753,3515291.65,1,PRNT,"{""PRNT"":194753.0}"
70450C101,PAYP,PAYPAY CORP,equity,248320,3449164.80,1,ARKF,"{""ARKF"":248320.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3150654.53,1,PRNT,"{""PRNT"":10225.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3108685.86,1,PRNT,"{""PRNT"":1032786.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3057090.45,1,IZRL,"{""IZRL"":25278.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3012185.74,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,2853391.40,1,IZRL,"{""IZRL"":1412570.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2827418.94,1,PRNT,"{""PRNT"":35418.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,2803075.80,1,IZRL,"{""IZRL"":602812.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2791563.60,1,PRNT,"{""PRNT"":419784.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2787890.32,1,IZRL,"{""IZRL"":10126.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,2784714.30,1,IZRL,"{""IZRL"":277086.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2704568.51,1,IZRL,"{""IZRL"":9253.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2669997.66,1,PRNT,"{""PRNT"":40703.0}"
40434L105,HPQ,HP INC,equity,113869,2652009.01,1,PRNT,"{""PRNT"":113869.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2570858.75,1,PRNT,"{""PRNT"":130212.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2530195.49,1,PRNT,"{""PRNT"":19606.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2482473.45,1,IZRL,"{""IZRL"":40137.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2477859.76,1,PRNT,"{""PRNT"":235538.0}"
6642321,7731,NIKON CORP,equity,184258,2465616.38,1,PRNT,"{""PRNT"":184258.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2424468.00,1,IZRL,"{""IZRL"":86280.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2385329.36,1,IZRL,"{""IZRL"":488797.0}"
69370C100,PTC,PTC INC,equity,21049,2377063.57,1,PRNT,"{""PRNT"":21049.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2363915.40,1,IZRL,"{""IZRL"":614004.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2354849.86,1,PRNT,"{""PRNT"":12226.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2352203.64,1,IZRL,"{""IZRL"":33167.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2349305.66,1,IZRL,"{""IZRL"":68653.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2322865.11,1,IZRL,"{""IZRL"":9704.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2278145.67,1,IZRL,"{""IZRL"":183456.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2269002.46,1,IZRL,"{""IZRL"":52284.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2266182.96,1,IZRL,"{""IZRL"":153224.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2247514.56,1,IZRL,"{""IZRL"":246438.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2243565.60,1,IZRL,"{""IZRL"":147603.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2224055.24,1,IZRL,"{""IZRL"":297726.0}"
6267230,HLAN,HILAN LTD,equity,33916,2216309.90,1,IZRL,"{""IZRL"":33916.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2207603.91,1,IZRL,"{""IZRL"":33306.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2202544.60,1,IZRL,"{""IZRL"":4220.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2202064.96,1,IZRL,"{""IZRL"":174214.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2189800.16,1,IZRL,"{""IZRL"":281104.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2169012.87,1,IZRL,"{""IZRL"":170923.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,2137572.62,1,IZRL,"{""IZRL"":202039.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2132453.02,1,IZRL,"{""IZRL"":14106.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2106489.45,1,IZRL,"{""IZRL"":380522.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2060426.24,1,IZRL,"{""IZRL"":198244.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2052000.00,1,IZRL,"{""IZRL"":142500.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2044678.34,1,IZRL,"{""IZRL"":106941.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,2029670.90,1,IZRL,"{""IZRL"":12161.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2020172.05,1,IZRL,"{""IZRL"":43192.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2008844.16,1,IZRL,"{""IZRL"":16112.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,1946137.98,1,IZRL,"{""IZRL"":811433.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,1945701.49,1,IZRL,"{""IZRL"":173798.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,1915424.51,1,IZRL,"{""IZRL"":2492.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1899376.64,1,IZRL,"{""IZRL"":211984.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,1888723.98,1,IZRL,"{""IZRL"":146754.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,1886759.90,1,IZRL,"{""IZRL"":77491.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1883651.69,1,IZRL,"{""IZRL"":59873.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1879653.60,1,IZRL,"{""IZRL"":126576.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1877192.80,1,IZRL,"{""IZRL"":263304.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,1860551.49,1,IZRL,"{""IZRL"":75493.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1838669.35,1,IZRL,"{""IZRL"":21035.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1821351.98,1,IZRL,"{""IZRL"":66106.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,1801844.10,1,IZRL,"{""IZRL"":225795.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1788615.22,1,IZRL,"{""IZRL"":10475.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1738971.01,1,PRNT,"{""PRNT"":1022629.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,1729000.27,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1709072.26,1,PRNT,"{""PRNT"":1247498.0}"
6432403,CGEN,COMPUGEN LTD,equity,786536,1582137.56,1,IZRL,"{""IZRL"":786536.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1576519.01,1,IZRL,"{""IZRL"":427438.0}"
