symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TER,NASDAQ,880770102,TERADYNE INC,572057,190409172.45,3,ARKK|ARKQ|ARKX,ARKK=168957;ARKQ=324965;ARKX=78135
AVGO,NASDAQ,11135F101,BROADCOM INC,556913,188943873.51,3,ARKK|ARKQ|ARKW,ARKK=311721;ARKQ=121203;ARKW=123989
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,439251,181253650.97,4,ARKK|ARKQ|ARKW|ARKX,ARKK=152574;ARKQ=160893;ARKW=93341;ARKX=32443
RKLB,NASDAQ,773121108,ROCKET LAB,2742528,174287654.40,3,ARKK|ARKQ|ARKX,ARKK=1033692;ARKQ=1095025;ARKX=613811
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7378872,174141379.20,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5130551;ARKW=1513855
NTRA,NASDAQ,632307104,NATERA INC,444161,155802795.58,2,ARKG|ARKK,ARKG=239848;ARKK=204313
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28207806,154296698.82,3,ARKK|ARKQ|ARKX,ARKK=14403801;ARKQ=8928306;ARKX=4875699
ILMN,NASDAQ,452327109,ILLUMINA INC,689560,153282292.40,2,ARKG|ARKK,ARKG=359356;ARKK=330204
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12608450,143231992.00,2,ARKG|ARKK,ARKG=2750966;ARKK=9857484
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,430680,140931416.40,3,ARKF|ARKK|ARKW,ARKF=30470;ARKK=274007;ARKW=126203
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1439051,136191786.64,2,ARKG|ARKK,ARKG=500493;ARKK=938558
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33553598,108713657.52,2,ARKG|ARKK,ARKG=13622007;ARKK=19931591
PSNL,NASDAQ,71535D106,PERSONALIS INC,6559309,105604874.90,1,ARKG,ARKG=6559309
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,104176876.50,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
LLY,NYSE,532457108,ELI LILLY & CO,91390,103829092.90,2,ARKG|ARKK,ARKG=63424;ARKK=27966
DE,NYSE,244199105,DEERE & CO,145569,99575018.76,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
XE,NASDAQ,98386P102,X-ENERGY INC,6595450,99096636.26,3,ARKK|ARKQ|ARKX,ARKK=4521771;ARKQ=1483627;ARKX=590052
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,557987,98010416.55,1,ARKG,ARKG=557987
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,649715,95313190.50,3,ARKK|ARKQ|ARKX,ARKK=367632;ARKQ=202133;ARKX=79950
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,587016,92155641.84,2,ARKQ|ARKX,ARKQ=342070;ARKX=244946
VCYT,NASDAQ,92337F107,VERACYTE INC,2154680,86488855.20,2,ARKG|ARKK,ARKG=921524;ARKK=1233156
ABSI,NASDAQ,00091E109,ABSCI CORP,10275145,81584651.30,1,ARKG,ARKG=10275145
CDNA,NASDAQ,14167L103,CAREDX INC,1461333,76924569.12,1,ARKG,ARKG=1461333
DASH,NASDAQ,25809K105,DOORDASH INC - A,372431,73838170.06,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=148622;ARKW=93876;ARKX=73452
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,64508950.80,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,259940,63032850.60,2,ARKF|ARKW,ARKF=79132;ARKW=180808
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4458344,61569730.64,1,ARKG,ARKG=4458344
TOST,NYSE,888787108,TOAST INC-CLASS A,1827909,58200622.56,2,ARKF|ARKW,ARKF=1113239;ARKW=714670
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1148547,57703001.28,2,ARKF|ARKW,ARKF=320209;ARKW=828338
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3332556,56886730.92,2,ARKF|ARKK,ARKF=1137249;ARKK=2195307
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2180574,50698345.50,1,ARKG,ARKG=2180574
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1772557,47291820.76,1,ARKG,ARKG=1772557
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,46390989.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24083,44046362.02,2,ARKF|ARKW,ARKF=12996;ARKW=11087
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2737727,43365595.68,1,ARKG,ARKG=2737727
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1679970,41713655.10,1,ARKG,ARKG=1679970
CERS,NASDAQ,157085101,CERUS CORP,16407469,41018672.50,2,ARKG|ARKK,ARKG=7465510;ARKK=8941959
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,171624,39519858.48,1,ARKW,ARKW=171624
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67811,37856168.86,2,ARKF|ARKW,ARKF=26476;ARKW=41335
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4764898,37166204.40,1,ARKG,ARKG=4764898
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,750742,35472559.50,1,ARKG,ARKG=750742
RBRK,NYSE,781154109,RUBRIK INC-A,331406,34317091.30,1,ARKW,ARKW=331406
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,33402694.89,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32673674.88,1,ARKQ,ARKQ=5073552
P,NYSE,74624M102,EVERPURE INC-A,329159,31918548.23,1,ARKW,ARKW=329159
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,31689897.25,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23222569,31118242.46,2,ARKG|ARKK,ARKG=10617091;ARKK=12605478
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,628865,30877271.50,1,ARKW,ARKW=628865
CCJ,NYSE,13321L108,CAMECO CORP,318121,29015816.41,1,ARKQ,ARKQ=318121
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1134165,27945825.60,2,ARKF|ARKW,ARKF=509034;ARKW=625131
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,27503761.74,1,ARKQ,ARKQ=643062
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,955992,27484770.00,1,ARKG,ARKG=955992
CAT,NYSE,149123101,CATERPILLAR INC,32131,25175923.74,1,ARKQ,ARKQ=32131
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,24967197.70,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,24860878.56,1,ARKQ,ARKQ=65916
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1526449,24713209.31,1,ARKG,ARKG=1526449
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,146142,24598621.44,2,ARKF|ARKW,ARKF=82300;ARKW=63842
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7504175,23563109.50,1,ARKG,ARKG=7504175
NFLX,NASDAQ,64110L106,NETFLIX INC,266351,20748742.90,1,ARKW,ARKW=266351
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,19996950.48,1,ARKQ,ARKQ=3577272
FIG,NYSE,316841105,FIGMA INC-CL A,797927,19054496.76,1,ARKW,ARKW=797927
MASS,NASDAQ,65443P102,908 DEVICES INC,1902971,18972620.87,1,ARKG,ARKG=1902971
PONY,NASDAQ,732908108,PONY AI INC,2796770,18654455.90,1,ARKQ,ARKQ=2796770
SNOW,NYSE,833445109,SNOWFLAKE INC,54787,17695105.26,1,ARKW,ARKW=54787
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,16720703.76,1,ARKQ,ARKQ=184984
OKLO,NYSE,02156V109,OKLO INC,444227,15983287.46,1,ARKQ,ARKQ=444227
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2418756,15867039.36,1,ARKW,ARKW=2418756
SE,NYSE,81141R100,SEA LTD-ADR,152376,15641396.40,1,ARKF,ARKF=152376
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,15355367.94,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,14646634.41,1,ARKQ,ARKQ=3844261
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,399226,12639495.16,1,ARKG,ARKG=399226
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,11676419.28,1,ARKF,ARKF=107399
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11174422.32,1,ARKX,ARKX=40056
HEI,NYSE,422806109,HEICO CORP,36787,10920220.95,1,ARKX,ARKX=36787
FRNM,NASDAQ,35661P100,FREENOME INC,720579,10549276.56,1,ARKG,ARKG=720579
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9665928.51,1,ARKF,ARKF=685041
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,9403547.96,1,ARKF,ARKF=1179868
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13413,8027814.63,1,ARKX,ARKX=13413
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,21411,7386366.78,2,ARKQ|ARKX,ARKQ=15341;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7103409.66,1,ARKF,ARKF=247851
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6846959.10,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6752426,4861746.72,1,ARKG,ARKG=6752426
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,4772797.80,1,ARKF,ARKF=146765
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,4199229.54,1,ARKF,ARKF=235647
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,3944770.68,1,ARKF,ARKF=39943
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,73782,3474394.38,1,ARKX,ARKX=73782
HPQ,NYSE,40434L105,HP INC,90898,3074170.36,1,PRNT,PRNT=90898
PTC,NASDAQ,69370C100,PTC INC,23019,3055772.25,1,PRNT,PRNT=23019
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3031023.00,1,PRNT,PRNT=13382
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3022499.65,1,ARKX,ARKX=19070
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2620662.18,1,PRNT,PRNT=342123
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2581993.74,1,PRNT,PRNT=822291
PRLB,NYSE,743713109,PROTO LABS INC,28649,2265849.41,1,PRNT,PRNT=28649
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2236062.87,1,PRNT,PRNT=1461479
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2068015.04,1,PRNT,PRNT=275002
VELO,NASDAQ,92259N302,VELO3D INC,209897,2061188.54,1,PRNT,PRNT=209897
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2041956.41,1,PRNT,PRNT=207727
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,1997288.34,1,PRNT,PRNT=22804
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1081945.20,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1034343.09,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,980925.00,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,963589.50,1,PRNT,PRNT=4110
GE,NYSE,369604301,GENERAL ELECTRIC,3097,950933.85,1,PRNT,PRNT=3097
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,803649.00,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,797670.66,1,ARKF,ARKF=390059
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,470927.38,1,ARKF,ARKF=4307
MMM,NYSE,88579Y101,3M CO,509,83817.03,1,PRNT,PRNT=509
ATI,NYSE,01741R102,ATI INC,444,82890.36,1,PRNT,PRNT=444
AVNT,NYSE,05368V106,AVIENT CORP,2007,82226.79,1,PRNT,PRNT=2007
MTRN,NYSE,576690101,MATERION CORP,340,81423.20,1,PRNT,PRNT=340
JBL,NYSE,466313103,JABIL INC,249,73716.45,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,63016.50,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,61467.36,1,PRNT,PRNT=148
