cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
25809K105,DASH,DOORDASH INC - A,equity,375947,71155488.69,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":148622.0,""ARKW"":95472.0,""ARKF"":58401.0,""ARKX"":73452.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3956278,65476400.90,2,ARKF|ARKK,"{""ARKK"":2780377.0,""ARKF"":1175901.0}"
896239100,TRMB,TRIMBLE INC,equity,1097091,65079438.12,2,ARKQ|ARKX,"{""ARKQ"":668515.0,""ARKX"":428576.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2207624,64528849.52,1,ARKG,"{""ARKG"":2207624.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,237301,62289139.49,2,ARKF|ARKW,"{""ARKW"":164012.0,""ARKF"":73289.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4513654,62062742.50,1,ARKG,"{""ARKG"":4513654.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1173527,57491087.73,2,ARKF|ARKW,"{""ARKW"":842434.0,""ARKF"":331093.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1877909,55980467.29,2,ARKF|ARKW,"{""ARKW"":726834.0,""ARKF"":1151075.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3344700,50973228.00,2,ARKQ|ARKX,"{""ARKQ"":2332102.0,""ARKX"":1012598.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1794547,50049915.83,1,ARKG,"{""ARKG"":1794547.0}"
157085101,CERS,CERUS CORP,equity,18883829,49097955.40,2,ARKG|ARKK,"{""ARKK"":11325699.0,""ARKG"":7558130.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,1601154,44880186.50,1,ARKF,"{""ARKF"":1601154.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24703,44446625.72,2,ARKF|ARKW,"{""ARKW"":11275.0,""ARKF"":13428.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4824008,44380873.60,1,ARKG,"{""ARKG"":4824008.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,174544,43896070.56,1,ARKW,"{""ARKW"":174544.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1700810,40615342.80,1,ARKG,"{""ARKG"":1700810.0}"
781154109,RBRK,RUBRIK INC-A,equity,337046,38952406.22,1,ARKW,"{""ARKW"":337046.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,26714649,37667655.09,2,ARKG|ARKK,"{""ARKK"":15965838.0,""ARKG"":10748811.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,857318,37661979.74,1,ARKG,"{""ARKG"":857318.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2771687,36863437.10,1,ARKG,"{""ARKG"":2771687.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,69411,35427374.40,2,ARKF|ARKW,"{""ARKW"":42035.0,""ARKF"":27376.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,783373,34946269.53,1,ARKQ,"{""ARKQ"":783373.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5449053,34056581.25,2,ARKQ|ARKX,"{""ARKQ"":3246570.0,""ARKX"":2202483.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43307,32155014.43,2,ARKQ|ARKX,"{""ARKQ"":29371.0,""ARKX"":13936.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5073552,32064848.64,1,ARKQ,"{""ARKQ"":5073552.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,639569,31345276.69,1,ARKW,"{""ARKW"":639569.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,967852,31106763.28,1,ARKG,"{""ARKG"":967852.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,1410849,29797130.88,1,ARKK,"{""ARKK"":1410849.0}"
13321L108,CCJ,CAMECO CORP,equity,318121,28885386.80,1,ARKQ,"{""ARKQ"":318121.0}"
74624M102,P,EVERPURE INC-A,equity,256355,28109325.75,1,ARKW,"{""ARKW"":256355.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,643062,28095378.78,1,ARKQ,"{""ARKQ"":643062.0}"
871607107,SNPS,SYNOPSYS INC,equity,67901,28047187.06,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42845.0,""ARKX"":18026.0,""PRNT"":7030.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,179609,26865914.22,2,ARKF|ARKW,"{""ARKW"":94513.0,""ARKF"":85096.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,65916,26254342.80,1,ARKQ,"{""ARKQ"":65916.0}"
149123101,CAT,CATERPILLAR INC,equity,32131,26091014.62,1,ARKQ,"{""ARKQ"":32131.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1545379,25529661.08,1,ARKG,"{""ARKG"":1545379.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1162109,24694816.25,2,ARKF|ARKW,"{""ARKW"":635771.0,""ARKF"":526338.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7597275,23779470.75,1,ARKG,"{""ARKG"":7597275.0}"
6496584,6301,KOMATSU LTD,equity,526325,23304334.29,1,ARKX,"{""ARKX"":526325.0}"
65443P102,MASS,908 DEVICES INC,equity,1926581,21076796.14,1,ARKG,"{""ARKG"":1926581.0}"
950915108,WRD,WERIDE INC-ADR,equity,3577272,20927041.20,1,ARKQ,"{""ARKQ"":3577272.0}"
732908108,PONY,PONY AI INC,equity,2796770,20304550.20,1,ARKQ,"{""ARKQ"":2796770.0}"
64110L106,NFLX,NETFLIX INC,equity,270883,19330210.88,1,ARKW,"{""ARKW"":270883.0}"
833445109,SNOW,SNOWFLAKE INC,equity,55719,18655278.39,1,ARKW,"{""ARKW"":55719.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,691834,18354356.02,1,ARKG,"{""ARKG"":691834.0}"
316841105,FIG,FIGMA INC-CL A,equity,811507,17658392.32,1,ARKW,"{""ARKW"":811507.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1219972,17518797.92,1,ARKF,"{""ARKF"":1219972.0}"
02156V109,OKLO,OKLO INC,equity,444227,17244892.14,1,ARKQ,"{""ARKQ"":444227.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,184984,16607863.52,1,ARKQ,"{""ARKQ"":184984.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1613123,16324804.76,1,ARKQ,"{""ARKQ"":1613123.0}"
81141R100,SE,SEA LTD-ADR,equity,157548,16273132.92,1,ARKF,"{""ARKF"":157548.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1118906,15239499.72,1,ARKF,"{""ARKF"":1118906.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2459924,15054734.88,1,ARKW,"{""ARKW"":2459924.0}"
4162791,HO,THALES SA,equity,54319,14761706.95,1,ARKX,"{""ARKX"":54319.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14774,14475441.91,1,ARKF,"{""ARKF"":14774.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1326499,13676204.69,2,ARKF|ARKW,"{""ARKW"":812175.0,""ARKF"":514324.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,111047,12214059.53,1,ARKF,"{""ARKF"":111047.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11519304.48,1,ARKX,"{""ARKX"":40056.0}"
35661P100,FRNM,FREENOME INC,equity,729519,11453448.30,1,ARKG,"{""ARKG"":729519.0}"
422806109,HEI,HEICO CORP,equity,36787,11424938.59,1,ARKX,"{""ARKX"":36787.0}"
500081104,KDK,KODIAK AI INC,equity,3844261,11417455.17,1,ARKQ,"{""ARKQ"":3844261.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,708321,9165673.74,1,ARKF,"{""ARKF"":708321.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,930349,8605728.25,2,ARKF|ARKW,"{""ARKW"":512114.0,""ARKF"":418235.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,313964,8533541.52,2,ARKF|IZRL,"{""ARKF"":256275.0,""IZRL"":57689.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,13413,8330143.65,1,ARKX,"{""ARKX"":13413.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,7536943.19,1,ARKX,"{""ARKX"":5761758.0}"
4012250,AIR,AIRBUS SE,equity,31664,7030356.10,1,ARKX,"{""ARKX"":31664.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,6734267.80,1,ARKX,"{""ARKX"":12835.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6836196,5186621.91,1,ARKG,"{""ARKG"":6836196.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,151745,4347494.25,1,ARKF,"{""ARKF"":151745.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4321898.57,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
70450C101,PAYP,PAYPAY CORP,equity,243651,4000749.42,1,ARKF,"{""ARKF"":243651.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41299,3876324.14,1,ARKF,"{""ARKF"":41299.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,73782,3563670.60,1,ARKX,"{""ARKX"":73782.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3467885.68,1,PRNT,"{""PRNT"":1527673.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3380898.39,1,PRNT,"{""PRNT"":140010.0}"
69370C100,PTC,PTC INC,equity,23019,3231867.60,1,PRNT,"{""PRNT"":23019.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3154790.40,1,IZRL,"{""IZRL"":41078.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3114703.10,1,ARKX,"{""ARKX"":19070.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,3012201.78,1,IZRL,"{""IZRL"":421877.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3003828.14,1,PRNT,"{""PRNT"":9631.0}"
40434L105,HPQ,HP INC,equity,90898,2923279.68,1,PRNT,"{""PRNT"":90898.0}"
052769106,ADSK,AUTODESK INC,equity,13382,2905901.30,1,PRNT,"{""PRNT"":13382.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2886241.41,1,PRNT,"{""PRNT"":822291.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2733562.77,1,PRNT,"{""PRNT"":342123.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2677154.04,1,IZRL,"{""IZRL"":184377.0}"
M84116108,SILC,SILICOM LTD,equity,55022,2672968.76,1,IZRL,"{""IZRL"":55022.0}"
M8769Q102,TEVJF,TEVA PHARMACEUTICAL IND LTD,equity,68295,2664187.95,1,IZRL,"{""IZRL"":68295.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2641704.78,1,IZRL,"{""IZRL"":307891.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2579087.06,1,IZRL,"{""IZRL"":76131.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2553485.37,1,PRNT,"{""PRNT"":28649.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2537879.35,1,PRNT,"{""PRNT"":34439.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2536725.44,1,IZRL,"{""IZRL"":21536.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2402125.44,1,IZRL,"{""IZRL"":1251107.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,2394648.04,1,PRNT,"{""PRNT"":22804.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2367219.17,1,IZRL,"{""IZRL"":198244.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2362207.55,1,IZRL,"{""IZRL"":132485.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2357504.82,1,IZRL,"{""IZRL"":27267.0}"
6267230,HLAN,HILAN LTD,equity,29748,2355394.82,1,IZRL,"{""IZRL"":29748.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2352847.17,1,IZRL,"{""IZRL"":74097.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2330804.00,1,IZRL,"{""IZRL"":18834.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2329958.72,1,IZRL,"{""IZRL"":224791.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2325054.06,1,IZRL,"{""IZRL"":25182.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2320194.24,1,IZRL,"{""IZRL"":123942.0}"
92259N302,VELO,VELO3D INC,equity,209897,2302570.09,1,PRNT,"{""PRNT"":209897.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2294522.03,1,PRNT,"{""PRNT"":1461479.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2274369.92,1,IZRL,"{""IZRL"":16112.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2259030.40,1,IZRL,"{""IZRL"":541570.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2258427.50,1,IZRL,"{""IZRL"":54250.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2254355.63,1,IZRL,"{""IZRL"":50535.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2251266.09,1,IZRL,"{""IZRL"":100590.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2229661.20,1,IZRL,"{""IZRL"":911628.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2218010.60,1,IZRL,"{""IZRL"":72865.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2182958.64,1,IZRL,"{""IZRL"":14844.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2181192.68,1,IZRL,"{""IZRL"":259103.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2178547.40,1,IZRL,"{""IZRL"":2912.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2164531.15,1,IZRL,"{""IZRL"":887867.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2152598.05,1,PRNT,"{""PRNT"":18259.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2135235.78,1,IZRL,"{""IZRL"":244586.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2123586.67,1,IZRL,"{""IZRL"":171916.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2119678.00,1,IZRL,"{""IZRL"":9196.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2115325.76,1,IZRL,"{""IZRL"":382908.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2086304.66,1,IZRL,"{""IZRL"":9471.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2064008.83,1,IZRL,"{""IZRL"":39397.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2062838.04,1,IZRL,"{""IZRL"":11233.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2054773.97,1,IZRL,"{""IZRL"":14562.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2031570.06,1,PRNT,"{""PRNT"":207727.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2002687.05,1,IZRL,"{""IZRL"":146717.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,1975132.50,1,IZRL,"{""IZRL"":146850.0}"
M5425M103,INMD,INMODE LTD,equity,139148,1974510.12,1,IZRL,"{""IZRL"":139148.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1967316.93,1,IZRL,"{""IZRL"":51337.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,1963914.30,1,IZRL,"{""IZRL"":196785.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,1946894.40,1,IZRL,"{""IZRL"":225335.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,5709,1928671.47,2,ARKQ|ARKX,"{""ARKQ"":4092.0,""ARKX"":1617.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1915270.37,1,IZRL,"{""IZRL"":7492.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,1856817.17,1,IZRL,"{""IZRL"":243997.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,1812334.52,1,IZRL,"{""IZRL"":210004.0}"
6642321,7731,NIKON CORP,equity,159759,1761369.08,1,PRNT,"{""PRNT"":159759.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1692598.44,1,IZRL,"{""IZRL"":4628.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1688289.95,1,IZRL,"{""IZRL"":77982.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28148,1680717.08,1,IZRL,"{""IZRL"":28148.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1645816.40,1,IZRL,"{""IZRL"":159788.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,1610685.39,1,PRNT,"{""PRNT"":16946200.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,1598741.50,1,IZRL,"{""IZRL"":139021.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1572468.24,1,IZRL,"{""IZRL"":184562.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1539240.88,1,IZRL,"{""IZRL"":159460.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1511355.84,1,IZRL,"{""IZRL"":15462.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1443192.15,1,IZRL,"{""IZRL"":12912.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,1436978.39,1,IZRL,"{""IZRL"":33575.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1431058.43,1,IZRL,"{""IZRL"":144844.0}"
