symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
OKLO,OKLO INC,NYSE,39.4400,34.3800,193.8400,3.17,-79.65,14.72,40.4500,-2.50,19116953.15,ARKQ,ok
SNOW,SNOWFLAKE INC,NYSE,339.1100,118.3000,384.5600,82.93,-11.82,186.65,336.5900,0.75,18754458.21,ARKW,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,89.5200,88.2300,165.3000,1.67,-45.84,1.46,92.4300,-3.15,18190593.72,ARKQ,ok
FIG,FIGMA INC-CL A,NYSE,21.9800,16.6000,71.4800,9.80,-69.25,32.41,21.8000,0.83,17690852.60,ARKW,ok
SE,SEA LTD-ADR,NYSE,102.5550,77.0500,193.4800,21.91,-46.99,33.10,103.6700,-1.08,16333001.16,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,26.6600,17.3100,39.6000,41.95,-32.68,54.02,28.0700,-5.02,16171941.03,ARKG,ok
SECZ,SECURITIZE CORP,NYSE,14.4600,5.1400,14.7700,96.78,-2.10,181.32,13.0000,11.23,15859636.00,ARKF,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,13.8450,11.2000,18.9800,34.00,-27.05,23.62,14.1600,-2.22,15843708.96,ARKF,ok
GENI,GENIUS SPORTS LTD,NYSE,6.0700,3.8250,13.5250,23.14,-55.12,58.69,6.0800,-0.16,14956337.92,ARKW,ok
KDK,KODIAK AI INC,NASDAQ,3.0100,3.0000,11.3500,0.12,-73.48,0.33,3.2000,-5.94,13087619.20,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,111.8800,80.5000,202.5300,25.71,-44.76,38.98,114.3200,-2.13,12694893.04,ARKF,ok
FRNM,FREENOME INC,NASDAQ,15.8400,9.9500,17.5000,78.01,-9.49,59.20,16.4550,-3.74,12607376.72,ARKG,ok
GRMN,GARMIN LTD,NYSE,283.8750,186.6700,314.2800,76.17,-9.67,52.07,284.6700,-0.28,11402741.52,ARKX,ok
HEI,HEICO CORP,NYSE,309.5350,256.1100,376.8600,44.24,-17.86,20.86,307.7700,0.57,11321934.99,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,13.1250,12.0600,44.7500,3.26,-70.67,8.83,13.6700,-3.99,9682748.07,ARKF,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,621.1350,483.0200,697.6700,64.34,-10.97,28.59,612.7400,1.37,8218681.62,ARKX,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,27.9400,24.7400,45.0000,15.79,-37.91,12.93,28.1800,-0.85,7221829.50,ARKF,ok
LMT,LOCKHEED MARTIN CORP,NYSE,526.5800,437.2500,692.0000,35.07,-23.90,20.43,522.3400,0.81,6704233.90,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7681,0.6900,3.1000,3.24,-75.22,11.32,0.7847,-2.12,5633873.71,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,30.1700,29.2300,81.5600,1.80,-63.01,3.22,30.9500,-2.52,4696507.75,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,16.4100,12.0700,24.8900,33.85,-34.07,35.96,16.9500,-3.19,4129884.45,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,95.0850,68.5900,109.9400,64.07,-13.51,38.63,96.4500,-1.42,3983288.55,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,48.5700,15.6500,57.1800,79.27,-15.06,210.35,48.6500,-0.16,3589494.30,ARKX,ok
PTC,PTC INC,NASDAQ,141.5200,108.5000,206.8200,33.58,-31.57,30.43,140.0000,1.09,3222660.00,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,162.2700,149.1900,297.5000,8.82,-45.46,8.77,167.3200,-3.02,3190792.40,ARKX,ok
DDD,3D SYSTEMS CORP,NYSE,3.5600,1.7000,4.1200,76.86,-13.59,109.41,3.5900,-0.84,2952024.69,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,218.9800,185.5000,326.3500,23.77,-32.90,18.05,219.6200,-0.29,2938954.84,PRNT,ok
HPQ,HP INC,NYSE,32.1550,17.5600,36.2300,78.17,-11.25,83.12,32.0400,0.36,2912371.92,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.8800,4.7800,7.9700,97.18,-1.13,64.85,7.8400,0.51,2682244.32,PRNT,ok
PRLB,PROTO LABS INC,NYSE,88.6800,45.1000,93.0000,90.98,-4.65,96.63,89.4600,-0.87,2562939.54,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.3300,2.8700,31.7500,29.29,-64.31,294.77,11.5200,-1.65,2418013.44,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,102.1400,35.8600,106.0800,94.39,-3.71,184.83,105.1300,-2.84,2397384.52,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5750,1.1900,2.3200,34.07,-32.11,32.35,1.5800,-0.32,2309136.82,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.1500,7.3400,12.8100,14.81,-36.38,11.04,8.1400,0.12,2238516.28,PRNT,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,340.9200,235.8400,408.6100,60.82,-16.57,44.56,351.1600,-2.92,2096074.04,ARKQ|ARKX,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,9.9700,9.3600,14.7600,11.30,-32.45,6.52,9.9500,0.20,2066883.65,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,267.0500,216.2200,310.0000,54.20,-13.85,23.51,262.9900,1.54,1121652.35,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,154.9700,73.0800,199.8900,64.58,-22.47,112.06,153.8500,0.73,1061103.45,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,370.4000,192.3300,448.8500,69.42,-17.48,92.59,367.8300,0.70,1011532.50,PRNT,ok
AME,AMETEK INC,NYSE,247.5800,179.2400,261.1600,83.42,-5.20,38.13,245.4100,0.88,1008635.10,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,321.1950,268.9100,388.8400,43.60,-17.40,19.44,319.2200,0.62,988624.34,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.3100,1.7500,6.8900,10.89,-66.47,32.00,2.4500,-5.71,988102.15,ARKF,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,150.0200,122.0000,200.4400,35.72,-25.15,22.97,153.2900,-2.13,838036.43,PRNT,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,111.1100,91.9900,192.6700,18.99,-42.33,20.78,116.3100,-4.47,517695.81,ARKF,ok
MMM,3M CO,NYSE,169.3350,139.3400,184.9000,65.84,-8.42,21.53,169.3000,0.02,86173.70,PRNT,ok
MTRN,MATERION CORP,NYSE,253.2600,109.6100,304.5800,73.68,-16.85,131.06,253.3000,-0.02,86122.00,PRNT,ok
ATI,ATI INC,NYSE,186.5800,75.0200,243.5700,66.19,-23.40,148.71,186.5600,0.01,82832.64,PRNT,ok
AVNT,AVIENT CORP,NYSE,41.0200,27.4800,46.6400,70.67,-12.05,49.27,41.2400,-0.53,82768.68,PRNT,ok
JBL,JABIL INC,NYSE,307.9400,189.6000,428.9300,49.45,-28.21,62.42,308.9800,-0.34,76936.02,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.0100,20.3500,43.8100,41.18,-31.50,47.47,29.6000,1.39,63640.00,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,395.6650,228.0000,625.9900,42.13,-36.79,73.54,400.0200,-1.09,59202.96,PRNT,ok
