symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
LUNR,INTUITIVE MACHINES INC,NASDAQ,16.4000,7.7800,46.7500,22.12,-64.92,110.80,14.9300,9.85,51194104.06,ARKQ|ARKX,ok
JOBY,JOBY AVIATION INC,NYSE,8.6400,6.6300,19.9800,15.06,-56.76,30.32,8.2300,4.98,46113718.75,ARKQ|ARKX,ok
MELI,MERCADOLIBRE INC,NASDAQ,1820.6900,1495.0000,2548.5000,30.92,-28.56,21.79,1830.0000,-0.51,44071890.00,ARKF|ARKW,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,25.5300,8.1950,25.8900,97.97,-1.39,211.53,25.2200,1.23,42211167.96,ARKG,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.9300,11.9200,24.9600,99.77,-0.12,109.14,23.6000,5.64,41676656.00,ARKG,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,8.8300,1.3400,9.6900,89.70,-8.88,558.96,8.3000,6.39,39401469.50,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,233.9300,98.0100,292.7200,69.81,-20.08,138.68,229.2900,2.02,39351666.96,ARKW,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,354.3000,196.6000,408.6100,74.38,-13.29,80.21,357.7500,-0.96,39337474.50,ARKK|ARKQ|ARKW|ARKX,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,859.1400,432.8500,1016.0600,73.09,-15.44,98.48,857.0000,0.25,39025209.00,ARKQ|ARKX,ok
SDGR,SCHRODINGER INC,NASDAQ,18.1600,10.9450,23.0200,59.75,-21.11,65.92,17.8100,1.97,37063304.59,ARKG,ok
CERS,CERUS CORP,NASDAQ,2.3500,1.1500,3.4700,51.72,-32.28,104.35,2.3200,1.29,35894798.72,ARKG|ARKK,ok
AUR,AURORA INNOVATION INC,NASDAQ,7.0600,3.6000,8.5650,69.69,-17.57,96.11,6.7800,4.13,34948167.66,ARKQ,ok
CAT,CATERPILLAR INC,NYSE,842.1900,405.4600,1073.4600,65.38,-21.54,107.71,856.9600,-1.72,33148069.76,ARKQ,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,488.1400,405.0000,748.3000,24.22,-34.77,20.53,475.0700,2.75,32214971.77,ARKF|ARKW,ok
CCJ,CAMECO CORP,NYSE,97.3900,68.9600,135.2400,42.89,-27.99,41.23,93.6200,4.03,30258077.62,ARKQ,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,300.2700,158.8300,324.7300,85.26,-7.53,89.05,284.4300,5.57,29682545.94,ARKW,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,56.5600,40.3700,86.7400,34.91,-34.79,40.10,54.4900,3.80,28825264.49,ARKG,ok
P,EVERPURE INC-A,NYSE,90.0500,54.3700,100.5900,77.20,-10.48,65.62,87.2600,3.20,28722414.34,ARKW,ok
SNPS,SYNOPSYS INC,NASDAQ,415.9900,366.0000,628.8900,19.02,-33.85,13.66,405.9800,2.47,28181913.66,ARKQ|ARKX|PRNT,ok
RBRK,RUBRIK INC-A,NYSE,90.0700,42.2500,99.7500,83.17,-9.70,113.18,84.6000,6.47,28036947.60,ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.1850,1.0900,2.7300,5.79,-56.59,8.72,1.1650,1.72,27246965.25,ARKG|ARKK,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,28.4600,18.8500,29.4300,90.83,-3.30,50.98,28.1000,1.28,26763395.40,ARKG,ok
SYM,SYMBOTIC INC,NASDAQ,40.1800,38.1850,87.8800,4.01,-54.28,5.22,39.6000,1.46,25871947.20,ARKQ,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.0300,20.4600,48.7800,12.61,-50.74,17.45,22.1700,8.39,25144438.05,ARKF|ARKW,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,378.8100,328.5700,603.8800,18.25,-37.27,15.29,373.7100,1.36,25025863.86,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,38.9700,18.7300,52.3800,60.15,-25.60,108.06,35.6800,9.22,22437903.20,ARKW,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,178.0700,110.8100,178.4800,99.39,-0.23,60.70,151.6400,17.43,22160972.88,ARKF|ARKW,ok
PONY,PONY AI INC,NASDAQ,8.1500,6.3650,24.9200,9.62,-67.30,28.04,7.7800,4.76,22106442.10,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.0800,2.6700,6.9400,9.60,-55.62,15.36,2.9500,4.41,22054922.75,ARKG,ok
WRD,WERIDE INC-ADR,NASDAQ,6.3000,5.1800,12.5500,15.20,-49.80,21.62,5.9000,6.78,21443030.80,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,109.7100,84.6400,165.3000,31.08,-33.63,29.62,109.3300,0.35,20546824.22,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,74.1400,65.0800,126.7100,14.70,-41.49,13.92,73.6900,0.61,19627405.19,ARKW,ok
FIG,FIGMA INC-CL A,NYSE,23.2900,16.6000,91.0000,8.99,-74.41,40.30,23.9700,-2.84,19126310.19,ARKW,ok
OKLO,OKLO INC,NYSE,48.4200,36.6100,193.8400,7.51,-75.02,32.26,42.1900,14.77,19041275.18,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,7.5900,3.8250,13.7300,38.01,-44.72,98.43,7.8300,-3.07,18938859.48,ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,14.3500,11.0000,18.1800,46.66,-21.07,30.45,13.8900,3.31,17109132.51,ARKG,ok
KDK,KODIAK AI INC,NASDAQ,4.4800,3.9700,11.3500,6.91,-60.53,12.85,4.3600,2.75,17028703.76,ARKQ,ok
SE,SEA LTD-ADR,NYSE,113.4300,77.0500,199.3000,29.76,-43.09,47.22,111.0000,2.19,16913736.00,ARKF,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,7.4100,5.5000,24.1700,10.23,-69.34,34.73,6.0800,21.88,16583437.12,ARKG,ok
MASS,908 DEVICES INC,NASDAQ,8.8800,5.0250,9.3400,89.34,-4.93,76.72,8.3000,6.99,15735870.40,ARKG,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,13.8400,11.2000,18.9800,33.93,-27.08,23.57,14.1200,-1.98,14552820.36,ARKF,ok
HEI,HEICO CORP,NYSE,367.5800,256.1100,376.8600,92.31,-2.46,43.52,363.2900,1.18,13979762.49,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,19.9000,12.0600,47.4800,22.13,-58.09,65.01,20.2600,-1.78,13878930.66,ARKF,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,691.3000,483.0200,694.9200,98.29,-0.52,43.12,687.5200,0.55,13480892.16,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,310.8900,186.6700,312.7000,98.56,-0.58,66.55,301.8700,2.99,12649560.48,ARKX,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,49.9300,15.6500,57.1800,82.54,-12.68,219.04,48.3100,3.35,10952505.03,ARKX,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,109.0200,80.5000,202.5300,23.37,-46.17,35.43,104.5200,4.31,10119835.44,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,26.0000,17.3100,26.5000,94.56,-1.89,50.20,25.4100,2.32,8902469.73,ARKG,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,35.2400,24.7400,58.8200,30.81,-40.09,42.44,35.4800,-0.68,8793753.48,ARKF,ok
LMT,LOCKHEED MARTIN CORP,NYSE,587.9500,424.1200,692.0000,61.16,-15.04,38.63,582.8500,0.88,7827092.65,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.8140,0.6900,3.1000,5.15,-73.74,17.97,0.7550,7.81,5079107.73,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,33.6100,29.2300,93.8800,6.77,-64.20,14.98,33.4300,0.54,4906353.95,ARKF,ok
ATAI,ATAIBECKLEY INC,NASDAQ,7.2500,3.2650,7.2500,100.00,0.00,122.05,7.1800,0.97,4765803.98,ARKG,ok
SECZ,SECURITIZE CORP,NYSE,7.7100,6.0400,13.7000,21.80,-43.72,27.65,7.1900,7.23,4670422.68,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,90.3000,68.5900,99.2000,70.92,-8.97,31.65,91.8000,-1.63,3666767.40,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,15.3500,12.0700,24.8900,25.59,-38.33,27.17,15.4000,-0.32,3628963.80,ARKF,ok
PTC,PTC INC,NASDAQ,147.7100,108.5000,217.6400,35.93,-32.13,36.14,147.6600,0.03,3398985.54,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,249.0800,185.5000,329.0900,44.28,-24.31,34.27,242.4700,2.73,3244733.54,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,168.5100,150.0300,297.5000,12.53,-43.36,12.32,156.4700,7.69,3121576.50,ARKX,ok
DDD,3D SYSTEMS CORP,NYSE,3.6900,1.7000,4.1200,82.23,-10.44,117.06,3.5400,4.24,2910910.14,PRNT,ok
VELO,VELO3D INC,NASDAQ,14.1600,2.8100,31.7500,39.22,-55.40,403.91,13.2200,7.11,2774838.34,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,12.1200,9.4100,14.8600,49.72,-18.44,28.80,13.1700,-7.97,2735764.59,PRNT,ok
HPQ,HP INC,NYSE,30.0500,17.5600,30.0600,99.92,-0.03,71.13,28.1800,6.64,2561505.64,PRNT,ok
PRLB,PROTO LABS INC,NYSE,88.9100,45.1000,91.9800,93.45,-3.34,97.14,87.9100,1.14,2518533.59,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.9150,7.3400,12.8100,28.79,-30.41,21.46,8.7500,1.89,2406267.50,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,6.8500,4.7800,7.5000,76.10,-8.67,43.31,6.7500,1.48,2309330.25,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.6300,1.1900,2.3200,38.94,-29.74,36.97,1.5700,3.82,2294522.03,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,93.1450,35.8600,106.0800,81.58,-12.19,159.75,87.0900,6.95,1986000.36,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,281.9600,216.2200,310.0000,70.10,-9.05,30.40,278.9100,1.09,1189551.15,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,184.7500,71.4400,195.9600,91.00,-5.72,158.61,170.9800,8.05,1179249.06,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,370.0800,263.8000,388.8400,85.00,-4.82,40.29,374.5500,-1.19,1159981.35,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,403.1100,187.6600,430.5200,88.71,-6.37,114.81,411.1300,-1.95,1130607.50,PRNT,ok
AME,AMETEK INC,NYSE,253.6600,179.2400,257.9500,94.55,-1.66,41.52,251.3800,0.91,1033171.80,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,173.6600,122.0000,200.4400,65.86,-13.36,42.34,169.0800,2.71,924360.36,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,1.8700,1.0810,9.0800,9.86,-79.41,72.99,1.8600,0.54,725509.74,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,128.4100,91.9900,192.6700,36.17,-33.35,39.59,126.8100,1.26,546170.67,ARKF,ok
ATI,ATI INC,NYSE,227.8400,70.4200,236.9800,94.51,-3.86,223.54,223.4300,1.97,99202.92,PRNT,ok
MTRN,MATERION CORP,NYSE,290.0500,104.6300,304.5800,92.73,-4.77,177.21,278.2600,4.24,94608.40,PRNT,ok
MMM,3M CO,NYSE,182.9000,139.3400,184.9000,95.61,-1.08,31.26,180.7100,1.21,91981.39,PRNT,ok
JBL,JABIL INC,NYSE,341.2200,189.6000,428.9300,63.35,-20.45,79.97,344.6700,-1.00,85822.83,PRNT,ok
AVNT,AVIENT CORP,NYSE,45.6900,27.4800,46.5300,95.59,-1.81,66.27,42.6500,7.13,85598.55,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,570.6600,228.0000,625.9900,86.10,-8.84,150.29,557.2400,2.41,82471.52,PRNT,ok
KMT,KENNAMETAL INC,NYSE,33.1300,20.0800,43.8100,54.99,-24.38,64.99,33.8500,-2.13,72777.50,PRNT,ok
SRTA,STRATA CRITICAL MEDICAL INC,NASDAQ,5.7900,3.8500,6.5000,73.21,-10.92,50.39,5.5900,3.58,2739.10,ARKQ,ok
