symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
MASS,908 DEVICES INC,NASDAQ,10.7300,5.0250,11.2490,91.66,-4.61,113.53,11.1000,-3.33,22485747.30,ARKG,ok
WRD,WERIDE INC-ADR,NASDAQ,6.0500,5.1800,12.5500,11.80,-51.79,16.80,6.0100,0.67,21499404.72,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,81.7200,65.0800,126.7100,27.00,-35.51,25.57,79.8400,2.35,21175005.12,ARKW,ok
PONY,PONY AI INC,NASDAQ,7.5800,6.3650,24.9200,6.55,-69.58,19.09,7.5200,0.80,21031710.40,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,8.0200,3.8250,13.7300,42.35,-41.59,109.67,7.9600,0.75,19171373.44,ARKW,ok
OKLO,OKLO INC,NYSE,40.1400,36.6100,193.8400,2.25,-79.29,9.64,42.5300,-5.62,18892974.31,ARKQ,ok
SE,SEA LTD-ADR,NYSE,119.3600,77.0500,199.3000,34.61,-40.11,54.91,118.3200,0.88,18029128.32,ARKF,ok
SNOW,SNOWFLAKE INC,NYSE,328.0000,118.3000,341.9500,93.76,-4.08,177.26,329.1100,-0.34,17954266.94,ARKW,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,97.1200,89.6000,165.3000,9.93,-41.25,8.39,96.9400,0.19,17932348.96,ARKQ,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,14.3000,11.2000,18.9800,39.85,-24.66,27.68,14.8800,-3.90,16102034.88,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,3.9000,3.7600,11.3500,1.84,-65.64,3.72,3.9700,-1.76,15261716.17,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,124.2600,80.5000,202.5300,35.86,-38.65,54.36,124.5700,-0.25,13378693.43,ARKF,ok
HEI,HEICO CORP,NYSE,336.5300,256.1100,376.8600,66.60,-10.70,31.40,337.0100,-0.14,12397586.87,ARKX,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,621.9600,483.0200,697.6700,64.73,-10.85,28.76,626.5000,-0.72,11845235.50,ARKQ|ARKX,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,28.4400,17.3100,39.6000,49.93,-28.18,64.30,28.8400,-1.39,11615367.68,ARKG,ok
GRMN,GARMIN LTD,NYSE,285.1900,186.6700,314.2800,77.20,-9.26,52.78,289.8700,-1.61,11611032.72,ARKX,ok
FRNM,FREENOME INC,NASDAQ,14.7900,9.9500,15.0900,94.16,-1.99,48.64,13.9400,6.10,10692258.80,ARKG,ok
KLAR,KLARNA GROUP PLC,NYSE,14.2000,12.0600,47.4800,6.04,-70.09,17.74,14.0100,1.36,9597424.41,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,31.0300,24.7400,47.7000,27.40,-34.95,25.42,32.2500,-3.78,7993194.75,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,6.2900,5.1400,13.7000,13.43,-54.09,22.37,6.6700,-5.70,7869719.56,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,46.6000,15.6500,57.1800,74.52,-18.50,197.76,47.6400,-2.18,7348279.44,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,563.8500,437.2500,692.0000,49.70,-18.52,28.95,565.8900,-0.36,7263198.15,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7800,0.6900,3.1000,3.73,-74.84,13.04,0.8031,-2.88,5772706.89,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,35.6600,29.2300,93.8800,9.95,-62.02,22.00,35.4300,0.65,5199883.95,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,106.2900,68.5900,109.9400,91.17,-3.32,54.96,105.0100,1.22,4194414.43,ARKF,ok
PTC,PTC INC,NASDAQ,157.1500,108.5000,215.4900,45.47,-27.07,44.84,158.9500,-1.13,3658870.05,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,260.6600,185.5000,329.0900,52.34,-20.79,40.52,270.5800,-3.67,3620901.56,PRNT,ok
PAYP,PAYPAY CORP,NASDAQ,15.2800,12.0700,24.8900,25.04,-38.61,26.59,15.2000,0.53,3581834.40,ARKF,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,162.3700,150.0300,297.5000,8.37,-45.42,8.23,160.7500,1.01,3065502.50,ARKX,ok
DDD,3D SYSTEMS CORP,NYSE,3.2800,1.7000,4.1200,65.29,-20.39,92.94,3.4300,-4.37,2820458.13,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.8700,2.8700,31.7500,31.16,-62.61,313.59,12.9100,-8.06,2709770.27,PRNT,ok
HPQ,HP INC,NYSE,30.5200,17.5600,32.1900,88.59,-5.19,73.80,29.6300,3.00,2693307.74,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.0200,4.7800,7.5000,82.35,-6.40,46.86,7.4200,-5.39,2538552.66,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5800,1.1900,2.3200,34.51,-31.90,32.77,1.5800,0.00,2309136.82,PRNT,ok
PRLB,PROTO LABS INC,NYSE,79.7400,45.1000,93.0000,72.32,-14.26,76.81,80.1000,-0.45,2294784.90,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.1200,9.4100,14.8600,31.38,-25.17,18.17,11.0400,0.72,2293306.08,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,94.1100,35.8600,106.0800,82.95,-11.28,162.44,96.2600,-2.23,2195113.04,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.7400,7.3400,12.8100,7.31,-39.58,5.45,7.9800,-3.01,2194515.96,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,284.8950,216.2200,310.0000,73.23,-8.10,31.76,289.7300,-1.67,1235698.45,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,156.3800,73.0800,199.8900,65.69,-21.77,113.98,156.7500,-0.24,1081104.75,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,342.5800,268.0100,388.8400,61.71,-11.90,27.82,342.7300,-0.04,1061434.81,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,374.6600,190.9000,448.8500,71.24,-16.53,96.26,383.2300,-2.24,1053882.50,PRNT,ok
AME,AMETEK INC,NYSE,236.2500,179.2400,261.1600,69.59,-9.54,31.81,243.6700,-3.05,1001483.70,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.2200,1.7500,6.8900,9.14,-67.78,26.86,2.3500,-5.53,916638.65,ARKF,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,157.5800,122.0000,200.4400,45.36,-21.38,29.16,158.8400,-0.79,868378.28,PRNT,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,118.9000,91.9900,192.6700,26.73,-38.29,29.25,116.3100,2.23,500947.17,ARKF,ok
ATI,ATI INC,NYSE,210.7600,74.4500,243.5700,80.60,-13.47,183.09,214.5200,-1.75,95246.88,PRNT,ok
MMM,3M CO,NYSE,174.3400,139.3400,184.9000,76.82,-5.71,25.12,178.8300,-2.51,91024.47,PRNT,ok
AVNT,AVIENT CORP,NYSE,44.6700,27.4800,46.6400,89.72,-4.22,62.55,44.2600,0.93,88829.82,PRNT,ok
MTRN,MATERION CORP,NYSE,237.7400,107.7200,304.5800,66.05,-21.94,120.70,246.1500,-3.42,83691.00,PRNT,ok
JBL,JABIL INC,NYSE,301.4500,189.6000,428.9300,46.73,-29.72,58.99,312.2200,-3.45,77742.78,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,476.4300,228.0000,625.9900,62.42,-23.89,108.96,490.5800,-2.88,72605.84,PRNT,ok
KMT,KENNAMETAL INC,NYSE,29.5400,20.3500,43.8100,39.17,-32.57,45.16,30.2100,-2.22,64951.50,PRNT,ok
