symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
XYZ,NYSE,852234103,BLOCK INC,3651610,289937834.00,3,ARKF|ARKK|ARKW,ARKF=790528;ARKK=2014065;ARKW=847017
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,857595,281617046.10,4,ARKK|ARKQ|ARKW|ARKX,ARKK=327462;ARKQ=259897;ARKW=181598;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2693879,255756872.26,2,ARKK|ARKW,ARKK=1943739;ARKW=750140
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8837522,222484616.36,2,ARKG|ARKK,ARKG=2462159;ARKK=6375363
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1120220,219787164.00,2,ARKK|ARKW,ARKK=879253;ARKW=240967
TER,NASDAQ,880770102,TERADYNE INC,572275,219576194.75,3,ARKK|ARKQ|ARKX,ARKK=169175;ARKQ=324965;ARKX=78135
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4583846,214248962.04,3,ARKK|ARKQ|ARKX,ARKK=1368975;ARKQ=2241950;ARKX=972921
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,321571,210207746.99,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=191849;ARKW=85639
AVGO,NASDAQ,11135F101,BROADCOM INC,556263,202691111.94,3,ARKK|ARKQ|ARKW,ARKK=312125;ARKQ=121203;ARKW=122935
BLSH,NYSE,G16910120,BULLISH,5723744,196553368.96,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=4117142;ARKW=860751
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,438655,190972840.80,4,ARKK|ARKQ|ARKW|ARKX,ARKK=152772;ARKQ=160893;ARKW=92547;ARKX=32443
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7527248,182234674.08,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5291809;ARKW=1500973
RKLB,NASDAQ,773121108,ROCKET LAB,2743872,173056007.04,3,ARKK|ARKQ|ARKX,ARKK=1035036;ARKQ=1095025;ARKX=613811
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28226536,155245948.00,3,ARKK|ARKQ|ARKX,ARKK=14422531;ARKQ=8928306;ARKX=4875699
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12600822,153856036.62,2,ARKG|ARKK,ARKG=2791663;ARKK=9809159
NTRA,NASDAQ,632307104,NATERA INC,453750,149878162.50,2,ARKG|ARKK,ARKG=241333;ARKK=212417
ILMN,NASDAQ,452327109,ILLUMINA INC,701582,143824310.00,2,ARKG|ARKK,ARKG=361581;ARKK=340001
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,429962,135085461.16,3,ARKF|ARKK|ARKW,ARKF=30470;ARKK=274363;ARKW=125129
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1473711,127446527.28,2,ARKG|ARKK,ARKG=503593;ARKK=970118
XE,NASDAQ,98386P102,X-ENERGY INC,6601330,113938955.80,3,ARKK|ARKQ|ARKX,ARKK=4527651;ARKQ=1483627;ARKX=590052
PSNL,NASDAQ,71535D106,PERSONALIS INC,6599999,108239983.60,1,ARKG,ARKG=6599999
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33664016,108229811.45,2,ARKG|ARKK,ARKG=13706507;ARKK=19957509
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,104489832.75,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
LLY,NYSE,532457108,ELI LILLY & CO,91816,103220465.36,2,ARKG|ARKK,ARKG=63814;ARKK=28002
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,650193,101891745.03,3,ARKK|ARKQ|ARKX,ARKK=368110;ARKQ=202133;ARKX=79950
DE,NYSE,244199105,DEERE & CO,145569,98580782.49,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
VCYT,NASDAQ,92337F107,VERACYTE INC,2161997,94825188.42,2,ARKG|ARKK,ARKG=927239;ARKK=1234758
ABSI,NASDAQ,00091E109,ABSCI CORP,10338885,89431355.25,1,ARKG,ARKG=10338885
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,512314,83394472.92,1,ARKG,ARKG=512314
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,548963,77293990.40,2,ARKQ|ARKX,ARKQ=328743;ARKX=220220
CDNA,NASDAQ,14167L103,CAREDX INC,1470398,73564011.94,1,ARKG,ARKG=1470398
DASH,NASDAQ,25809K105,DOORDASH INC - A,371633,73302751.09,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=148622;ARKW=93078;ARKX=73452
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4485999,68052604.83,1,ARKG,ARKG=4485999
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,62973023.40,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
TOST,NYSE,888787108,TOAST INC-CLASS A,1821827,59118286.15,2,ARKF|ARKW,ARKF=1113239;ARKW=708588
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3335410,57802655.30,2,ARKF|ARKK,ARKF=1137249;ARKK=2198161
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,258402,53695935.60,2,ARKF|ARKW,ARKF=79132;ARKW=179270
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1141499,50819535.48,2,ARKF|ARKW,ARKF=320209;ARKW=821290
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,49969818.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,23989,45011280.37,2,ARKF|ARKW,ARKF=12996;ARKW=10993
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1690390,44389641.40,1,ARKG,ARKG=1690390
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1783552,43554339.84,1,ARKG,ARKG=1783552
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2194099,42126700.80,1,ARKG,ARKG=2194099
CERS,NASDAQ,157085101,CERUS CORP,16465407,41328171.57,2,ARKG|ARKK,ARKG=7511820;ARKK=8953587
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2754707,40604381.18,1,ARKG,ARKG=2754707
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,170164,38332844.28,1,ARKW,ARKW=170164
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4794453,35766619.38,1,ARKG,ARKG=4794453
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67461,35282103.00,2,ARKF|ARKW,ARKF=26476;ARKW=40985
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,34982920.26,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32978088.00,1,ARKQ,ARKQ=5073552
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,586940,32880378.80,1,ARKG,ARKG=586940
CCJ,NYSE,13321L108,CAMECO CORP,318121,31942529.61,1,ARKQ,ARKQ=318121
P,NYSE,74624M102,EVERPURE INC-A,326359,31676404.54,1,ARKW,ARKW=326359
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,30938520.80,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23304821,30063219.09,2,ARKG|ARKK,ARKG=10682951;ARKK=12621870
RBRK,NYSE,781154109,RUBRIK INC-A,328586,29185008.52,1,ARKW,ARKW=328586
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,623513,28887357.29,1,ARKW,ARKW=623513
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,961922,27857261.12,1,ARKG,ARKG=961922
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,27407302.44,1,ARKQ,ARKQ=643062
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1128845,26708472.70,2,ARKF|ARKW,ARKF=509034;ARKW=619811
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,26700031.22,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
CAT,NYSE,149123101,CATERPILLAR INC,32131,26204758.36,1,ARKQ,ARKQ=32131
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7550725,26201015.75,1,ARKG,ARKG=7550725
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,145600,24698128.00,2,ARKF|ARKW,ARKF=82300;ARKW=63300
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1535914,23837385.28,1,ARKG,ARKG=1535914
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,23284167.84,1,ARKQ,ARKQ=65916
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,20819723.04,1,ARKQ,ARKQ=3577272
NFLX,NASDAQ,64110L106,NETFLIX INC,264085,20078382.55,1,ARKW,ARKW=264085
OKLO,NYSE,02156V109,OKLO INC,444227,18910743.39,1,ARKQ,ARKQ=444227
PONY,NASDAQ,732908108,PONY AI INC,2796770,18906165.20,1,ARKQ,ARKQ=2796770
MASS,NASDAQ,65443P102,908 DEVICES INC,1914776,18554179.44,1,ARKG,ARKG=1914776
SNOW,NYSE,833445109,SNOWFLAKE INC,54321,18006325.08,1,ARKW,ARKW=54321
FIG,NYSE,316841105,FIGMA INC-CL A,791137,17412925.37,1,ARKW,ARKW=791137
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,17024077.52,1,ARKQ,ARKQ=184984
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2398172,16859149.16,1,ARKW,ARKW=2398172
SE,NYSE,81141R100,SEA LTD-ADR,152376,16564794.96,1,ARKF,ARKF=152376
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,16231890.00,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,14838847.46,1,ARKQ,ARKQ=3844261
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,12537759.26,1,ARKF,ARKF=107399
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,401701,11814026.41,1,ARKG,ARKG=401701
HEI,NYSE,422806109,HEICO CORP,36787,11489315.84,1,ARKX,ARKX=36787
FRNM,NASDAQ,35661P100,FREENOME INC,725049,11419521.75,1,ARKG,ARKG=725049
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,18907,11254013.61,2,ARKQ|ARKX,ARKQ=5494;ARKX=13413
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,10902442.08,1,ARKX,ARKX=40056
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,9946287.24,1,ARKF,ARKF=1179868
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9508369.08,1,ARKF,ARKF=685041
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,23849,7885671.85,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1882;ARKQ=15341;ARKW=556;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7584240.60,1,ARKF,ARKF=247851
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,154246,7258816.76,1,ARKX,ARKX=154246
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6731444.10,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6794311,5095733.25,1,ARKG,ARKG=6794311
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,4717027.10,1,ARKF,ARKF=146765
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,4142674.26,1,ARKF,ARKF=235647
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,3910459.64,1,ARKF,ARKF=39943
PTC,NASDAQ,69370C100,PTC INC,23019,2966918.91,1,PRNT,PRNT=23019
HPQ,NYSE,40434L105,HP INC,90898,2944186.22,1,PRNT,PRNT=90898
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,2890630.60,1,ARKX,ARKX=19070
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2779343.58,1,PRNT,PRNT=822291
ADSK,NASDAQ,052769106,AUTODESK INC,13382,2764988.84,1,PRNT,PRNT=13382
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2552237.58,1,PRNT,PRNT=342123
PRLB,NYSE,743713109,PROTO LABS INC,28649,2317417.61,1,PRNT,PRNT=28649
VELO,NASDAQ,92259N302,VELO3D INC,209897,2289976.27,1,PRNT,PRNT=209897
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2226833.44,1,PRNT,PRNT=207727
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2192218.50,1,PRNT,PRNT=1461479
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2109265.34,1,PRNT,PRNT=275002
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,1951794.36,1,PRNT,PRNT=22804
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1158032.80,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1154626.77,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1010652.50,1,PRNT,PRNT=2750
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1007825.74,1,PRNT,PRNT=3097
AME,NYSE,031100100,AMETEK INC,4110,971069.70,1,PRNT,PRNT=4110
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,862030.39,1,ARKF,ARKF=390059
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,836013.64,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,471185.80,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,91703.76,1,PRNT,PRNT=444
MTRN,NYSE,576690101,MATERION CORP,340,86043.80,1,PRNT,PRNT=340
AVNT,NYSE,05368V106,AVIENT CORP,2007,84093.30,1,PRNT,PRNT=2007
MMM,NYSE,88579Y101,3M CO,509,83679.60,1,PRNT,PRNT=509
JBL,NYSE,466313103,JABIL INC,249,77531.13,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,67850.60,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,63726.00,1,PRNT,PRNT=2150
