symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2677744,955981385.44,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1660240;ARKQ=563948;ARKW=382699;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4878383,686437271.93,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2724784;ARKQ=1053214;ARKW=557134;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,7732082,478925159.08,2,ARKG|ARKK,ARKG=2536743;ARKK=5195339
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5378827,476779225.28,3,ARKF|ARKK|ARKW,ARKF=593572;ARKK=3809376;ARKW=975879
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7400125,421215115.00,2,ARKG|ARKK,ARKG=2165890;ARKK=5234235
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2246202,392995501.92,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1605743;ARKW=384225
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,2930659,383916329.00,2,ARKG|ARKK,ARKG=1301320;ARKK=1629339
NVDA,NASDAQ,67066G104,NVIDIA CORP,1692662,379850279.42,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=111999;ARKK=720740;ARKQ=428976;ARKW=281072;ARKX=149875
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6049125,372928556.25,2,ARKG|ARKK,ARKG=3051063;ARKK=2998062
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3476832,371986255.68,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2228638;ARKW=814502
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2144016,363324951.36,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=192421;ARKK=1026157;ARKQ=496166;ARKW=271958;ARKX=157314
AMZN,NASDAQ,023135106,AMAZON.COM INC,1402422,357589561.56,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=613594;ARKQ=264140;ARKW=271568;ARKX=135960
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2434752,345418266.24,3,ARKF|ARKK|ARKW,ARKF=422127;ARKK=1499765;ARKW=512860
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,740448,338429162.88,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=26224;ARKK=347361;ARKQ=155626;ARKW=145911;ARKX=65326
XYZ,NYSE,852234103,BLOCK INC,3587567,295830774.82,3,ARKF|ARKK|ARKW,ARKF=790528;ARKK=1950022;ARKW=847017
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,847207,282780752.46,4,ARKK|ARKQ|ARKW|ARKX,ARKK=317074;ARKQ=259897;ARKW=181598;ARKX=88638
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8246662,241544729.98,2,ARKG|ARKK,ARKG=2447600;ARKK=5799062
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4535579,216709964.62,3,ARKK|ARKQ|ARKX,ARKK=1325463;ARKQ=2241950;ARKX=968166
