cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
632307104,NTRA,NATERA INC,equity,525071,141679907.93,2,ARKG|ARKK,"{""ARKK"":283144.0,""ARKG"":241927.0}"
11135F101,AVGO,BROADCOM INC,equity,358941,134405457.45,3,ARKK|ARKQ|ARKW,"{""ARKK"":179924.0,""ARKQ"":83978.0,""ARKW"":95039.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,27898260,125263187.40,3,ARKK|ARKQ|ARKX,"{""ARKK"":13700195.0,""ARKQ"":9034261.0,""ARKX"":5163804.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7860769,121370273.36,3,ARKF|ARKK|ARKW,"{""ARKK"":5572325.0,""ARKW"":1533178.0,""ARKF"":755266.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,652938,117829191.48,2,ARKK|ARKW,"{""ARKK"":507119.0,""ARKW"":145819.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,407512,115908638.16,3,ARKQ|ARKX|PRNT,"{""ARKQ"":207003.0,""ARKX"":197483.0,""PRNT"":3026.0}"
92337F107,VCYT,VERACYTE INC,equity,1922544,113853055.68,2,ARKG|ARKK,"{""ARKK"":1060064.0,""ARKG"":862480.0}"
71535D106,PSNL,PERSONALIS INC,equity,6783876,105692788.08,1,ARKG,"{""ARKG"":6783876.0}"
532457108,LLY,ELI LILLY & CO,equity,90034,105265051.78,2,ARKG|ARKK,"{""ARKK"":28776.0,""ARKG"":61258.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,34255053,103450260.06,2,ARKG|ARKK,"{""ARKK"":20514746.0,""ARKG"":13740307.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1496138,100764894.30,2,ARKQ|ARKX,"{""ARKQ"":937260.0,""ARKX"":558878.0}"
98386P102,XE,X-ENERGY INC,equity,6389045,88360492.35,3,ARKK|ARKQ|ARKX,"{""ARKK"":4376926.0,""ARKQ"":1415876.0,""ARKX"":596243.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,506498,87998962.52,3,ARKK|ARKQ|ARKX,"{""ARKK"":259248.0,""ARKQ"":175815.0,""ARKX"":71435.0}"
00091E109,ABSI,ABSCI CORP,equity,10294402,84722928.46,1,ARKG,"{""ARKG"":10294402.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1338090,82546772.10,2,ARKG|ARKK,"{""ARKK"":887807.0,""ARKG"":450283.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,549688,82062921.52,2,ARKQ|ARKX,"{""ARKQ"":320293.0,""ARKX"":229395.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80454973.39,1,ARKW,"{""ARKW"":3775474.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,459269,71186695.00,1,ARKG,"{""ARKG"":459269.0}"
25809K105,DASH,DOORDASH INC - A,equity,372018,69329274.48,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":146948.0,""ARKW"":95073.0,""ARKF"":58081.0,""ARKX"":71916.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,337132,68694016.32,2,ARKF|ARKW,"{""ARKW"":249436.0,""ARKF"":87696.0}"
14167L103,CDNA,CAREDX INC,equity,1687190,68061244.60,1,ARKG,"{""ARKG"":1687190.0}"
896239100,TRMB,TRIMBLE INC,equity,1220367,65594726.25,2,ARKQ|ARKX,"{""ARKQ"":752919.0,""ARKX"":467448.0}"
833445109,SNOW,SNOWFLAKE INC,equity,228999,61834309.98,2,ARKK|ARKW,"{""ARKK"":153706.0,""ARKW"":75293.0}"
316841105,FIG,FIGMA INC-CL A,equity,2552364,59750841.24,2,ARKK|ARKW,"{""ARKK"":1535688.0,""ARKW"":1016676.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3428981,59389950.92,2,ARKF|ARKK,"{""ARKK"":2259522.0,""ARKF"":1169459.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1868562,56673485.46,2,ARKF|ARKW,"{""ARKW"":723793.0,""ARKF"":1144769.0}"
157085101,CERS,CERUS CORP,equity,15667396,50292341.16,2,ARKG|ARKK,"{""ARKK"":8390570.0,""ARKG"":7276826.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3981601,49491300.43,1,ARKG,"{""ARKG"":3981601.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1050149,48947444.89,2,ARKQ|ARKX,"{""ARKQ"":517793.0,""ARKX"":532356.0}"
149123101,CAT,CATERPILLAR INC,equity,55340,48542587.80,1,ARKQ,"{""ARKQ"":55340.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,181599,47637049.68,1,ARKW,"{""ARKW"":181599.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44678511.55,1,ARKF,"{""ARKF"":2096992.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,58679,43330920.76,2,ARKQ|ARKX,"{""ARKQ"":40535.0,""ARKX"":18144.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,122211,43318911.06,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":87052.0,""ARKQ"":16168.0,""ARKW"":12405.0,""ARKX"":6586.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5825155,42756637.70,2,ARKQ|ARKX,"{""ARKQ"":3422894.0,""ARKX"":2402261.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22152,41145567.84,2,ARKF|ARKW,"{""ARKW"":8796.0,""ARKF"":13356.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,146941,40035544.86,1,ARKW,"{""ARKW"":146941.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1787950,39513695.00,1,ARKG,"{""ARKG"":1787950.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1694558,39093453.06,1,ARKG,"{""ARKG"":1694558.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,916963,36220038.50,1,ARKQ,"{""ARKQ"":916963.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23683593,35288553.57,2,ARKG|ARKK,"{""ARKK"":12974298.0,""ARKG"":10709295.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2575949,34620754.56,2,ARKQ|ARKX,"{""ARKQ"":1762175.0,""ARKX"":813774.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4806275,33691987.75,1,ARKG,"{""ARKG"":4806275.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,52312,33001548.32,2,ARKQ|ARKX,"{""ARKQ"":35023.0,""ARKX"":17289.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2057765,32101134.00,1,ARKG,"{""ARKG"":2057765.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5349105,31827174.75,1,ARKQ,"{""ARKQ"":5349105.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1240528,30814715.52,2,ARKF|ARKW,"{""ARKW"":666258.0,""ARKF"":574270.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63863,30403897.04,2,ARKF|ARKW,"{""ARKW"":38229.0,""ARKF"":25634.0}"
871607107,SNPS,SYNOPSYS INC,equity,71144,29669182.32,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45157.0,""ARKX"":19646.0,""PRNT"":6341.0}"
13321L108,CCJ,CAMECO CORP,equity,335393,29299932.48,1,ARKQ,"{""ARKQ"":335393.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,535581,29269501.65,1,ARKG,"{""ARKG"":535581.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,677980,28461600.40,1,ARKQ,"{""ARKQ"":677980.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,251650,28391153.00,1,ARKQ,"{""ARKQ"":251650.0}"
781154109,RBRK,RUBRIK INC-A,equity,335636,26790465.52,1,ARKW,"{""ARKW"":335636.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,61511,24747720.63,1,ARKQ,"{""ARKQ"":61511.0}"
6496584,6301,KOMATSU LTD,equity,620793,24618411.40,1,ARKX,"{""ARKX"":620793.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,964294,24059135.30,1,ARKG,"{""ARKG"":964294.0}"
74624M102,P,EVERPURE INC-A,equity,333359,22791754.83,1,ARKW,"{""ARKW"":333359.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,3185408,22775667.20,1,ARKG,"{""ARKG"":3185408.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,22571436,22571436.56,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":3768844.0,""ARKQ"":7364828.0,""ARKW"":6454588.0,""ARKG"":3017617.0,""ARKF"":968650.0,""ARKX"":468952.0,""PRNT"":343967.0,""IZRL"":183990.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,149285,22064323.00,2,ARKF|ARKW,"{""ARKW"":64655.0,""ARKF"":84630.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,6718391,21633219.02,1,ARKG,"{""ARKG"":6718391.0}"
950915108,WRD,WERIDE INC-ADR,equity,3513009,21605005.35,1,ARKQ,"{""ARKQ"":3513009.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,636893,20224537.22,1,ARKW,"{""ARKW"":636893.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3158667,19836428.76,1,ARKW,"{""ARKW"":3158667.0}"
02156V109,OKLO,OKLO INC,equity,468350,19530195.00,1,ARKQ,"{""ARKQ"":468350.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1700724,19439275.32,1,ARKQ,"{""ARKQ"":1700724.0}"
64110L106,NFLX,NETFLIX INC,equity,231682,17225556.70,1,ARKW,"{""ARKW"":231682.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2761499,17066063.82,1,ARKG,"{""ARKG"":2761499.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1247089,17035235.74,1,ARKG,"{""ARKG"":1247089.0}"
81141R100,SE,SEA LTD-ADR,equity,156686,16643186.92,1,ARKF,"{""ARKF"":156686.0}"
732908108,PONY,PONY AI INC,equity,2365660,16512306.80,1,ARKQ,"{""ARKQ"":2365660.0}"
500081104,KDK,KODIAK AI INC,equity,3742421,15980137.67,1,ARKQ,"{""ARKQ"":3742421.0}"
422806109,HEI,HEICO CORP,equity,44794,15410479.82,1,ARKX,"{""ARKX"":44794.0}"
4162791,HO,THALES SA,equity,59221,14911445.78,1,ARKX,"{""ARKX"":59221.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1059843,14615234.97,1,ARKF,"{""ARKF"":1059843.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14694,14355617.59,1,ARKF,"{""ARKF"":14694.0}"
65443P102,MASS,908 DEVICES INC,equity,1919498,14223480.18,1,ARKG,"{""ARKG"":1919498.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,54815,13758016.85,1,ARKX,"{""ARKX"":54815.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,704441,13539356.02,1,ARKF,"{""ARKF"":704441.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,312560,11702246.40,2,ARKF|IZRL,"{""ARKF"":254871.0,""IZRL"":57689.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6282058,10937302.44,1,ARKX,"{""ARKX"":6282058.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,99562,9709286.24,1,ARKF,"{""ARKF"":99562.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1320283,9624863.07,2,ARKF|ARKW,"{""ARKW"":808777.0,""ARKF"":511506.0}"
4012250,AIR,AIRBUS SE,equity,34502,7721141.29,1,ARKX,"{""ARKX"":34502.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13996,7187225.92,1,ARKX,"{""ARKX"":13996.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,1294863,6772133.49,2,ARKQ|ARKX,"{""ARKQ"":772631.0,""ARKX"":522232.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6811065,5580305.55,1,ARKG,"{""ARKG"":6811065.0}"
77543R102,ROKU,ROKU INC,equity,37040,5327092.80,2,ARKF|ARKW,"{""ARKW"":197.0,""ARKF"":36843.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,150915,5143183.20,1,ARKF,"{""ARKF"":150915.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,795405,5019005.55,2,ARKF|ARKW,"{""ARKW"":432122.0,""ARKF"":363283.0}"
438516205,HON UW,HONEYWELL INTERNATIONAL INC,equity,20790,4705400.70,1,ARKX,"{""ARKX"":20790.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,20790,4332012.30,1,ARKX,"{""ARKX"":20790.0}"
98423F109,XMTR,XOMETRY INC-A,equity,44260,4267549.20,1,PRNT,"{""PRNT"":44260.0}"
M85548101,SSYS,STRATASYS LTD,equity,510688,4182534.72,2,IZRL|PRNT,"{""PRNT"":247471.0,""IZRL"":263217.0}"
70450C101,PAYP,PAYPAY CORP,equity,242317,3741374.48,1,ARKF,"{""ARKF"":242317.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41073,3593066.04,1,ARKF,"{""ARKF"":41073.0}"
81517B101,SECZ,SECURITIZE CORP,equity,453570,3569595.90,1,ARKF,"{""ARKF"":453570.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3234199.43,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,226390,3135501.50,1,PRNT,"{""PRNT"":226390.0}"
5727973,SIE,SIEMENS AG-REG,equity,9829,3043838.22,1,PRNT,"{""PRNT"":9829.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,992666,2789391.46,1,PRNT,"{""PRNT"":992666.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,403478,2699267.82,1,PRNT,"{""PRNT"":403478.0}"
40434L105,HPQ,HP INC,equity,109447,2642050.58,1,PRNT,"{""PRNT"":109447.0}"
743713109,PRLB,PROTO LABS INC,equity,34044,2633643.84,1,PRNT,"{""PRNT"":34044.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,125154,2615100.51,1,PRNT,"{""PRNT"":125154.0}"
0732358,RSW,RENISHAW PLC,equity,39123,2578889.64,1,PRNT,"{""PRNT"":39123.0}"
69370C100,PTC,PTC INC,equity,20233,2576874.88,1,PRNT,"{""PRNT"":20233.0}"
052769106,ADSK,AUTODESK INC,equity,11752,2550889.12,1,PRNT,"{""PRNT"":11752.0}"
6642321,7731,NIKON CORP,equity,177258,2507775.82,1,PRNT,"{""PRNT"":177258.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18846,2333469.62,1,PRNT,"{""PRNT"":18846.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2216756.39,1,IZRL,"{""IZRL"":55329.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,163559,2213531.64,1,IZRL,"{""IZRL"":163559.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2211999.66,1,IZRL,"{""IZRL"":68653.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2211069.44,1,IZRL,"{""IZRL"":28318.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2210171.70,1,IZRL,"{""IZRL"":39397.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2209527.38,1,IZRL,"{""IZRL"":50535.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,2200874.79,1,IZRL,"{""IZRL"":33575.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,535451,2200703.61,1,IZRL,"{""IZRL"":535451.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,427321,2200703.15,1,IZRL,"{""IZRL"":427321.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,2200702.43,1,IZRL,"{""IZRL"":139021.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2199449.12,1,IZRL,"{""IZRL"":16112.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2199433.04,1,IZRL,"{""IZRL"":74097.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,311868,2198669.40,1,IZRL,"{""IZRL"":311868.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2198088.45,1,IZRL,"{""IZRL"":196785.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2195724.48,1,IZRL,"{""IZRL"":14844.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,175240,2193108.08,1,IZRL,"{""IZRL"":175240.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2191050.55,1,IZRL,"{""IZRL"":72865.0}"
6878977,TLSY,TELSYS LTD,equity,19199,2190651.87,1,IZRL,"{""IZRL"":19199.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2190398.76,1,IZRL,"{""IZRL"":184377.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2188653.09,1,IZRL,"{""IZRL"":243997.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2187912.32,1,IZRL,"{""IZRL"":9196.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2187216.43,1,IZRL,"{""IZRL"":224791.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2185905.21,1,IZRL,"{""IZRL"":911628.0}"
6335825,,AFCON HOLDINGS LTD,equity,11233,2182625.84,1,IZRL,"{""IZRL"":11233.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2181757.63,1,IZRL,"{""IZRL"":259103.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2179841.52,1,IZRL,"{""IZRL"":210004.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2179254.00,1,IZRL,"{""IZRL"":146850.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2178998.46,1,IZRL,"{""IZRL"":25182.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,2176878.22,1,IZRL,"{""IZRL"":245140.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2176736.10,1,IZRL,"{""IZRL"":225335.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2176362.88,1,IZRL,"{""IZRL"":9471.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2174369.54,1,IZRL,"{""IZRL"":244586.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2173628.48,1,IZRL,"{""IZRL"":21536.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2173138.40,1,IZRL,"{""IZRL"":382908.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2170013.06,1,IZRL,"{""IZRL"":139148.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2170000.00,1,IZRL,"{""IZRL"":54250.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,2168507.62,1,IZRL,"{""IZRL"":41078.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2168252.77,1,IZRL,"{""IZRL"":198244.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2167745.58,1,IZRL,"{""IZRL"":123942.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2165027.12,1,IZRL,"{""IZRL"":2912.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2164804.90,1,IZRL,"{""IZRL"":132485.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2164415.11,1,IZRL,"{""IZRL"":1251107.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2163700.75,1,IZRL,"{""IZRL"":541570.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,2163529.52,1,IZRL,"{""IZRL"":159788.0}"
BSWT6L3,,TSG ADVANCED IT SYSTEMS LTD,equity,15462,2163125.41,1,IZRL,"{""IZRL"":15462.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,2157836.22,1,IZRL,"{""IZRL"":12912.0}"
BNNFCW8,,SOFWAVE MEDICAL LTD,equity,144844,2155701.81,1,IZRL,"{""IZRL"":144844.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2154911.01,1,IZRL,"{""IZRL"":27267.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,2153739.38,1,IZRL,"{""IZRL"":7492.0}"
6267230,HLAN,HILAN LTD,equity,29748,2151702.47,1,IZRL,"{""IZRL"":29748.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,2148301.68,1,IZRL,"{""IZRL"":184562.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,397003,2147786.23,1,IZRL,"{""IZRL"":397003.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2143535.37,1,IZRL,"{""IZRL"":146717.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2139799.11,1,IZRL,"{""IZRL"":14562.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2131639.18,1,IZRL,"{""IZRL"":76131.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,2131377.33,1,IZRL,"{""IZRL"":77982.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2120520.77,1,IZRL,"{""IZRL"":100590.0}"
BW5TWW1,,SMART SHOOTER LTD,equity,243525,2119849.85,1,IZRL,"{""IZRL"":243525.0}"
