symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
AMZN,AMAZON.COM INC,NASDAQ,254.9400,196.0000,287.2000,64.63,-11.23,30.07,254.9200,0.01,357714960.48,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
SHOP,SHOPIFY INC - CLASS A,NASDAQ,139.7700,94.0000,182.1900,51.90,-23.28,48.69,139.8200,-0.04,346362383.64,ARKF|ARKK|ARKW,ok
AMD,ADVANCED MICRO DEVICES,NASDAQ,458.7150,149.2200,584.7300,71.06,-21.55,207.41,459.6100,-0.19,341247555.92,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
GOOG,ALPHABET INC-CL C,NASDAQ,334.7960,225.1200,404.4700,61.15,-17.23,48.72,332.0300,0.83,281438920.93,ARKK|ARKQ|ARKW|ARKX,ok
XYZ,BLOCK INC,NYSE,80.9100,48.2100,86.9200,84.47,-6.91,67.83,77.8800,3.89,279603296.28,ARKF|ARKK|ARKW,ok
BEAM,BEAM THERAPEUTICS INC,NASDAQ,28.4990,16.5200,38.2600,55.10,-25.51,72.51,29.0200,-1.80,239626729.92,ARKG|ARKK,ok
KTOS,KRATOS DEFENSE & SECURITY,NASDAQ,47.7100,43.0900,134.0000,5.08,-64.40,10.72,49.3400,-3.30,223873095.70,ARKK|ARKQ|ARKX,ok
CRWV,COREWEAVE INC-CL A,NASDAQ,80.5100,60.5500,153.2000,21.54,-47.45,32.96,81.8500,-1.64,215639145.25,ARKK|ARKW,ok
AVGO,BROADCOM INC,NASDAQ,370.4250,289.9600,495.0000,39.24,-25.17,27.75,369.6800,0.20,202129563.92,ARKK|ARKQ|ARKW,ok
TER,TERADYNE INC,NASDAQ,345.1300,109.5600,487.9100,62.26,-29.26,215.01,335.4600,2.88,190256809.92,ARKK|ARKQ|ARKX,ok
BLSH,BULLISH,NYSE,32.7500,20.5500,74.9800,22.41,-56.32,59.37,33.0600,-0.94,185073615.78,ARKF|ARKK|ARKW,ok
CBRS,CEREBRAS SYSTEMS INC - A,NASDAQ,184.0950,160.8100,386.3400,10.32,-52.35,14.48,172.6200,6.65,183304832.76,ARKK|ARKW,ok
TSM,TAIWAN SEMICONDUCTOR-SP ADR,NYSE,412.9900,228.6000,479.0000,73.64,-13.78,80.66,414.0000,-0.24,179676828.00,ARKK|ARKQ|ARKW|ARKX,ok
BMNR,BITMINE IMMERSION TECHNOLOGI,NYSE,23.0850,12.8000,65.6000,19.48,-64.81,80.35,23.3700,-1.22,172137717.72,ARKF|ARKK|ARKW,ok
RKLB,ROCKET LAB,NASDAQ,62.4000,37.5700,151.0000,21.89,-58.68,66.09,62.5400,-0.22,169480085.38,ARKK|ARKQ|ARKX,ok
META,META PLATFORMS INC-CLASS A,NASDAQ,592.9000,520.2600,790.8000,26.85,-25.03,13.96,578.5400,2.48,158419872.58,ARKF|ARKK|ARKW,ok
NTLA,INTELLIA THERAPEUTICS INC,NASDAQ,12.3850,7.9500,28.2500,21.85,-56.16,55.79,12.6850,-2.36,156966118.12,ARKG|ARKK,ok
ACHR,ARCHER AVIATION INC-A,NYSE,5.5950,4.3000,14.6200,12.55,-61.73,30.12,5.5600,0.63,151393278.92,ARKK|ARKQ|ARKX,ok
NTRA,NATERA INC,NASDAQ,319.0400,157.4250,343.1800,87.00,-7.03,102.66,320.7600,-0.54,147956965.20,ARKG|ARKK,ok
ILMN,ILLUMINA INC,NASDAQ,208.8100,88.0000,231.8100,84.01,-9.92,137.28,207.1300,0.81,147509079.41,ARKG|ARKK,ok
WGS,GENEDX HOLDINGS CORP,NASDAQ,84.7450,32.2100,170.8700,37.89,-50.40,163.10,84.8100,-0.08,124949555.28,ARKG|ARKK,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,273.8000,158.8300,332.2200,66.31,-17.58,72.39,285.5100,-4.10,120369873.96,ARKF|ARKK|ARKW,ok
PSNL,PERSONALIS INC,NASDAQ,16.8000,4.7300,18.8900,85.24,-11.06,255.18,17.0600,-1.52,119121194.10,ARKG,ok
XE,X-ENERGY INC,NASDAQ,17.9950,13.2900,37.1000,19.76,-51.50,35.40,18.4100,-2.25,118986591.50,ARKK|ARKQ|ARKX,ok
RXRX,RECURSION PHARMACEUTICALS-A,NASDAQ,3.3190,2.7700,7.1800,12.45,-53.77,19.82,3.3300,-0.33,112717979.19,ARKG|ARKK,ok
LHX,L3HARRIS TECHNOLOGIES INC,NYSE,261.9550,258.5400,379.2300,2.83,-30.92,1.32,263.5600,-0.61,109976999.00,ARKQ|ARKX|PRNT,ok
LLY,ELI LILLY & CO,NYSE,1167.4250,712.0500,1292.6500,78.43,-9.69,63.95,1160.0000,0.64,109777760.00,ARKG|ARKK,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,155.2900,147.7400,241.8200,8.03,-35.78,5.11,161.5400,-3.87,103217598.40,ARKK|ARKQ|ARKX,ok
DE,DEERE & CO,NYSE,689.6300,433.0000,690.0000,99.86,-0.05,59.27,676.0800,2.00,99340490.88,ARKQ|ARKX,ok
ABSI,ABSCI CORP,NASDAQ,8.4950,2.2400,12.0550,63.73,-29.53,279.24,8.8400,-3.90,96692282.44,ARKG,ok
VCYT,VERACYTE INC,NASDAQ,43.8900,29.4550,60.9100,45.89,-27.94,49.01,43.4300,1.06,93656230.41,ARKG|ARKK,ok
GH,GUARDANT HEALTH INC,NASDAQ,158.0900,53.4000,176.5800,84.99,-10.47,196.05,164.4100,-3.84,89105452.11,ARKG,ok
DASH,DOORDASH INC - A,NASDAQ,225.9600,143.3000,285.5000,58.13,-20.85,57.68,225.6600,0.13,83862702.78,ARKF|ARKQ|ARKW|ARKX,ok
AVAV,AEROVIRONMENT INC,NASDAQ,143.1100,135.2000,417.8600,2.80,-65.75,5.85,144.1700,-0.74,79143995.71,ARKQ|ARKX,ok
CDNA,CAREDX INC,NASDAQ,48.7200,12.3700,53.6710,88.01,-9.22,293.86,48.9700,-0.51,76178172.73,ARKG,ok
TRMB,TRIMBLE INC,NASDAQ,58.8400,47.9200,84.4200,29.92,-30.30,22.79,58.9400,-0.17,64662543.54,ARKQ|ARKX,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,13.1450,4.5550,15.4000,79.21,-14.64,188.58,13.2400,-0.72,62836457.44,ARKG,ok
TOST,TOAST INC-CLASS A,NYSE,33.8900,22.2600,42.7850,56.66,-20.79,52.25,33.5900,0.89,61195168.93,ARKF|ARKW,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,17.7350,14.8800,32.7300,15.99,-45.81,19.19,17.0500,4.02,55725214.05,ARKF|ARKK,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,204.3900,85.6800,233.8800,80.10,-12.61,138.55,215.0700,-4.97,55574518.14,ARKF|ARKW,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,14.8500,7.7800,46.7500,18.14,-68.24,90.87,14.7200,0.88,49233984.00,ARKQ|ARKX,ok
SDGR,SCHRODINGER INC,NASDAQ,19.8500,10.9450,23.0200,73.75,-13.77,81.36,20.8400,-4.75,48374516.56,ARKG,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,15.8150,5.5000,24.1700,55.25,-34.57,187.55,16.2250,-2.53,47284825.78,ARKG,ok
MELI,MERCADOLIBRE INC,NASDAQ,1988.7100,1495.0000,2548.5000,46.86,-21.97,33.02,1963.4900,1.28,47102161.61,ARKF|ARKW,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,25.5700,8.1950,28.2300,86.72,-9.42,212.02,26.0400,-1.80,46568321.52,ARKG,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,39.6850,33.8800,142.0000,5.37,-72.05,17.13,40.6700,-2.42,46424764.33,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.3500,12.0000,26.8700,83.05,-9.38,102.92,24.3400,0.04,45927267.70,ARKG,ok
CERS,CERUS CORP,NASDAQ,2.5910,1.1700,3.4700,61.78,-25.33,121.45,2.6100,-0.73,43397678.43,ARKG|ARKK,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,7.7300,1.4700,10.0500,72.96,-23.08,425.85,8.1800,-5.50,41491168.60,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,211.6850,98.0100,292.7200,58.38,-27.68,115.98,223.8400,-5.43,38089509.76,ARKW,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,60.7100,50.0100,86.7400,29.13,-30.01,21.40,59.8800,1.39,37180749.48,ARKG,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,558.6000,405.0000,745.0000,45.18,-25.02,37.93,544.1500,2.66,36708903.15,ARKF|ARKW,ok
JOBY,JOBY AVIATION INC,NYSE,6.8070,6.6100,19.9800,1.47,-65.93,2.98,6.6900,1.75,36454164.57,ARKQ|ARKX,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,338.5200,224.7900,408.6100,61.87,-17.15,50.59,335.0200,1.04,35507094.70,ARKK|ARKQ|ARKW|ARKX,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,708.5100,453.0000,1016.0600,45.38,-30.27,56.40,708.7000,-0.03,30691670.90,ARKQ|ARKX,ok
CCJ,CAMECO CORP,NYSE,95.8450,74.6300,135.2400,35.00,-29.13,28.43,96.2600,-0.43,30622327.46,ARKQ,ok
P,EVERPURE INC-A,NYSE,92.7200,56.7800,119.1000,57.67,-22.15,63.30,93.7800,-1.13,30605947.02,ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.2890,1.0700,2.7300,13.19,-52.78,20.47,1.2800,0.70,30129527.04,ARKG|ARKK,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,30.0300,18.8500,38.5400,56.78,-22.08,59.31,29.3600,2.28,29878615.04,ARKG,ok
RBRK,RUBRIK INC-A,NYSE,87.1750,42.2500,107.9100,68.42,-19.22,106.33,88.4000,-1.39,29047002.40,ARKW,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.5350,2.6700,6.9400,20.26,-49.06,32.40,3.5700,-0.98,28518213.15,ARKG,ok
SNPS,SYNOPSYS INC,NASDAQ,416.0100,366.0000,615.7900,20.02,-32.44,13.66,414.8200,0.29,28166692.82,ARKQ|ARKX|PRNT,ok
GTLB,GITLAB INC-CL A,NASDAQ,51.7500,18.7300,55.5500,89.68,-6.84,176.29,45.0900,14.77,28114201.17,ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,5.5450,3.6000,8.5650,39.17,-35.26,54.03,5.4600,1.56,27701593.92,ARKQ,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,182.6850,110.8100,193.4530,86.97,-5.57,64.86,182.5450,0.08,26578552.00,ARKF|ARKW,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.2650,20.4600,48.7800,13.44,-50.26,18.60,23.4400,3.52,26460126.80,ARKF|ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,15.8090,11.0000,22.6700,41.21,-30.26,43.72,15.7900,0.12,25656934.15,ARKG,ok
CAT,CATERPILLAR INC,NYSE,788.4300,411.3700,1073.4600,56.95,-26.55,91.66,779.1600,1.19,25035189.96,ARKQ,ok
SYM,SYMBOTIC INC,NASDAQ,39.5700,37.6800,87.8800,3.76,-54.97,5.02,38.2200,3.53,24577829.64,ARKQ,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,379.8900,328.5700,603.8800,18.64,-37.09,15.62,369.2500,2.88,24339483.00,ARKQ,ok
MASS,908 DEVICES INC,NASDAQ,10.6650,5.0250,11.2490,90.62,-5.19,112.24,10.6500,0.14,21574162.95,ARKG,ok
FIG,FIGMA INC-CL A,NYSE,26.1950,16.6000,71.4800,17.48,-63.35,57.80,27.2000,-3.69,21518926.40,ARKW,ok
NFLX,NETFLIX INC,NASDAQ,82.1400,65.0800,126.7100,27.68,-35.17,26.21,80.8100,1.65,21340708.85,ARKW,ok
WRD,WERIDE INC-ADR,NASDAQ,5.7150,5.1800,12.5500,7.26,-54.46,10.33,5.6600,0.97,20247359.52,ARKQ,ok
PONY,PONY AI INC,NASDAQ,6.8850,6.3650,24.9200,2.80,-72.37,8.17,7.0200,-1.92,19633325.40,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,94.3500,89.6000,165.3000,6.27,-42.92,5.30,94.8600,-0.54,17547582.24,ARKQ,ok
SNOW,SNOWFLAKE INC,NYSE,306.2350,118.3000,341.9500,84.03,-10.44,158.86,319.8000,-4.24,17371855.80,ARKW,ok
GENI,GENIUS SPORTS LTD,NYSE,7.4650,3.8250,13.7300,36.75,-45.63,95.16,7.1800,3.97,17218874.96,ARKW,ok
SE,SEA LTD-ADR,NYSE,112.2600,77.0500,199.3000,28.80,-43.67,45.70,112.6500,-0.35,17165156.40,ARKF,ok
OKLO,OKLO INC,NYSE,38.6450,36.6100,193.8400,1.29,-80.06,5.56,38.5300,0.30,17116066.31,ARKQ,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,15.3410,11.2000,18.9800,53.23,-19.17,36.97,14.4600,6.09,15647541.96,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,3.5400,3.4850,11.3500,0.70,-68.81,1.58,3.5000,1.14,13454913.50,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,118.4700,80.5000,202.5300,31.12,-41.50,47.17,119.2800,-0.68,12810552.72,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,30.0760,17.3100,39.6000,57.27,-24.05,73.75,29.0000,3.71,11998750.00,ARKG,ok
HEI,HEICO CORP,NYSE,323.5350,256.1100,376.8600,55.84,-14.15,26.33,325.1500,-0.50,11961293.05,ARKX,ok
FRNM,FREENOME INC,NASDAQ,15.5000,9.9500,15.5000,100.00,0.00,55.78,15.2500,1.64,11697055.00,ARKG,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,610.8100,483.0200,697.6700,59.53,-12.45,26.46,610.5100,0.05,11542912.57,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,270.9500,186.6700,314.2800,66.04,-13.79,45.15,275.1700,-1.53,11022209.52,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,14.5150,12.0600,47.4800,6.93,-69.43,20.36,14.2500,1.86,9761834.25,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,31.8100,24.7400,47.7000,30.79,-33.31,28.58,31.8100,0.00,7884140.31,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,6.4300,5.1400,13.7000,15.07,-53.07,25.10,6.2500,2.88,7374175.00,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,46.7000,15.6500,57.1800,74.77,-18.33,198.40,46.7200,-0.04,7206373.12,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,533.0650,437.2500,692.0000,37.61,-22.97,21.91,544.5000,-2.10,6988657.50,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7547,0.6900,3.1000,2.68,-75.65,9.38,0.7573,-0.34,5443495.12,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.4600,29.2300,93.8800,8.09,-63.29,17.89,33.4500,3.02,4909289.25,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,105.6000,68.5900,109.9400,89.50,-3.95,53.96,104.0800,1.46,4157267.44,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,15.6600,12.0700,24.8900,28.00,-37.08,29.74,14.9900,4.47,3532348.53,ARKF,ok
PTC,PTC INC,NASDAQ,150.4000,108.5000,215.4900,39.16,-30.21,38.62,152.8100,-1.58,3517533.39,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,243.1200,185.5000,329.0900,40.13,-26.12,31.06,247.6900,-1.85,3314587.58,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,153.7300,150.0300,297.5000,2.51,-48.33,2.47,154.2400,-0.33,2941356.80,ARKX,ok
HPQ,HP INC,NYSE,31.5400,17.5600,32.1900,95.56,-2.02,79.61,31.3200,0.70,2846925.36,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.3100,1.7000,4.1200,66.53,-19.66,94.71,3.2900,0.61,2705337.39,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.0800,4.7800,7.5000,84.56,-5.60,48.12,7.0600,0.28,2415388.38,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.3000,2.8700,31.7500,29.19,-64.41,293.73,11.2500,0.44,2361341.25,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5800,1.1900,2.3200,34.51,-31.90,32.77,1.5600,1.28,2279907.24,PRNT,ok
PRLB,PROTO LABS INC,NYSE,78.4700,45.1000,93.0000,69.67,-15.62,73.99,78.4900,-0.03,2248660.01,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.3850,9.4100,14.8600,36.24,-23.38,20.99,10.7600,5.81,2235142.52,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.5500,7.3400,12.8100,3.84,-41.06,2.86,7.5850,-0.46,2085890.17,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,92.8430,35.8600,106.0800,81.15,-12.48,158.90,91.1500,1.86,2078584.60,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,272.3400,216.2200,310.0000,59.84,-12.15,25.96,268.6800,1.36,1145920.20,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,163.5900,73.0800,199.8900,71.37,-18.16,123.85,163.3100,0.17,1126349.07,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,331.7800,268.9100,388.8400,52.42,-14.67,23.38,331.0900,0.21,1025385.73,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,366.8400,190.9000,448.8500,68.21,-18.27,92.16,365.0300,0.50,1003832.50,PRNT,ok
AME,AMETEK INC,NYSE,233.0450,179.2400,261.1600,65.68,-10.77,30.02,231.3200,0.75,950725.20,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.2200,1.7500,6.8900,9.14,-67.78,26.86,2.2800,-2.63,889334.52,ARKF,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,160.1550,122.0000,200.4400,48.64,-20.10,31.27,154.9600,3.35,847166.32,PRNT,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,111.9700,91.9900,192.6700,19.85,-41.89,21.72,112.8500,-0.78,486044.95,ARKF,ok
ATI,ATI INC,NYSE,202.9600,74.4500,243.5700,75.99,-16.67,172.61,200.9500,1.00,89221.80,PRNT,ok
MMM,3M CO,NYSE,169.9800,139.3400,184.9000,67.25,-8.07,21.99,170.2400,-0.15,86652.16,PRNT,ok
AVNT,AVIENT CORP,NYSE,43.9200,27.4800,46.6400,85.80,-5.83,59.83,42.6200,3.05,85538.34,PRNT,ok
MTRN,MATERION CORP,NYSE,240.2900,107.7200,304.5800,67.34,-21.11,123.07,234.1900,2.60,79624.60,PRNT,ok
JBL,JABIL INC,NYSE,300.8450,189.6000,428.9300,46.48,-29.86,58.67,299.1400,0.57,74485.86,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,464.0170,228.0000,625.9900,59.30,-25.87,103.52,473.0600,-1.91,70012.88,PRNT,ok
KMT,KENNAMETAL INC,NYSE,29.3200,20.3500,43.8100,38.24,-33.07,44.08,29.1900,0.45,62758.50,PRNT,ok
