symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2734507,994157364.92,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1717003;ARKQ=563948;ARKW=382699;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4971560,736685760.80,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2817961;ARKQ=1053214;ARKW=557134;ARKX=543251
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5509081,497580195.92,3,ARKF|ARKK|ARKW,ARKF=593572;ARKK=3939630;ARKW=975879
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,7638073,448660408.02,2,ARKG|ARKK,ARKG=2376903;ARKK=5261170
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3608869,408993123.77,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2360675;ARKW=814502
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7599517,397150758.42,2,ARKG|ARKK,ARKG=2064555;ARKK=5534962
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2301078,396429717.84,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1660619;ARKW=384225
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,5914954,392634646.52,2,ARKG|ARKK,ARKG=2814382;ARKK=3100572
NVDA,NASDAQ,67066G104,NVIDIA CORP,1717295,374988536.20,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=111999;ARKK=745373;ARKQ=428976;ARKW=281072;ARKX=149875
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,732789,369032540.40,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=26224;ARKK=339702;ARKQ=155626;ARKW=145911;ARKX=65326
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,2855921,362273578.85,2,ARKG|ARKK,ARKG=1196520;ARKK=1659401
AMZN,NASDAQ,023135106,AMAZON.COM INC,1423383,358535943.87,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=634555;ARKQ=264140;ARKW=271568;ARKX=135960
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2140709,355057994.74,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=192421;ARKK=1022850;ARKQ=496166;ARKW=271958;ARKX=157314
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2486007,314728486.20,3,ARKF|ARKK|ARKW,ARKF=422127;ARKK=1551020;ARKW=512860
XYZ,NYSE,852234103,BLOCK INC,3654224,288939491.68,3,ARKF|ARKK|ARKW,ARKF=790528;ARKK=2016679;ARKW=847017
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,858019,283480897.41,4,ARKK|ARKQ|ARKW|ARKX,ARKK=327886;ARKQ=259897;ARKW=181598;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2696403,240303435.36,2,ARKK|ARKW,ARKK=1946263;ARKW=750140
