trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,7762154,29314974,7747846,21567128,278.36,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,CRWV,COREWEAVE INC-CL A,21873S108,equity,1510726,1576839,1507941,68898,4.57,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,KTOS,KRATOS DEFENSE & SECURITY,50077B207,equity,1051619,1188410,1049681,138729,13.22,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,1546046,1580340,1543196,37144,2.41,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,CRCL,CIRCLE INTERNET GROUP INC,172573107,equity,2793846,2855434,2788696,66738,2.39,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,XE,X-ENERGY INC,98386P102,equity,2405765,2633535,2401330,232205,9.67,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,1430822,1458217,1428185,30032,2.10,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,BLSH,BULLISH,G16910120,equity,4089496,4204041,4081958,122083,2.99,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKW,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,746537,3535530,746537,2788993,373.59,1.000000
2026-06-29,2026-06-29,2026-06-30,ARKG,buy,GENB,GENERATE BIOMEDICINES INC,370920100,equity,659993,816247,679840,136407,20.06,1.030071
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,SNOW,SNOWFLAKE INC,833445109,equity,143941,152110,143676,8434,5.87,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,SOFI,SOFI TECHNOLOGIES INC,83406F102,equity,1960968,2050343,1957353,92990,4.75,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKK,buy,AMZN,AMAZON.COM INC,023135106,equity,628652,634288,627493,6795,1.08,0.998157
2026-06-29,2026-06-29,2026-06-30,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1693371,2810709,1744293,1066416,61.14,1.030071
2026-06-29,2026-06-29,2026-06-30,ARKW,buy,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,348959,356603,348959,7644,2.19,1.000000
2026-06-29,2026-06-29,2026-06-30,ARKW,buy,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,349449,354983,349449,5534,1.58,1.000000
