cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
88160R101,TSLA,TESLA INC,equity,3564701,1453542479.76,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":2192620.0,""ARKQ"":848170.0,""ARKW"":457802.0,""ARKX"":66109.0}"
007903107,AMD,ADVANCED MICRO DEVICES,equity,1587774,885803236.86,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":676956.0,""ARKQ"":420223.0,""ARKW"":348237.0,""ARKF"":53137.0,""ARKX"":89221.0}"
84615Q103,SPCX,SPACE EXPLORATION TECHN-CL A,equity,4788314,695742024.20,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":2550200.0,""ARKQ"":1272499.0,""ARKW"":480627.0,""ARKX"":484988.0}"
88023B103,TEM,TEMPUS AI INC-CL A,equity,10602441,617380139.43,2,ARKG|ARKK,"{""ARKK"":8352446.0,""ARKG"":2249995.0}"
82509L107,SHOP,SHOPIFY INC - CLASS A,equity,4617358,565811049.32,3,ARKF|ARKK|ARKW,"{""ARKK"":3176688.0,""ARKW"":839380.0,""ARKF"":601290.0}"
H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,9769778,521217656.30,2,ARKG|ARKK,"{""ARKK"":7742873.0,""ARKG"":2026905.0}"
770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,4274179,478579822.63,3,ARKF|ARKK|ARKW,"{""ARKK"":2870733.0,""ARKW"":957474.0,""ARKF"":445972.0}"
69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,3737544,473883203.76,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1935217.0,""ARKQ"":900244.0,""ARKW"":461527.0,""ARKF"":247660.0,""ARKX"":192896.0}"
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,2915829,463820919.03,3,ARKF|ARKK|ARKW,"{""ARKK"":2178503.0,""ARKW"":478854.0,""ARKF"":258472.0}"
023135106,AMZN,AMAZON.COM INC,equity,1855101,455130479.34,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":850434.0,""ARKQ"":409572.0,""ARKW"":334027.0,""ARKF"":115379.0,""ARKX"":145689.0}"
02079K107,GOOG,ALPHABET INC-CL C,equity,1211671,430179555.13,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":456570.0,""ARKQ"":423407.0,""ARKW"":233012.0,""ARKX"":98682.0}"
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,9493930,405675628.90,2,ARKG|ARKK,"{""ARKK"":6418174.0,""ARKG"":3075756.0}"
90184D100,TWST,TWIST BIOSCIENCE CORP,equity,4429179,401438638.67,2,ARKG|ARKK,"{""ARKK"":3078330.0,""ARKG"":1350849.0}"
172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,5895793,389947749.02,3,ARKF|ARKK|ARKW,"{""ARKK"":4324596.0,""ARKW"":1061227.0,""ARKF"":509970.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,7014496,388252353.60,3,ARKF|ARKK|ARKW,"{""ARKK"":5265219.0,""ARKW"":1317165.0,""ARKF"":432112.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,10489413,342794016.84,2,ARKG|ARKK,"{""ARKK"":8358024.0,""ARKG"":2131389.0}"
67066G104,NVDA,NVIDIA CORP,equity,1514603,319520648.88,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":681268.0,""ARKQ"":454047.0,""ARKW"":162737.0,""ARKF"":85949.0,""ARKX"":130602.0}"
880770102,TER,TERADYNE INC,equity,819093,294545842.80,3,ARKK|ARKQ|ARKX,"{""ARKK"":200454.0,""ARKQ"":529451.0,""ARKX"":89188.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,5964554,287431857.26,3,ARKK|ARKQ|ARKX,"{""ARKK"":1736885.0,""ARKQ"":3235124.0,""ARKX"":992545.0}"
244199105,DE,DEERE & CO,equity,461883,271060657.38,3,ARKK|ARKQ|ARKX,"{""ARKK"":151164.0,""ARKQ"":225227.0,""ARKX"":85492.0}"
852234103,XYZ,BLOCK INC,equity,3452991,266916204.30,3,ARKF|ARKK|ARKW,"{""ARKK"":2064450.0,""ARKW"":823941.0,""ARKF"":564600.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2890846,256938392.48,2,ARKK|ARKW,"{""ARKK"":2136408.0,""ARKW"":754438.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,17672251,251211047.97,2,ARKG|ARKK,"{""ARKK"":14768634.0,""ARKG"":2903617.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,578252,251024975.72,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":183549.0,""ARKQ"":250938.0,""ARKW"":110832.0,""ARKX"":32933.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,239999289.66,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
11135F101,AVGO,BROADCOM INC,equity,492958,197168411.26,3,ARKK|ARKQ|ARKW,"{""ARKK"":243882.0,""ARKQ"":129698.0,""ARKW"":119378.0}"
G16910120,BLSH,BULLISH,equity,7900022,191417533.06,3,ARKF|ARKK|ARKW,"{""ARKK"":5875709.0,""ARKW"":1257342.0,""ARKF"":766971.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,285048,190756972.08,3,ARKF|ARKK|ARKW,"{""ARKK"":166508.0,""ARKW"":80609.0,""ARKF"":37931.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,871390,187418561.20,2,ARKK|ARKW,"{""ARKK"":688239.0,""ARKW"":183151.0}"
452327109,ILMN,ILLUMINA INC,equity,963731,183301636.20,2,ARKG|ARKK,"{""ARKK"":606155.0,""ARKG"":357576.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,37833961,178954635.53,3,ARKK|ARKQ|ARKX,"{""ARKK"":18598359.0,""ARKQ"":13961941.0,""ARKX"":5273661.0}"
632307104,NTRA,NATERA INC,equity,649285,175274485.75,2,ARKG|ARKK,"{""ARKK"":410625.0,""ARKG"":238660.0}"
773121108,RKLB UQ,ROCKET LAB,equity,2019229,163638318.16,2,ARKQ|ARKX,"{""ARKQ"":1448460.0,""ARKX"":570769.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,10245990,153484930.20,3,ARKF|ARKK|ARKW,"{""ARKK"":7564645.0,""ARKW"":1926079.0,""ARKF"":755266.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,524685,152562657.45,3,ARKQ|ARKX|PRNT,"{""ARKQ"":319863.0,""ARKX"":201674.0,""PRNT"":3148.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,41233463,146791128.28,2,ARKG|ARKK,"{""ARKK"":27742388.0,""ARKG"":13491075.0}"
92337F107,VCYT,VERACYTE INC,equity,2289538,130434979.86,2,ARKG|ARKK,"{""ARKK"":1438718.0,""ARKG"":850820.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,696034,129462324.00,3,ARKK|ARKQ|ARKX,"{""ARKK"":351506.0,""ARKQ"":271575.0,""ARKX"":72953.0}"
532457108,LLY,ELI LILLY & CO,equity,99397,118141286.26,2,ARKG|ARKK,"{""ARKK"":38964.0,""ARKG"":60433.0}"
98386P102,XE,X-ENERGY INC,equity,6833246,109058606.16,3,ARKK|ARKQ|ARKX,"{""ARKK"":4593417.0,""ARKQ"":1699011.0,""ARKX"":540818.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1648967,108238193.88,2,ARKG|ARKK,"{""ARKK"":1204767.0,""ARKG"":444200.0}"
71535D106,PSNL,PERSONALIS INC,equity,7522197,105837311.79,1,ARKG,"{""ARKG"":7522197.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,729161,105422097.38,2,ARKQ|ARKX,"{""ARKQ"":494893.0,""ARKX"":234268.0}"
00091E109,ABSI,ABSCI CORP,equity,9857335,104487751.00,1,ARKG,"{""ARKG"":9857335.0}"
25809K105,DASH,DOORDASH INC - A,equity,477986,91687274.52,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":227048.0,""ARKW"":119412.0,""ARKF"":58081.0,""ARKX"":73445.0}"
896239100,TRMB,TRIMBLE INC,equity,1640891,86671862.62,2,ARKQ|ARKX,"{""ARKQ"":1163499.0,""ARKX"":477392.0}"
149123101,CAT,CATERPILLAR INC,equity,85400,81335814.00,1,ARKQ,"{""ARKQ"":85400.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80039671.25,1,ARKW,"{""ARKW"":3775474.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,4236663,79564531.14,2,ARKF|ARKK,"{""ARKK"":3067204.0,""ARKF"":1169459.0}"
833445109,SNOW,SNOWFLAKE INC,equity,303177,79265626.65,2,ARKK|ARKW,"{""ARKK"":208608.0,""ARKW"":94569.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,401060,75070410.80,2,ARKF|ARKW,"{""ARKW"":313364.0,""ARKF"":87696.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,453065,72513053.25,1,ARKG,"{""ARKG"":453065.0}"
316841105,FIG,FIGMA INC-CL A,equity,3361915,70970025.65,2,ARKK|ARKW,"{""ARKK"":2084708.0,""ARKW"":1277207.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1343888,67275033.28,2,ARKQ|ARKX,"{""ARKQ"":800213.0,""ARKX"":543675.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,81024,60913843.20,2,ARKQ|ARKX,"{""ARKQ"":62495.0,""ARKX"":18529.0}"
888787108,TOST,TOAST INC-CLASS A,equity,2054063,60225127.16,2,ARKF|ARKW,"{""ARKW"":909294.0,""ARKF"":1144769.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,7743221,59777666.12,2,ARKQ|ARKX,"{""ARKQ"":5289854.0,""ARKX"":2453367.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,164719,58834332.42,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":117616.0,""ARKQ"":24808.0,""ARKW"":15577.0,""ARKX"":6718.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,228142,58755690.68,1,ARKW,"{""ARKW"":228142.0}"
157085101,CERS,CERUS CORP,equity,18568746,57934487.52,2,ARKG|ARKK,"{""ARKK"":11390370.0,""ARKG"":7178376.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3554283,57366127.62,2,ARKQ|ARKX,"{""ARKQ"":2723195.0,""ARKX"":831088.0}"
