symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
TSLA,TESLA INC,NASDAQ,351.1200,297.3800,498.8300,26.68,-29.61,18.07,351.1200,-0.00,960696272.02,ARKK|ARKQ|ARKW|ARKX,ok
SPCX,SPACE EXPLORATION TECHN-CL A,NASDAQ,139.6500,104.8300,225.6400,28.82,-38.11,33.22,139.6500,-0.00,667249934.50,ARKK|ARKQ|ARKW|ARKX,ok
TEM,TEMPUS AI INC-CL A,NASDAQ,61.2500,40.7700,104.3200,32.23,-41.29,50.23,61.2500,-0.00,520060642.60,ARKG|ARKK,ok
AMD,ADVANCED MICRO DEVICES,NASDAQ,466.4200,149.2200,584.7300,72.83,-20.23,212.57,466.4200,0.00,455211460.96,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
CRSP,CRISPR THERAPEUTICS AG,NASDAQ,59.8100,44.1200,78.4800,45.66,-23.79,35.56,59.8100,-0.00,445121271.60,ARKG|ARKK,ok
TWST,TWIST BIOSCIENCE CORP,NASDAQ,142.3900,23.3000,142.8400,99.62,-0.32,511.12,142.3900,0.00,442523486.50,ARKG|ARKK,ok
PLTR,PALANTIR TECHNOLOGIES INC-A,NASDAQ,175.1900,106.3700,207.5200,68.04,-15.58,64.70,175.1900,-0.00,434821054.47,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
CRCL,CIRCLE INTERNET GROUP INC,NYSE,78.5900,49.9000,159.4700,26.18,-50.72,57.49,78.5900,0.00,430249049.75,ARKF|ARKK|ARKW,ok
SHOP,SHOPIFY INC - CLASS A,NASDAQ,146.5800,94.0000,182.1900,59.62,-19.55,55.94,146.5800,0.00,394932399.50,ARKF|ARKK|ARKW,ok
AMZN,AMAZON.COM INC,NASDAQ,265.8400,196.0000,287.2000,76.58,-7.44,35.63,265.8400,-0.00,379520095.86,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
TXG,10X GENOMICS INC-CLASS A,NASDAQ,62.1900,11.1600,62.3600,99.67,-0.27,457.26,62.1900,0.00,378781254.90,ARKG|ARKK,ok
COIN,COINBASE GLOBAL INC -CLASS A,NASDAQ,160.2000,139.1100,402.1600,8.02,-60.17,15.16,160.2000,-0.00,368643909.60,ARKF|ARKK|ARKW,ok
HOOD,ROBINHOOD MARKETS INC - A,NASDAQ,95.7700,63.5150,153.8600,35.70,-37.76,50.78,95.7700,0.00,342918850.50,ARKF|ARKK|ARKW,ok
NVDA,NVIDIA CORP,NASDAQ,217.5600,164.0700,236.5400,73.81,-8.02,32.60,217.5600,-0.00,321218202.52,ARKF|ARKK|ARKQ|ARKW|ARKX,ok
GOOG,ALPHABET INC-CL C,NASDAQ,341.7000,200.4000,404.4700,69.24,-15.52,70.51,341.7000,0.00,294199257.90,ARKK|ARKQ|ARKW|ARKX,ok
KTOS,KRATOS DEFENSE & SECURITY,NASDAQ,60.5600,43.0900,134.0000,19.22,-54.81,40.54,60.5600,0.00,278616272.40,ARKK|ARKQ|ARKX,ok
XYZ,BLOCK INC,NYSE,80.9300,48.2100,86.7500,84.90,-6.71,67.87,80.9300,-0.00,258591906.26,ARKF|ARKK|ARKW,ok
CRWV,COREWEAVE INC-CL A,NASDAQ,90.8700,60.5500,153.2000,32.73,-40.69,50.07,90.8700,-0.00,245263127.86,ARKK|ARKW,ok
BEAM,BEAM THERAPEUTICS INC,NASDAQ,29.0700,15.6000,38.2600,59.44,-24.02,86.35,29.0700,-0.00,241005823.40,ARKG|ARKK,ok
TER,TERADYNE INC,NASDAQ,379.6500,107.8200,487.9100,71.52,-22.19,252.11,379.6500,-0.00,217907710.55,ARKK|ARKQ|ARKX,ok
CBRS,CEREBRAS SYSTEMS INC - A,NASDAQ,215.6900,160.8100,386.3400,24.33,-44.17,34.13,215.6900,0.00,198927220.26,ARKK|ARKW,ok
TSM,TAIWAN SEMICONDUCTOR-SP ADR,NYSE,412.0900,225.6300,479.0000,73.59,-13.97,82.64,412.0900,0.00,181359984.82,ARKK|ARKQ|ARKW|ARKX,ok
ACHR,ARCHER AVIATION INC-A,NYSE,6.4500,4.3000,14.6200,20.83,-55.88,50.00,6.4500,0.00,179024516.55,ARKK|ARKQ|ARKX,ok
