symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
NTRA,NATERA INC,NASDAQ,360.9100,157.4250,361.3900,99.76,-0.13,129.26,345.3400,4.51,162959384.54,ARKG|ARKK,ok
ACHR,ARCHER AVIATION INC-A,NYSE,5.3850,4.3000,14.6200,10.51,-63.17,25.23,5.2200,3.16,157950628.02,ARKK|ARKQ|ARKX,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,332.3800,158.8300,336.9000,97.46,-1.34,109.27,324.6500,2.38,153347453.55,ARKF|ARKK|ARKW,ok
WGS,GENEDX HOLDINGS CORP,NASDAQ,101.7800,32.2100,170.8700,50.17,-40.43,215.99,97.4200,4.48,152965084.62,ARKG|ARKK,ok
NTLA,INTELLIA THERAPEUTICS INC,NASDAQ,12.6400,7.9500,28.2500,23.10,-55.26,58.99,11.4900,10.01,144370873.35,ARKG|ARKK,ok
RXRX,RECURSION PHARMACEUTICALS-A,NASDAQ,3.4800,2.7700,7.1800,16.10,-51.53,25.63,3.1900,9.09,115873620.61,ARKG|ARKK,ok
LLY,ELI LILLY & CO,NYSE,1144.6540,712.0500,1292.6500,74.51,-11.45,60.75,1137.8200,0.60,108115656.40,ARKG|ARKK,ok
XE,X-ENERGY INC,NASDAQ,16.2850,13.2900,37.1000,12.58,-56.11,22.54,14.5700,11.77,105476746.70,ARKK|ARKQ|ARKX,ok
PSNL,PERSONALIS INC,NASDAQ,16.2350,4.9550,18.8900,80.95,-14.06,227.65,16.1100,0.78,105146055.27,ARKG,ok
LHX,L3HARRIS TECHNOLOGIES INC,NYSE,247.8900,244.7600,379.2300,2.33,-34.63,1.28,250.7400,-1.14,104627533.50,ARKQ|ARKX|PRNT,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,147.0500,144.3300,241.8200,2.79,-39.19,1.88,145.6600,0.95,102261476.96,ARKK|ARKQ|ARKX,ok
GH,GUARDANT HEALTH INC,NASDAQ,180.8900,55.3800,181.5000,99.52,-0.34,226.63,174.9000,3.42,98461179.30,ARKG,ok
DE,DEERE & CO,NYSE,679.8450,433.0000,705.8800,90.46,-3.69,57.01,669.4700,1.55,97454078.43,ARKQ|ARKX,ok
AVAV,AEROVIRONMENT INC,NASDAQ,162.8600,135.2000,417.8600,9.79,-61.03,20.46,156.4500,4.10,91838653.20,ARKQ|ARKX,ok
VCYT,VERACYTE INC,NASDAQ,39.8000,29.4550,60.9100,32.89,-34.66,35.12,38.5000,3.38,89532789.50,ARKG|ARKK,ok
ABSI,ABSCI CORP,NASDAQ,9.3450,2.2400,12.0550,72.39,-22.48,317.19,8.0400,16.23,82202190.12,ARKG,ok
CDNA,CAREDX INC,NASDAQ,54.2600,13.9500,55.1600,97.82,-1.63,288.96,53.5500,1.33,77866037.55,ARKG,ok
DASH,DOORDASH INC - A,NASDAQ,194.9500,143.3000,285.5000,36.32,-31.72,36.04,196.7600,-0.92,73672059.76,ARKF|ARKQ|ARKW|ARKX,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,246.2600,85.6800,250.3200,97.53,-1.62,187.42,241.3600,2.03,63667147.60,ARKF|ARKW,ok
TRMB,TRIMBLE INC,NASDAQ,57.6300,47.9200,84.4200,26.60,-31.73,20.26,57.3200,0.54,62885256.12,ARKQ|ARKX,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,16.8700,14.8800,32.7300,11.15,-48.46,13.37,16.8400,0.18,61382961.96,ARKF|ARKK,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,14.8900,4.8200,15.8700,91.13,-6.18,208.92,13.8000,7.90,61219836.00,ARKG,ok
TOST,TOAST INC-CLASS A,NYSE,31.0800,22.2600,42.1500,44.34,-26.26,39.62,31.1200,-0.13,57357707.68,ARKF|ARKW,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,47.3090,33.8800,142.0000,12.42,-66.68,39.64,47.4300,-0.26,55311300.81,ARKF|ARKW,ok
SDGR,SCHRODINGER INC,NASDAQ,27.5900,10.9450,28.6280,94.13,-3.63,152.08,23.9300,15.29,51922213.22,ARKG,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,28.6650,12.0000,28.7200,99.67,-0.19,138.88,27.6700,3.60,48803266.87,ARKG,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,14.9250,7.7800,46.7500,18.33,-68.07,91.84,13.8700,7.61,46390989.00,ARKQ|ARKX,ok
MELI,MERCADOLIBRE INC,NASDAQ,1813.6300,1495.0000,2548.5000,30.24,-28.84,21.31,1839.7100,-1.42,44738067.78,ARKF|ARKW,ok
CERS,CERUS CORP,NASDAQ,2.5750,1.2400,3.4700,59.87,-25.79,107.66,2.5300,1.78,44638528.11,ARKG|ARKK,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,17.6200,5.5000,24.1700,64.92,-27.10,220.36,15.6000,12.95,42496630.80,ARKG,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,25.8300,8.1950,28.2300,88.02,-8.50,215.19,25.1500,2.70,42041595.10,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,237.9100,98.0100,292.7200,71.85,-18.72,142.74,230.7900,3.09,40451486.46,ARKW,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,535.2300,405.0000,745.0000,38.30,-28.16,32.16,547.4300,-2.23,37600776.98,ARKF|ARKW,ok
RBRK,RUBRIK INC-A,NYSE,107.5800,42.2500,108.9700,97.92,-1.28,154.63,104.9800,2.48,35531110.88,ARKW,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,8.0700,1.6600,10.0500,76.40,-19.70,386.14,7.2600,11.16,34421504.04,ARKG,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,46.7100,44.6600,86.7400,4.87,-46.15,4.59,44.8400,4.17,33496287.12,ARKG,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.4050,1.0700,2.7300,20.18,-48.53,31.31,1.3400,4.85,33452838.70,ARKG|ARKK,ok
JOBY,JOBY AVIATION INC,NYSE,6.2200,5.9300,19.9800,2.06,-68.87,4.89,6.0800,2.30,33130242.24,ARKQ|ARKX,ok
P,EVERPURE INC-A,NYSE,102.1150,56.7800,119.1000,72.75,-14.26,79.84,97.6100,4.62,32812479.99,ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.5020,3.6000,8.5650,58.45,-24.09,80.61,6.3600,2.23,32267790.72,ARKQ,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,746.4400,453.0000,1016.0600,52.12,-26.54,64.78,738.1600,1.12,31967495.12,ARKQ|ARKX,ok
GTLB,GITLAB INC-CL A,NASDAQ,49.9000,18.7300,55.5500,84.66,-10.17,166.42,48.7700,2.32,31322288.65,ARKW,ok
CCJ,CAMECO CORP,NYSE,92.8800,77.7000,135.2400,26.38,-31.32,19.54,90.9000,2.18,28917198.90,ARKQ,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,30.6650,18.8500,38.5400,60.01,-20.43,62.68,29.3800,4.37,27947666.24,ARKG,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,23.4400,20.4600,44.2200,12.54,-46.99,14.57,24.3300,-3.66,27917823.45,ARKF|ARKW,ok
SYM,SYMBOTIC INC,NASDAQ,44.5350,37.6800,87.8800,13.66,-49.32,18.19,43.1100,3.31,27722402.82,ARKQ,ok
SNPS,SYNOPSYS INC,NASDAQ,381.7800,362.5500,539.4800,10.87,-29.23,5.30,378.4700,0.87,25698491.47,ARKQ|ARKX|PRNT,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,382.5050,328.5700,603.8800,19.59,-36.66,16.42,382.2900,0.06,25199027.64,ARKQ,ok
CAT,CATERPILLAR INC,NYSE,799.7500,448.8700,1073.4600,56.18,-25.50,78.17,782.7200,2.18,25149576.32,ARKQ,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,166.1500,110.8100,193.4530,66.96,-14.11,49.94,167.5100,-0.81,24707222.47,ARKF|ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,17.0860,11.0000,22.6700,52.15,-24.63,55.33,15.6800,8.97,23815991.36,ARKG,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.2550,2.6700,6.9400,13.70,-53.10,21.91,3.0000,8.50,22400805.00,ARKG,ok
NFLX,NETFLIX INC,NASDAQ,75.6300,65.0800,124.8600,17.65,-39.43,16.21,76.4100,-1.02,20784742.56,ARKW,ok
WRD,WERIDE INC-ADR,NASDAQ,5.6000,5.1800,12.5500,5.70,-55.38,8.11,5.5100,1.63,19710768.72,ARKQ,ok
FIG,FIGMA INC-CL A,NYSE,22.9300,16.6000,71.4800,11.53,-67.92,38.13,23.0600,-0.56,18791640.12,ARKW,ok
MASS,908 DEVICES INC,NASDAQ,11.1000,5.0250,11.2490,97.61,-1.32,120.90,9.9200,11.90,18783787.84,ARKG,ok
SNOW,SNOWFLAKE INC,NYSE,340.1400,118.3000,384.5600,83.32,-11.55,187.52,331.0200,2.76,18521231.04,ARKW,ok
PONY,PONY AI INC,NASDAQ,6.8300,6.3650,24.9200,2.51,-72.59,7.31,6.5500,4.27,18318843.50,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,89.8000,88.2300,165.3000,2.04,-45.67,1.78,88.5500,1.41,16380333.20,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,6.4650,3.8250,13.6900,26.76,-52.78,69.02,6.6200,-2.34,16352829.92,ARKW,ok
OKLO,OKLO INC,NYSE,40.4500,34.3800,193.8400,3.81,-79.13,17.66,35.6200,13.56,15823365.74,ARKQ,ok
SE,SEA LTD-ADR,NYSE,101.8700,77.0500,195.4800,20.96,-47.89,32.21,103.5000,-1.57,15770916.00,ARKF,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,13.9500,11.2000,18.9800,35.35,-26.50,24.55,13.8100,1.01,14944160.06,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,3.8810,3.4850,11.3500,5.03,-65.81,11.36,3.6000,7.81,13839339.60,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,111.4650,80.5000,202.5300,25.37,-44.96,38.47,109.8200,1.50,11794558.18,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,32.3000,17.3100,39.6000,67.25,-18.43,86.60,29.1000,11.00,11568384.90,ARKG,ok
GRMN,GARMIN LTD,NYSE,279.2800,186.6700,314.2800,72.57,-11.14,49.61,276.9300,0.85,11092708.08,ARKX,ok
HEI,HEICO CORP,NYSE,295.0300,256.1100,376.8600,32.23,-21.71,15.20,299.4300,-1.47,11015131.41,ARKX,ok
FRNM,FREENOME INC,NASDAQ,15.5050,9.9500,17.1750,76.89,-9.72,55.83,14.7300,5.26,10561454.19,ARKG,ok
KLAR,KLARNA GROUP PLC,NYSE,14.0550,12.0600,45.9800,5.88,-69.43,16.54,14.0000,0.39,9590574.00,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,9.1650,5.1400,13.7000,47.02,-33.10,78.31,7.7700,17.95,9167574.36,ARKF,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,603.1000,483.0200,697.6700,55.94,-13.56,24.86,601.1000,0.33,8062554.30,ARKX,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,345.3200,235.8400,408.6100,63.37,-15.49,46.42,342.8700,0.71,7341189.57,ARKQ|ARKX,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,27.9200,24.7400,46.2800,14.76,-39.67,12.85,28.2500,-1.17,7001790.75,ARKF,ok
LMT,LOCKHEED MARTIN CORP,NYSE,527.3750,437.2500,692.0000,35.38,-23.79,20.61,537.2500,-1.84,6895603.75,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7842,0.6900,3.1000,3.91,-74.70,13.65,0.7301,7.41,4905482.03,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,30.4600,29.2300,91.1300,1.99,-66.58,4.21,31.3100,-2.71,4595212.15,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,18.1420,12.0700,24.8900,47.36,-27.11,50.31,17.6500,2.79,4159169.55,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,98.5500,68.5900,109.9400,72.45,-10.36,43.68,97.7500,0.82,3904428.25,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.5300,15.6500,57.1800,76.76,-16.88,203.71,47.2800,0.53,3488412.96,ARKX,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,166.2700,149.1900,297.5000,11.52,-44.11,11.45,164.1800,1.27,3130912.60,ARKX,ok
PTC,PTC INC,NASDAQ,133.5050,108.5000,208.0000,25.13,-35.81,23.05,131.1600,1.79,3019172.04,PRNT,ok
HPQ,HP INC,NYSE,33.4800,17.5600,36.2300,85.27,-7.59,90.66,32.7000,2.39,2972364.60,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,217.6100,185.5000,326.7100,22.74,-33.39,17.31,220.3100,-1.23,2948188.42,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.8030,4.7800,7.9700,94.76,-2.10,63.24,7.7000,1.34,2634347.10,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.6000,1.7000,4.1200,78.51,-12.62,111.76,3.1400,14.65,2581993.74,PRNT,ok
PRLB,PROTO LABS INC,NYSE,86.4300,45.1000,93.0000,86.28,-7.06,91.64,83.2400,3.83,2384742.76,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5700,1.1900,2.3200,33.63,-32.33,31.93,1.5400,1.95,2250677.66,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,98.8900,35.8600,106.0800,89.76,-6.78,175.77,93.1500,6.16,2124192.60,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,9.7600,9.4100,14.7600,6.54,-33.88,3.72,10.1400,-3.75,2106351.78,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.1400,2.8700,31.7500,28.64,-64.91,288.15,9.9900,11.51,2096871.03,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.0300,7.3400,12.8100,12.61,-37.31,9.40,7.5700,6.08,2081765.14,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,256.5700,216.2200,310.0000,43.03,-17.24,18.66,255.3000,0.50,1088854.50,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,157.4000,73.0800,199.8900,66.49,-21.26,115.38,152.3800,3.29,1050964.86,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,355.5400,192.3300,448.8500,63.62,-20.79,84.86,359.7000,-1.16,989175.00,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,317.9500,268.9100,388.8400,40.89,-18.23,18.24,312.9000,1.61,969051.30,PRNT,ok
AME,AMETEK INC,NYSE,234.1900,179.2400,261.1600,67.08,-10.33,30.66,232.1900,0.86,954300.90,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,151.3700,122.0000,200.4400,37.44,-24.48,24.07,150.4500,0.61,822510.15,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.1300,1.7500,6.8900,7.39,-69.09,21.71,2.0400,4.41,795720.36,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,108.4400,91.9900,192.6700,16.34,-43.72,17.88,107.2700,1.09,462011.89,ARKF,ok
MTRN,MATERION CORP,NYSE,256.5950,109.6100,304.5800,75.39,-15.75,134.10,248.3100,3.34,84425.40,PRNT,ok
ATI,ATI INC,NYSE,180.7300,75.0200,243.5700,62.72,-25.80,140.91,189.6500,-4.70,84204.60,PRNT,ok
MMM,3M CO,NYSE,164.7550,139.3400,184.9000,55.78,-10.90,18.24,162.6500,1.29,82788.85,PRNT,ok
AVNT,AVIENT CORP,NYSE,41.3400,27.4800,46.6400,72.34,-11.36,50.44,40.9300,1.00,82146.51,PRNT,ok
JBL,JABIL INC,NYSE,298.7850,189.6000,428.9300,45.62,-30.34,57.59,297.2400,0.52,74012.76,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.0400,20.3500,43.8100,41.30,-31.43,47.62,29.7000,1.14,63855.00,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,396.0250,228.0000,625.9900,42.22,-36.74,73.70,411.8000,-3.83,60946.40,PRNT,ok
