cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
852234103,XYZ,BLOCK INC,equity,2679031,200070035.08,3,ARKF|ARKK|ARKW,"{""ARKK"":1446595.0,""ARKW"":647621.0,""ARKF"":584815.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,441492,188000538.36,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":150059.0,""ARKQ"":164838.0,""ARKW"":87152.0,""ARKX"":39443.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1635635,171136490.05,2,ARKQ|ARKX,"{""ARKQ"":951460.0,""ARKX"":684175.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,30682120,166910732.80,3,ARKK|ARKQ|ARKX,"{""ARKK"":15188683.0,""ARKQ"":9171141.0,""ARKX"":6322296.0}"
G16910120,BLSH,BULLISH,equity,6057824,157261111.04,3,ARKF|ARKK|ARKW,"{""ARKK"":4372051.0,""ARKW"":921362.0,""ARKF"":764411.0}"
452327109,ILMN,ILLUMINA INC,equity,952831,156531076.68,2,ARKG|ARKK,"{""ARKK"":592296.0,""ARKG"":360535.0}"
11135F101,AVGO,BROADCOM INC,equity,378450,142565899.50,3,ARKK|ARKQ|ARKW,"{""ARKK"":199360.0,""ARKQ"":85248.0,""ARKW"":93842.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,454965,141243884.25,3,ARKQ|ARKX|PRNT,"{""ARKQ"":210138.0,""ARKX"":241679.0,""PRNT"":3148.0}"
632307104,NTRA,NATERA INC,equity,627501,138119245.11,2,ARKG|ARKK,"{""ARKK"":386350.0,""ARKG"":241151.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8473926,137362340.46,3,ARKF|ARKK|ARKW,"{""ARKK"":6177765.0,""ARKW"":1513855.0,""ARKF"":782306.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,203681,122251373.01,3,ARKF|ARKK|ARKW,"{""ARKK"":110248.0,""ARKW"":57052.0,""ARKF"":36381.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,112776139,112776138.73,7,ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":78452605.0,""ARKQ"":8661946.0,""ARKW"":3315104.0,""ARKG"":5587322.0,""ARKX"":16374880.0,""PRNT"":313683.0,""IZRL"":70599.0}"
92337F107,VCYT,VERACYTE INC,equity,2173566,110677980.72,2,ARKG|ARKK,"{""ARKK"":1292954.0,""ARKG"":880612.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,553202,108942069.86,3,ARKK|ARKQ|ARKX,"{""ARKK"":287284.0,""ARKQ"":178475.0,""ARKX"":87443.0}"
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,933148,103551433.56,3,ARKF|ARKK|ARKW,"{""ARKK"":733709.0,""ARKW"":129727.0,""ARKF"":69712.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,32368330,102931289.40,2,ARKG|ARKK,"{""ARKK"":20850922.0,""ARKG"":11517408.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,605926,101013923.46,2,ARKQ|ARKX,"{""ARKQ"":325143.0,""ARKX"":280783.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,431179,91517742.75,2,ARKK|ARKW,"{""ARKK"":340051.0,""ARKW"":91128.0}"
98386P102,XE,X-ENERGY INC,equity,4046393,87523480.59,3,ARKK|ARKQ|ARKX,"{""ARKK"":2501920.0,""ARKQ"":972872.0,""ARKX"":571601.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1404548,85115608.80,2,ARKG|ARKK,"{""ARKK"":984127.0,""ARKG"":420421.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,82191691.43,1,ARKW,"{""ARKW"":3775474.0}"
00091E109,ABSI,ABSCI CORP,equity,10925119,76475833.00,1,ARKG,"{""ARKG"":10925119.0}"
71535D106,PSNL,PERSONALIS INC,equity,7358050,71299504.50,1,ARKG,"{""ARKG"":7358050.0}"
896239100,TRMB,TRIMBLE INC,equity,1336636,67874376.08,2,ARKQ|ARKX,"{""ARKQ"":764324.0,""ARKX"":572312.0}"
25809K105,DASH,DOORDASH INC - A,equity,391237,66522027.11,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149173.0,""ARKW"":93876.0,""ARKF"":60148.0,""ARKX"":88040.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2785228,65062926.08,2,ARKQ|ARKX,"{""ARKQ"":1788870.0,""ARKX"":996358.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,6415951,59924982.34,2,ARKQ|ARKX,"{""ARKQ"":3474754.0,""ARKX"":2941197.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3332964,59026792.44,2,ARKF|ARKK,"{""ARKK"":2121632.0,""ARKF"":1211332.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,455268,57973827.12,1,ARKG,"{""ARKG"":455268.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,84278,57266058.22,2,ARKF|ARKW,"{""ARKW"":61573.0,""ARKF"":22705.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1282986,55745741.70,2,ARKQ|ARKX,"{""ARKQ"":525638.0,""ARKX"":757348.0}"
149123101,CAT,CATERPILLAR INC,equity,56175,53111215.50,1,ARKQ,"{""ARKQ"":56175.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,63349,52072244.51,2,ARKQ|ARKX,"{""ARKQ"":41145.0,""ARKX"":22204.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,132975,49632918.75,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":96340.0,""ARKQ"":16408.0,""ARKW"":12249.0,""ARKX"":7978.0}"
316841105,FIG,FIGMA INC-CL A,equity,2706391,48660910.18,2,ARKK|ARKW,"{""ARKK"":1702528.0,""ARKW"":1003863.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1900428,47643729.96,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1185758.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,45643127.87,1,ARKF,"{""ARKF"":2096992.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,179310,41440334.10,1,ARKW,"{""ARKW"":179310.0}"
14167L103,CDNA,CAREDX INC,equity,1723287,40066422.75,1,ARKG,"{""ARKG"":1723287.0}"
157085101,CERS,CERUS CORP,equity,16095696,39756369.12,2,ARKG|ARKK,"{""ARKK"":9302170.0,""ARKG"":6793526.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,930853,38835187.16,1,ARKQ,"{""ARKQ"":930853.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22512,37686888.96,2,ARKF|ARKW,"{""ARKW"":8688.0,""ARKF"":13824.0}"
13321L108,CCJ,CAMECO CORP,equity,340473,36730227.24,1,ARKQ,"{""ARKQ"":340473.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1252697,35714391.47,2,ARKF|ARKW,"{""ARKW"":657861.0,""ARKF"":594836.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,56670,35706066.90,2,ARKQ|ARKX,"{""ARKQ"":35553.0,""ARKX"":21117.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3043464,34969401.36,1,ARKG,"{""ARKG"":3043464.0}"
871607107,SNPS,SYNOPSYS INC,equity,76372,34243677.36,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45837.0,""ARKX"":23938.0,""PRNT"":6597.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,145090,33511437.30,1,ARKW,"{""ARKW"":145090.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5430150,33341121.00,1,ARKQ,"{""ARKQ"":5430150.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,24382017,32915722.95,2,ARKG|ARKK,"{""ARKK"":14384010.0,""ARKG"":9998007.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1870094,32203018.68,1,ARKG,"{""ARKG"":1870094.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,278588,31402439.36,2,ARKQ|ARKW,"{""ARKQ"":275067.0,""ARKW"":3521.0}"
6496584,6301,KOMATSU LTD,equity,749493,31060533.14,1,ARKX,"{""ARKX"":749493.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,64293,30205494.33,2,ARKF|ARKW,"{""ARKW"":37749.0,""ARKF"":26544.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,5133410,29979114.40,2,ARKQ|ARKX,"{""ARKQ"":2786321.0,""ARKX"":2347089.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1921091,28681888.63,1,ARKG,"{""ARKG"":1921091.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,688250,28087482.50,1,ARKQ,"{""ARKQ"":688250.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1582022,27005115.54,1,ARKG,"{""ARKG"":1582022.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,62441,26042267.87,1,ARKQ,"{""ARKQ"":62441.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4487081,25352007.65,1,ARKG,"{""ARKG"":4487081.0}"
74624M102,P,EVERPURE INC-A,equity,329159,24114188.34,1,ARKW,"{""ARKW"":329159.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,22926667.08,1,ARKW,"{""ARKW"":331406.0}"
950915108,WRD,WERIDE INC-ADR,equity,3484917,21954977.10,1,ARKQ,"{""ARKQ"":3484917.0}"
02156V109,OKLO,OKLO INC,equity,373371,21450163.95,1,ARKQ,"{""ARKQ"":373371.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3118854,21426526.98,1,ARKW,"{""ARKW"":3118854.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,151501,21391941.20,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":87659.0}"
500081104,KDK,KODIAK AI INC,equity,3455721,20768883.21,1,ARKQ,"{""ARKQ"":3455721.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,264566,19337128.94,1,ARKG,"{""ARKG"":264566.0}"
4162791,HO,THALES SA,equity,72445,19181984.86,1,ARKX,"{""ARKX"":72445.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2578115,18407741.10,1,ARKG,"{""ARKG"":2578115.0}"
422806109,HEI,HEICO CORP,equity,54770,18376978.10,1,ARKX,"{""ARKX"":54770.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1726489,18335313.18,1,ARKQ,"{""ARKQ"":1726489.0}"
64110L106,NFLX,NETFLIX INC,equity,228763,18008223.36,1,ARKW,"{""ARKW"":228763.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,17488735.65,1,ARKW,"{""ARKW"":628865.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4022272,16652206.08,1,ARKG,"{""ARKG"":4022272.0}"
732908108,PONY,PONY AI INC,equity,2067347,16414735.18,1,ARKQ,"{""ARKQ"":2067347.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,67111,15768400.56,1,ARKX,"{""ARKX"":67111.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,15214,15723152.52,1,ARKF,"{""ARKF"":15214.0}"
65443P102,MASS,908 DEVICES INC,equity,1792004,15482914.56,1,ARKG,"{""ARKG"":1792004.0}"
81141R100,SE,SEA LTD-ADR,equity,162289,14088308.09,1,ARKF,"{""ARKF"":162289.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1097790,13963888.80,1,ARKF,"{""ARKF"":1097790.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4520856,12974856.72,1,ARKG,"{""ARKG"":4520856.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,729661,12973372.58,1,ARKF,"{""ARKF"":729661.0}"
532457108,LLY,ELI LILLY & CO,equity,11551,12965997.50,1,ARKG,"{""ARKG"":11551.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,321963,12562996.26,2,ARKF|IZRL,"{""ARKF"":263997.0,""IZRL"":57966.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,7685658,12440133.96,1,ARKX,"{""ARKX"":7685658.0}"
438516106,HON,HONEYWELL INTERNATIONAL INC,equity,50861,11672090.89,1,ARKX,"{""ARKX"":50861.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,547557,10983993.42,1,ARKG,"{""ARKG"":547557.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,116525,10428987.50,1,ARKG,"{""ARKG"":116525.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,103124,9900935.24,1,ARKF,"{""ARKF"":103124.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,17128,9179751.60,1,ARKX,"{""ARKX"":17128.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1328406,9112865.16,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":529823.0}"
4012250,AIR,AIRBUS SE,equity,42158,9068078.28,1,ARKX,"{""ARKX"":42158.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,462232,6180041.84,1,ARKG,"{""ARKG"":462232.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6358707,6066206.48,1,ARKG,"{""ARKG"":6358707.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,156310,5198870.60,1,ARKF,"{""ARKF"":156310.0}"
92259N302,VELO,VELO3D INC,equity,194753,4876615.12,1,PRNT,"{""PRNT"":194753.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,802960,4769582.40,2,ARKF|ARKW,"{""ARKW"":426677.0,""ARKF"":376283.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4476453.20,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,4215048.15,1,IZRL,"{""IZRL"":834663.0}"
M6191J100,FROG,JFROG LTD,equity,50621,3972736.08,1,IZRL,"{""IZRL"":50621.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,3959207.04,1,PRNT,"{""PRNT"":46048.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3642224.59,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,42542,3571400.90,1,ARKF,"{""ARKF"":42542.0}"
70450C101,PAYP,PAYPAY CORP,equity,250988,3358219.44,1,ARKF,"{""ARKF"":250988.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,3319539.50,1,IZRL,"{""IZRL"":1412570.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3294587.34,1,PRNT,"{""PRNT"":1032786.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3243180.60,1,IZRL,"{""IZRL"":101508.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3240897.83,1,PRNT,"{""PRNT"":10225.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3156935.17,1,IZRL,"{""IZRL"":25278.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,3038172.48,1,IZRL,"{""IZRL"":602812.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2854826.77,1,PRNT,"{""PRNT"":40703.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2795761.44,1,PRNT,"{""PRNT"":419784.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2788813.32,1,PRNT,"{""PRNT"":35418.0}"
40434L105,HPQ,HP INC,equity,113869,2765878.01,1,PRNT,"{""PRNT"":113869.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2726505.86,1,IZRL,"{""IZRL"":9253.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2719134.78,1,IZRL,"{""IZRL"":10126.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2704220.48,1,IZRL,"{""IZRL"":281104.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2624736.07,1,PRNT,"{""PRNT"":130212.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2620143.36,1,IZRL,"{""IZRL"":40137.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,2590754.10,1,IZRL,"{""IZRL"":277086.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2528758.61,1,IZRL,"{""IZRL"":183456.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2506098.52,1,IZRL,"{""IZRL"":33167.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2499978.62,1,IZRL,"{""IZRL"":9704.0}"
69370C100,PTC,PTC INC,equity,21049,2487570.82,1,PRNT,"{""PRNT"":21049.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2462071.88,1,PRNT,"{""PRNT"":12226.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2461372.10,1,PRNT,"{""PRNT"":235538.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2438272.80,1,IZRL,"{""IZRL"":86280.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2429321.09,1,IZRL,"{""IZRL"":488797.0}"
6642321,7731,NIKON CORP,equity,184258,2411378.18,1,PRNT,"{""PRNT"":184258.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2402484.16,1,IZRL,"{""IZRL"":198244.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2401464.11,1,IZRL,"{""IZRL"":106941.0}"
6267230,HLAN,HILAN LTD,equity,33916,2365962.31,1,IZRL,"{""IZRL"":33916.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2328828.89,1,IZRL,"{""IZRL"":52284.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2323911.80,1,IZRL,"{""IZRL"":4220.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2306659.68,1,IZRL,"{""IZRL"":246438.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2305512.36,1,PRNT,"{""PRNT"":19606.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2304082.83,1,IZRL,"{""IZRL"":147603.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2266742.27,1,IZRL,"{""IZRL"":14106.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2259370.23,1,IZRL,"{""IZRL"":68653.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2247360.60,1,IZRL,"{""IZRL"":174214.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2239898.57,1,IZRL,"{""IZRL"":380522.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2225268.96,1,IZRL,"{""IZRL"":33306.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2222795.02,1,IZRL,"{""IZRL"":297726.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,2216220.64,1,IZRL,"{""IZRL"":12161.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,2210000.34,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2189523.63,1,IZRL,"{""IZRL"":170923.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2160416.45,1,IZRL,"{""IZRL"":173798.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,2112127.90,1,IZRL,"{""IZRL"":811433.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2101876.24,1,IZRL,"{""IZRL"":75493.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2066991.76,1,IZRL,"{""IZRL"":153224.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2056913.40,1,IZRL,"{""IZRL"":614004.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2045204.69,1,IZRL,"{""IZRL"":43192.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,2039809.50,1,IZRL,"{""IZRL"":2492.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2013525.00,1,IZRL,"{""IZRL"":142500.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,1996145.32,1,IZRL,"{""IZRL"":202039.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,1982278.51,1,IZRL,"{""IZRL"":77491.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,1965019.52,1,IZRL,"{""IZRL"":16112.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,1962158.55,1,IZRL,"{""IZRL"":225795.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1948036.76,1,IZRL,"{""IZRL"":59873.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1938086.75,1,IZRL,"{""IZRL"":10475.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1935434.01,1,IZRL,"{""IZRL"":66106.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1932423.66,1,IZRL,"{""IZRL"":263304.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1834883.05,1,IZRL,"{""IZRL"":21035.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1829421.92,1,IZRL,"{""IZRL"":211984.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1768479.97,1,PRNT,"{""PRNT"":1022629.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1755609.12,1,IZRL,"{""IZRL"":126576.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1748649.94,1,IZRL,"{""IZRL"":427438.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,1672995.60,1,IZRL,"{""IZRL"":146754.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,10268180,1668761.54,1,PRNT,"{""PRNT"":10268180.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,118601,1607043.55,1,IZRL,"{""IZRL"":118601.0}"
6432403,CGEN,COMPUGEN LTD,equity,786536,1577599.44,1,IZRL,"{""IZRL"":786536.0}"
