symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2726245,918390153.15,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1701421;ARKQ=565749;ARKW=385983;ARKX=73092
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4766498,683229823.32,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2671879;ARKQ=1020523;ARKW=528535;ARKX=545561
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1008831,488667648.09,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=44178;ARKK=431673;ARKQ=225424;ARKW=233397;ARKX=74159
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2494037,427827106.98,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=209815;ARKK=1265992;ARKQ=525187;ARKW=319433;ARKX=173610
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8387982,414030791.52,2,ARKG|ARKK,ARKG=2329543;ARKK=6058439
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2682444,393192641.52,3,ARKF|ARKK|ARKW,ARKF=485175;ARKK=1649814;ARKW=547455
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5446509,390678090.57,3,ARKF|ARKK|ARKW,ARKF=558380;ARKK=3903874;ARKW=984255
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7353105,389493971.85,2,ARKG|ARKK,ARKG=1989000;ARKK=5364105
AMZN,NASDAQ,023135106,AMAZON.COM INC,1425092,369740119.40,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=628801;ARKQ=264983;ARKW=273898;ARKX=140250
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3138206,364345716.60,2,ARKG|ARKK,ARKG=1234308;ARKK=1903898
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6195822,344673577.86,2,ARKG|ARKK,ARKG=2940060;ARKK=3255762
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2289312,334766093.76,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1645555;ARKW=387523
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3564216,326232690.48,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2283916;ARKW=846608
NVDA,NASDAQ,67066G104,NVIDIA CORP,1473870,323868193.80,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=104539;ARKK=679082;ARKQ=343006;ARKW=199858;ARKX=147385
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,860229,293578953.12,4,ARKK|ARKQ|ARKW|ARKX,ARKK=324918;ARKQ=260727;ARKW=183156;ARKX=91428
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4606227,285540011.73,3,ARKK|ARKQ|ARKX,ARKK=1358319;ARKQ=2249112;ARKX=998796
XYZ,NYSE,852234103,BLOCK INC,3182285,252768897.55,3,ARKF|ARKK|ARKW,ARKF=614266;ARKK=1802553;ARKW=765466
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2685173,250177568.41,2,ARKK|ARKW,ARKK=1928595;ARKW=756578
TER,NASDAQ,880770102,TERADYNE INC,574465,232250454.85,3,ARKK|ARKQ|ARKX,ARKK=167867;ARKQ=326003;ARKX=80595
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8190635,217625171.95,2,ARKG|ARKK,ARKG=2247680;ARKK=5942955
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,838863,184558248.63,2,ARKK|ARKW,ARKK=648818;ARKW=190045
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,439795,181815650.95,4,ARKK|ARKQ|ARKW|ARKX,ARKK=151584;ARKQ=161407;ARKW=93341;ARKX=33463
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,27726506,175231517.92,3,ARKK|ARKQ|ARKX,ARKK=13739687;ARKQ=8956830;ARKX=5029989
RKLB,NASDAQ,773121108,ROCKET LAB,2001970,158475945.20,3,ARKK|ARKQ|ARKX,ARKK=357781;ARKQ=1038167;ARKX=606022
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,277984,151131561.28,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=152357;ARKW=81544
AVGO,NASDAQ,11135F101,BROADCOM INC,385624,146537120.00,3,ARKK|ARKQ|ARKW,ARKK=202439;ARKQ=89343;ARKW=93842
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12600765,146168874.00,2,ARKG|ARKK,ARKG=2670918;ARKK=9929847
BLSH,NYSE,G16910120,BULLISH,5699056,140310758.72,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=4085066;ARKW=868139
NTRA,NASDAQ,632307104,NATERA INC,444978,138695192.82,2,ARKG|ARKK,ARKG=234205;ARKK=210773
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7498898,137079855.44,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5250577;ARKW=1513855
ILMN,NASDAQ,452327109,ILLUMINA INC,703765,132511911.85,2,ARKG|ARKK,ARKG=350901;ARKK=352864
XE,NASDAQ,98386P102,X-ENERGY INC,6589450,124277027.00,3,ARKK|ARKQ|ARKX,ARKK=4492371;ARKQ=1488367;ARKX=608712
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,424191,118578352.14,3,ARKQ|ARKX|PRNT,ARKQ=217005;ARKX=203364;PRNT=3822
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1451283,110790944.22,2,ARKG|ARKK,ARKG=488713;ARKK=962570
LLY,NYSE,532457108,ELI LILLY & CO,89728,109982301.44,2,ARKG|ARKK,ARKG=61942;ARKK=27786
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33102908,102287985.72,2,ARKG|ARKK,ARKG=13300907;ARKK=19802001
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,556973,96991278.22,2,ARKQ|ARKX,ARKQ=329793;ARKX=227180
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,319763,96363777.68,3,ARKF|ARKK|ARKW,ARKF=20819;ARKK=194586;ARKW=104358
DE,NYSE,244199105,DEERE & CO,158538,93334491.36,2,ARKQ|ARKX,ARKQ=91596;ARKX=66942
PSNL,NASDAQ,71535D106,PERSONALIS INC,6566932,91346024.12,1,ARKG,ARKG=6566932
ABSI,NASDAQ,00091E109,ABSCI CORP,10032933,88791457.05,1,ARKG,ARKG=10032933
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,533587,88047190.87,3,ARKK|ARKQ|ARKX,ARKK=283605;ARKQ=177921;ARKX=72061
DASH,NASDAQ,25809K105,DOORDASH INC - A,375215,81177765.25,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=149096;ARKW=93876;ARKX=75762
VCYT,NASDAQ,92337F107,VERACYTE INC,1837975,74768823.00,2,ARKG|ARKK,ARKG=834920;ARKK=1003055
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1945683,73293878.61,3,ARKF|ARKK|ARKW,ARKF=379082;ARKK=738263;ARKW=828338
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,444605,71190152.60,1,ARKG,ARKG=444605
