cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
008073108,AVAV,AEROVIRONMENT INC,equity,556973,96991278.22,2,ARKQ|ARKX,"{""ARKQ"":329793.0,""ARKX"":227180.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,319763,96363777.68,3,ARKF|ARKK|ARKW,"{""ARKK"":194586.0,""ARKW"":104358.0,""ARKF"":20819.0}"
244199105,DE,DEERE & CO,equity,158538,93334491.36,2,ARKQ|ARKX,"{""ARKQ"":91596.0,""ARKX"":66942.0}"
71535D106,PSNL,PERSONALIS INC,equity,6566932,91346024.12,1,ARKG,"{""ARKG"":6566932.0}"
00091E109,ABSI,ABSCI CORP,equity,10032933,88791457.05,1,ARKG,"{""ARKG"":10032933.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,533587,88047190.87,3,ARKK|ARKQ|ARKX,"{""ARKK"":283605.0,""ARKQ"":177921.0,""ARKX"":72061.0}"
25809K105,DASH,DOORDASH INC - A,equity,375215,81177765.25,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149096.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":75762.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80908030.27,1,ARKW,"{""ARKW"":3775474.0}"
92337F107,VCYT,VERACYTE INC,equity,1837975,74768823.00,2,ARKG|ARKK,"{""ARKK"":1003055.0,""ARKG"":834920.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1945683,73293878.61,3,ARKF|ARKK|ARKW,"{""ARKK"":738263.0,""ARKW"":828338.0,""ARKF"":379082.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,444605,71190152.60,1,ARKG,"{""ARKG"":444605.0}"
14167L103,CDNA,CAREDX INC,equity,1453692,67131496.56,1,ARKG,"{""ARKG"":1453692.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3384190,65348708.90,2,ARKQ|ARKX,"{""ARKQ"":2339552.0,""ARKX"":1044638.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,63885419.55,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
896239100,TRMB,TRIMBLE INC,equity,1112786,63417674.14,2,ARKQ|ARKX,"{""ARKQ"":670650.0,""ARKX"":442136.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4353255,60510244.50,1,ARKG,"{""ARKG"":4353255.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3318286,58600930.76,2,ARKF|ARKK,"{""ARKK"":2181037.0,""ARKF"":1137249.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,58412472.80,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,48860639,48860639.28,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":30829609.0,""ARKQ"":2310982.0,""ARKW"":1890864.0,""ARKG"":8077630.0,""ARKF"":3270978.0,""ARKX"":2161507.0,""PRNT"":319069.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44938328.86,1,ARKF,"{""ARKF"":2096992.0}"
157085101,CERS,CERUS CORP,equity,16173351,44638448.76,2,ARKG|ARKK,"{""ARKK"":8883819.0,""ARKG"":7289532.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1640374,44175271.82,1,ARKG,"{""ARKG"":1640374.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24083,42847028.62,2,ARKF|ARKW,"{""ARKW"":11087.0,""ARKF"":12996.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1730776,42507858.56,1,ARKG,"{""ARKG"":1730776.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5529115,42297729.75,2,ARKQ|ARKX,"{""ARKQ"":3256942.0,""ARKX"":2272173.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,171624,42219504.00,1,ARKW,"{""ARKW"":171624.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4652589,41873301.00,1,ARKG,"{""ARKG"":4652589.0}"
74624M102,P,EVERPURE INC-A,equity,329159,38531352.54,1,ARKW,"{""ARKW"":329159.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2129179,37622592.93,1,ARKG,"{""ARKG"":2129179.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,107998,37172911.60,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":74109.0,""ARKQ"":15390.0,""ARKW"":12249.0,""ARKX"":6250.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67811,35009463.08,2,ARKF|ARKW,"{""ARKW"":41335.0,""ARKF"":26476.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43835,34879947.85,2,ARKQ|ARKX,"{""ARKQ"":29464.0,""ARKX"":14371.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,785875,34782827.50,1,ARKQ,"{""ARKQ"":785875.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,33322873.30,1,ARKW,"{""ARKW"":331406.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,551549,32883351.38,1,ARKG,"{""ARKG"":551549.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5089761,31302030.15,1,ARKQ,"{""ARKQ"":5089761.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,933458,30766775.68,1,ARKG,"{""ARKG"":933458.0}"
13321L108,CCJ,CAMECO CORP,equity,319137,30646726.11,1,ARKQ,"{""ARKQ"":319137.0}"
871607107,SNPS,SYNOPSYS INC,equity,68607,27745356.87,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42981.0,""ARKX"":18596.0,""PRNT"":7030.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,27265326.60,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
149123101,CAT,CATERPILLAR INC,equity,32233,27103762.71,1,ARKQ,"{""ARKQ"":32233.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,26780521.50,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,645116,26101393.36,1,ARKQ,"{""ARKQ"":645116.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,26097897.50,1,ARKW,"{""ARKW"":628865.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,22890341,26094988.74,2,ARKG|ARKK,"{""ARKK"":12523518.0,""ARKG"":10366823.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,66126,25867168.68,1,ARKQ,"{""ARKQ"":66126.0}"
6496584,6301,KOMATSU LTD,equity,542825,24371873.47,1,ARKX,"{""ARKX"":542825.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7327285,22348219.25,1,ARKG,"{""ARKG"":7327285.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2673203,21946996.63,1,ARKG,"{""ARKG"":2673203.0}"
732908108,PONY,PONY AI INC,equity,2805705,21730185.23,1,ARKQ,"{""ARKQ"":2805705.0}"
950915108,WRD,WERIDE INC-ADR,equity,3588700,21532200.00,1,ARKQ,"{""ARKQ"":3588700.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,20754081.27,1,ARKW,"{""ARKW"":797927.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,20714117.27,1,ARKW,"{""ARKW"":266351.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1207231,19412274.48,1,ARKG,"{""ARKG"":1207231.0}"
65443P102,MASS,908 DEVICES INC,equity,1858112,18729768.96,1,ARKG,"{""ARKG"":1858112.0}"
02156V109,OKLO,OKLO INC,equity,445646,18431918.56,1,ARKQ,"{""ARKQ"":445646.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1618276,18367108.94,1,ARKQ,"{""ARKQ"":1618276.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,18116482.44,1,ARKW,"{""ARKW"":2418756.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54787,17823854.71,1,ARKW,"{""ARKW"":54787.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,17715233.76,1,ARKF,"{""ARKF"":152376.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,17442078.41,1,ARKF,"{""ARKF"":14294.0}"
4162791,HO,THALES SA,equity,56029,17251066.64,1,ARKX,"{""ARKX"":56029.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,185574,16863109.38,1,ARKQ,"{""ARKQ"":185574.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,15528508.10,1,ARKF,"{""ARKF"":1082126.0}"
500081104,KDK,KODIAK AI INC,equity,3856542,15464733.42,1,ARKQ,"{""ARKQ"":3856542.0}"
422806109,HEI,HEICO CORP,equity,37942,13963035.42,1,ARKX,"{""ARKX"":37942.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,19344,12863760.00,2,ARKQ|ARKX,"{""ARKQ"":5511.0,""ARKX"":13833.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,41316,12289031.04,1,ARKX,"{""ARKX"":41316.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822,10512932.76,1,ARKF,"{""ARKF"":96822.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,10316717.46,1,ARKF,"{""ARKF"":685041.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,364794,9889565.34,1,ARKG,"{""ARKG"":364794.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,9512632.66,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5943258,8834572.70,1,ARKX,"{""ARKX"":5943258.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,8484845.80,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13240,8038930.80,1,ARKX,"{""ARKX"":13240.0}"
4012250,AIR,AIRBUS SE,equity,32654,7929819.78,1,ARKX,"{""ARKX"":32654.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,159121,7801702.63,1,ARKX,"{""ARKX"":159121.0}"
35661P100,FRNM,FREENOME INC,equity,563704,7581818.80,1,ARKG,"{""ARKG"":563704.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1063410,6263484.90,1,ARKF,"{""ARKF"":1063410.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,857238,5374882.26,2,ARKF|ARKW,"{""ARKW"":472066.0,""ARKF"":385172.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5073666.05,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6593263,4799895.46,1,ARKG,"{""ARKG"":6593263.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4628683.40,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,3918008.87,1,ARKF,"{""ARKF"":39943.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3549152.13,1,PRNT,"{""PRNT"":140010.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3539417.94,1,ARKF,"{""ARKF"":235647.0}"
69370C100,PTC,PTC INC,equity,23019,3371823.12,1,PRNT,"{""PRNT"":23019.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3302543.78,1,PRNT,"{""PRNT"":13382.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3169578.48,1,IZRL,"{""IZRL"":41078.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19670,3162149.20,1,ARKX,"{""ARKX"":19670.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3074589.14,1,PRNT,"{""PRNT"":9631.0}"
92259N302,VELO,VELO3D INC,equity,209897,3070793.11,1,PRNT,"{""PRNT"":209897.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2828681.04,1,PRNT,"{""PRNT"":822291.0}"
40434L105,HPQ,HP INC,equity,90898,2723304.08,1,PRNT,"{""PRNT"":90898.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2671515.81,1,PRNT,"{""PRNT"":1527673.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2653910.00,1,IZRL,"{""IZRL"":54250.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2638625.87,1,IZRL,"{""IZRL"":307891.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2629216.02,1,IZRL,"{""IZRL"":184377.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2598762.32,1,IZRL,"{""IZRL"":421877.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2540154.39,1,IZRL,"{""IZRL"":55329.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2518501.44,1,IZRL,"{""IZRL"":123942.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2511326.74,1,IZRL,"{""IZRL"":68653.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2431727.12,1,PRNT,"{""PRNT"":28649.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2426865.19,1,IZRL,"{""IZRL"":76131.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2400586.68,1,IZRL,"{""IZRL"":27267.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2393150.71,1,PRNT,"{""PRNT"":34439.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2387944.49,1,IZRL,"{""IZRL"":18834.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2313288.96,1,IZRL,"{""IZRL"":14844.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2307846.97,1,PRNT,"{""PRNT"":207727.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2306671.20,1,IZRL,"{""IZRL"":25182.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2301944.82,1,IZRL,"{""IZRL"":911628.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2289525.81,1,IZRL,"{""IZRL"":1251107.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2288802.87,1,PRNT,"{""PRNT"":342123.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2265292.45,1,PRNT,"{""PRNT"":1461479.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2264181.03,1,IZRL,"{""IZRL"":2912.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2246466.94,1,IZRL,"{""IZRL"":28318.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2239345.24,1,PRNT,"{""PRNT"":18259.0}"
6267230,HLAN,HILAN LTD,equity,29748,2234614.87,1,IZRL,"{""IZRL"":29748.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2212097.80,1,IZRL,"{""IZRL"":9196.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2206028.62,1,IZRL,"{""IZRL"":100590.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2193936.42,1,IZRL,"{""IZRL"":244586.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2183843.85,1,IZRL,"{""IZRL"":74097.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2177144.82,1,IZRL,"{""IZRL"":198244.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2172229.40,1,IZRL,"{""IZRL"":225335.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2164253.39,1,IZRL,"{""IZRL"":243997.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2160241.51,1,IZRL,"{""IZRL"":224791.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2152821.00,1,IZRL,"{""IZRL"":146850.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2150440.96,1,IZRL,"{""IZRL"":210004.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2144124.16,1,IZRL,"{""IZRL"":21536.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2141020.80,1,IZRL,"{""IZRL"":196785.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2108392.42,1,IZRL,"{""IZRL"":9471.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2099554.72,1,IZRL,"{""IZRL"":16112.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2094684.48,1,IZRL,"{""IZRL"":541570.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2091312.98,1,IZRL,"{""IZRL"":50535.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2085828.52,1,IZRL,"{""IZRL"":139148.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2080428.36,1,IZRL,"{""IZRL"":11233.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2070241.50,1,IZRL,"{""IZRL"":887867.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2051915.41,1,IZRL,"{""IZRL"":259103.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2050770.79,1,IZRL,"{""IZRL"":51337.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2049037.97,1,IZRL,"{""IZRL"":39397.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2048235.15,1,IZRL,"{""IZRL"":72865.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2045340.74,1,IZRL,"{""IZRL"":171916.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2043744.83,1,IZRL,"{""IZRL"":382908.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2040944.22,1,PRNT,"{""PRNT"":16946200.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2027235.46,1,IZRL,"{""IZRL"":14562.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2001219.88,1,IZRL,"{""IZRL"":146717.0}"
6642321,7731,NIKON CORP,equity,159759,1984353.88,1,PRNT,"{""PRNT"":159759.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1960003.80,1,PRNT,"{""PRNT"":22804.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,471117,1879756.83,3,ARKF|ARKK|ARKW,"{""ARKK"":286121.0,""ARKW"":113292.0,""ARKF"":71704.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1867854.24,1,IZRL,"{""IZRL"":159460.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,1846359.16,1,IZRL,"{""IZRL"":245140.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1819980.83,1,IZRL,"{""IZRL"":7492.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1809362.88,1,IZRL,"{""IZRL"":4628.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,1784578.40,1,IZRL,"{""IZRL"":243525.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1758828.35,1,IZRL,"{""IZRL"":596213.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1741467.16,1,IZRL,"{""IZRL"":12912.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1693261.41,1,IZRL,"{""IZRL"":144844.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1693024.27,1,IZRL,"{""IZRL"":77982.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1652207.92,1,IZRL,"{""IZRL"":159788.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1637064.94,1,IZRL,"{""IZRL"":184562.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1629565.50,1,IZRL,"{""IZRL"":132485.0}"
