symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,178547,39815981.00,1,ARKW,ARKW=178547
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,3091572,38737397.16,1,ARKG,ARKG=3091572
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22332,36516169.80,2,ARKF|ARKW,ARKF=13680;ARKW=8652
CCJ,NYSE,13321L108,CAMECO CORP,341489,36365163.61,1,ARKQ,ARKQ=341489
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,55390,34318536.20,2,ARKQ|ARKX,ARKQ=35659;ARKX=19731
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5446359,34203134.52,1,ARKQ,ARKQ=5446359
SNPS,NASDAQ,871607107,SYNOPSYS INC,74954,34142296.54,3,ARKQ|ARKX|PRNT,ARKQ=45973;ARKX=22384;PRNT=6597
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23982753,33575854.20,2,ARKG|ARKK,ARKG=10156071;ARKK=13826682
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1899650,33300864.50,1,ARKG,ARKG=1899650
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1243570,32817812.30,2,ARKF|ARKW,ARKF=588508;ARKW=655062
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,144473,32370620.38,1,ARKW,ARKW=144473
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,276988,30956178.88,2,ARKQ|ARKW,ARKQ=275888;ARKW=1100
SDGR,NASDAQ,80810D103,SCHRODINGER INC,1951463,30755056.88,1,ARKG,ARKG=1951463
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63853,29888312.24,2,ARKF|ARKW,ARKF=26264;ARKW=37589
SYM,NASDAQ,87151X101,SYMBOTIC INC,690304,28771870.72,1,ARKQ,ARKQ=690304
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1607030,28203376.50,1,ARKG,ARKG=1607030
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,62627,25475411.06,1,ARKQ,ARKQ=62627
P,NYSE,74624M102,EVERPURE INC-A,327759,24454098.99,1,ARKW,ARKW=327759
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,4018166,23626816.08,2,ARKQ|ARKX,ARKQ=2262685;ARKX=1755481
RBRK,NYSE,781154109,RUBRIK INC-A,329996,23172319.12,1,ARKW,ARKW=329996
OKLO,NYSE,02156V109,OKLO INC,374485,22907247.45,1,ARKQ,ARKQ=374485
WRD,NASDAQ,950915108,WERIDE INC-ADR,3495319,22195275.65,1,ARKQ,ARKQ=3495319
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,150298,21403938.18,2,ARKF|ARKW,ARKF=86727;ARKW=63571
KDK,NASDAQ,500081104,KODIAK AI INC,3466036,20900197.08,1,ARKQ,ARKQ=3466036
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,268742,19919157.04,1,ARKG,ARKG=268742
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2618867,19720068.51,1,ARKG,ARKG=2618867
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3105583,18944056.30,1,ARKW,ARKW=3105583
NFLX,NASDAQ,64110L106,NETFLIX INC,227790,17626390.20,1,ARKW,ARKW=227790
PONY,NASDAQ,732908108,PONY AI INC,2073518,17293140.12,1,ARKQ,ARKQ=2073518
HEI,NYSE,422806109,HEICO CORP,51158,17245361.80,1,ARKX,ARKX=51158
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,626189,16631579.84,1,ARKW,ARKW=626189
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,4085860,16588591.60,1,ARKG,ARKG=4085860
MASS,NASDAQ,65443P102,908 DEVICES INC,1820336,16109973.60,1,ARKG,ARKG=1820336
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,4592328,14833219.44,1,ARKG,ARKG=4592328
GRMN,NYSE,B3Z5T14,GARMIN LTD,62659,14674737.80,1,ARKX,ARKX=62659
SE,NYSE,81141R100,SEA LTD-ADR,160565,14656373.20,1,ARKF,ARKF=160565
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1086114,13804508.94,1,ARKF,ARKF=1086114
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,721901,13600614.84,1,ARKF,ARKF=721901
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,567405,12460213.80,1,ARKG,ARKG=567405
HON,NASDAQ,438516106,HONEYWELL INTERNATIONAL INC,47501,10878204.01,1,ARKX,ARKX=47501
BNTX,NASDAQ,09075V102,BIONTECH SE-ADR,118361,10757831.29,1,ARKG,ARKG=118361
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,261189,10209878.01,1,ARKF,ARKF=261189
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,102028,9859985.92,1,ARKF,ARKF=102028
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,15994,8172134.30,1,ARKX,ARKX=15994
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,494628,7167159.72,1,ARKG,ARKG=494628
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6459231,6452771.77,1,ARKG,ARKG=6459231
VELO,NASDAQ,92259N302,VELO3D INC,194753,5815324.58,1,PRNT,PRNT=194753
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,154650,4965811.50,1,ARKF,ARKF=154650
XMTR,NASDAQ,98423F109,XOMETRY INC-A,46048,4295357.44,1,PRNT,PRNT=46048
DDD,NYSE,88554D205,3D SYSTEMS CORP,1032786,3687046.02,1,PRNT,PRNT=1032786
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,42090,3460008.45,1,ARKF,ARKF=42090
PAYP,NASDAQ,70450C101,PAYPAY CORP,248320,3071718.40,1,ARKF,ARKF=248320
PRLB,NYSE,743713109,PROTO LABS INC,35418,2870983.08,1,PRNT,PRNT=35418
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,419784,2816750.64,1,PRNT,PRNT=419784
HPQ,NYSE,40434L105,HP INC,113869,2675921.50,1,PRNT,PRNT=113869
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,235538,2433107.54,1,PRNT,PRNT=235538
PTC,NASDAQ,69370C100,PTC INC,21049,2415372.75,1,PRNT,PRNT=21049
ADSK,NASDAQ,052769106,AUTODESK INC,12226,2369643.32,1,PRNT,PRNT=12226
SSYS,NASDAQ,M85548101,STRATASYS LTD,257471,2296641.32,1,PRNT,PRNT=257471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1247498,1684122.30,1,PRNT,PRNT=1247498
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3455,1413613.25,1,PRNT,PRNT=3455
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,411035,1376967.25,1,ARKF,ARKF=411035
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7530,1376107.50,1,PRNT,PRNT=7530
GE,NYSE,369604301,GENERAL ELECTRIC,3610,1291080.40,1,PRNT,PRNT=3610
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4193,1154039.39,1,PRNT,PRNT=4193
AME,NYSE,031100100,AMETEK INC,4186,993840.12,1,PRNT,PRNT=4186
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5264,958469.12,1,PRNT,PRNT=5264
MTRN,NYSE,576690101,MATERION CORP,455,125115.90,1,PRNT,PRNT=455
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,178,104391.66,1,PRNT,PRNT=178
ATI,NYSE,01741R102,ATI INC,487,98052.58,1,PRNT,PRNT=487
JBL,NYSE,466313103,JABIL INC,245,91110.60,1,PRNT,PRNT=245
AVNT,NYSE,05368V106,AVIENT CORP,2015,75884.90,1,PRNT,PRNT=2015
DCH,NYSE,024061103,DAUCH CORPORATION,12067,75841.75,2,PRNT|PRNT,PRNT=5681
MMM,NYSE,88579Y101,3M CO,470,75482.00,1,PRNT,PRNT=470
KMT,NYSE,489170100,KENNAMETAL INC,1979,71877.28,1,PRNT,PRNT=1979
