cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
773121108,RKLB UQ,ROCKET LAB,equity,2005247,134171076.77,3,ARKK|ARKQ|ARKX,"{""ARKK"":382949.0,""ARKQ"":1034861.0,""ARKX"":587437.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1466468,128176635.55,2,ARKG|ARKK,"{""ARKK"":940555.0,""ARKG"":525913.0}"
98386P102,XE,X-ENERGY INC,equity,6463150,123510796.50,3,ARKK|ARKQ|ARKX,"{""ARKK"":4389471.0,""ARKQ"":1483627.0,""ARKX"":590052.0}"
71535D106,PSNL,PERSONALIS INC,equity,7067572,121915617.00,1,ARKG,"{""ARKG"":7067572.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33663343,119841501.08,2,ARKG|ARKK,"{""ARKK"":19348436.0,""ARKG"":14314907.0}"
532457108,LLY,ELI LILLY & CO,equity,93778,115690167.48,2,ARKG|ARKK,"{""ARKK"":27156.0,""ARKG"":66622.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,417275,109396986.75,3,ARKQ|ARKX|PRNT,"{""ARKQ"":216314.0,""ARKX"":197139.0,""PRNT"":3822.0}"
00091E109,ABSI,ABSCI CORP,equity,10797813,103982939.19,1,ARKG,"{""ARKG"":10797813.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,374339,103909019.62,3,ARKF|ARKK|ARKW,"{""ARKK"":232118.0,""ARKW"":116077.0,""ARKF"":26144.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,98803777.03,1,ARKW,"{""ARKW"":3775474.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,638960,95671480.80,3,ARKK|ARKQ|ARKX,"{""ARKK"":356877.0,""ARKQ"":202133.0,""ARKX"":79950.0}"
244199105,DE,DEERE & CO,equity,149744,94437551.04,2,ARKQ|ARKX,"{""ARKQ"":86712.0,""ARKX"":63032.0}"
25809K105,DASH,DOORDASH INC - A,equity,372032,86869472.00,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":148622.0,""ARKW"":93477.0,""ARKF"":56481.0,""ARKX"":73452.0}"
92337F107,VCYT,VERACYTE INC,equity,1878615,82734204.60,2,ARKG|ARKK,"{""ARKK"":980095.0,""ARKG"":898520.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,548963,80928125.46,2,ARKQ|ARKX,"{""ARKQ"":328743.0,""ARKX"":220220.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,478445,78905149.40,1,ARKG,"{""ARKG"":478445.0}"
14167L103,CDNA,CAREDX INC,equity,1535666,78011832.80,1,ARKG,"{""ARKG"":1535666.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4685115,69714511.20,1,ARKG,"{""ARKG"":4685115.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1824868,67155142.40,2,ARKF|ARKW,"{""ARKW"":711629.0,""ARKF"":1113239.0}"
896239100,TRMB,TRIMBLE INC,equity,1097091,65200118.13,2,ARKQ|ARKX,"{""ARKQ"":668515.0,""ARKX"":428576.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3268341,62098479.00,2,ARKF|ARKK,"{""ARKK"":2131092.0,""ARKF"":1137249.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3344700,55522020.00,2,ARKQ|ARKX,"{""ARKQ"":2332102.0,""ARKX"":1012598.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,54878070.94,1,ARKF,"{""ARKF"":2096992.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,273510,50703283.80,2,ARKF|ARKW,"{""ARKW"":194378.0,""ARKF"":79132.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1862716,48896295.00,1,ARKG,"{""ARKG"":1862716.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24036,47999892.00,2,ARKF|ARKW,"{""ARKW"":11040.0,""ARKF"":12996.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1219862,47721001.44,3,ARKF|ARKK|ARKW,"{""ARKK"":15966.0,""ARKW"":824814.0,""ARKF"":379082.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1765414,47577907.30,1,ARKG,"{""ARKG"":1765414.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2291479,45806665.21,1,ARKG,"{""ARKG"":2291479.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,5007249,45265530.96,1,ARKG,"{""ARKG"":5007249.0}"
157085101,CERS,CERUS CORP,equity,16525581,44949580.32,2,ARKG|ARKK,"{""ARKK"":8680329.0,""ARKG"":7845252.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2876963,44420308.72,1,ARKG,"{""ARKG"":2876963.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5449053,39342162.66,2,ARKQ|ARKX,"{""ARKQ"":3246570.0,""ARKX"":2202483.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,612968,38966375.76,1,ARKG,"{""ARKG"":612968.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,170894,38107653.06,1,ARKW,"{""ARKW"":170894.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67636,37373624.52,2,ARKF|ARKW,"{""ARKW"":41160.0,""ARKF"":26476.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,106037,36790597.52,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":72429.0,""ARKQ"":15341.0,""ARKW"":12197.0,""ARKX"":6070.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,783373,36618770.89,1,ARKQ,"{""ARKQ"":783373.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23393801,35558577.52,2,ARKG|ARKK,"{""ARKK"":12236658.0,""ARKG"":11157143.0}"
13321L108,CCJ,CAMECO CORP,equity,318121,34026222.16,1,ARKQ,"{""ARKQ"":318121.0}"
74624M102,P,EVERPURE INC-A,equity,327759,33696902.79,1,ARKW,"{""ARKW"":327759.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,1004618,33172486.36,1,ARKG,"{""ARKG"":1004618.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43307,31278480.75,2,ARKQ|ARKX,"{""ARKQ"":29371.0,""ARKX"":13936.0}"
781154109,RBRK,RUBRIK INC-A,equity,329996,30574129.40,1,ARKW,"{""ARKW"":329996.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5073552,29274395.04,1,ARKQ,"{""ARKQ"":5073552.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7885885,29256633.35,1,ARKG,"{""ARKG"":7885885.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1131505,29181513.95,2,ARKF|ARKW,"{""ARKW"":622471.0,""ARKF"":509034.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,145871,27788425.50,2,ARKF|ARKW,"{""ARKW"":63571.0,""ARKF"":82300.0}"
871607107,SNPS,SYNOPSYS INC,equity,67901,27757249.79,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42845.0,""ARKX"":18026.0,""PRNT"":7030.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,27350508,27350507.27,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":8464777.0,""ARKQ"":1483263.0,""ARKW"":1334895.0,""ARKG"":12728840.0,""ARKF"":1387472.0,""ARKX"":1630916.0,""PRNT"":320345.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1299211,26477920.18,1,ARKG,"{""ARKG"":1299211.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,626189,26087033.74,1,ARKW,"{""ARKW"":626189.0}"
149123101,CAT,CATERPILLAR INC,equity,32131,26067558.99,1,ARKQ,"{""ARKQ"":32131.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,643062,25986135.42,1,ARKQ,"{""ARKQ"":643062.0}"
6496584,6301,KOMATSU LTD,equity,526325,24606371.75,1,ARKX,"{""ARKX"":526325.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,65916,24510205.44,1,ARKQ,"{""ARKQ"":65916.0}"
65443P102,MASS,908 DEVICES INC,equity,1999772,21997492.00,1,ARKG,"{""ARKG"":1999772.0}"
64110L106,NFLX,NETFLIX INC,equity,265218,21808876.14,1,ARKW,"{""ARKW"":265218.0}"
950915108,WRD,WERIDE INC-ADR,equity,3577272,21749813.76,1,ARKQ,"{""ARKQ"":3577272.0}"
316841105,FIG,FIGMA INC-CL A,equity,794532,21666887.64,1,ARKW,"{""ARKW"":794532.0}"
732908108,PONY,PONY AI INC,equity,2796770,21087645.80,1,ARKQ,"{""ARKQ"":2796770.0}"
02156V109,OKLO,OKLO INC,equity,444227,19665929.29,1,ARKQ,"{""ARKQ"":444227.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,970146,19626053.58,1,ARKK,"{""ARKK"":970146.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1613123,19196163.70,1,ARKQ,"{""ARKQ"":1613123.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2408464,19147288.80,1,ARKW,"{""ARKW"":2408464.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,18769675.68,1,ARKF,"{""ARKF"":152376.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,18008951.22,1,ARKF,"{""ARKF"":14294.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54554,17294709.08,1,ARKW,"{""ARKW"":54554.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,184984,17283055.12,1,ARKQ,"{""ARKQ"":184984.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,16383387.64,1,ARKF,"{""ARKF"":1082126.0}"
4162791,HO,THALES SA,equity,54319,15856413.91,1,ARKX,"{""ARKX"":54319.0}"
500081104,KDK,KODIAK AI INC,equity,3844261,15338601.39,1,ARKQ,"{""ARKQ"":3844261.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399,13492536.37,1,ARKF,"{""ARKF"":107399.0}"
422806109,HEI,HEICO CORP,equity,36787,12914076.35,1,ARKX,"{""ARKX"":36787.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,392574,12250271.67,1,ARKG,"{""ARKG"":392574.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1292601,12215079.45,2,ARKF|ARKW,"{""ARKW"":795185.0,""ARKF"":497416.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,18907,11852798.30,2,ARKQ|ARKX,"{""ARKQ"":5494.0,""ARKX"":13413.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11554153.20,1,ARKX,"{""ARKX"":40056.0}"
35661P100,FRNM,FREENOME INC,equity,757197,10593186.03,1,ARKG,"{""ARKG"":757197.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,9775535.07,1,ARKF,"{""ARKF"":685041.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,9444241.40,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,8313302.33,1,ARKX,"{""ARKX"":5761758.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1179868,7940511.64,1,ARKF,"{""ARKF"":1179868.0}"
4012250,AIR,AIRBUS SE,equity,31664,7562727.63,1,ARKX,"{""ARKX"":31664.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,154246,7264986.60,1,ARKX,"{""ARKX"":154246.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,7142934.20,1,ARKX,"{""ARKX"":12835.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,861059,6871250.82,2,ARKF|ARKW,"{""ARKW"":473568.0,""ARKF"":387491.0}"
74765K105,QSI,QUANTUM-SI INC,equity,7095883,6012341.67,1,ARKG,"{""ARKG"":7095883.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5296748.85,1,ARKF,"{""ARKF"":146765.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,4343801.25,1,ARKF,"{""ARKF"":39943.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4257312.29,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3810411.99,1,ARKF,"{""ARKF"":235647.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3702887.02,1,PRNT,"{""PRNT"":140010.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3534967.29,1,IZRL,"{""IZRL"":41078.0}"
69370C100,PTC,PTC INC,equity,23019,3479091.66,1,PRNT,"{""PRNT"":23019.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3361692.22,1,PRNT,"{""PRNT"":13382.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3218858.18,1,PRNT,"{""PRNT"":1527673.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3211195.50,1,PRNT,"{""PRNT"":9631.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3058065.20,1,ARKX,"{""ARKX"":19070.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2758948.92,1,IZRL,"{""IZRL"":123942.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2749466.63,1,IZRL,"{""IZRL"":307891.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2710341.90,1,IZRL,"{""IZRL"":184377.0}"
92259N302,VELO,VELO3D INC,equity,209897,2699275.42,1,PRNT,"{""PRNT"":209897.0}"
40434L105,HPQ,HP INC,equity,90898,2683308.96,1,PRNT,"{""PRNT"":90898.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2647777.02,1,PRNT,"{""PRNT"":822291.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2615679.30,1,IZRL,"{""IZRL"":68653.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2542102.41,1,IZRL,"{""IZRL"":27267.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2515030.00,1,IZRL,"{""IZRL"":54250.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2505949.38,1,IZRL,"{""IZRL"":421877.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2491056.95,1,IZRL,"{""IZRL"":76131.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2395192.41,1,IZRL,"{""IZRL"":55329.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2379091.84,1,PRNT,"{""PRNT"":34439.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2377826.36,1,IZRL,"{""IZRL"":887867.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2359691.52,1,IZRL,"{""IZRL"":911628.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2336944.25,1,IZRL,"{""IZRL"":198244.0}"
6267230,HLAN,HILAN LTD,equity,29748,2329512.14,1,IZRL,"{""IZRL"":29748.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2314146.96,1,IZRL,"{""IZRL"":28318.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2278765.19,1,PRNT,"{""PRNT"":207727.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2264503.67,1,IZRL,"{""IZRL"":1251107.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2253285.36,1,IZRL,"{""IZRL"":25182.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2250677.66,1,PRNT,"{""PRNT"":1461479.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2249931.27,1,IZRL,"{""IZRL"":18834.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2223162.40,1,PRNT,"{""PRNT"":28649.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2222867.67,1,IZRL,"{""IZRL"":100590.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2213535.81,1,PRNT,"{""PRNT"":342123.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2208283.00,1,IZRL,"{""IZRL"":225335.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2205199.71,1,IZRL,"{""IZRL"":224791.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2177021.04,1,IZRL,"{""IZRL"":14844.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2162860.48,1,IZRL,"{""IZRL"":21536.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2161401.05,1,IZRL,"{""IZRL"":74097.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2150487.92,1,IZRL,"{""IZRL"":541570.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2135740.68,1,IZRL,"{""IZRL"":210004.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2120722.79,1,IZRL,"{""IZRL"":171916.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2119045.50,1,IZRL,"{""IZRL"":146850.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2118431.82,1,IZRL,"{""IZRL"":2912.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2117893.96,1,IZRL,"{""IZRL"":243997.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2112187.78,1,IZRL,"{""IZRL"":382908.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2093884.20,1,IZRL,"{""IZRL"":9471.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2091394.44,1,IZRL,"{""IZRL"":139148.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2086826.24,1,IZRL,"{""IZRL"":16112.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2085896.49,1,PRNT,"{""PRNT"":18259.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2047184.82,1,IZRL,"{""IZRL"":244586.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2040450.90,1,IZRL,"{""IZRL"":14562.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2029290.25,1,IZRL,"{""IZRL"":72865.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2028734.00,1,IZRL,"{""IZRL"":50535.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2020278.16,1,IZRL,"{""IZRL"":39397.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2006068.06,1,IZRL,"{""IZRL"":11233.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,2001735.12,1,PRNT,"{""PRNT"":22804.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,1991464.20,1,IZRL,"{""IZRL"":196785.0}"
6642321,7731,NIKON CORP,equity,159759,1978164.57,1,PRNT,"{""PRNT"":159759.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1965446.88,1,IZRL,"{""IZRL"":259103.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,1956081.16,1,IZRL,"{""IZRL"":9196.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,1942981.63,1,PRNT,"{""PRNT"":16946200.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1929858.67,1,IZRL,"{""IZRL"":51337.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,1902919.49,1,IZRL,"{""IZRL"":146717.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1884137.20,1,IZRL,"{""IZRL"":7492.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1881287.00,1,IZRL,"{""IZRL"":132485.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1806895.49,1,IZRL,"{""IZRL"":159460.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1768103.96,1,IZRL,"{""IZRL"":184562.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,1762949.74,1,IZRL,"{""IZRL"":33575.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,406178,1714071.16,3,ARKF|ARKK|ARKW,"{""ARKK"":246681.0,""ARKW"":97676.0,""ARKF"":61821.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1704307.28,1,IZRL,"{""IZRL"":4628.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1703073.87,1,IZRL,"{""IZRL"":144844.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,1697294.12,1,IZRL,"{""IZRL"":245140.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1693244.92,1,IZRL,"{""IZRL"":596213.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1666944.82,1,IZRL,"{""IZRL"":77982.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1629837.60,1,IZRL,"{""IZRL"":159788.0}"
