symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5206101,257701999.50,3,ARKF|ARKK|ARKW,ARKF=426162;ARKK=3735884;ARKW=1044055
NVDA,NASDAQ,67066G104,NVIDIA CORP,1205031,237403157.31,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=90240;ARKK=534408;ARKQ=305706;ARKW=140993;ARKX=133684
XYZ,NYSE,852234103,BLOCK INC,2764228,229707346.80,3,ARKF|ARKK|ARKW,ARKF=580478;ARKK=1464513;ARKW=719237
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4626730,225044147.20,3,ARKK|ARKQ|ARKX,ARKK=1285234;ARKQ=2304788;ARKX=1036708
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8342124,219314439.96,2,ARKG|ARKK,ARKG=2301944;ARKK=6040180
TER,NASDAQ,880770102,TERADYNE INC,570748,183010346.20,3,ARKK|ARKQ|ARKX,ARKK=145026;ARKQ=340535;ARKX=85187
DE,NYSE,244199105,DEERE & CO,269874,172676180.16,3,ARKK|ARKQ|ARKX,ARKK=90475;ARKQ=105880;ARKX=73519
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,414426,162583464.06,4,ARKK|ARKQ|ARKW|ARKX,ARKK=132889;ARKQ=161394;ARKW=87892;ARKX=32251
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2256454,151859354.20,2,ARKK|ARKW,ARKK=1624046;ARKW=632408
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,255440,151580650.40,3,ARKF|ARKK|ARKW,ARKF=41983;ARKK=138936;ARKW=74521
ILMN,NASDAQ,452327109,ILLUMINA INC,754035,145513674.30,2,ARKG|ARKK,ARKG=359356;ARKK=394679
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12884449,140311649.61,2,ARKG|ARKK,ARKG=2730004;ARKK=10154445
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28638625,138038172.50,3,ARKK|ARKQ|ARKX,ARKK=13964462;ARKQ=9356166;ARKX=5317997
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7759939,136342128.23,3,ARKF|ARKK|ARKW,ARKF=744866;ARKK=5488336;ARKW=1526737
AVGO,NASDAQ,11135F101,BROADCOM INC,354644,135087446.04,3,ARKK|ARKQ|ARKW,ARKK=176534;ARKQ=83470;ARKW=94640
BLSH,NYSE,G16910120,BULLISH,5928650,134521068.50,3,ARKF|ARKK|ARKW,ARKF=756411;ARKK=4175607;ARKW=996632
NTRA,NASDAQ,632307104,NATERA INC,499790,126057033.80,2,ARKG|ARKK,ARKG=239848;ARKK=259942
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,407054,124232880.80,3,ARKQ|ARKX|PRNT,ARKQ=205749;ARKX=197483;PRNT=3822
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,642726,123866154.72,2,ARKK|ARKW,ARKK=497519;ARKW=145207
LLY,NYSE,532457108,ELI LILLY & CO,91660,111885695.60,2,ARKG|ARKK,ARKG=63424;ARKK=28236
VCYT,NASDAQ,92337F107,VERACYTE INC,1874515,104316759.75,2,ARKG|ARKK,ARKG=855060;ARKK=1019455
XE,NASDAQ,98386P102,X-ENERGY INC,6546972,103376687.88,3,ARKK|ARKQ|ARKX,ARKK=4459540;ARKQ=1477324;ARKX=610108
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33747983,102931348.15,2,ARKG|ARKK,ARKG=13622007;ARKK=20125976
RKLB,NASDAQ,773121108,ROCKET LAB,1552955,99218294.95,2,ARKQ|ARKX,ARKQ=975442;ARKX=577513
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,584665,91412372.75,2,ARKQ|ARKX,ARKQ=344493;ARKX=240172
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,535674,90887807.58,3,ARKK|ARKQ|ARKX,ARKK=278429;ARKQ=182512;ARKX=74733
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1317419,81521887.72,2,ARKG|ARKK,ARKG=446412;ARKK=871007
PSNL,NASDAQ,71535D106,PERSONALIS INC,6725468,79898559.84,1,ARKG,ARKG=6725468
ABSI,NASDAQ,00091E109,ABSCI CORP,10275145,73261783.85,1,ARKG,ARKG=10275145
DASH,NASDAQ,25809K105,DOORDASH INC - A,369929,72328518.08,4,ARKF|ARKQ|ARKW|ARKX,ARKF=57281;ARKQ=146058;ARKW=94674;ARKX=71916
TRMB,NASDAQ,896239100,TRIMBLE INC,1167988,68187139.44,2,ARKQ|ARKX,ARKQ=700540;ARKX=467448
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,455321,65393202.02,1,ARKG,ARKG=455321
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,334879,60881002.20,2,ARKF|ARKW,ARKF=86491;ARKW=248388
TOST,NYSE,888787108,TOAST INC-CLASS A,1849756,59821109.04,2,ARKF|ARKW,ARKF=1129004;ARKW=720752
SNOW,NYSE,833445109,SNOWFLAKE INC,211245,57112198.20,2,ARKK|ARKW,ARKK=140028;ARKW=71217
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3370066,56414904.84,2,ARKF|ARKK,ARKF=1153354;ARKK=2216712
CDNA,NASDAQ,14167L103,CAREDX INC,1529682,54686131.50,1,ARKG,ARKG=1529682
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4458344,48373032.40,1,ARKG,ARKG=4458344
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,180836,45368135.68,1,ARKW,ARKW=180836
CERS,NASDAQ,157085101,CERUS CORP,15445746,45101578.32,2,ARKG|ARKK,ARKG=7214176;ARKK=8231570
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,54257,44414237.63,2,ARKQ|ARKX,ARKQ=36891;ARKX=17366
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3548298,43892446.26,2,ARKQ|ARKX,ARKQ=2443852;ARKX=1104446
JOBY,NYSE,G65163100,JOBY AVIATION INC,5804411,42198067.97,2,ARKQ|ARKX,ARKQ=3402150;ARKX=2402261
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,21936,40856238.72,2,ARKF|ARKW,ARKF=13176;ARKW=8760
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1679970,40571275.50,1,ARKG,ARKG=1679970
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1772557,39917983.64,1,ARKG,ARKG=1772557
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,113614,37914127.94,4,ARKK|ARKQ|ARKW|ARKX,ARKK=78603;ARKQ=16072;ARKW=12353;ARKX=6586
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,139082,36731556.20,1,ARKW,ARKW=139082
CAT,NYSE,149123101,CATERPILLAR INC,42690,35895886.50,1,ARKQ,ARKQ=42690
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4764898,34164318.66,1,ARKG,ARKG=4764898
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5316687,33016626.27,1,ARKQ,ARKQ=5316687
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23345509,32450257.51,2,ARKG|ARKK,ARKG=10617091;ARKK=12728418
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63353,32408860.68,2,ARKF|ARKW,ARKF=25284;ARKW=38069
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2040048,31192333.92,1,ARKG,ARKG=2040048
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1196811,29465486.82,2,ARKF|ARKW,ARKF=566360;ARKW=630451
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,530975,29362917.50,1,ARKG,ARKG=530975
CCJ,NYSE,13321L108,CAMECO CORP,333361,28989072.56,1,ARKQ,ARKQ=333361
SYM,NASDAQ,87151X101,SYMBOTIC INC,673872,28531740.48,1,ARKQ,ARKQ=673872
SNPS,NASDAQ,871607107,SYNOPSYS INC,71561,27466543.02,3,ARKQ|ARKX|PRNT,ARKQ=44885;ARKX=19646;PRNT=7030
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,69066,24988078.80,1,ARKQ,ARKQ=69066
P,NYSE,74624M102,EVERPURE INC-A,331959,24229687.41,1,ARKW,ARKW=331959
RBRK,NYSE,781154109,RUBRIK INC-A,334226,23880447.70,1,ARKW,ARKW=334226
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,955992,23622562.32,1,ARKG,ARKG=955992
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7504175,23187900.75,1,ARKG,ARKG=7504175
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,147849,22637160.39,2,ARKF|ARKW,ARKF=83465;ARKW=64384
PONY,NASDAQ,732908108,PONY AI INC,2875299,21794766.42,1,ARKQ,ARKQ=2875299
WRD,NASDAQ,950915108,WERIDE INC-ADR,3748692,21779900.52,1,ARKQ,ARKQ=3748692
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,634217,20906963.41,1,ARKW,ARKW=634217
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2853141,20827929.30,1,ARKW,ARKW=2853141
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,31922,20738765.74,2,ARKQ|ARKX,ARKQ=14633;ARKX=17289
FIG,NYSE,316841105,FIGMA INC-CL A,844380,20585984.40,2,ARKK|ARKW,ARKK=39663;ARKW=804717
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,193834,20337063.28,1,ARKQ,ARKQ=193834
NFLX,NASDAQ,64110L106,NETFLIX INC,268617,19445184.63,1,ARKW,ARKW=268617
OKLO,NYSE,02156V109,OKLO INC,465512,18424964.96,1,ARKQ,ARKQ=465512
SE,NYSE,81141R100,SEA LTD-ADR,154531,16598174.71,1,ARKF,ARKF=154531
HEI,NYSE,422806109,HEICO CORP,44794,16279931.36,1,ARKX,ARKX=44794
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1236358,16245744.12,1,ARKG,ARKG=1236358
KDK,NASDAQ,500081104,KODIAK AI INC,3944861,16213378.71,1,ARKQ,ARKQ=3944861
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2737727,15741930.25,1,ARKG,ARKG=2737727
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1045248,15344240.64,1,ARKF,ARKF=1045248
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,335838,15260478.72,2,ARKQ|ARKX,ARKQ=5393;ARKX=330445
GRMN,NYSE,B3Z5T14,GARMIN LTD,54815,13903824.75,1,ARKX,ARKX=54815
MASS,NASDAQ,65443P102,908 DEVICES INC,1902971,13377886.13,1,ARKG,ARKG=1902971
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,694741,12998604.11,1,ARKF,ARKF=694741
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,1642288,11791627.84,1,ARKG,ARKG=1642288
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,98192,9999873.28,1,ARKF,ARKF=98192
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,251361,9546690.78,1,ARKF,ARKF=251361
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13996,8136014.76,1,ARKX,ARKX=13996
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,351661,6350997.66,1,ARKG,ARKG=351661
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6752426,5135895.22,1,ARKG,ARKG=6752426
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,148840,5012187.00,1,ARKF,ARKF=148840
SECZ,NYSE,81517B101,SECURITIZE CORP,658772,4664105.76,1,ARKF,ARKF=658772
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,20790,4488561.00,1,ARKX,ARKX=20790
PAYP,NASDAQ,70450C101,PAYPAY CORP,238982,3621772.21,1,ARKF,ARKF=238982
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,40508,3511233.44,1,ARKF,ARKF=40508
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3176619.16,1,PRNT,PRNT=13382
PTC,NASDAQ,69370C100,PTC INC,23019,2935152.69,1,PRNT,PRNT=23019
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2802237.23,1,PRNT,PRNT=207727
HPQ,NYSE,40434L105,HP INC,90898,2571504.42,1,PRNT,PRNT=90898
ROKU,NASDAQ,77543R102,ROKU INC,16003,2302991.73,1,ARKF,ARKF=16003
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2203272.12,1,PRNT,PRNT=342123
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2186265.90,1,PRNT,PRNT=275002
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2177603.71,1,PRNT,PRNT=1461479
PRLB,NYSE,743713109,PROTO LABS INC,28649,2145237.12,1,PRNT,PRNT=28649
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,416860,2121817.40,2,ARKQ|ARKX,ARKQ=252115;ARKX=164745
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2072173.32,1,PRNT,PRNT=822291
VELO,NASDAQ,92259N302,VELO3D INC,209897,1981427.68,1,PRNT,PRNT=209897
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,1892503.96,1,PRNT,PRNT=22804
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1140040.00,1,PRNT,PRNT=2750
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1139821.25,1,PRNT,PRNT=4265
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1126038.23,1,PRNT,PRNT=3097
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1118417.52,1,PRNT,PRNT=6897
AME,NYSE,031100100,AMETEK INC,4110,992277.30,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,960005.20,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,395579,806981.16,1,ARKF,ARKF=395579
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4367,503034.73,1,ARKF,ARKF=4367
MMM,NYSE,88579Y101,3M CO,509,92882.32,1,PRNT,PRNT=509
ATI,NYSE,01741R102,ATI INC,444,83023.56,1,PRNT,PRNT=444
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,82943.64,1,PRNT,PRNT=148
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,319,78808.95,1,ARKX,ARKX=319
KMT,NYSE,489170100,KENNAMETAL INC,2150,76561.50,1,PRNT,PRNT=2150
JBL,NYSE,466313103,JABIL INC,249,75434.55,1,PRNT,PRNT=249
AVNT,NYSE,05368V106,AVIENT CORP,2007,74539.98,1,PRNT,PRNT=2007
MTRN,NYSE,576690101,MATERION CORP,340,71298.00,1,PRNT,PRNT=340
