symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,18.2350,14.8800,32.7300,18.80,-44.29,22.55,17.8400,2.21,58256288.08,ARKF|ARKK,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,213.5600,85.6800,233.8800,86.29,-8.69,149.25,203.4200,4.98,52564134.84,ARKF|ARKW,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,14.5650,7.7800,46.7500,17.41,-68.84,87.21,14.8600,-1.99,49702242.00,ARKQ|ARKX,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,15.8500,5.5000,24.1700,55.44,-34.42,188.18,16.7400,-5.32,48728851.02,ARKG,ok
SDGR,SCHRODINGER INC,NASDAQ,20.4900,10.9450,23.0200,79.05,-10.99,87.21,20.8800,-1.87,48410885.52,ARKG,ok
MELI,MERCADOLIBRE INC,NASDAQ,2025.8200,1495.0000,2548.5000,50.39,-20.51,35.51,2006.5800,0.96,48135847.62,ARKF|ARKW,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,41.9100,33.8800,142.0000,7.43,-70.49,23.70,41.2100,1.70,47041173.79,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.3650,12.0000,26.8700,83.15,-9.32,103.04,24.6600,-1.20,46476849.96,ARKG,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,25.3600,8.1950,28.2300,85.68,-10.17,209.46,25.8200,-1.78,46121078.28,ARKG,ok
CERS,CERUS CORP,NASDAQ,2.5550,1.1700,3.4700,60.22,-26.37,118.38,2.6000,-1.73,43177089.80,ARKG|ARKK,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,7.3050,1.4700,10.0500,68.01,-27.31,396.94,7.6000,-3.88,38504328.40,ARKG,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,58.9500,50.0100,86.7400,24.34,-32.04,17.88,61.3300,-3.88,38036743.34,ARKG,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,565.1100,405.0000,745.0000,47.09,-24.15,39.53,559.3600,1.03,37734984.96,ARKF|ARKW,ok
JOBY,JOBY AVIATION INC,NYSE,6.8700,6.6100,19.9800,1.94,-65.62,3.93,6.8200,0.73,37162541.46,ARKQ|ARKX,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,342.4900,226.1100,408.6100,63.77,-16.18,51.47,337.1200,1.59,35697299.68,ARKK|ARKQ|ARKW|ARKX,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,214.2700,98.0100,292.7200,59.71,-26.80,118.62,209.2300,2.41,35603413.72,ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.3100,1.0700,2.7300,14.46,-52.01,22.43,1.3200,-0.76,31032050.28,ARKG|ARKK,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,30.0800,18.8500,38.5400,57.03,-21.95,59.58,30.4900,-1.34,30992414.22,ARKG,ok
GTLB,GITLAB INC-CL A,NASDAQ,49.7800,18.7300,55.5500,84.33,-10.39,165.78,49.5900,0.38,30920009.67,ARKW,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,704.7300,453.0000,1016.0600,44.71,-30.64,55.57,709.2000,-0.63,30713324.40,ARKQ|ARKX,ok
CCJ,CAMECO CORP,NYSE,100.5750,74.6300,135.2400,42.81,-25.63,34.76,96.3800,4.35,30660501.98,ARKQ,ok
P,EVERPURE INC-A,NYSE,96.7650,56.7800,119.1000,64.16,-18.75,70.42,92.4300,4.69,30165362.37,ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.1000,3.6000,8.5650,50.35,-28.78,69.44,5.8500,4.27,29680279.20,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.6700,2.6700,6.9400,23.42,-47.12,37.45,3.6700,0.00,29282874.95,ARKG,ok
RBRK,RUBRIK INC-A,NYSE,92.2850,42.2500,107.9100,76.20,-14.48,118.43,87.1800,5.86,28646127.48,ARKW,ok
SNPS,SYNOPSYS INC,NASDAQ,418.1800,366.0000,615.7900,20.89,-32.09,14.26,415.9700,0.53,28244778.97,ARKQ|ARKX|PRNT,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.2900,20.4600,48.7800,13.52,-50.21,18.72,24.2100,0.33,27329337.45,ARKF|ARKW,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,186.8350,110.8100,193.4530,91.99,-3.42,68.61,183.2600,1.95,26682656.00,ARKF|ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,16.4800,11.0000,22.6700,46.96,-27.30,49.82,16.2800,1.23,26422309.76,ARKG,ok
SYM,SYMBOTIC INC,NASDAQ,40.8150,37.6800,87.8800,6.25,-53.56,8.32,39.8700,2.37,25638881.94,ARKQ,ok
CAT,CATERPILLAR INC,NYSE,800.3450,414.2900,1073.4600,58.57,-25.44,93.18,792.2800,1.02,25456748.68,ARKQ,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,368.7500,328.5700,603.8800,14.59,-38.94,12.23,371.8800,-0.84,24512842.08,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,82.4060,65.0800,126.7100,28.11,-34.96,26.62,82.7300,-0.39,21847752.05,ARKW,ok
MASS,908 DEVICES INC,NASDAQ,10.0900,5.0250,11.2490,81.38,-10.30,100.80,10.3300,-2.32,20901536.06,ARKG,ok
WRD,WERIDE INC-ADR,NASDAQ,5.9250,5.1800,12.5500,10.11,-52.79,14.38,5.7700,2.69,20640859.44,ARKQ,ok
FIG,FIGMA INC-CL A,NYSE,26.1900,16.6000,71.4800,17.47,-63.36,57.77,25.7300,1.79,20355955.01,ARKW,ok
PONY,PONY AI INC,NASDAQ,7.2150,6.3650,24.9200,4.58,-71.05,13.35,7.0300,2.63,19661293.10,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,7.6050,3.8250,13.7300,38.16,-44.61,98.82,7.4200,2.49,17794436.24,ARKW,ok
OKLO,OKLO INC,NYSE,40.2300,36.6100,193.8400,2.30,-79.25,9.89,39.5200,1.80,17555851.04,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,95.1400,89.6000,165.3000,7.32,-42.44,6.18,94.3400,0.85,17451390.56,ARKQ,ok
SE,SEA LTD-ADR,NYSE,113.0000,77.0500,199.3000,29.41,-43.30,46.66,112.8100,0.17,17189536.56,ARKF,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,15.4700,11.2000,18.9800,54.88,-18.49,38.13,15.4000,0.45,16664740.40,ARKF,ok
SNOW,SNOWFLAKE INC,NYSE,367.1600,118.3000,384.5500,93.47,-4.52,210.36,305.8400,20.05,16613534.64,ARKW,ok
KDK,KODIAK AI INC,NASDAQ,3.6300,3.4850,11.3500,1.84,-68.02,4.16,3.5700,1.68,13724011.77,ARKQ,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,30.3730,17.3100,39.6000,58.60,-23.30,75.47,30.9000,-1.71,12769981.20,ARKG,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,120.6700,80.5000,202.5300,32.92,-40.42,49.90,118.0800,2.19,12681673.92,ARKF,ok
FRNM,FREENOME INC,NASDAQ,16.1700,9.9500,16.3100,97.80,-0.86,62.51,15.9500,1.38,12219725.65,ARKG,ok
HEI,HEICO CORP,NYSE,321.3700,256.1100,376.8600,54.05,-14.72,25.48,322.9000,-0.47,11878522.30,ARKX,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,605.4100,483.0200,697.6700,57.02,-13.22,25.34,606.3600,-0.16,11464448.52,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,278.0900,186.6700,314.2800,71.64,-11.52,48.97,276.0400,0.74,11057058.24,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,14.4850,12.0600,47.4800,6.85,-69.49,20.11,14.5500,-0.45,9967346.55,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,32.8100,24.7400,47.2500,35.85,-30.56,32.62,31.8500,3.01,7894054.35,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,6.9300,5.1400,13.7000,20.91,-49.42,34.82,6.5100,6.45,7680940.68,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.3150,15.6500,57.1800,76.25,-17.25,202.33,46.9700,0.73,7244934.62,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,531.1700,437.2500,692.0000,36.87,-23.24,21.48,531.5500,-0.07,6822444.25,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7660,0.6900,3.1000,3.15,-75.29,11.01,0.7610,0.66,5463715.93,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.9000,29.2300,93.8800,8.77,-62.82,19.40,34.5800,0.93,5075133.70,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,106.7800,68.5900,109.9400,92.36,-2.87,55.68,106.8100,-0.03,4266311.83,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,16.6500,12.0700,24.8900,35.73,-33.11,37.95,15.7300,5.85,3706727.31,ARKF,ok
PTC,PTC INC,NASDAQ,151.6350,108.5000,215.4900,40.32,-29.63,39.76,149.1300,1.68,3432823.47,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,243.8200,185.5000,329.0900,40.62,-25.91,31.44,241.7300,0.86,3234830.86,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,153.8700,150.0300,297.5000,2.60,-48.28,2.56,152.5500,0.87,2909128.50,ARKX,ok
HPQ,HP INC,NYSE,32.3900,17.5600,32.5500,98.93,-0.49,84.45,31.9900,1.25,2907827.02,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.3400,1.7000,4.1200,67.77,-18.93,96.47,3.3800,-1.18,2779343.58,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.7480,2.8700,31.7500,30.74,-63.00,309.34,11.6200,1.10,2439003.14,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.1200,4.7800,7.5000,86.03,-5.07,48.95,7.0700,0.71,2418809.61,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.2950,9.4100,14.8600,34.59,-23.99,20.03,11.2900,0.04,2345237.83,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.6250,1.1900,2.3200,38.50,-29.96,36.55,1.5800,2.85,2309136.82,PRNT,ok
PRLB,PROTO LABS INC,NYSE,78.9100,45.1000,93.0000,70.58,-15.15,74.97,78.5900,0.41,2251524.91,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,93.2650,35.8600,106.0800,81.75,-12.08,160.08,92.2300,1.12,2103212.92,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.6600,7.3400,12.8100,5.85,-40.20,4.36,7.5700,1.19,2081765.14,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,274.1000,216.2200,310.0000,61.72,-11.58,26.77,272.5900,0.55,1162596.35,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,163.1950,73.0800,199.8900,71.06,-18.36,123.31,162.5900,0.37,1121383.23,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,332.0950,268.9100,388.8400,52.68,-14.59,23.50,329.5000,0.79,1020461.50,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,366.6800,190.9000,448.8500,68.14,-18.31,92.08,365.1600,0.42,1004190.00,PRNT,ok
AME,AMETEK INC,NYSE,233.5000,179.2400,261.1600,66.24,-10.59,30.27,233.1900,0.13,958410.90,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,158.7500,122.0000,200.4400,46.85,-20.80,30.12,159.1500,-0.25,870073.05,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.1250,1.7500,6.8900,7.30,-69.16,21.43,2.0800,2.16,811322.72,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,111.2200,91.9900,192.6700,19.10,-42.27,20.90,111.8100,-0.53,481565.67,ARKF,ok
ATI,ATI INC,NYSE,202.0000,74.4500,243.5700,75.42,-17.07,171.32,201.6900,0.15,89550.36,PRNT,ok
AVNT,AVIENT CORP,NYSE,42.8950,27.4800,46.6400,80.45,-8.03,56.10,43.5900,-1.59,87485.13,PRNT,ok
MMM,3M CO,NYSE,167.0650,139.3400,184.9000,60.85,-9.65,19.90,168.7500,-1.00,85893.75,PRNT,ok
MTRN,MATERION CORP,NYSE,240.6300,108.2800,304.5800,67.42,-21.00,122.23,237.9700,1.12,80909.80,PRNT,ok
JBL,JABIL INC,NYSE,302.6300,189.6000,428.9300,47.23,-29.45,59.61,299.3900,1.08,74548.11,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,471.3400,228.0000,625.9900,61.14,-24.70,106.73,460.9700,2.25,68223.56,PRNT,ok
KMT,KENNAMETAL INC,NYSE,29.3700,20.3500,43.8100,38.45,-32.96,44.32,29.4500,-0.27,63317.50,PRNT,ok
