symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,331700,220779520.00,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=190981;ARKW=96636
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4577630,217803635.40,3,ARKK|ARKQ|ARKX,ARKK=1362759;ARKQ=2241950;ARKX=972921
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2620122,217417723.56,2,ARKK|ARKW,ARKK=1869982;ARKW=750140
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8781234,211803364.08,2,ARKG|ARKK,ARKG=2434844;ARKK=6346390
BLSH,NYSE,G16910120,BULLISH,5565694,209381408.28,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=3959092;ARKW=860751
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1116230,202272038.30,2,ARKK|ARKW,ARKK=875263;ARKW=240967
AVGO,NASDAQ,11135F101,BROADCOM INC,554849,191267547.28,3,ARKK|ARKQ|ARKW,ARKK=310711;ARKQ=121203;ARKW=122935
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7349315,189318354.40,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5113876;ARKW=1500973
TER,NASDAQ,880770102,TERADYNE INC,571512,188141750.40,3,ARKK|ARKQ|ARKX,ARKK=168412;ARKQ=324965;ARKX=78135
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,437962,183072495.62,4,ARKK|ARKQ|ARKW|ARKX,ARKK=152079;ARKQ=160893;ARKW=92547;ARKX=32443
RKLB,NASDAQ,773121108,ROCKET LAB,2739168,171334958.40,3,ARKK|ARKQ|ARKX,ARKK=1030332;ARKQ=1095025;ARKX=613811
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28160981,155167005.31,3,ARKK|ARKQ|ARKX,ARKK=14356976;ARKQ=8928306;ARKX=4875699
NTRA,NASDAQ,632307104,NATERA INC,442313,151178160.27,2,ARKG|ARKK,ARKG=238660;ARKK=203653
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12608450,149662301.50,2,ARKG|ARKK,ARKG=2750966;ARKK=9857484
ILMN,NASDAQ,452327109,ILLUMINA INC,686710,142979889.10,2,ARKG|ARKK,ARKG=357576;ARKK=329134
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,428716,141630617.76,3,ARKF|ARKK|ARKW,ARKF=30470;ARKK=273117;ARKW=125129
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1433521,128644174.54,2,ARKG|ARKK,ARKG=498013;ARKK=935508
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33421203,113966302.23,2,ARKG|ARKK,ARKG=13554407;ARKK=19866796
PSNL,NASDAQ,71535D106,PERSONALIS INC,6526757,106320871.53,1,ARKG,ARKG=6526757
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,103872265.75,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
LLY,NYSE,532457108,ELI LILLY & CO,90988,103569820.64,2,ARKG|ARKK,ARKG=63112;ARKK=27876
XE,NASDAQ,98386P102,X-ENERGY INC,6580750,102922930.00,3,ARKK|ARKQ|ARKX,ARKK=4507071;ARKQ=1483627;ARKX=590052
DE,NYSE,244199105,DEERE & CO,145569,99199450.74,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,648520,96324675.60,3,ARKK|ARKQ|ARKX,ARKK=366437;ARKQ=202133;ARKX=79950
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,546193,91673033.12,1,ARKG,ARKG=546193
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,577979,88661978.60,2,ARKQ|ARKX,ARKQ=342070;ARKX=235909
VCYT,NASDAQ,92337F107,VERACYTE INC,2146103,88440904.63,2,ARKG|ARKK,ARKG=916952;ARKK=1229151
ABSI,NASDAQ,00091E109,ABSCI CORP,10224153,82713397.77,1,ARKG,ARKG=10224153
CDNA,NASDAQ,14167L103,CAREDX INC,1454081,76150221.97,1,ARKG,ARKG=1454081
DASH,NASDAQ,25809K105,DOORDASH INC - A,371633,75642180.82,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=148622;ARKW=93078;ARKX=73452
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4436220,64502638.80,1,ARKG,ARKG=4436220
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,64443125.34,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,258402,60822662.76,2,ARKF|ARKW,ARKF=79132;ARKW=179270
TOST,NYSE,888787108,TOAST INC-CLASS A,1821827,60648620.83,2,ARKF|ARKW,ARKF=1113239;ARKW=708588
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3325421,58693680.65,2,ARKF|ARKK,ARKF=1137249;ARKK=2188172
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1141499,58547483.71,2,ARKF|ARKW,ARKF=320209;ARKW=821290
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,46424436.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,23989,45584857.36,2,ARKF|ARKW,ARKF=12996;ARKW=10993
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2169754,45022395.50,1,ARKG,ARKG=2169754
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1763761,43705997.58,1,ARKG,ARKG=1763761
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1671634,42660099.68,1,ARKG,ARKG=1671634
CERS,NASDAQ,157085101,CERUS CORP,16341351,41670445.05,2,ARKG|ARKK,ARKG=7428462;ARKK=8912889
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2724143,41652146.47,1,ARKG,ARKG=2724143
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,170164,39146228.20,1,ARKW,ARKW=170164
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,747018,38426605.92,1,ARKG,ARKG=747018
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67461,37529228.91,2,ARKF|ARKW,ARKF=26476;ARKW=40985
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4741254,35132692.14,1,ARKG,ARKG=4741254
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,34329033.90,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
RBRK,NYSE,781154109,RUBRIK INC-A,328586,32924317.20,1,ARKW,ARKW=328586
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32775145.92,1,ARKQ,ARKQ=5073552
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,31393677.37,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23128901,31224016.35,2,ARKG|ARKK,ARKG=10564403;ARKK=12564498
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,623513,30708015.25,1,ARKW,ARKW=623513
P,NYSE,74624M102,EVERPURE INC-A,326359,30605947.02,1,ARKW,ARKW=326359
CCJ,NYSE,13321L108,CAMECO CORP,318121,29667964.46,1,ARKQ,ARKQ=318121
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1128845,28051798.25,2,ARKF|ARKW,ARKF=509034;ARKW=619811
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,26751379.20,1,ARKQ,ARKQ=643062
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,951248,26625431.52,1,ARKG,ARKG=951248
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,25899478.43,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
CAT,NYSE,149123101,CATERPILLAR INC,32131,25190704.00,1,ARKQ,ARKQ=32131
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,24912293.04,1,ARKQ,ARKQ=65916
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,145600,24846640.00,2,ARKF|ARKW,ARKF=82300;ARKW=63300
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1518877,24302032.00,1,ARKG,ARKG=1518877
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7466935,23744853.30,1,ARKG,ARKG=7466935
NFLX,NASDAQ,64110L106,NETFLIX INC,264085,21211307.20,1,ARKW,ARKW=264085
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,20354677.68,1,ARKQ,ARKQ=3577272
FIG,NYSE,316841105,FIGMA INC-CL A,791137,18916085.67,1,ARKW,ARKW=791137
PONY,NASDAQ,732908108,PONY AI INC,2796770,18766326.70,1,ARKQ,ARKQ=2796770
MASS,NASDAQ,65443P102,908 DEVICES INC,1893527,18424017.71,1,ARKG,ARKG=1893527
SNOW,NYSE,833445109,SNOWFLAKE INC,54321,18053584.35,1,ARKW,ARKW=54321
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,17000029.60,1,ARKQ,ARKQ=184984
SE,NYSE,81141R100,SEA LTD-ADR,152376,16560223.68,1,ARKF,ARKF=152376
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2398172,16307569.60,1,ARKW,ARKW=2398172
OKLO,NYSE,02156V109,OKLO INC,444227,16085459.67,1,ARKQ,ARKQ=444227
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,15593435.66,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,14377536.14,1,ARKQ,ARKQ=3844261
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,11933102.89,1,ARKF,ARKF=107399
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,397246,11686977.32,1,ARKG,ARKG=397246
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11230901.28,1,ARKX,ARKX=40056
HEI,NYSE,422806109,HEICO CORP,36787,11174051.25,1,ARKX,ARKX=36787
FRNM,NASDAQ,35661P100,FREENOME INC,717003,10726364.88,1,ARKG,ARKG=717003
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9761834.25,1,ARKF,ARKF=685041
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,9686716.28,1,ARKF,ARKF=1179868
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13726,8195931.86,2,ARKQ|ARKX,ARKQ=313;ARKX=13413
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,21705,7583509.95,4,ARKK|ARKQ|ARKW|ARKX,ARKK=93;ARKQ=15341;ARKW=201;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7413223.41,1,ARKF,ARKF=247851
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6794592.30,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6718918,4871215.55,1,ARKG,ARKG=6718918
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,4869662.70,1,ARKF,ARKF=146765
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,99746,4591308.38,1,ARKX,ARKX=99746
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,4401885.96,1,ARKF,ARKF=235647
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,4013472.64,1,ARKF,ARKF=39943
PTC,NASDAQ,69370C100,PTC INC,23019,3145546.35,1,PRNT,PRNT=23019
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3129005.60,1,ARKX,ARKX=19070
HPQ,NYSE,40434L105,HP INC,90898,3092349.96,1,PRNT,PRNT=90898
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3063541.26,1,PRNT,PRNT=13382
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2639554.11,1,PRNT,PRNT=822291
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2610398.49,1,PRNT,PRNT=342123
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2250677.66,1,PRNT,PRNT=1461479
PRLB,NYSE,743713109,PROTO LABS INC,28649,2240924.78,1,PRNT,PRNT=28649
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2156206.26,1,PRNT,PRNT=207727
VELO,NASDAQ,92259N302,VELO3D INC,209897,2096871.03,1,PRNT,PRNT=209897
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2076265.10,1,PRNT,PRNT=275002
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,1939024.12,1,PRNT,PRNT=22804
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1071645.23,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1028066.82,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,996627.50,1,PRNT,PRNT=2750
GE,NYSE,369604301,GENERAL ELECTRIC,3097,983483.32,1,PRNT,PRNT=3097
AME,NYSE,031100100,AMETEK INC,4110,958904.10,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,836451.00,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,819123.90,1,ARKF,ARKF=390059
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,470453.61,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,83538.60,1,PRNT,PRNT=444
AVNT,NYSE,05368V106,AVIENT CORP,2007,82608.12,1,PRNT,PRNT=2007
MMM,NYSE,88579Y101,3M CO,509,82468.18,1,PRNT,PRNT=509
MTRN,NYSE,576690101,MATERION CORP,340,81674.80,1,PRNT,PRNT=340
JBL,NYSE,466313103,JABIL INC,249,74381.28,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,63253.00,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,62216.24,1,PRNT,PRNT=148
