cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,8279049,219477588.99,2,ARKG|ARKK,"{""ARKK"":6028513.0,""ARKG"":2250536.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,27924308,194632426.76,3,ARKK|ARKQ|ARKX,"{""ARKK"":13937489.0,""ARKQ"":8956830.0,""ARKX"":5029989.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,441973,190264956.77,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":153762.0,""ARKQ"":161407.0,""ARKW"":93341.0,""ARKX"":33463.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,812706,187743213.06,2,ARKK|ARKW,"{""ARKK"":630439.0,""ARKW"":182267.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,280162,166687985.14,3,ARKF|ARKK|ARKW,"{""ARKK"":154535.0,""ARKW"":81544.0,""ARKF"":44083.0}"
11135F101,AVGO,BROADCOM INC,equity,388528,162334768.96,3,ARKK|ARKQ|ARKW,"{""ARKK"":205343.0,""ARKQ"":89343.0,""ARKW"":93842.0}"
G16910120,BLSH,BULLISH,equity,5757862,158226047.76,3,ARKF|ARKK|ARKW,"{""ARKK"":4143872.0,""ARKW"":868139.0,""ARKF"":745851.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12812178,151568065.74,2,ARKG|ARKK,"{""ARKK"":10137867.0,""ARKG"":2674311.0}"
98386P102,XE,X-ENERGY INC,equity,6654130,151248374.90,3,ARKK|ARKQ|ARKX,"{""ARKK"":4557051.0,""ARKQ"":1488367.0,""ARKX"":608712.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1843896,147696069.60,3,ARKK|ARKQ|ARKX,"{""ARKK"":199707.0,""ARKQ"":1038167.0,""ARKX"":606022.0}"
632307104,NTRA,NATERA INC,equity,468519,145606334.82,2,ARKG|ARKK,"{""ARKK"":234017.0,""ARKG"":234502.0}"
452327109,ILMN,ILLUMINA INC,equity,742402,143016321.28,2,ARKG|ARKK,"{""ARKK"":391056.0,""ARKG"":351346.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7574490,138537422.10,3,ARKF|ARKK|ARKW,"{""ARKK"":5326169.0,""ARKW"":1513855.0,""ARKF"":734466.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,424191,122362135.86,3,ARKQ|ARKX|PRNT,"{""ARKQ"":217005.0,""ARKX"":203364.0,""PRNT"":3822.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1465741,116013400.15,2,ARKG|ARKK,"{""ARKK"":976408.0,""ARKG"":489333.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33404906,110570238.86,2,ARKG|ARKK,"{""ARKK"":20087099.0,""ARKG"":13317807.0}"
532457108,LLY,ELI LILLY & CO,equity,90202,108898168.54,2,ARKG|ARKK,"{""ARKK"":28182.0,""ARKG"":62020.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,556973,105507395.39,2,ARKQ|ARKX,"{""ARKQ"":329793.0,""ARKX"":227180.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,314560,104065884.80,3,ARKF|ARKK|ARKW,"{""ARKK"":197380.0,""ARKW"":104358.0,""ARKF"":12822.0}"
244199105,DE,DEERE & CO,equity,158538,97085500.44,2,ARKQ|ARKX,"{""ARKQ"":91596.0,""ARKX"":66942.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,2546256,96630415.20,3,ARKF|ARKK|ARKW,"{""ARKK"":1338836.0,""ARKW"":828338.0,""ARKF"":379082.0}"
00091E109,ABSI,ABSCI CORP,equity,10045681,95032142.26,1,ARKG,"{""ARKG"":10045681.0}"
71535D106,PSNL,PERSONALIS INC,equity,6575276,94815479.92,1,ARKG,"{""ARKG"":6575276.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,537657,91589869.95,3,ARKK|ARKQ|ARKX,"{""ARKK"":287675.0,""ARKQ"":177921.0,""ARKX"":72061.0}"
25809K105,DASH,DOORDASH INC - A,equity,375215,81143995.90,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149096.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":75762.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,79284576.45,1,ARKW,"{""ARKW"":3775474.0}"
92337F107,VCYT,VERACYTE INC,equity,1853467,78957694.20,2,ARKG|ARKK,"{""ARKK"":1017487.0,""ARKG"":835980.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,445169,71022262.26,1,ARKG,"{""ARKG"":445169.0}"
14167L103,CDNA,CAREDX INC,equity,1495536,70858495.68,1,ARKG,"{""ARKG"":1495536.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,64378954.98,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
896239100,TRMB,TRIMBLE INC,equity,1112786,64029706.44,2,ARKQ|ARKX,"{""ARKQ"":670650.0,""ARKX"":442136.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,61871900.20,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3349680,61734602.40,2,ARKF|ARKK,"{""ARKK"":2212431.0,""ARKF"":1137249.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3384190,59426376.40,2,ARKQ|ARKX,"{""ARKQ"":2339552.0,""ARKX"":1044638.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4358786,57928265.94,1,ARKG,"{""ARKG"":4358786.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5529115,45670489.90,2,ARKQ|ARKX,"{""ARKQ"":3256942.0,""ARKX"":2272173.0}"
157085101,CERS,CERUS CORP,equity,15773887,44797839.08,2,ARKG|ARKK,"{""ARKK"":8602405.0,""ARKG"":7171482.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1642458,44658433.02,1,ARKG,"{""ARKG"":1642458.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44036622.30,1,ARKF,"{""ARKF"":2096992.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24083,44029744.75,2,ARKF|ARKW,"{""ARKW"":11087.0,""ARKF"":12996.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,171624,43290437.76,1,ARKW,"{""ARKW"":171624.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1732975,42388568.50,1,ARKG,"{""ARKG"":1732975.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4658500,41274310.00,1,ARKG,"{""ARKG"":4658500.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2127167,39267502.82,1,ARKG,"{""ARKG"":2127167.0}"
74624M102,P,EVERPURE INC-A,equity,329159,38626808.65,1,ARKW,"{""ARKW"":329159.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,109054,37771943.44,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":75165.0,""ARKQ"":15390.0,""ARKW"":12249.0,""ARKX"":6250.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,785875,36386012.50,1,ARKQ,"{""ARKQ"":785875.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,34827456.54,1,ARKW,"{""ARKW"":331406.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5089761,34813965.24,1,ARKQ,"{""ARKQ"":5089761.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43835,34174642.70,2,ARKQ|ARKX,"{""ARKQ"":29464.0,""ARKX"":14371.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67811,33786152.64,2,ARKF|ARKW,"{""ARKW"":41335.0,""ARKF"":26476.0}"
13321L108,CCJ,CAMECO CORP,equity,319137,31195641.75,1,ARKQ,"{""ARKQ"":319137.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,934644,30768480.48,1,ARKG,"{""ARKG"":934644.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,519131,29003848.97,1,ARKG,"{""ARKG"":519131.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,28830474.30,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
871607107,SNPS,SYNOPSYS INC,equity,68607,28248932.25,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42981.0,""ARKX"":18596.0,""PRNT"":7030.0}"
149123101,CAT,CATERPILLAR INC,equity,32233,27546321.80,1,ARKQ,"{""ARKQ"":32233.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,27261297.75,1,ARKW,"{""ARKW"":628865.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,27055268.46,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,645116,26965848.80,1,ARKQ,"{""ARKQ"":645116.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23083825,26546398.75,2,ARKG|ARKK,"{""ARKK"":12703830.0,""ARKG"":10379995.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,66126,26534380.02,1,ARKQ,"{""ARKQ"":66126.0}"
6496584,6301,KOMATSU LTD,equity,542825,25052676.24,1,ARKX,"{""ARKX"":542825.0}"
732908108,PONY,PONY AI INC,equity,2805705,23371522.65,1,ARKQ,"{""ARKQ"":2805705.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7336595,23257006.15,1,ARKG,"{""ARKG"":7336595.0}"
950915108,WRD,WERIDE INC-ADR,equity,3588700,21352765.00,1,ARKQ,"{""ARKQ"":3588700.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2676599,21038068.14,1,ARKG,"{""ARKG"":2676599.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,21025376.45,1,ARKW,"{""ARKW"":797927.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,20839302.24,1,ARKW,"{""ARKW"":266351.0}"
02156V109,OKLO,OKLO INC,equity,445646,20700256.70,1,ARKQ,"{""ARKQ"":445646.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,185574,19425886.32,1,ARKQ,"{""ARKQ"":185574.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,19309707,19309706.89,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":10228519.0,""ARKQ"":1957958.0,""ARKW"":1847695.0,""ARKG"":2501558.0,""ARKF"":508958.0,""ARKX"":1959424.0,""PRNT"":305595.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,19132359.96,1,ARKW,"{""ARKW"":2418756.0}"
65443P102,MASS,908 DEVICES INC,equity,1860473,18809382.03,1,ARKG,"{""ARKG"":1860473.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,18791008.32,1,ARKF,"{""ARKF"":152376.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54787,18484038.06,1,ARKW,"{""ARKW"":54787.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1208764,18167722.92,1,ARKG,"{""ARKG"":1208764.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1618276,18092325.68,1,ARKQ,"{""ARKQ"":1618276.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,17455100.19,1,ARKF,"{""ARKF"":14294.0}"
4162791,HO,THALES SA,equity,56029,17350399.36,1,ARKX,"{""ARKX"":56029.0}"
500081104,KDK,KODIAK AI INC,equity,3856542,15792539.49,1,ARKQ,"{""ARKQ"":3856542.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1030653,14356996.29,1,ARKF,"{""ARKF"":1030653.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,14166647.88,1,ARKF,"{""ARKF"":685041.0}"
422806109,HEI,HEICO CORP,equity,37942,14097729.52,1,ARKX,"{""ARKX"":37942.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,19344,13031279.04,2,ARKQ|ARKX,"{""ARKQ"":5511.0,""ARKX"":13833.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,41316,12887699.88,1,ARKX,"{""ARKX"":41316.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5943258,10732386.78,1,ARKX,"{""ARKX"":5943258.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822,10127581.20,1,ARKF,"{""ARKF"":96822.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,9517979.56,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,8842327.60,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
4012250,AIR,AIRBUS SE,equity,32654,8014983.74,1,ARKX,"{""ARKX"":32654.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,159121,7921043.38,1,ARKX,"{""ARKX"":159121.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13240,7917652.40,1,ARKX,"{""ARKX"":13240.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,343813,7003470.81,1,ARKG,"{""ARKG"":343813.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5271798.80,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6601640,5215295.60,1,ARKG,"{""ARKG"":6601640.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,840050,5199909.50,2,ARKF|ARKW,"{""ARKW"":462821.0,""ARKF"":377229.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4827824.43,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
81517B101,SECZ,SECURITIZE CORP,equity,842274,4800961.80,1,ARKF,"{""ARKF"":842274.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,3972730.78,1,ARKF,"{""ARKF"":39943.0}"
35661P100,,FREENOME INC,equity,315460,3662490.60,1,ARKG,"{""ARKG"":315460.0}"
69370C100,PTC,PTC INC,equity,23019,3542393.91,1,PRNT,"{""PRNT"":23019.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3452228.55,1,ARKF,"{""ARKF"":235647.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3452020.72,1,PRNT,"{""PRNT"":13382.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3376846.60,1,PRNT,"{""PRNT"":140010.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19670,3340162.70,1,ARKX,"{""ARKX"":19670.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3288704.68,1,IZRL,"{""IZRL"":41078.0}"
92259N302,VELO,VELO3D INC,equity,209897,3228215.86,1,PRNT,"{""PRNT"":209897.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3154519.47,1,PRNT,"{""PRNT"":9631.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2976693.42,1,PRNT,"{""PRNT"":822291.0}"
40434L105,HPQ,HP INC,equity,90898,2845107.40,1,PRNT,"{""PRNT"":90898.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2774097.91,1,IZRL,"{""IZRL"":307891.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2721106.65,1,IZRL,"{""IZRL"":421877.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2673466.50,1,IZRL,"{""IZRL"":184377.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2659795.32,1,IZRL,"{""IZRL"":123942.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2644875.68,1,PRNT,"{""PRNT"":28649.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2610510.00,1,IZRL,"{""IZRL"":54250.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2596367.06,1,PRNT,"{""PRNT"":1527673.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2571005.43,1,IZRL,"{""IZRL"":27267.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2565191.64,1,IZRL,"{""IZRL"":14844.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2507207.56,1,IZRL,"{""IZRL"":68653.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2483718.81,1,IZRL,"{""IZRL"":55329.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2433884.42,1,PRNT,"{""PRNT"":34439.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2427147.58,1,IZRL,"{""IZRL"":1251107.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2418619.50,1,IZRL,"{""IZRL"":146850.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2411440.35,1,PRNT,"{""PRNT"":1461479.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2405478.66,1,PRNT,"{""PRNT"":207727.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2396067.30,1,IZRL,"{""IZRL"":25182.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2379844.72,1,IZRL,"{""IZRL"":28318.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2346963.78,1,PRNT,"{""PRNT"":342123.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2326128.20,1,IZRL,"{""IZRL"":9196.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2319836.36,1,IZRL,"{""IZRL"":911628.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2308603.57,1,IZRL,"{""IZRL"":224791.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2289324.96,1,IZRL,"{""IZRL"":244586.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2287277.91,1,PRNT,"{""PRNT"":18259.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2279969.22,1,IZRL,"{""IZRL"":2912.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2270302.99,1,IZRL,"{""IZRL"":76131.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2266664.00,1,IZRL,"{""IZRL"":21536.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2263027.50,1,IZRL,"{""IZRL"":196785.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2258427.34,1,IZRL,"{""IZRL"":18834.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2255442.96,1,IZRL,"{""IZRL"":210004.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,2235798.75,1,IZRL,"{""IZRL"":596213.0}"
6267230,HLAN,HILAN LTD,equity,29748,2211773.34,1,IZRL,"{""IZRL"":29748.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2207831.27,1,IZRL,"{""IZRL"":887867.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2201522.95,1,IZRL,"{""IZRL"":225335.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2198814.41,1,IZRL,"{""IZRL"":541570.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2188649.83,1,IZRL,"{""IZRL"":74097.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2176468.89,1,IZRL,"{""IZRL"":198244.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2171573.30,1,IZRL,"{""IZRL"":243997.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2162713.76,1,IZRL,"{""IZRL"":16112.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2162633.20,1,IZRL,"{""IZRL"":72865.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,2154293.88,1,PRNT,"{""PRNT"":22804.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2138768.14,1,IZRL,"{""IZRL"":100590.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2128415.38,1,IZRL,"{""IZRL"":382908.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2125620.99,1,IZRL,"{""IZRL"":9471.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2115224.93,1,IZRL,"{""IZRL"":39397.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2115049.60,1,IZRL,"{""IZRL"":139148.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2110801.24,1,IZRL,"{""IZRL"":171916.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2104055.01,1,IZRL,"{""IZRL"":11233.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2066994.30,1,IZRL,"{""IZRL"":51337.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2056875.13,1,IZRL,"{""IZRL"":50535.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2046240.36,1,IZRL,"{""IZRL"":259103.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2041530.48,1,IZRL,"{""IZRL"":14562.0}"
6642321,7731,NIKON CORP,equity,159759,2037111.28,1,PRNT,"{""PRNT"":159759.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2034027.38,1,PRNT,"{""PRNT"":16946200.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,1985081.01,1,IZRL,"{""IZRL"":146717.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,1971544.45,1,IZRL,"{""IZRL"":245140.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,489916,1949865.68,3,ARKF|ARKK|ARKW,"{""ARKK"":297539.0,""ARKW"":117813.0,""ARKF"":74564.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1940504.08,1,IZRL,"{""IZRL"":12912.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1930956.73,1,IZRL,"{""IZRL"":159460.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1904422.00,1,IZRL,"{""IZRL"":4628.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1883746.20,1,IZRL,"{""IZRL"":7492.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,1857463.72,1,IZRL,"{""IZRL"":243525.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1850460.49,1,IZRL,"{""IZRL"":77982.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,250228,1814153.00,1,ARKG,"{""ARKG"":250228.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1803828.42,1,IZRL,"{""IZRL"":144844.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,1779033.07,1,IZRL,"{""IZRL"":33575.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1766025.05,1,IZRL,"{""IZRL"":132485.0}"
