symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2584388,1024399715.44,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1633138;ARKQ=558808;ARKW=325378;ARKX=67064
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1316847,674857750.56,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=54451;ARKK=599968;ARKQ=280668;ARKW=272577;ARKX=109183
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,3244298,622321242.36,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1672435;ARKQ=736442;ARKW=304730;ARKX=530691
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4621111,486140877.20,3,ARKF|ARKK|ARKW,ARKF=457024;ARKK=3194181;ARKW=969906
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,8188615,434733570.35,2,ARKG|ARKK,ARKG=1940987;ARKK=6247628
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8784436,428592632.44,2,ARKG|ARKK,ARKG=2044680;ARKK=6739756
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3836437,414680475.33,3,ARKF|ARKK|ARKW,ARKF=616194;ARKK=2563318;ARKW=656925
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2795091,365122737.33,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=231980;ARKK=1416078;ARKQ=593134;ARKW=325963;ARKX=227936
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,4352996,360732778.52,2,ARKG|ARKK,ARKG=1616486;ARKK=2736510
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2179283,359396455.95,3,ARKF|ARKK|ARKW,ARKF=247526;ARKK=1592267;ARKW=339490
AMZN,NASDAQ,023135106,AMAZON.COM INC,1451346,344694675.00,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=112008;ARKK=643065;ARKQ=269850;ARKW=254334;ARKX=172089
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,922175,333919567.50,4,ARKK|ARKQ|ARKW|ARKX,ARKK=349065;ARKQ=278987;ARKW=177585;ARKX=116538
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4085560,329255280.40,3,ARKF|ARKK|ARKW,ARKF=465536;ARKK=2917834;ARKW=702190
