trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-04,2026-09-04,2026-09-08,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,8975573,14443264,9070158,5373106,59.24,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKK,buy,HOOD,ROBINHOOD MARKETS INC - A,770700102,equity,2267482,2319975,2291377,28598,1.25,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKK,buy,VCYT,VERACYTE INC,92337F107,equity,1194415,1229151,1207002,22149,1.84,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKQ,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2438411,2486450,2430623,55827,2.30,0.996806
2026-09-04,2026-09-04,2026-09-08,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1650464,1669921,1650464,19457,1.18,1.000000
2026-09-04,2026-09-04,2026-09-08,ARKW,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2001075,2011496,2001075,10421,0.52,1.000000
2026-09-04,2026-09-04,2026-09-08,ARKK,sell,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,254476,254476,257158,-2682,-1.04,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1657731,1662903,1675200,-12297,-0.73,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKK,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,9571604,9568779,9672470,-103691,-1.07,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,10473001,9891590,10448362,-556772,-5.33,0.997647
2026-09-04,2026-09-04,2026-09-08,ARKK,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,206357,206357,208532,-2175,-1.04,1.010538
2026-09-04,2026-09-04,2026-09-08,ARKK,sell,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,431626,431626,436175,-4549,-1.04,1.010538
