cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
88160R101,TSLA,TESLA INC,equity,2710550,961730245.50,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1691404.0,""ARKQ"":563948.0,""ARKW"":384341.0,""ARKX"":70857.0}"
84615Q103,SPCX,SPACE EXPLORATION TECHN-CL A,equity,4931930,694760979.10,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":2775940.0,""ARKQ"":1053214.0,""ARKW"":559525.0,""ARKX"":543251.0}"
88023B103,TEM,TEMPUS AI INC-CL A,equity,8259292,583849351.48,2,ARKG|ARKK,"{""ARKK"":5719589.0,""ARKG"":2539703.0}"
172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,5419335,510718130.40,3,ARKF|ARKK|ARKW,"{""ARKK"":3880888.0,""ARKW"":980067.0,""ARKF"":558380.0}"
90184D100,TWST,TWIST BIOSCIENCE CORP,equity,3042618,465824815.80,2,ARKG|ARKK,"{""ARKK"":1712709.0,""ARKG"":1329909.0}"
H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,7500932,445330332.84,2,ARKG|ARKK,"{""ARKK"":5332515.0,""ARKG"":2168417.0}"
007903107,AMD,ADVANCED MICRO DEVICES,equity,921858,439422052.86,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":408851.0,""ARKQ"":208288.0,""ARKW"":194513.0,""ARKF"":38312.0,""ARKX"":71894.0}"
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,2277979,434456154.88,3,ARKF|ARKK|ARKW,"{""ARKK"":1635871.0,""ARKW"":385874.0,""ARKF"":256234.0}"
69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,2305551,428671097.43,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1149498.0,""ARKQ"":496166.0,""ARKW"":292758.0,""ARKF"":209815.0,""ARKX"":157314.0}"
82509L107,SHOP,SHOPIFY INC - CLASS A,equity,2631102,406057971.66,3,ARKF|ARKK|ARKW,"{""ARKK"":1608535.0,""ARKW"":545126.0,""ARKF"":477441.0}"
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,6159066,399415430.10,2,ARKG|ARKK,"{""ARKK"":3054342.0,""ARKG"":3104724.0}"
770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,3522159,386592171.84,3,ARKF|ARKK|ARKW,"{""ARKK"":2270470.0,""ARKW"":817997.0,""ARKF"":433692.0}"
023135106,AMZN,AMAZON.COM INC,equity,1415095,362632244.70,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":625102.0,""ARKQ"":264140.0,""ARKW"":272733.0,""ARKF"":117160.0,""ARKX"":135960.0}"
67066G104,NVDA,NVIDIA CORP,equity,1463417,333629807.66,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":675086.0,""ARKQ"":341914.0,""ARKW"":199008.0,""ARKF"":104539.0,""ARKX"":142870.0}"
02079K107,GOOG,ALPHABET INC-CL C,equity,853922,288377998.62,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":323010.0,""ARKQ"":259897.0,""ARKW"":182377.0,""ARKX"":88638.0}"
852234103,XYZ,BLOCK INC,equity,3168417,268840182.45,3,ARKF|ARKK|ARKW,"{""ARKK"":1791942.0,""ARKW"":762209.0,""ARKF"":614266.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,8358410,254764336.80,2,ARKG|ARKK,"{""ARKK"":5907954.0,""ARKG"":2450456.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4560443,244850184.67,3,ARKK|ARKQ|ARKX,"{""ARKK"":1350327.0,""ARKQ"":2241950.0,""ARKX"":968166.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,236657627.64,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2670596,231807732.80,2,ARKK|ARKW,"{""ARKK"":1917237.0,""ARKW"":753359.0}"
880770102,TER,TERADYNE INC,equity,569986,212068991.16,3,ARKK|ARKQ|ARKX,"{""ARKK"":166886.0,""ARKQ"":324965.0,""ARKX"":78135.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,1077206,201082044.02,2,ARKK|ARKW,"{""ARKK"":835205.0,""ARKW"":242001.0}"
