cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
773121108,RKLB UQ,ROCKET LAB,equity,2014975,137582493.00,3,ARKK|ARKQ|ARKX,"{""ARKK"":392677.0,""ARKQ"":1034861.0,""ARKX"":587437.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1484170,126436442.30,2,ARKG|ARKK,"{""ARKK"":964457.0,""ARKG"":519713.0}"
71535D106,PSNL,PERSONALIS INC,equity,6984132,119149291.92,1,ARKG,"{""ARKG"":6984132.0}"
98386P102,XE,X-ENERGY INC,equity,6574870,119070895.70,3,ARKK|ARKQ|ARKX,"{""ARKK"":4501191.0,""ARKQ"":1483627.0,""ARKX"":590052.0}"
532457108,LLY,ELI LILLY & CO,equity,93682,116814896.26,2,ARKG|ARKK,"{""ARKK"":27840.0,""ARKG"":65842.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33986785,110457051.25,2,ARKG|ARKK,"{""ARKK"":19840878.0,""ARKG"":14145907.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,417275,109672388.25,3,ARKQ|ARKX|PRNT,"{""ARKQ"":216314.0,""ARKX"":197139.0,""PRNT"":3822.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,380229,106597200.15,3,ARKF|ARKK|ARKW,"{""ARKK"":238008.0,""ARKW"":116077.0,""ARKF"":26144.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,98615003.33,1,ARKW,"{""ARKW"":3775474.0}"
244199105,DE,DEERE & CO,equity,149744,97129948.16,2,ARKQ|ARKX,"{""ARKQ"":86712.0,""ARKX"":63032.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,648042,96895239.84,3,ARKK|ARKQ|ARKX,"{""ARKK"":365959.0,""ARKQ"":202133.0,""ARKX"":79950.0}"
00091E109,ABSI,ABSCI CORP,equity,10670333,94325743.72,1,ARKG,"{""ARKG"":10670333.0}"
25809K105,DASH,DOORDASH INC - A,equity,372032,85217649.92,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":148622.0,""ARKW"":93477.0,""ARKF"":56481.0,""ARKX"":73452.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,548963,81356316.60,2,ARKQ|ARKX,"{""ARKQ"":328743.0,""ARKX"":220220.0}"
92337F107,VCYT,VERACYTE INC,equity,1892943,78500346.21,2,ARKG|ARKK,"{""ARKK"":1005023.0,""ARKG"":887920.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,472805,77152319.90,1,ARKG,"{""ARKG"":472805.0}"
14167L103,CDNA,CAREDX INC,equity,1517536,72082960.00,1,ARKG,"{""ARKG"":1517536.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1824868,66990904.28,2,ARKF|ARKW,"{""ARKW"":711629.0,""ARKF"":1113239.0}"
896239100,TRMB,TRIMBLE INC,equity,1097091,66560510.97,2,ARKQ|ARKX,"{""ARKQ"":668515.0,""ARKX"":428576.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4629805,65743231.00,1,ARKG,"{""ARKG"":4629805.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3322567,60603622.08,2,ARKF|ARKK,"{""ARKK"":2185318.0,""ARKF"":1137249.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3344700,55722702.00,2,ARKQ|ARKX,"{""ARKQ"":2332102.0,""ARKX"":1012598.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,54773221.34,1,ARKF,"{""ARKF"":2096992.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,273510,52152886.80,2,ARKF|ARKW,"{""ARKW"":194378.0,""ARKF"":79132.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1229415,47652125.40,3,ARKF|ARKK|ARKW,"{""ARKK"":25519.0,""ARKW"":824814.0,""ARKF"":379082.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1840726,47030549.30,1,ARKG,"{""ARKG"":1840726.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24036,46819724.40,2,ARKF|ARKW,"{""ARKW"":11040.0,""ARKF"":12996.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1744574,45829958.98,1,ARKG,"{""ARKG"":1744574.0}"
157085101,CERS,CERUS CORP,equity,16653893,44798972.17,2,ARKG|ARKK,"{""ARKK"":8901261.0,""ARKG"":7752632.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4948139,44285844.05,1,ARKG,"{""ARKG"":4948139.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2264429,42503332.33,1,ARKG,"{""ARKG"":2264429.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2843003,40768663.02,1,ARKG,"{""ARKG"":2843003.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5449053,39178691.07,2,ARKQ|ARKX,"{""ARKQ"":3246570.0,""ARKX"":2202483.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,170894,38582738.38,1,ARKW,"{""ARKW"":170894.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,605738,37579985.52,1,ARKG,"{""ARKG"":605738.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,107861,37542099.66,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":74253.0,""ARKQ"":15341.0,""ARKW"":12197.0,""ARKX"":6070.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67636,36377346.24,2,ARKF|ARKW,"{""ARKW"":41160.0,""ARKF"":26476.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,783373,36332839.74,1,ARKQ,"{""ARKQ"":783373.0}"
74624M102,P,EVERPURE INC-A,equity,327759,32920113.96,1,ARKW,"{""ARKW"":327759.0}"
13321L108,CCJ,CAMECO CORP,equity,318121,32534234.67,1,ARKQ,"{""ARKQ"":318121.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,992758,32463186.60,1,ARKG,"{""ARKG"":992758.0}"
781154109,RBRK,RUBRIK INC-A,equity,329996,32352807.84,1,ARKW,"{""ARKW"":329996.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43307,31631432.80,2,ARKQ|ARKX,"{""ARKQ"":29371.0,""ARKX"":13936.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23573529,30174117.12,2,ARKG|ARKK,"{""ARKK"":12548106.0,""ARKG"":11025423.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,30101946,30101946.35,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":9658445.0,""ARKQ"":1483263.0,""ARKW"":1935505.0,""ARKG"":13694100.0,""ARKF"":1380648.0,""ARKX"":1630916.0,""PRNT"":319069.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1131505,29385184.85,2,ARKF|ARKW,"{""ARKW"":622471.0,""ARKF"":509034.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5073552,28868510.88,1,ARKQ,"{""ARKQ"":5073552.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,145871,27746122.91,2,ARKF|ARKW,"{""ARKW"":63571.0,""ARKF"":82300.0}"
871607107,SNPS,SYNOPSYS INC,equity,67901,26787623.51,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42845.0,""ARKX"":18026.0,""PRNT"":7030.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,626189,26318723.67,1,ARKW,"{""ARKW"":626189.0}"
149123101,CAT,CATERPILLAR INC,equity,32131,26058883.62,1,ARKQ,"{""ARKQ"":32131.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,643062,25741771.86,1,ARKQ,"{""ARKQ"":643062.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7792785,25326551.25,1,ARKG,"{""ARKG"":7792785.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,65916,24624240.12,1,ARKQ,"{""ARKQ"":65916.0}"
6496584,6301,KOMATSU LTD,equity,526325,24514220.07,1,ARKX,"{""ARKX"":526325.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1283881,22750371.32,1,ARKG,"{""ARKG"":1283881.0}"
316841105,FIG,FIGMA INC-CL A,equity,794532,21801958.08,1,ARKW,"{""ARKW"":794532.0}"
65443P102,MASS,908 DEVICES INC,equity,1976162,21579689.04,1,ARKG,"{""ARKG"":1976162.0}"
950915108,WRD,WERIDE INC-ADR,equity,3577272,21356313.84,1,ARKQ,"{""ARKQ"":3577272.0}"
64110L106,NFLX,NETFLIX INC,equity,265218,21220092.18,1,ARKW,"{""ARKW"":265218.0}"
732908108,PONY,PONY AI INC,equity,2796770,21129597.35,1,ARKQ,"{""ARKQ"":2796770.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,994808,20045381.20,1,ARKK,"{""ARKK"":994808.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2408464,19243627.36,1,ARKW,"{""ARKW"":2408464.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1613123,18679964.34,1,ARKQ,"{""ARKQ"":1613123.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,17978343.67,1,ARKF,"{""ARKF"":14294.0}"
02156V109,OKLO,OKLO INC,equity,444227,17631369.63,1,ARKQ,"{""ARKQ"":444227.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,17626855.68,1,ARKF,"{""ARKF"":152376.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54554,17608940.12,1,ARKW,"{""ARKW"":54554.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,184984,17051825.12,1,ARKQ,"{""ARKQ"":184984.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,15972179.76,1,ARKF,"{""ARKF"":1082126.0}"
4162791,HO,THALES SA,equity,54319,15898676.48,1,ARKX,"{""ARKX"":54319.0}"
500081104,KDK,KODIAK AI INC,equity,3844261,14569749.19,1,ARKQ,"{""ARKQ"":3844261.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,387944,14450914.00,1,ARKG,"{""ARKG"":387944.0}"
422806109,HEI,HEICO CORP,equity,36787,12973671.29,1,ARKX,"{""ARKX"":36787.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399,12437878.19,1,ARKF,"{""ARKF"":107399.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1292601,12266783.49,2,ARKF|ARKW,"{""ARKW"":795185.0,""ARKF"":497416.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,18907,11820845.47,2,ARKQ|ARKX,"{""ARKQ"":5494.0,""ARKX"":13413.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11666310.00,1,ARKX,"{""ARKX"":40056.0}"
35661P100,FRNM,FREENOME INC,equity,733888,10112976.64,1,ARKG,"{""ARKG"":733888.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,9665928.51,1,ARKF,"{""ARKF"":685041.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,8882047.80,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,8426030.66,1,ARKX,"{""ARKX"":5761758.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1179868,7492161.80,1,ARKF,"{""ARKF"":1179868.0}"
4012250,AIR,AIRBUS SE,equity,31664,7484365.88,1,ARKX,"{""ARKX"":31664.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,154246,7295835.80,1,ARKX,"{""ARKX"":154246.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,7240736.90,1,ARKX,"{""ARKX"":12835.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,861059,6759313.15,2,ARKF|ARKW,"{""ARKW"":473568.0,""ARKF"":387491.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5437643.25,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,7012113,5394418.53,1,ARKG,"{""ARKG"":7012113.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,4252331.78,1,ARKF,"{""ARKF"":39943.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4117375.35,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3699597.23,1,PRNT,"{""PRNT"":140010.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3581834.40,1,ARKF,"{""ARKF"":235647.0}"
69370C100,PTC,PTC INC,equity,23019,3552061.89,1,PRNT,"{""PRNT"":23019.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3467804.76,1,IZRL,"{""IZRL"":41078.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3404648.44,1,PRNT,"{""PRNT"":13382.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3240411.28,1,PRNT,"{""PRNT"":1527673.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3151334.72,1,PRNT,"{""PRNT"":9631.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3074084.00,1,ARKX,"{""ARKX"":19070.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2767940.09,1,IZRL,"{""IZRL"":307891.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2710341.90,1,IZRL,"{""IZRL"":184377.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2704414.44,1,IZRL,"{""IZRL"":123942.0}"
92259N302,VELO,VELO3D INC,equity,209897,2617415.59,1,PRNT,"{""PRNT"":209897.0}"
40434L105,HPQ,HP INC,equity,90898,2597864.84,1,PRNT,"{""PRNT"":90898.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2569914.75,1,IZRL,"{""IZRL"":27267.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2565547.92,1,PRNT,"{""PRNT"":822291.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2535355.29,1,IZRL,"{""IZRL"":68653.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2510168.15,1,IZRL,"{""IZRL"":421877.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2504180.00,1,IZRL,"{""IZRL"":54250.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2363175.49,1,PRNT,"{""PRNT"":34439.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2353031.33,1,IZRL,"{""IZRL"":76131.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2350816.18,1,IZRL,"{""IZRL"":911628.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2332631.79,1,IZRL,"{""IZRL"":198244.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2313582.14,1,IZRL,"{""IZRL"":55329.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2288802.87,1,PRNT,"{""PRNT"":342123.0}"
6267230,HLAN,HILAN LTD,equity,29748,2275088.85,1,IZRL,"{""IZRL"":29748.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2269905.48,1,IZRL,"{""IZRL"":25182.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2262147.03,1,PRNT,"{""PRNT"":207727.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2257483.89,1,IZRL,"{""IZRL"":18834.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2250677.66,1,PRNT,"{""PRNT"":1461479.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2241949.53,1,IZRL,"{""IZRL"":887867.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2214459.39,1,IZRL,"{""IZRL"":1251107.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2203776.30,1,IZRL,"{""IZRL"":225335.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2199670.22,1,PRNT,"{""PRNT"":28649.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2191530.02,1,IZRL,"{""IZRL"":28318.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2174610.60,1,IZRL,"{""IZRL"":541570.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2162489.42,1,IZRL,"{""IZRL"":224791.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2162133.91,1,IZRL,"{""IZRL"":74097.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2158984.00,1,IZRL,"{""IZRL"":21536.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2146804.18,1,IZRL,"{""IZRL"":100590.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2136178.43,1,IZRL,"{""IZRL"":171916.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2130298.96,1,IZRL,"{""IZRL"":2912.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2113194.34,1,PRNT,"{""PRNT"":18259.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2112746.52,1,IZRL,"{""IZRL"":14844.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2108134.08,1,IZRL,"{""IZRL"":243997.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2102616.00,1,IZRL,"{""IZRL"":16112.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2101134.80,1,IZRL,"{""IZRL"":139148.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2100040.00,1,IZRL,"{""IZRL"":210004.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2088764.44,1,IZRL,"{""IZRL"":244586.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2088276.16,1,IZRL,"{""IZRL"":382908.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2087533.34,1,IZRL,"{""IZRL"":9471.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2083801.50,1,IZRL,"{""IZRL"":146850.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2059238.45,1,PRNT,"{""PRNT"":16946200.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2031392.82,1,IZRL,"{""IZRL"":14562.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2016903.20,1,IZRL,"{""IZRL"":72865.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,1994276.14,1,IZRL,"{""IZRL"":39397.0}"
6642321,7731,NIKON CORP,equity,159759,1987703.86,1,PRNT,"{""PRNT"":159759.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,1958010.75,1,IZRL,"{""IZRL"":196785.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,1953044.87,1,IZRL,"{""IZRL"":11233.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,1941680.07,1,IZRL,"{""IZRL"":50535.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,1941275.60,1,IZRL,"{""IZRL"":9196.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1928762.32,1,PRNT,"{""PRNT"":22804.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,1907321.00,1,IZRL,"{""IZRL"":146717.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1906532.92,1,IZRL,"{""IZRL"":259103.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1877334.13,1,IZRL,"{""IZRL"":7492.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1869938.84,1,IZRL,"{""IZRL"":51337.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1805770.55,1,IZRL,"{""IZRL"":132485.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,1805690.71,1,IZRL,"{""IZRL"":243525.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1777529.44,1,IZRL,"{""IZRL"":159460.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1729345.94,1,IZRL,"{""IZRL"":184562.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,415241,1727402.56,3,ARKF|ARKK|ARKW,"{""ARKK"":252185.0,""ARKW"":99855.0,""ARKF"":63201.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1699207.05,1,IZRL,"{""IZRL"":596213.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1691563.80,1,IZRL,"{""IZRL"":77982.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1678807.00,1,IZRL,"{""IZRL"":4628.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,1677280.13,1,IZRL,"{""IZRL"":245140.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1638232.93,1,IZRL,"{""IZRL"":144844.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1628239.72,1,IZRL,"{""IZRL"":159788.0}"
