symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
ABSI,ABSCI CORP,NASDAQ,9.4100,2.2400,12.0550,73.05,-21.94,320.09,9.4100,0.00,94169982.17,ARKG,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,36.2200,33.8800,142.0000,2.16,-74.49,6.91,36.2200,0.00,92537970.92,ARKF|ARKK|ARKW,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,169.7100,157.1000,241.8200,14.88,-29.82,8.03,169.7100,0.00,92022532.14,ARKK|ARKQ|ARKX,ok
PSNL,PERSONALIS INC,NASDAQ,14.0200,4.4400,16.3900,80.17,-14.46,215.77,14.0200,0.00,91834420.88,ARKG,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,306.9700,158.8300,324.7300,89.29,-5.47,93.27,306.9700,0.00,87064366.25,ARKF|ARKK|ARKW,ok
VCYT,VERACYTE INC,NASDAQ,46.4100,28.2500,60.9100,55.60,-23.81,64.28,46.4100,0.00,86176269.27,ARKG|ARKK,ok
DASH,DOORDASH INC - A,NASDAQ,212.0000,143.3000,285.5000,48.31,-25.74,47.94,212.0000,0.00,80075580.00,ARKF|ARKQ|ARKW|ARKX,ok
GH,GUARDANT HEALTH INC,NASDAQ,165.0900,53.4000,176.5800,90.67,-6.51,209.16,165.0900,0.00,73213617.93,ARKG,ok
CDNA,CAREDX INC,NASDAQ,47.2300,11.2720,49.7600,93.43,-5.08,319.00,47.2300,0.00,70365379.35,ARKG,ok
TRMB,TRIMBLE INC,NASDAQ,57.9800,47.9200,84.5500,27.46,-31.43,20.99,57.9800,0.00,65257591.62,ARKQ|ARKX,ok
TOST,TOAST INC-CLASS A,NYSE,34.8800,22.2600,45.6400,53.98,-23.58,56.69,34.8800,0.00,63757465.92,ARKF|ARKW,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,221.9000,85.6800,226.9000,96.46,-2.20,158.99,221.9000,0.00,60876046.00,ARKF|ARKW,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,17.9800,14.8800,32.7300,17.37,-45.07,20.83,17.9800,0.00,60483821.00,ARKF|ARKK,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,13.3800,3.9700,15.4000,82.33,-13.12,237.03,13.3800,0.00,58098542.34,ARKG,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,16.4800,7.7800,46.7500,22.32,-64.75,111.83,16.4800,0.00,56386188.16,ARKQ|ARKX,ok
JOBY,JOBY AVIATION INC,NYSE,8.4200,6.6300,19.9800,13.41,-57.86,27.00,8.4200,0.00,47090980.26,ARKQ|ARKX,ok
MELI,MERCADOLIBRE INC,NASDAQ,1940.0000,1495.0000,2548.5000,42.24,-23.88,29.77,1940.0000,0.00,46721020.00,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,25.3900,11.9200,26.1550,94.63,-2.92,113.00,25.3900,0.00,43832737.42,ARKG,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,9.3700,1.3400,10.0500,92.19,-6.77,599.25,9.3700,0.00,43483986.79,ARKG,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,25.9600,8.1950,26.3600,97.80,-1.52,216.78,25.9600,0.00,42475907.76,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,246.7800,98.0100,292.7200,76.41,-15.69,151.79,246.7800,0.00,42353370.72,ARKW,ok
CERS,CERUS CORP,NASDAQ,2.5650,1.1500,3.4700,60.99,-26.08,123.04,2.5650,-0.00,40110441.44,ARKG|ARKK,ok
SDGR,SCHRODINGER INC,NASDAQ,18.6500,10.9450,23.0200,63.81,-18.98,70.40,18.6500,-0.00,38822194.35,ARKG,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,343.8000,196.6000,408.6100,69.43,-15.86,74.87,343.8000,0.00,37737207.00,ARKK|ARKQ|ARKW|ARKX,ok
P,EVERPURE INC-A,NYSE,109.3800,54.3700,109.5900,99.62,-0.19,101.18,109.3800,-0.00,36003411.42,ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.9500,3.6000,8.5650,67.47,-18.86,93.06,6.9500,0.00,35711796.60,ARKQ,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,776.0800,447.0000,1016.0600,57.83,-23.62,73.62,776.0800,0.00,34393537.36,ARKQ|ARKX,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,36.5700,18.8500,38.5400,89.99,-5.11,94.01,36.5700,0.00,34049815.02,ARKG,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,501.0000,405.0000,748.3000,27.96,-33.05,23.70,501.0000,0.00,33973311.00,ARKF|ARKW,ok
RBRK,RUBRIK INC-A,NYSE,96.9300,42.2500,99.9500,94.77,-3.02,129.42,96.9300,0.00,32123183.58,ARKW,ok
CCJ,CAMECO CORP,NYSE,98.7300,68.9600,135.2400,44.92,-27.00,43.17,98.7300,0.00,31809325.05,ARKQ,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,25.3400,20.4600,48.7800,17.23,-48.05,23.85,25.3400,0.00,28739741.10,ARKF|ARKW,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,55.4200,41.5400,86.7400,30.71,-36.11,33.41,55.4200,0.00,28660840.94,ARKG,ok
SNPS,SYNOPSYS INC,NASDAQ,410.9100,366.0000,628.8900,17.08,-34.66,12.27,410.9100,0.00,28468255.71,ARKQ|ARKX|PRNT,ok
CAT,CATERPILLAR INC,NYSE,843.3700,405.4600,1073.4600,65.56,-21.43,108.00,843.3700,0.00,27442416.43,ARKQ,ok
SYM,SYMBOTIC INC,NASDAQ,41.6900,38.1850,87.8800,7.05,-52.56,9.18,41.6900,0.00,27151779.82,ARKQ,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,184.9800,110.8100,187.1200,97.20,-1.14,66.93,184.9800,0.00,27033347.16,ARKF|ARKW,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,401.2300,328.5700,603.8800,26.39,-33.56,22.11,401.2300,0.00,26784509.88,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,42.1100,18.7300,52.3800,69.48,-19.61,124.83,42.1100,0.00,26481505.15,ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.1400,1.0900,2.7300,3.05,-58.24,4.59,1.1400,0.00,26363946.66,ARKG|ARKK,ok
PONY,PONY AI INC,NASDAQ,8.4700,6.3650,24.9200,11.34,-66.01,33.07,8.4700,0.00,23991359.70,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.2600,2.6700,6.9400,13.82,-53.03,22.10,3.2600,0.00,23826247.90,ARKG,ok
WRD,WERIDE INC-ADR,NASDAQ,6.3300,5.1800,12.5500,15.60,-49.56,22.20,6.3300,0.00,22933488.72,ARKQ,ok
OKLO,OKLO INC,NYSE,47.0100,36.6100,193.8400,6.61,-75.75,28.41,47.0100,-0.00,21149940.03,ARKQ,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,7.5200,5.5000,24.1700,10.82,-68.89,36.73,7.5200,0.00,20051410.72,ARKG,ok
SE,SEA LTD-ADR,NYSE,131.5100,77.0500,199.3000,44.55,-34.01,70.68,131.5100,-0.00,20038967.76,ARKF,ok
NFLX,NETFLIX INC,NASDAQ,74.7900,65.0800,126.7100,15.76,-40.98,14.92,74.7900,0.00,19920391.29,ARKW,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,105.9400,84.8200,165.3000,26.24,-35.91,24.90,105.9400,0.00,19847223.36,ARKQ,ok
FIG,FIGMA INC-CL A,NYSE,24.8700,16.6000,91.0000,11.12,-72.67,49.82,24.8700,0.00,19844444.49,ARKW,ok
GENI,GENIUS SPORTS LTD,NYSE,7.7800,3.8250,13.7300,39.93,-43.34,103.40,7.7800,0.00,18817921.68,ARKW,ok
MASS,908 DEVICES INC,NASDAQ,10.0100,5.0250,10.3400,93.79,-3.19,99.20,10.0100,0.00,18552433.90,ARKG,ok
SNOW,SNOWFLAKE INC,NYSE,334.1400,118.3000,340.5000,97.14,-1.87,182.45,334.1400,0.00,18337937.34,ARKK|ARKW,ok
KDK,KODIAK AI INC,NASDAQ,4.5900,3.9700,11.3500,8.40,-59.56,15.62,4.5900,0.00,17870637.15,ARKQ,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,14.2700,11.0000,18.1800,45.54,-21.51,29.73,14.2700,-0.00,17183434.55,ARKG,ok
HEI,HEICO CORP,NYSE,366.9200,256.1100,376.8600,91.77,-2.64,43.27,366.9200,0.00,14119448.52,ARKX,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,13.6500,11.2000,18.9800,31.49,-28.08,21.88,13.6500,0.00,14068413.45,ARKF,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,681.7400,483.0200,697.6700,92.58,-2.28,41.14,681.7400,0.00,13355968.34,ARKQ|ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,19.0300,12.0600,47.4800,19.68,-59.92,57.79,19.0300,0.00,13036330.23,ARKF,ok
GRMN,GARMIN LTD,NYSE,309.6500,186.6700,314.2800,96.37,-1.47,65.88,309.6500,0.00,12975573.60,ARKX,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,105.1600,80.5000,202.5300,20.21,-48.08,30.63,105.1600,0.00,10181801.52,ARKF,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,23.4400,17.3100,26.5000,66.70,-11.55,35.41,23.4400,0.00,8028317.20,ARKG,ok
LMT,LOCKHEED MARTIN CORP,NYSE,597.7700,431.4200,692.0000,63.84,-13.62,38.56,597.7700,0.00,8027453.33,ARKX,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,49.3800,15.6500,57.1800,81.22,-13.64,215.53,49.3800,0.00,7969734.48,ARKX,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,29.3300,24.7400,51.8800,16.91,-43.47,18.55,29.3300,-0.00,7269469.83,ARKF,ok
QSI,QUANTUM-SI INC,NASDAQ,0.8202,0.6900,3.1000,5.40,-73.54,18.87,0.8202,0.00,5394052.68,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.1400,29.2300,93.8800,7.59,-63.63,16.80,34.1400,0.00,5010557.10,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,7.3900,6.0400,13.7000,17.62,-46.06,22.35,7.3900,0.00,4800337.08,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,95.3600,68.5900,99.2000,87.46,-3.87,39.03,95.3600,0.00,3808964.48,ARKF,ok
ATAI,ATAIBECKLEY INC,NASDAQ,7.2100,3.2650,7.2600,98.75,-0.69,120.83,7.2100,0.00,3531075.87,ARKG,ok
PTC,PTC INC,NASDAQ,150.4400,108.5000,217.6400,38.43,-30.88,38.65,150.4400,0.00,3462978.36,PRNT,ok
PAYP,PAYPAY CORP,NASDAQ,14.6100,12.0700,24.8900,19.81,-41.30,21.04,14.6100,0.00,3442802.67,ARKF,ok
ADSK,AUTODESK INC,NASDAQ,251.5900,185.5000,329.0900,46.03,-23.55,35.63,251.5900,0.00,3366777.38,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,165.9300,150.0300,297.5000,10.78,-44.23,10.60,165.9300,0.00,3310303.50,ARKX,ok
DDD,3D SYSTEMS CORP,NYSE,3.8100,1.7000,4.1200,87.19,-7.52,124.12,3.8100,0.00,3132928.71,PRNT,ok
VELO,VELO3D INC,NASDAQ,13.6900,2.8100,31.7500,37.60,-56.88,387.19,13.6900,-0.00,2873489.93,PRNT,ok
HPQ,HP INC,NYSE,29.0700,17.5600,30.8700,86.48,-5.83,65.55,29.0700,0.00,2642404.86,PRNT,ok
PRLB,PROTO LABS INC,NYSE,90.4500,45.1000,91.9800,96.74,-1.66,100.55,90.4500,0.00,2591302.05,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,9.0100,7.3400,12.8100,30.53,-29.66,22.75,9.0100,0.00,2477768.02,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.6600,1.1900,2.3200,41.59,-28.45,39.50,1.6600,-0.00,2426055.14,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.6100,9.4100,14.8600,40.37,-21.87,23.38,11.6100,-0.00,2411710.47,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,6.8700,4.7800,7.5000,76.84,-8.40,43.72,6.8700,0.00,2350385.01,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,91.4300,35.8600,106.0800,79.14,-13.81,154.96,91.4300,0.00,2084969.72,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,193.3900,73.0800,195.9600,97.91,-1.31,164.63,193.3900,-0.00,1333810.83,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,284.2700,216.2200,310.0000,72.56,-8.30,31.47,284.2700,-0.00,1212411.55,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,416.9800,187.8000,430.5200,94.42,-3.15,122.03,416.9800,0.00,1146695.00,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,368.0600,263.8000,388.8400,83.38,-5.34,39.52,368.0600,0.00,1139881.82,PRNT,ok
AME,AMETEK INC,NYSE,256.3000,179.2400,257.9500,97.90,-0.64,42.99,256.3000,0.00,1053393.00,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,172.9550,122.0000,200.4400,64.96,-13.71,41.77,172.9550,-0.00,945544.99,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,1.9000,1.0810,9.0800,10.24,-79.07,75.76,1.9000,0.00,741112.10,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,127.8500,91.9900,192.6700,35.62,-33.64,38.98,127.8500,0.00,550649.95,ARKF,ok
ATI,ATI INC,NYSE,230.0800,70.4200,239.2300,94.58,-3.82,226.73,230.0800,0.00,102155.52,PRNT,ok
MTRN,MATERION CORP,NYSE,280.8000,107.7200,304.5800,87.92,-7.81,160.68,280.8000,0.00,95472.00,PRNT,ok
MMM,3M CO,NYSE,183.1300,139.3400,184.9000,96.12,-0.96,31.43,183.1300,0.00,93213.17,PRNT,ok
AVNT,AVIENT CORP,NYSE,45.4700,27.4800,46.6400,93.89,-2.51,65.47,45.4700,0.00,91258.29,PRNT,ok
JBL,JABIL INC,NYSE,356.6100,189.6000,428.9300,69.78,-16.86,88.09,356.6100,0.00,88795.89,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,537.5700,228.0000,625.9900,77.78,-14.12,135.78,537.5700,0.00,79560.36,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.2400,20.3500,43.8100,42.16,-30.97,48.60,30.2400,0.00,65016.00,PRNT,ok
SRTA,STRATA CRITICAL MEDICAL INC,NASDAQ,6.0300,3.8500,6.5000,82.26,-7.23,56.62,6.0300,0.00,295.47,ARKQ,ok
