cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
98386P102,XE,X-ENERGY INC,equity,6671770,136471055.36,3,ARKK|ARKQ|ARKX,"{""ARKK"":4574691.0,""ARKQ"":1488367.0,""ARKX"":608712.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,424191,118086290.58,3,ARKQ|ARKX|PRNT,"{""ARKQ"":217005.0,""ARKX"":203364.0,""PRNT"":3822.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1469515,113725765.85,2,ARKG|ARKK,"{""ARKK"":980182.0,""ARKG"":489333.0}"
532457108,LLY,ELI LILLY & CO,equity,90310,106851179.60,2,ARKG|ARKK,"{""ARKK"":28290.0,""ARKG"":62020.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33482660,104131072.60,2,ARKG|ARKK,"{""ARKK"":20164853.0,""ARKG"":13317807.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,556973,100884519.49,2,ARKQ|ARKX,"{""ARKQ"":329793.0,""ARKX"":227180.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,320323,98342364.23,3,ARKF|ARKK|ARKW,"{""ARKK"":198142.0,""ARKW"":104358.0,""ARKF"":17823.0}"
244199105,DE,DEERE & CO,equity,158538,95110116.96,2,ARKQ|ARKX,"{""ARKQ"":91596.0,""ARKX"":66942.0}"
00091E109,ABSI,ABSCI CORP,equity,10045681,92822092.44,1,ARKG,"{""ARKG"":10045681.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,538767,92274624.09,3,ARKK|ARKQ|ARKX,"{""ARKK"":288785.0,""ARKQ"":177921.0,""ARKX"":72061.0}"
71535D106,PSNL,PERSONALIS INC,equity,6575276,91330583.64,1,ARKG,"{""ARKG"":6575276.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,80454973.39,1,ARKW,"{""ARKW"":3775474.0}"
25809K105,DASH,DOORDASH INC - A,equity,375215,79815734.80,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149096.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":75762.0}"
92337F107,VCYT,VERACYTE INC,equity,1857403,78159518.24,2,ARKG|ARKK,"{""ARKK"":1021423.0,""ARKG"":835980.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1959207,74312721.51,3,ARKF|ARKK|ARKW,"{""ARKK"":751787.0,""ARKW"":828338.0,""ARKF"":379082.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,445169,71970472.23,1,ARKG,"{""ARKG"":445169.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3384190,68969792.20,2,ARKQ|ARKX,"{""ARKQ"":2339552.0,""ARKX"":1044638.0}"
14167L103,CDNA,CAREDX INC,equity,1477514,68527099.32,1,ARKG,"{""ARKG"":1477514.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,62733836.88,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
896239100,TRMB,TRIMBLE INC,equity,1112786,61971052.34,2,ARKQ|ARKX,"{""ARKQ"":670650.0,""ARKX"":442136.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3358242,61489411.02,2,ARKF|ARKK,"{""ARKK"":2220993.0,""ARKF"":1137249.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4358786,59802543.92,1,ARKG,"{""ARKG"":4358786.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,58681326.00,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
157085101,CERS,CERUS CORP,equity,16345377,48545769.69,2,ARKG|ARKK,"{""ARKK"":9046583.0,""ARKG"":7298794.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44686689.82,1,ARKF,"{""ARKF"":2096992.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1642458,44625583.86,1,ARKG,"{""ARKG"":1642458.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5529115,43735299.65,2,ARKQ|ARKX,"{""ARKQ"":3256942.0,""ARKX"":2272173.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24083,43050048.31,2,ARKF|ARKW,"{""ARKW"":11087.0,""ARKF"":12996.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1732975,42925790.75,1,ARKG,"{""ARKG"":1732975.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,171624,42446047.68,1,ARKW,"{""ARKW"":171624.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4658500,42019670.00,1,ARKG,"{""ARKG"":4658500.0}"
74624M102,P,EVERPURE INC-A,equity,329159,38508311.41,1,ARKW,"{""ARKW"":329159.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,109342,37613648.00,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":75453.0,""ARKQ"":15390.0,""ARKW"":12249.0,""ARKX"":6250.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2131884,37094781.60,1,ARKG,"{""ARKG"":2131884.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,785875,35584420.00,1,ARKQ,"{""ARKQ"":785875.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5089761,35475634.17,1,ARKQ,"{""ARKQ"":5089761.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43835,34315791.40,2,ARKQ|ARKX,"{""ARKQ"":29464.0,""ARKX"":14371.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,33478634.12,1,ARKW,"{""ARKW"":331406.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67811,33394883.17,2,ARKF|ARKW,"{""ARKW"":41335.0,""ARKF"":26476.0}"
13321L108,CCJ,CAMECO CORP,equity,319137,31460525.46,1,ARKQ,"{""ARKQ"":319137.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,525970,30837621.10,1,ARKG,"{""ARKG"":525970.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,934644,30030111.72,1,ARKG,"{""ARKG"":934644.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,28694374.50,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
149123101,CAT,CATERPILLAR INC,equity,32233,28418224.45,1,ARKQ,"{""ARKQ"":32233.0}"
871607107,SNPS,SYNOPSYS INC,equity,68607,28349784.54,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42981.0,""ARKX"":18596.0,""PRNT"":7030.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23133001,27990931.21,2,ARKG|ARKK,"{""ARKK"":12753006.0,""ARKG"":10379995.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,645116,27320662.60,1,ARKQ,"{""ARKQ"":645116.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,26201799.18,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,66126,25810961.58,1,ARKQ,"{""ARKQ"":66126.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,25481609.80,1,ARKW,"{""ARKW"":628865.0}"
6496584,6301,KOMATSU LTD,equity,542825,24546521.65,1,ARKX,"{""ARKX"":542825.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7336595,23257006.15,1,ARKG,"{""ARKG"":7336595.0}"
732908108,PONY,PONY AI INC,equity,2805705,22389525.90,1,ARKQ,"{""ARKQ"":2805705.0}"
950915108,WRD,WERIDE INC-ADR,equity,3588700,21819296.00,1,ARKQ,"{""ARKQ"":3588700.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2676599,21787515.86,1,ARKG,"{""ARKG"":2676599.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,20248003.02,1,ARKW,"{""ARKW"":266351.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,19940195.73,1,ARKW,"{""ARKW"":797927.0}"
02156V109,OKLO,OKLO INC,equity,445646,19554946.48,1,ARKQ,"{""ARKQ"":445646.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,185574,19321964.88,1,ARKQ,"{""ARKQ"":185574.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1208764,18965507.16,1,ARKG,"{""ARKG"":1208764.0}"
65443P102,MASS,908 DEVICES INC,equity,1860473,18958219.87,1,ARKG,"{""ARKG"":1860473.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,18769546.56,1,ARKW,"{""ARKW"":2418756.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1618276,18513077.44,1,ARKQ,"{""ARKQ"":1618276.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,18201313.20,1,ARKF,"{""ARKF"":152376.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54787,18085736.57,1,ARKW,"{""ARKW"":54787.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,17800724,17800723.02,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":8606478.0,""ARKQ"":2331516.0,""ARKW"":1917522.0,""ARKG"":2008198.0,""ARKF"":447580.0,""ARKX"":2170361.0,""PRNT"":319069.0}"
4162791,HO,THALES SA,equity,56029,17313843.88,1,ARKX,"{""ARKX"":56029.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,17069191.74,1,ARKF,"{""ARKF"":14294.0}"
500081104,KDK,KODIAK AI INC,equity,3856542,16004649.30,1,ARKQ,"{""ARKQ"":3856542.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,15950537.24,1,ARKF,"{""ARKF"":1082126.0}"
422806109,HEI,HEICO CORP,equity,37942,14087105.76,1,ARKX,"{""ARKX"":37942.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,13365149.91,1,ARKF,"{""ARKF"":685041.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,19344,13101110.88,2,ARKQ|ARKX,"{""ARKQ"":5511.0,""ARKX"":13833.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,41316,12704670.00,1,ARKX,"{""ARKX"":41316.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822,10602009.00,1,ARKF,"{""ARKF"":96822.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,9642232.56,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5943258,9144697.72,1,ARKX,"{""ARKX"":5943258.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,8591784.80,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
4012250,AIR,AIRBUS SE,equity,32654,8100079.31,1,ARKX,"{""ARKX"":32654.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,159121,7964006.05,1,ARKX,"{""ARKX"":159121.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13240,7861117.60,1,ARKX,"{""ARKX"":13240.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,359636,7620686.84,1,ARKG,"{""ARKG"":359636.0}"
35661P100,FRNM,FREENOME INC,equity,505065,6565845.00,1,ARKG,"{""ARKG"":505065.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1032070,5562857.30,1,ARKF,"{""ARKF"":1032070.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,857238,5289158.46,2,ARKF|ARKW,"{""ARKW"":472066.0,""ARKF"":385172.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,4948915.80,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6601640,4912940.49,1,ARKG,"{""ARKG"":6601640.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4757855.96,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,3956354.15,1,ARKF,"{""ARKF"":39943.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3527635.59,1,ARKF,"{""ARKF"":235647.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3464141.55,1,PRNT,"{""PRNT"":140010.0}"
69370C100,PTC,PTC INC,equity,23019,3360313.62,1,PRNT,"{""PRNT"":23019.0}"
92259N302,VELO,VELO3D INC,equity,209897,3273343.72,1,PRNT,"{""PRNT"":209897.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3233626.48,1,PRNT,"{""PRNT"":13382.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19670,3177885.20,1,ARKX,"{""ARKX"":19670.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3147852.06,1,PRNT,"{""PRNT"":9631.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3028270.16,1,IZRL,"{""IZRL"":41078.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2993139.24,1,PRNT,"{""PRNT"":822291.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2691755.85,1,IZRL,"{""IZRL"":55329.0}"
40434L105,HPQ,HP INC,equity,90898,2672401.20,1,PRNT,"{""PRNT"":90898.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2665845.00,1,IZRL,"{""IZRL"":54250.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2657825.10,1,IZRL,"{""IZRL"":421877.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2635546.96,1,IZRL,"{""IZRL"":307891.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2614055.53,1,PRNT,"{""PRNT"":1527673.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2608934.55,1,IZRL,"{""IZRL"":184377.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2603048.14,1,PRNT,"{""PRNT"":28649.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2594106.06,1,IZRL,"{""IZRL"":123942.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2550199.20,1,IZRL,"{""IZRL"":14844.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2503088.38,1,IZRL,"{""IZRL"":68653.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2472055.64,1,PRNT,"{""PRNT"":34439.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2425261.08,1,IZRL,"{""IZRL"":9196.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2389614.37,1,IZRL,"{""IZRL"":1251107.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2383224.48,1,IZRL,"{""IZRL"":25182.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2350677.18,1,IZRL,"{""IZRL"":28318.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2324465.13,1,PRNT,"{""PRNT"":207727.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2323751.61,1,PRNT,"{""PRNT"":1461479.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2302487.79,1,PRNT,"{""PRNT"":342123.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2289463.56,1,IZRL,"{""IZRL"":2912.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2287433.42,1,IZRL,"{""IZRL"":911628.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2279380.74,1,IZRL,"{""IZRL"":224791.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2274706.50,1,IZRL,"{""IZRL"":146850.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2272159.11,1,IZRL,"{""IZRL"":27267.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2261967.75,1,PRNT,"{""PRNT"":18259.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2252092.31,1,IZRL,"{""IZRL"":243997.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2250340.57,1,IZRL,"{""IZRL"":18834.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2211863.40,1,IZRL,"{""IZRL"":196785.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2211342.12,1,IZRL,"{""IZRL"":210004.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2197827.38,1,IZRL,"{""IZRL"":76131.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2189044.70,1,IZRL,"{""IZRL"":244586.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2181242.80,1,IZRL,"{""IZRL"":225335.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2175038.69,1,IZRL,"{""IZRL"":74097.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2173354.34,1,IZRL,"{""IZRL"":541570.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2157771.44,1,IZRL,"{""IZRL"":198244.0}"
6267230,HLAN,HILAN LTD,equity,29748,2130222.40,1,IZRL,"{""IZRL"":29748.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2108374.40,1,IZRL,"{""IZRL"":21536.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2104062.15,1,IZRL,"{""IZRL"":887867.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2102883.90,1,IZRL,"{""IZRL"":72865.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2094823.76,1,IZRL,"{""IZRL"":382908.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2090002.96,1,IZRL,"{""IZRL"":139148.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2088673.16,1,IZRL,"{""IZRL"":11233.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2086111.13,1,IZRL,"{""IZRL"":51337.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2082375.21,1,IZRL,"{""IZRL"":100590.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2082134.13,1,IZRL,"{""IZRL"":9471.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2081343.51,1,IZRL,"{""IZRL"":39397.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2048279.16,1,IZRL,"{""IZRL"":14562.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2046385.12,1,IZRL,"{""IZRL"":16112.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,2046202.92,1,PRNT,"{""PRNT"":22804.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2043683.79,1,IZRL,"{""IZRL"":171916.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2026299.87,1,IZRL,"{""IZRL"":50535.0}"
6642321,7731,NIKON CORP,equity,159759,2013705.77,1,PRNT,"{""PRNT"":159759.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,1986503.59,1,PRNT,"{""PRNT"":16946200.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1973171.01,1,IZRL,"{""IZRL"":259103.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,1964540.63,1,IZRL,"{""IZRL"":146717.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1947416.12,1,IZRL,"{""IZRL"":4628.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,1902325.35,1,IZRL,"{""IZRL"":245140.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1888094.87,1,IZRL,"{""IZRL"":159460.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,471434,1871592.98,3,ARKF|ARKK|ARKW,"{""ARKK"":286314.0,""ARKW"":113368.0,""ARKF"":71752.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1820538.53,1,IZRL,"{""IZRL"":12912.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,1816824.56,1,IZRL,"{""IZRL"":243525.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1801934.08,1,IZRL,"{""IZRL"":7492.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1753761.44,1,IZRL,"{""IZRL"":77982.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1729017.70,1,IZRL,"{""IZRL"":596213.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1706743.43,1,IZRL,"{""IZRL"":144844.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1694922.13,1,IZRL,"{""IZRL"":15462.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1653805.80,1,IZRL,"{""IZRL"":159788.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1613071.88,1,IZRL,"{""IZRL"":184562.0}"
