trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,231806320,333145398,125137625,208007773,166.22,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,1690839,1690839,912777,778062,85.24,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,254476,254476,137376,117100,85.24,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,11593770,11593770,6258746,5335024,85.24,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKQ,buy,,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,736442,736442,469563,266879,56.84,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKX,buy,,SPACE EXPLORATION TECHN-CL A,84615Q103,equity,538341,538341,495746,42595,8.59,0.920878
2026-06-15,2026-06-15,2026-06-16,ARKW,buy,,ARK BITCOIN ETF HOLDCO (ARKW),MM0051EWE,bitcoin_holdco,3775474,3775474,3579216,196258,5.48,0.948018
2026-06-15,2026-06-15,2026-06-16,ARKW,buy,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,62528,62528,59278,3250,5.48,0.948018
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,,BRERA HOLDINGS PLC-CL B,G13311132,equity,364423,364423,196729,167694,85.24,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKF,buy,,ARK BITCOIN ETF HOLDCO (ARKF),MM005473T,bitcoin_holdco,2096992,2096992,2064081,32911,1.59,0.984306
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,431626,431626,233008,198618,85.24,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,212424,115332,114674,658,0.57,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKF,buy,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,31991,31991,31489,502,1.59,0.984306
2026-06-15,2026-06-15,2026-06-16,ARKK,buy,GOOGL,ALPHABET INC-CL A,02079K305,equity,185332,100768,100049,719,0.72,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKQ,buy,GOOGL,ALPHABET INC-CL A,02079K305,equity,25624,16456,16338,118,0.72,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKW,buy,,BRERA HOLDINGS PLC-CL B,G13311132,equity,144292,144292,136791,7501,5.48,0.948018
2026-06-15,2026-06-15,2026-06-16,ARKW,buy,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,139569,139569,132314,7255,5.48,0.948018
2026-06-15,2026-06-15,2026-06-16,IZRL,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,53537,70599,53537,17062,31.87,1.000000
2026-06-15,2026-06-15,2026-06-16,ARKF,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,582290,582290,573151,9139,1.59,0.984306
2026-06-15,2026-06-15,2026-06-16,ARKF,buy,,BRERA HOLDINGS PLC-CL B,G13311132,equity,91322,91322,89889,1433,1.59,0.984306
2026-06-15,2026-06-15,2026-06-16,ARKF,buy,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,78805,78805,77568,1237,1.59,0.984306
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,ROKU,ROKU INC,77543R102,equity,4204010,1604864,2269480,-664616,-29.28,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKX,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,59609220,6333331,54892824,-48559493,-88.46,0.920878
2026-06-15,2026-06-15,2026-06-16,ARKQ,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,541542,280668,345293,-64625,-18.72,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKQ,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,70158688,13833172,44733912,-30900740,-69.08,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,1267368,635524,684172,-48648,-7.11,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,TSLA,TESLA INC,88160R101,equity,3287305,1730061,1774609,-44548,-2.51,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,12543475,6236232,6771432,-535200,-7.90,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKX,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,218095,173443,200839,-27396,-13.64,0.920878
2026-06-15,2026-06-15,2026-06-16,ARKQ,sell,RKLB UQ,ROCKET LAB,773121108,equity,1706390,954300,1088012,-133712,-12.29,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,AMZN,AMAZON.COM INC,023135106,equity,1348094,681175,727751,-46576,-6.40,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,2900617,1500126,1565860,-65734,-4.20,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,VCYT,VERACYTE INC,92337F107,equity,2814815,1353306,1519541,-166235,-10.94,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,5131745,2715552,2770306,-54754,-1.98,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,CRWV,COREWEAVE INC-CL A,21873S108,equity,3141040,1644124,1695650,-51526,-3.04,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,DE,DEERE & CO,244199105,equity,265758,135348,143466,-8118,-5.66,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKX,sell,RKLB UQ,ROCKET LAB,773121108,equity,1008763,891535,928948,-37413,-4.03,0.920878
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,TSM,TAIWAN SEMICONDUCTOR-SP ADR,874039100,equity,303307,157029,163736,-6707,-4.10,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,BMNR,BITMINE IMMERSION TECHNOLOGI,09175A206,equity,12207815,6466405,6590230,-123825,-1.88,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,SOFI,SOFI TECHNOLOGIES INC,83406F102,equity,4325738,2220688,2335193,-114505,-4.90,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKG,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2832928,2824994,2951941,-126947,-4.30,1.042011
2026-06-15,2026-06-15,2026-06-16,ARKK,sell,FIG,FIGMA INC-CL A,316841105,equity,3485652,1782068,1881684,-99616,-5.29,0.539837
2026-06-15,2026-06-15,2026-06-16,ARKQ,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,5146732,2981498,3281610,-300112,-9.15,0.637610
2026-06-15,2026-06-15,2026-06-16,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,12904235,10561407,12233441,-1672034,-13.67,0.948018
