symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2643089,1064900558.10,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1670380;ARKQ=552156;ARKW=353694;ARKX=66859
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1235159,637477911.49,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=542143;ARKQ=277328;ARKW=269085;ARKX=93466
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8609463,517342631.67,2,ARKG|ARKK,ARKG=2246649;ARKK=6362814
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,3362230,502552518.10,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1778392;ARKQ=779274;ARKW=328772;ARKX=475792
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4361304,492391221.60,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2957858;ARKW=957474
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7947785,482986894.45,2,ARKG|ARKK,ARKG=2049648;ARKK=5898137
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3669746,447268642.48,3,ARKF|ARKK|ARKW,ARKF=601290;ARKK=2419952;ARKW=648504
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2859840,384276700.80,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1474417;ARKQ=586074;ARKW=356603;ARKX=195086
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2219484,362907828.84,3,ARKF|ARKK|ARKW,ARKF=251336;ARKK=1610968;ARKW=357180
AMZN,NASDAQ,023135106,AMAZON.COM INC,1435621,353134053.58,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=648194;ARKQ=266638;ARKW=258071;ARKX=147339
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3825736,348256748.08,2,ARKG|ARKK,ARKG=1430320;ARKK=2395416
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,903531,328541942.22,4,ARKK|ARKQ|ARKW|ARKX,ARKK=348026;ARKQ=275667;ARKW=180040;ARKX=99798
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8522158,323160231.36,2,ARKG|ARKK,ARKG=2155302;ARKK=6366856
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,8272442,312946480.86,2,ARKG|ARKK,ARKG=3110271;ARKK=5162171
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5460556,309668130.76,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=4010819;ARKW=1017625
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4412108,287448836.20,3,ARKF|ARKK|ARKW,ARKF=492163;ARKK=3139703;ARKW=780242
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,14186367,247268376.81,2,ARKG|ARKK,ARKG=2936197;ARKK=11250170
NVDA,NASDAQ,67066G104,NVIDIA CORP,1158369,228117607.17,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=85949;ARKK=518964;ARKQ=295627;ARKW=125745;ARKX=132084
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4433078,223161146.52,3,ARKK|ARKQ|ARKX,ARKK=1323189;ARKQ=2106070;ARKX=1003819
DE,NYSE,244199105,DEERE & CO,356833,215387967.13,3,ARKK|ARKQ|ARKX,ARKK=120748;ARKQ=148737;ARKX=87348
XYZ,NYSE,852234103,BLOCK INC,2774131,215161600.36,3,ARKF|ARKK|ARKW,ARKF=564600;ARKK=1572930;ARKW=636601
TER,NASDAQ,880770102,TERADYNE INC,587721,201652952.31,3,ARKK|ARKQ|ARKX,ARKK=152838;ARKQ=344687;ARKX=90196
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2200970,183847024.10,2,ARKK|ARKW,ARKK=1618096;ARKW=582874
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,422368,182703725.76,4,ARKK|ARKQ|ARKW|ARKX,ARKK=140029;ARKQ=163362;ARKW=85672;ARKX=33305
ILMN,NASDAQ,452327109,ILLUMINA INC,875842,167951461.92,2,ARKG|ARKK,ARKG=368839;ARKK=507003
NTRA,NASDAQ,632307104,NATERA INC,597033,167927471.91,2,ARKG|ARKK,ARKG=249197;ARKK=347836
BLSH,NYSE,G16910120,BULLISH,6214274,160141840.98,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4475901;ARKW=971402
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28590107,140949227.51,3,ARKK|ARKQ|ARKX,ARKK=14167511;ARKQ=9089013;ARKX=5333583
AVGO,NASDAQ,11135F101,BROADCOM INC,362758,134503411.24,3,ARKK|ARKQ|ARKW,ARKK=186026;ARKQ=84486;ARKW=92246
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34514611,132536106.24,2,ARKG|ARKK,ARKG=13530422;ARKK=20984189
RKLB,NASDAQ,773121108,ROCKET LAB,1520195,126799464.95,2,ARKQ|ARKX,ARKQ=942940;ARKX=577255
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,415365,122698821.00,3,ARKQ|ARKX|PRNT,ARKQ=208257;ARKX=203960;PRNT=3148
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,194149,119514241.42,3,ARKF|ARKK|ARKW,ARKF=35133;ARKK=102932;ARKW=56084
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8005762,118485277.60,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5762405;ARKW=1488091
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,665934,117610603.74,2,ARKK|ARKW,ARKK=524399;ARKW=141535
VCYT,NASDAQ,92337F107,VERACYTE INC,2024698,113707039.68,2,ARKG|ARKK,ARKG=928508;ARKK=1096190
ABSI,NASDAQ,00091E109,ABSCI CORP,10006326,113371673.58,1,ARKG,ARKG=10006326
PSNL,NASDAQ,71535D106,PERSONALIS INC,7830750,109473885.00,1,ARKG,ARKG=7830750
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,518710,96521556.80,3,ARKK|ARKQ|ARKX,ARKK=268050;ARKQ=176879;ARKX=73781
LLY,NYSE,532457108,ELI LILLY & CO,76075,93995227.00,2,ARKG|ARKK,ARKG=46327;ARKK=29748
