symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
FIG,NYSE,316841105,FIGMA INC-CL A,2557387,48794943.96,2,ARKK|ARKW,ARKK=1570608;ARKW=986779
CERS,NASDAQ,157085101,CERUS CORP,15938746,47656850.54,2,ARKG|ARKK,ARKG=7357376;ARKK=8581370
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,60339,44207971.74,2,ARKQ|ARKX,ARKQ=41145;ARKX=19194
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,124391,43990877.15,4,ARKK|ARKQ|ARKW|ARKX,ARKK=88996;ARKQ=16408;ARKW=12041;ARKX=6946
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,176258,43812451.06,1,ARKW,ARKW=176258
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,2025263,43340628.20,1,ARKG,ARKG=2025263
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4859474,43297913.34,1,ARKG,ARKG=4859474
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,24097197,41688150.81,2,ARKG|ARKK,ARKG=10827843;ARKK=13269354
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1713314,40862538.90,1,ARKG,ARKG=1713314
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22044,37102917.72,2,ARKF|ARKW,ARKF=13500;ARKW=8544
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2080544,36180660.16,1,ARKG,ARKG=2080544
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5430150,35947593.00,1,ARKQ,ARKQ=5430150
CCJ,NYSE,13321L108,CAMECO CORP,340473,35228741.31,1,ARKQ,ARKQ=340473
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,142622,34765538.72,1,ARKW,ARKW=142622
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,53832,34518155.04,2,ARKQ|ARKX,ARKQ=35553;ARKX=18279
SNPS,NASDAQ,871607107,SYNOPSYS INC,73190,32734959.40,3,ARKQ|ARKX|PRNT,ARKQ=45837;ARKX=20756;PRNT=6597
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1227263,31663385.40,2,ARKF|ARKW,ARKF=580598;ARKW=646665
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,275067,30857016.06,1,ARKQ,ARKQ=275067
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63023,29134902.67,2,ARKF|ARKW,ARKF=25914;ARKW=37109
SYM,NASDAQ,87151X101,SYMBOTIC INC,688250,29002855.00,1,ARKQ,ARKQ=688250
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,62441,25349172.77,1,ARKQ,ARKQ=62441
RBRK,NYSE,781154109,RUBRIK INC-A,325766,24927614.32,1,ARKW,ARKW=325766
P,NYSE,74624M102,EVERPURE INC-A,323559,23399786.88,1,ARKW,ARKW=323559
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,4356109,23348744.24,1,ARKG,ARKG=4356109
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,286490,23116878.10,1,ARKG,ARKG=286490
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,148320,21828254.40,2,ARKF|ARKW,ARKF=85562;ARKW=62758
WRD,NASDAQ,950915108,WERIDE INC-ADR,3484917,19898876.07,1,ARKQ,ARKQ=3484917
OKLO,NYSE,02156V109,OKLO INC,373371,19699053.96,1,ARKQ,ARKQ=373371
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3065770,19436981.80,1,ARKW,ARKW=3065770
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2792063,19041869.66,1,ARKG,ARKG=2792063
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,618161,18452105.85,1,ARKW,ARKW=618161
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,657202,18250499.54,1,ARKG,ARKG=657202
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,4896084,18213432.48,1,ARKG,ARKG=4896084
KDK,NASDAQ,500081104,KODIAK AI INC,3455721,18107978.04,1,ARKQ,ARKQ=3455721
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,3303113,17110125.34,2,ARKQ|ARKX,ARKQ=1923065;ARKX=1380048
MASS,NASDAQ,65443P102,908 DEVICES INC,1940747,17097981.07,1,ARKG,ARKG=1940747
HEI,NYSE,422806109,HEICO CORP,47374,16601744.56,1,ARKX,ARKX=47374
NFLX,NASDAQ,64110L106,NETFLIX INC,224871,16590982.38,1,ARKW,ARKW=224871
SE,NYSE,81141R100,SEA LTD-ADR,158410,14724209.50,1,ARKF,ARKF=158410
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,712201,14414948.24,1,ARKF,ARKF=712201
PONY,NASDAQ,732908108,PONY AI INC,2067347,14388735.12,1,ARKQ,ARKQ=2067347
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1071519,14069044.47,1,ARKF,ARKF=1071519
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,816247,13802736.77,1,ARKG,ARKG=816247
GRMN,NYSE,B3Z5T14,GARMIN LTD,57995,13556911.20,1,ARKX,ARKX=57995
BNTX,NASDAQ,09075V102,BIONTECH SE-ADR,126164,11892218.64,1,ARKG,ARKG=126164
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,118107,11280399.57,3,ARKF|ARKK|ARKW,ARKF=25075;ARKK=78153;ARKW=14879
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,257679,10492688.88,1,ARKF,ARKF=257679
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,100658,9780937.86,1,ARKF,ARKF=100658
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,14806,7433648.42,1,ARKX,ARKX=14806
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6886458,6121372.52,1,ARKG,ARKG=6886458
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL -WI,21991,5009435.90,1,ARKX,ARKX=21991
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,152575,4787803.50,1,ARKF,ARKF=152575
XMTR,NASDAQ,98423F109,XOMETRY INC-A,46048,4340024.00,1,PRNT,PRNT=46048
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41525,3630530.75,1,ARKF,ARKF=41525
VELO,NASDAQ,92259N302,VELO3D INC,194753,3583455.20,1,PRNT,PRNT=194753
PAYP,NASDAQ,70450C101,PAYPAY CORP,244985,3566981.60,1,ARKF,ARKF=244985
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,419784,3005653.44,1,PRNT,PRNT=419784
DDD,NYSE,88554D205,3D SYSTEMS CORP,1032786,2953767.96,1,PRNT,PRNT=1032786
PRLB,NYSE,743713109,PROTO LABS INC,35418,2826002.22,1,PRNT,PRNT=35418
HPQ,NYSE,40434L105,HP INC,113869,2577994.16,1,PRNT,PRNT=113869
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,235538,2548521.16,1,PRNT,PRNT=235538
PTC,NASDAQ,69370C100,PTC INC,21049,2397270.61,1,PRNT,PRNT=21049
ADSK,NASDAQ,052769106,AUTODESK INC,12226,2387004.24,1,PRNT,PRNT=12226
SSYS,NASDAQ,M85548101,STRATASYS LTD,257471,2108687.49,1,PRNT,PRNT=257471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1247498,1783922.14,1,PRNT,PRNT=1247498
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3455,1471311.75,1,PRNT,PRNT=3455
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7530,1409314.80,1,PRNT,PRNT=7530
GE,NYSE,369604301,GENERAL ELECTRIC,3610,1349093.10,1,PRNT,PRNT=3610
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,405515,1127331.70,1,ARKF,ARKF=405515
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4193,1104268.48,1,PRNT,PRNT=4193
AME,NYSE,031100100,AMETEK INC,4186,995095.92,1,PRNT,PRNT=4186
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5264,912935.52,1,PRNT,PRNT=5264
MTRN,NYSE,576690101,MATERION CORP,455,131736.15,1,PRNT,PRNT=455
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,178,108051.34,1,PRNT,PRNT=178
ATI,NYSE,01741R102,ATI INC,487,96284.77,1,PRNT,PRNT=487
JBL,NYSE,466313103,JABIL INC,245,91527.10,1,PRNT,PRNT=245
MMM,NYSE,88579Y101,3M CO,470,76342.10,1,PRNT,PRNT=470
AVNT,NYSE,05368V106,AVIENT CORP,2015,74232.60,1,PRNT,PRNT=2015
KMT,NYSE,489170100,KENNAMETAL INC,1979,68908.78,1,PRNT,PRNT=1979
DCH,NYSE,024061103,DAUCH CORPORATION,12067,61514.38,2,PRNT|PRNT,PRNT=5681
