symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2750731,935138510.76,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1725907;ARKQ=565749;ARKW=385983;ARKX=73092
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4804954,678891950.66,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2710335;ARKQ=1020523;ARKW=528535;ARKX=545561
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1044631,504567219.31,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=51677;ARKK=437877;ARKQ=233458;ARKW=244129;ARKX=77490
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8419937,457118379.73,2,ARKG|ARKK,ARKG=2274290;ARKK=6145647
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2862101,453728871.53,3,ARKF|ARKK|ARKW,ARKF=485175;ARKK=1829471;ARKW=547455
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2534276,453660746.76,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=231838;ARKK=1284208;ARKQ=525187;ARKW=319433;ARKX=173610
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5502697,414793299.86,3,ARKF|ARKK|ARKW,ARKF=558380;ARKK=3960062;ARKW=984255
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3231583,404885034.07,2,ARKG|ARKK,ARKG=1277904;ARKK=1953679
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7432852,401299679.48,2,ARKG|ARKK,ARKG=1991527;ARKK=5441325
AMZN,NASDAQ,023135106,AMAZON.COM INC,1434134,380231947.42,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=637843;ARKQ=264983;ARKW=273898;ARKX=140250
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6388882,371513488.30,2,ARKG|ARKK,ARKG=3003072;ARKK=3385810
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3597084,357442237.08,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2316784;ARKW=846608
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2312984,355968237.60,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1669227;ARKW=387523
NVDA,NASDAQ,67066G104,NVIDIA CORP,1382498,311476799.40,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=101153;ARKK=632654;ARKQ=324865;ARKW=183964;ARKX=139862
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,864893,297471298.42,4,ARKK|ARKQ|ARKW|ARKX,ARKK=329582;ARKQ=260727;ARKW=183156;ARKX=91428
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4625763,290451658.77,3,ARKK|ARKQ|ARKX,ARKK=1377855;ARKQ=2249112;ARKX=998796
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2712937,288358073.73,2,ARKK|ARKW,ARKK=1956359;ARKW=756578
