cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
G16910120,BLSH,BULLISH,equity,7232116,294347121.20,3,ARKF|ARKK|ARKW,"{""ARKK"":5578006.0,""ARKW"":882915.0,""ARKF"":771195.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,9503966,273334062.16,3,ARKF|ARKK|ARKW,"{""ARKK"":7204921.0,""ARKW"":1539619.0,""ARKF"":759426.0}"
880770102,TER,TERADYNE INC,equity,660615,263380594.35,3,ARKK|ARKQ|ARKX,"{""ARKK"":236755.0,""ARKQ"":345725.0,""ARKX"":78135.0}"
773121108,RKLB UQ,ROCKET LAB,equity,3590084,258414246.32,3,ARKK|ARKQ|ARKX,"{""ARKK"":1729249.0,""ARKQ"":1224731.0,""ARKX"":636104.0}"
11135F101,AVGO,BROADCOM INC,equity,692405,252409318.70,3,ARKK|ARKQ|ARKW,"{""ARKK"":437365.0,""ARKQ"":128943.0,""ARKW"":126097.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,5277646,247891032.62,3,ARKK|ARKQ|ARKX,"{""ARKK"":1919535.0,""ARKQ"":2385190.0,""ARKX"":972921.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,236657627.64,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,512697,231739044.00,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":214152.0,""ARKQ"":171173.0,""ARKW"":94929.0,""ARKX"":32443.0}"
632307104,NTRA,NATERA INC,equity,541412,211637950.80,2,ARKG|ARKK,"{""ARKK"":286417.0,""ARKG"":254995.0}"
452327109,ILMN,ILLUMINA INC,equity,845363,209193527.98,2,ARKG|ARKK,"{""ARKK"":463312.0,""ARKG"":382051.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,34603316,196892868.04,3,ARKK|ARKQ|ARKX,"{""ARKK"":20228831.0,""ARKQ"":9498786.0,""ARKX"":4875699.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,544576,192235328.00,3,ARKF|ARKK|ARKW,"{""ARKK"":384723.0,""ARKW"":128351.0,""ARKF"":31502.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,42475996,172027783.80,2,ARKG|ARKK,"{""ARKK"":27992089.0,""ARKG"":14483907.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1850091,167988262.80,2,ARKG|ARKK,"{""ARKK"":1317978.0,""ARKG"":532113.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12562489,159417985.41,2,ARKG|ARKK,"{""ARKK"":9839063.0,""ARKG"":2723426.0}"
98386P102,XE,X-ENERGY INC,equity,8518930,139369694.80,3,ARKK|ARKQ|ARKX,"{""ARKK"":6350451.0,""ARKQ"":1578427.0,""ARKX"":590052.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,139152400,139152399.48,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":120775701.0,""ARKQ"":3375816.0,""ARKW"":2505694.0,""ARKG"":3798375.0,""ARKF"":4694463.0,""ARKX"":1110417.0,""PRNT"":298869.0,""IZRL"":2593065.0}"
PPKALSHIC,,KALSHI INC.,private,126594,134997327.44,3,ARKF|ARKK|ARKW,"{""ARKK"":90024.0,""ARKW"":25318.0,""ARKF"":11252.0}"
532457108,LLY,ELI LILLY & CO,equity,106564,124694798.96,2,ARKG|ARKK,"{""ARKK"":39162.0,""ARKG"":67402.0}"
92337F107,VCYT,VERACYTE INC,equity,2800080,121411468.80,2,ARKG|ARKK,"{""ARKK"":1731378.0,""ARKG"":1068702.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,811273,117237061.23,3,ARKK|ARKQ|ARKX,"{""ARKK"":516290.0,""ARKQ"":215033.0,""ARKX"":79950.0}"
00091E109,ABSI,ABSCI CORP,equity,10925293,117009888.03,1,ARKG,"{""ARKG"":10925293.0}"
71535D106,PSNL,PERSONALIS INC,equity,6974347,114100316.92,1,ARKG,"{""ARKG"":6974347.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,601512,106563865.92,1,ARKG,"{""ARKG"":601512.0}"
244199105,DE,DEERE & CO,equity,150829,106050886.48,2,ARKQ|ARKX,"{""ARKQ"":87797.0,""ARKX"":63032.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,431095,103415379.55,3,ARKQ|ARKX|PRNT,"{""ARKQ"":230134.0,""ARKX"":197139.0,""PRNT"":3822.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,608856,95072864.40,2,ARKQ|ARKX,"{""ARKQ"":363910.0,""ARKX"":244946.0}"
14167L103,CDNA,CAREDX INC,equity,1553796,87773936.04,1,ARKG,"{""ARKG"":1553796.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,2712654,77554506.59,1,ARKW,"{""ARKW"":2712654.0}"
25809K105,DASH,DOORDASH INC - A,equity,385427,74082923.67,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":158102.0,""ARKW"":95472.0,""ARKF"":58401.0,""ARKX"":73452.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,4258802,73081042.32,2,ARKF|ARKK,"{""ARKK"":3082901.0,""ARKF"":1175901.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2318529,71178840.30,1,ARKG,"{""ARKG"":2318529.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4740425,70063481.50,1,ARKG,"{""ARKG"":4740425.0}"
896239100,TRMB,TRIMBLE INC,equity,1139791,67589606.30,2,ARKQ|ARKX,"{""ARKQ"":711215.0,""ARKX"":428576.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,237301,59339488.06,2,ARKF|ARKW,"{""ARKW"":164012.0,""ARKF"":73289.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1173527,58523791.49,2,ARKF|ARKW,"{""ARKW"":842434.0,""ARKF"":331093.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3493700,56737688.00,2,ARKQ|ARKX,"{""ARKQ"":2481102.0,""ARKX"":1012598.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1877909,55680001.85,2,ARKF|ARKW,"{""ARKW"":726834.0,""ARKF"":1151075.0}"
157085101,CERS,CERUS CORP,equity,20496139,54724691.13,2,ARKG|ARKK,"{""ARKK"":12558267.0,""ARKG"":7937872.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1884706,52884850.36,1,ARKG,"{""ARKG"":1884706.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,5066359,50308944.87,1,ARKG,"{""ARKG"":5066359.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1786254,45853140.18,1,ARKG,"{""ARKG"":1786254.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,1601154,45776832.74,1,ARKF,"{""ARKF"":1601154.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24703,45122005.74,2,ARKF|ARKW,"{""ARKW"":11275.0,""ARKF"":13428.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,174544,43195276.40,1,ARKW,"{""ARKW"":174544.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,28992253,42618611.91,2,ARKG|ARKK,"{""ARKK"":17703390.0,""ARKG"":11288863.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2910923,41859072.74,1,ARKG,"{""ARKG"":2910923.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,900368,41191836.00,1,ARKG,"{""ARKG"":900368.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,833413,37770277.16,1,ARKQ,"{""ARKQ"":833413.0}"
781154109,RBRK,RUBRIK INC-A,equity,337046,37705336.02,1,ARKW,"{""ARKW"":337046.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5656493,36427814.92,2,ARKQ|ARKX,"{""ARKQ"":3454010.0,""ARKX"":2202483.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5397732,34869348.72,1,ARKQ,"{""ARKQ"":5397732.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,69411,34795734.30,2,ARKF|ARKW,"{""ARKW"":42035.0,""ARKF"":27376.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,1016478,33767399.16,1,ARKG,"{""ARKG"":1016478.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,45167,33638123.25,2,ARKQ|ARKX,"{""ARKQ"":31231.0,""ARKX"":13936.0}"
13321L108,CCJ,CAMECO CORP,equity,338441,32013134.19,1,ARKQ,"{""ARKQ"":338441.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,639569,31223758.58,1,ARKW,"{""ARKW"":639569.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,684142,30834279.94,1,ARKQ,"{""ARKQ"":684142.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,1405649,29153160.26,1,ARKK,"{""ARKK"":1405649.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,179609,29062532.29,2,ARKF|ARKW,"{""ARKW"":94513.0,""ARKF"":85096.0}"
871607107,SNPS,SYNOPSYS INC,equity,70621,28900938.04,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45565.0,""ARKX"":18026.0,""PRNT"":7030.0}"
74624M102,P,EVERPURE INC-A,equity,256355,28427205.95,1,ARKW,"{""ARKW"":256355.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1622992,28337440.32,1,ARKG,"{""ARKG"":1622992.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7978985,28245606.90,1,ARKG,"{""ARKG"":7978985.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,70116,28192942.44,1,ARKQ,"{""ARKQ"":70116.0}"
149123101,CAT,CATERPILLAR INC,equity,34171,27610509.71,1,ARKQ,"{""ARKQ"":34171.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1162109,25333976.20,2,ARKF|ARKW,"{""ARKW"":635771.0,""ARKF"":526338.0}"
6496584,6301,KOMATSU LTD,equity,526325,23444976.02,1,ARKX,"{""ARKX"":526325.0}"
65443P102,MASS,908 DEVICES INC,equity,2023382,22621410.76,1,ARKG,"{""ARKG"":2023382.0}"
950915108,WRD,WERIDE INC-ADR,equity,3805832,22530525.44,1,ARKQ,"{""ARKQ"":3805832.0}"
732908108,PONY,PONY AI INC,equity,2975470,21691176.30,1,ARKQ,"{""ARKQ"":2975470.0}"
64110L106,NFLX,NETFLIX INC,equity,270883,19546917.28,1,ARKW,"{""ARKW"":270883.0}"
02156V109,OKLO,OKLO INC,equity,472607,19116953.15,1,ARKQ,"{""ARKQ"":472607.0}"
833445109,SNOW,SNOWFLAKE INC,equity,55719,18754458.21,1,ARKW,"{""ARKW"":55719.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,196804,18190593.72,1,ARKQ,"{""ARKQ"":196804.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1716183,17779655.88,1,ARKQ,"{""ARKQ"":1716183.0}"
316841105,FIG,FIGMA INC-CL A,equity,811507,17690852.60,1,ARKW,"{""ARKW"":811507.0}"
81141R100,SE,SEA LTD-ADR,equity,157548,16333001.16,1,ARKF,"{""ARKF"":157548.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,576129,16171941.03,1,ARKG,"{""ARKG"":576129.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1219972,15859636.00,1,ARKF,"{""ARKF"":1219972.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1118906,15843708.96,1,ARKF,"{""ARKF"":1118906.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14774,15273999.36,1,ARKF,"{""ARKF"":14774.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2459924,14956337.92,1,ARKW,"{""ARKW"":2459924.0}"
4162791,HO,THALES SA,equity,54319,14682995.86,1,ARKX,"{""ARKX"":54319.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1326499,14312924.21,2,ARKF|ARKW,"{""ARKW"":812175.0,""ARKF"":514324.0}"
500081104,KDK,KODIAK AI INC,equity,4089881,13087619.20,1,ARKQ,"{""ARKQ"":4089881.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,111047,12694893.04,1,ARKF,"{""ARKF"":111047.0}"
35661P100,FRNM,FREENOME INC,equity,766173,12607376.72,1,ARKG,"{""ARKG"":766173.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11402741.52,1,ARKX,"{""ARKX"":40056.0}"
422806109,HEI,HEICO CORP,equity,36787,11321934.99,1,ARKX,"{""ARKX"":36787.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,708321,9682748.07,1,ARKF,"{""ARKF"":708321.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,924760,8933181.60,2,ARKF|ARKW,"{""ARKW"":508226.0,""ARKF"":416534.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,313964,8847505.52,2,ARKF|IZRL,"{""ARKF"":256275.0,""IZRL"":57689.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,13413,8218681.62,1,ARKX,"{""ARKX"":13413.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,7639542.97,1,ARKX,"{""ARKX"":5761758.0}"
4012250,AIR,AIRBUS SE,equity,31664,7054651.03,1,ARKX,"{""ARKX"":31664.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,6704233.90,1,ARKX,"{""ARKX"":12835.0}"
74765K105,QSI,QUANTUM-SI INC,equity,7179653,5633873.71,1,ARKG,"{""ARKG"":7179653.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,151745,4696507.75,1,ARKF,"{""ARKF"":151745.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4381102.66,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
70450C101,PAYP,PAYPAY CORP,equity,243651,4129884.45,1,ARKF,"{""ARKF"":243651.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41299,3983288.55,1,ARKF,"{""ARKF"":41299.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,73782,3589494.30,1,ARKX,"{""ARKX"":73782.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3479432.96,1,PRNT,"{""PRNT"":1527673.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3363035.58,1,PRNT,"{""PRNT"":140010.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3290347.80,1,IZRL,"{""IZRL"":41078.0}"
69370C100,PTC,PTC INC,equity,23019,3222660.00,1,PRNT,"{""PRNT"":23019.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3190792.40,1,ARKX,"{""ARKX"":19070.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3019611.36,1,PRNT,"{""PRNT"":9631.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2957357.77,1,IZRL,"{""IZRL"":421877.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2952024.69,1,PRNT,"{""PRNT"":822291.0}"
052769106,ADSK,AUTODESK INC,equity,13382,2938954.84,1,PRNT,"{""PRNT"":13382.0}"
40434L105,HPQ,HP INC,equity,90898,2912371.92,1,PRNT,"{""PRNT"":90898.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2791467.78,1,IZRL,"{""IZRL"":184377.0}"
M84116108,SILC,SILICOM LTD,equity,55022,2727990.76,1,IZRL,"{""IZRL"":55022.0}"
M8769Q102,TEVJF,TEVA PHARMACEUTICAL IND LTD,equity,68295,2699018.40,1,IZRL,"{""IZRL"":68295.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2682244.32,1,PRNT,"{""PRNT"":342123.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2643400.36,1,IZRL,"{""IZRL"":76131.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2617073.50,1,IZRL,"{""IZRL"":307891.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2574275.34,1,IZRL,"{""IZRL"":123942.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2562939.54,1,PRNT,"{""PRNT"":28649.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2547493.44,1,IZRL,"{""IZRL"":21536.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2543531.28,1,PRNT,"{""PRNT"":34439.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,2488068.30,1,IZRL,"{""IZRL"":132485.0}"
6267230,HLAN,HILAN LTD,equity,29748,2457604.79,1,IZRL,"{""IZRL"":29748.0}"
92259N302,VELO,VELO3D INC,equity,209897,2418013.44,1,PRNT,"{""PRNT"":209897.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2402125.44,1,IZRL,"{""IZRL"":1251107.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,2397384.52,1,PRNT,"{""PRNT"":22804.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2392048.66,1,IZRL,"{""IZRL"":198244.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2372434.75,1,IZRL,"{""IZRL"":74097.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2340074.31,1,IZRL,"{""IZRL"":224791.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2339568.97,1,IZRL,"{""IZRL"":18834.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2319730.00,1,IZRL,"{""IZRL"":54250.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2316331.65,1,IZRL,"{""IZRL"":27267.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2309136.82,1,PRNT,"{""PRNT"":1461479.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2308710.70,1,IZRL,"{""IZRL"":100590.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2302584.19,1,IZRL,"{""IZRL"":50535.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2280320.68,1,IZRL,"{""IZRL"":911628.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2271288.83,1,IZRL,"{""IZRL"":541570.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2265120.90,1,IZRL,"{""IZRL"":25182.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2246787.84,1,IZRL,"{""IZRL"":14844.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2209438.56,1,IZRL,"{""IZRL"":16112.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2177860.61,1,PRNT,"{""PRNT"":18259.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2175865.56,1,IZRL,"{""IZRL"":9196.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2165852.86,1,IZRL,"{""IZRL"":171916.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2159760.29,1,IZRL,"{""IZRL"":887867.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2159718.60,1,IZRL,"{""IZRL"":72865.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2158274.55,1,IZRL,"{""IZRL"":2912.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2135010.83,1,IZRL,"{""IZRL"":9471.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2110777.18,1,IZRL,"{""IZRL"":244586.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,2103501.86,1,IZRL,"{""IZRL"":259103.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2097445.67,1,IZRL,"{""IZRL"":382908.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,5969,2096074.04,2,ARKQ|ARKX,"{""ARKQ"":4352.0,""ARKX"":1617.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2072282.20,1,IZRL,"{""IZRL"":39397.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2071879.47,1,IZRL,"{""IZRL"":14562.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2066883.65,1,PRNT,"{""PRNT"":207727.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2046702.15,1,IZRL,"{""IZRL"":146717.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2010688.60,1,IZRL,"{""IZRL"":139148.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2001565.50,1,IZRL,"{""IZRL"":146850.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,1981162.35,1,IZRL,"{""IZRL"":11233.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1977159.59,1,IZRL,"{""IZRL"":51337.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,1969817.85,1,IZRL,"{""IZRL"":196785.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,1967174.55,1,IZRL,"{""IZRL"":225335.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1940806.12,1,IZRL,"{""IZRL"":7492.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,1873896.96,1,IZRL,"{""IZRL"":243997.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,1864835.52,1,IZRL,"{""IZRL"":210004.0}"
6642321,7731,NIKON CORP,equity,159759,1771998.95,1,PRNT,"{""PRNT"":159759.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28148,1715620.60,1,IZRL,"{""IZRL"":28148.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1712128.60,1,IZRL,"{""IZRL"":4628.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1687632.41,1,IZRL,"{""IZRL"":77982.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1682567.64,1,IZRL,"{""IZRL"":159788.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1633623.62,1,IZRL,"{""IZRL"":596213.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,1620984.86,1,IZRL,"{""IZRL"":139021.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1600152.54,1,IZRL,"{""IZRL"":184562.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1567003.84,1,IZRL,"{""IZRL"":12912.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1547532.32,1,IZRL,"{""IZRL"":159460.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,1507572.47,1,PRNT,"{""PRNT"":16946200.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1474848.79,1,IZRL,"{""IZRL"":15462.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,1462817.00,1,IZRL,"{""IZRL"":33575.0}"
