cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
888787108,TOST,TOAST INC-CLASS A,equity,1827909,63465000.48,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3368231,60964981.10,2,ARKF|ARKK,"{""ARKK"":2230982.0,""ARKF"":1137249.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4441751,60185726.05,1,ARKG,"{""ARKG"":4441751.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,56895372.60,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
833445109,SNOW,SNOWFLAKE INC,equity,173973,55323414.00,2,ARKK|ARKW,"{""ARKK"":103356.0,""ARKW"":70617.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3428942,51194104.06,2,ARKQ|ARKX,"{""ARKQ"":2369352.0,""ARKX"":1059590.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5603125,46113718.75,2,ARKQ|ARKX,"{""ARKQ"":3298430.0,""ARKX"":2304695.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44770569.50,1,ARKF,"{""ARKF"":2096992.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24083,44071890.00,2,ARKF|ARKW,"{""ARKW"":11087.0,""ARKF"":12996.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1673718,42211167.96,1,ARKG,"{""ARKG"":1673718.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1765960,41676656.00,1,ARKG,"{""ARKG"":1765960.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4747165,39401469.50,1,ARKG,"{""ARKG"":4747165.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,171624,39351666.96,1,ARKW,"{""ARKW"":171624.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,109958,39337474.50,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":75789.0,""ARKQ"":15586.0,""ARKW"":12249.0,""ARKX"":6334.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,45537,39025209.00,2,ARKQ|ARKX,"{""ARKQ"":30963.0,""ARKX"":14574.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2081039,37063304.59,1,ARKG,"{""ARKG"":2081039.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,795883,36976724.18,1,ARKQ,"{""ARKQ"":795883.0}"
157085101,CERS,CERUS CORP,equity,15471896,35894798.72,2,ARKG|ARKK,"{""ARKK"":8284570.0,""ARKG"":7187326.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5154597,34948167.66,1,ARKQ,"{""ARKQ"":5154597.0}"
149123101,CAT,CATERPILLAR INC,equity,38681,33148069.76,1,ARKQ,"{""ARKQ"":38681.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67811,32214971.77,2,ARKF|ARKW,"{""ARKW"":41335.0,""ARKF"":26476.0}"
13321L108,CCJ,CAMECO CORP,equity,323201,30258077.62,1,ARKQ,"{""ARKQ"":323201.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,104358,29682545.94,1,ARKW,"{""ARKW"":104358.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,529001,28825264.49,1,ARKG,"{""ARKG"":529001.0}"
74624M102,P,EVERPURE INC-A,equity,329159,28722414.34,1,ARKW,"{""ARKW"":329159.0}"
871607107,SNPS,SYNOPSYS INC,equity,69417,28181913.66,3,ARKQ|ARKX|PRNT,"{""ARKQ"":43525.0,""ARKX"":18862.0,""PRNT"":7030.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,28036947.60,1,ARKW,"{""ARKW"":331406.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23387953,27246965.25,2,ARKG|ARKK,"{""ARKK"":12810378.0,""ARKG"":10577575.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,952434,26763395.40,1,ARKG,"{""ARKG"":952434.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,653332,25871947.20,1,ARKQ,"{""ARKQ"":653332.0}"
6496584,6301,KOMATSU LTD,equity,550525,25728585.43,1,ARKX,"{""ARKX"":550525.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,25144438.05,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,66966,25025863.86,1,ARKQ,"{""ARKQ"":66966.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,23278792,23278791.96,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":12307921.0,""ARKQ"":2360884.0,""ARKW"":2343036.0,""ARKG"":2875941.0,""ARKF"":991903.0,""ARKX"":1878158.0,""PRNT"":339840.0,""IZRL"":181109.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,22437903.20,1,ARKW,"{""ARKW"":628865.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,22160972.88,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
732908108,PONY,PONY AI INC,equity,2841445,22106442.10,1,ARKQ,"{""ARKQ"":2841445.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7476245,22054922.75,1,ARKG,"{""ARKG"":7476245.0}"
950915108,WRD,WERIDE INC-ADR,equity,3634412,21443030.80,1,ARKQ,"{""ARKQ"":3634412.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,187934,20546824.22,1,ARKQ,"{""ARKQ"":187934.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,19627405.19,1,ARKW,"{""ARKW"":266351.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,19126310.19,1,ARKW,"{""ARKW"":797927.0}"
02156V109,OKLO,OKLO INC,equity,451322,19041275.18,1,ARKQ,"{""ARKQ"":451322.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,18938859.48,1,ARKW,"{""ARKW"":2418756.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1638888,18814434.24,1,ARKQ,"{""ARKQ"":1638888.0}"
4162791,HO,THALES SA,equity,56827,17326462.79,1,ARKX,"{""ARKX"":56827.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1231759,17109132.51,1,ARKG,"{""ARKG"":1231759.0}"
500081104,KDK,KODIAK AI INC,equity,3905666,17028703.76,1,ARKQ,"{""ARKQ"":3905666.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,16913736.00,1,ARKF,"{""ARKF"":152376.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2727539,16583437.12,1,ARKG,"{""ARKG"":2727539.0}"
65443P102,MASS,908 DEVICES INC,equity,1895888,15735870.40,1,ARKG,"{""ARKG"":1895888.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,15370707.17,1,ARKF,"{""ARKF"":14294.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1030653,14552820.36,1,ARKF,"{""ARKF"":1030653.0}"
422806109,HEI,HEICO CORP,equity,38481,13979762.49,1,ARKX,"{""ARKX"":38481.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,13878930.66,1,ARKF,"{""ARKF"":685041.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,19608,13480892.16,2,ARKQ|ARKX,"{""ARKQ"":5579.0,""ARKX"":14029.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,41904,12649560.48,1,ARKX,"{""ARKX"":41904.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6027958,11318701.97,1,ARKX,"{""ARKX"":6027958.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,226713,10952505.03,1,ARKX,"{""ARKX"":226713.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,10840559.20,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822,10119835.44,1,ARKF,"{""ARKF"":96822.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,9597595.37,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,350353,8902469.73,1,ARKG,"{""ARKG"":350353.0}"
4012250,AIR,AIRBUS SE,equity,33116,8106995.84,1,ARKX,"{""ARKX"":33116.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,13429,7827092.65,1,ARKX,"{""ARKX"":13429.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6727295,5079107.73,1,ARKG,"{""ARKG"":6727295.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,829226,4942186.96,2,ARKF|ARKW,"{""ARKW"":455930.0,""ARKF"":373296.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,4906353.95,1,ARKF,"{""ARKF"":146765.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,663761,4765803.98,1,ARKG,"{""ARKG"":663761.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4709416.25,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
81517B101,SECZ,SECURITIZE CORP,equity,649572,4670422.68,1,ARKF,"{""ARKF"":649572.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,3666767.40,1,ARKF,"{""ARKF"":39943.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3628963.80,1,ARKF,"{""ARKF"":235647.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3505775.67,1,PRNT,"{""PRNT"":140010.0}"
69370C100,PTC,PTC INC,equity,23019,3398985.54,1,PRNT,"{""PRNT"":23019.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3244733.54,1,PRNT,"{""PRNT"":13382.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19950,3121576.50,1,ARKX,"{""ARKX"":19950.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3030807.99,1,PRNT,"{""PRNT"":9631.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2910910.14,1,PRNT,"{""PRNT"":822291.0}"
92259N302,VELO,VELO3D INC,equity,209897,2774838.34,1,PRNT,"{""PRNT"":209897.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2735764.59,1,PRNT,"{""PRNT"":207727.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2654837.64,1,IZRL,"{""IZRL"":123942.0}"
40434L105,HPQ,HP INC,equity,90898,2561505.64,1,PRNT,"{""PRNT"":90898.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2518533.59,1,PRNT,"{""PRNT"":28649.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,2500828.64,1,IZRL,"{""IZRL"":41078.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2491308.01,1,IZRL,"{""IZRL"":2912.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2473800.00,1,IZRL,"{""IZRL"":54250.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2460834.20,1,IZRL,"{""IZRL"":28318.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,2418746.66,1,PRNT,"{""PRNT"":1527673.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2395057.23,1,IZRL,"{""IZRL"":184377.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2393238.28,1,PRNT,"{""PRNT"":34439.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2389810.93,1,IZRL,"{""IZRL"":68653.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2387771.19,1,IZRL,"{""IZRL"":27267.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2309330.25,1,PRNT,"{""PRNT"":342123.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2308566.76,1,IZRL,"{""IZRL"":541570.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2299543.80,1,IZRL,"{""IZRL"":210004.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2298202.50,1,IZRL,"{""IZRL"":146850.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2297260.08,1,IZRL,"{""IZRL"":55329.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2297125.38,1,PRNT,"{""PRNT"":18259.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2294522.03,1,PRNT,"{""PRNT"":1461479.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33575,2283255.93,1,IZRL,"{""IZRL"":33575.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2272235.58,1,IZRL,"{""IZRL"":307891.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2262664.02,1,IZRL,"{""IZRL"":911628.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2239598.47,1,IZRL,"{""IZRL"":76131.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2225430.90,1,IZRL,"{""IZRL"":224791.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2221702.65,1,IZRL,"{""IZRL"":196785.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2221701.48,1,IZRL,"{""IZRL"":14844.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2219219.37,1,IZRL,"{""IZRL"":18834.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2217379.46,1,IZRL,"{""IZRL"":74097.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2208611.58,1,IZRL,"{""IZRL"":244586.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2204720.92,1,PRNT,"{""PRNT"":16946200.0}"
6267230,HLAN,HILAN LTD,equity,29748,2192736.97,1,IZRL,"{""IZRL"":29748.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2189541.63,1,IZRL,"{""IZRL"":421877.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2178989.45,1,IZRL,"{""IZRL"":225335.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2159957.11,1,IZRL,"{""IZRL"":100590.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,2159406.73,1,IZRL,"{""IZRL"":51337.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2159375.02,1,IZRL,"{""IZRL"":382908.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,139021,2149264.66,1,IZRL,"{""IZRL"":139021.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,555927,2145878.22,1,IZRL,"{""IZRL"":555927.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,2141620.92,1,IZRL,"{""IZRL"":39397.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,515690,2109172.10,3,ARKF|ARKK|ARKW,"{""ARKK"":313193.0,""ARKW"":124010.0,""ARKF"":78487.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2108471.75,1,IZRL,"{""IZRL"":9471.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2103917.76,1,IZRL,"{""IZRL"":139148.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2101859.76,1,IZRL,"{""IZRL"":1251107.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2099262.88,1,IZRL,"{""IZRL"":171916.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,2095118.76,1,IZRL,"{""IZRL"":146717.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2091360.96,1,IZRL,"{""IZRL"":21536.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2091113.28,1,IZRL,"{""IZRL"":25182.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,2090249.13,1,IZRL,"{""IZRL"":12912.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,2089457.62,1,IZRL,"{""IZRL"":159460.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2076152.95,1,IZRL,"{""IZRL"":198244.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2066341.20,1,IZRL,"{""IZRL"":9196.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2065321.61,1,IZRL,"{""IZRL"":50535.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2054454.74,1,IZRL,"{""IZRL"":243997.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,2042933.82,1,IZRL,"{""IZRL"":7492.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2038162.10,1,IZRL,"{""IZRL"":887867.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,2033662.15,1,IZRL,"{""IZRL"":72865.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,245140,2033007.13,1,IZRL,"{""IZRL"":245140.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2019666.94,1,IZRL,"{""IZRL"":11233.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,2018805.69,1,IZRL,"{""IZRL"":243525.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2018511.36,1,IZRL,"{""IZRL"":16112.0}"
6642321,7731,NIKON CORP,equity,159759,2013061.23,1,PRNT,"{""PRNT"":159759.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2011000.36,1,IZRL,"{""IZRL"":14562.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1986000.36,1,PRNT,"{""PRNT"":22804.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1925685.88,1,IZRL,"{""IZRL"":77982.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1925329.97,1,IZRL,"{""IZRL"":259103.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1865746.40,1,IZRL,"{""IZRL"":144844.0}"
BSWT6L3,TSG,TSG ADVANCED IT SYSTEMS LTD,equity,15462,1858312.36,1,IZRL,"{""IZRL"":15462.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1791197.20,1,IZRL,"{""IZRL"":132485.0}"
