symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,559159,88224107.02,2,ARKQ|ARKX,ARKQ=322233;ARKX=236926
XE,NASDAQ,98386P102,X-ENERGY INC,5047971,85613588.16,3,ARKK|ARKQ|ARKX,ARKK=3426450;ARKQ=1086720;ARKX=534801
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,469734,73358358.78,1,ARKG,ARKG=469734
DASH,NASDAQ,25809K105,DOORDASH INC - A,372478,70528709.30,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58081;ARKQ=147838;ARKW=92280;ARKX=74279
TRMB,NASDAQ,896239100,TRIMBLE INC,1240297,64991562.80,2,ARKQ|ARKX,ARKQ=757481;ARKX=482816
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,329796,63030611.52,2,ARKF|ARKW,ARKF=87696;ARKW=242100
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3506039,62162071.47,2,ARKF|ARKK,ARKF=1169459;ARKK=2336580
SNOW,NYSE,833445109,SNOWFLAKE INC,232025,60630452.75,2,ARKK|ARKW,ARKK=158944;ARKW=73081
FIG,NYSE,316841105,FIGMA INC-CL A,2574847,55796934.49,2,ARKK|ARKW,ARKK=1588068;ARKW=986779
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,1081895,54614059.60,2,ARKQ|ARKX,ARKQ=520931;ARKX=560964
CAT,NYSE,149123101,CATERPILLAR INC,55674,52783405.92,1,ARKQ,ARKQ=55674
TOST,NYSE,888787108,TOAST INC-CLASS A,1847275,52776646.75,2,ARKF|ARKW,ARKF=1144769;ARKW=702506
CERS,NASDAQ,157085101,CERUS CORP,15864096,49813261.44,2,ARKG|ARKK,ARKG=7187326;ARKK=8676770
CDNA,NASDAQ,14167L103,CAREDX INC,1748541,48172304.55,1,ARKG,ARKG=1748541
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,3437489,48004533.89,1,ARKG,ARKG=3437489
JOBY,NYSE,G65163100,JOBY AVIATION INC,5924881,46984306.33,2,ARKQ|ARKX,ARKQ=3443638;ARKX=2481243
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,59518,46427015.90,2,ARKQ|ARKX,ARKQ=40779;ARKX=18739
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,176258,46019201.22,1,ARKW,ARKW=176258
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,125063,45262800.96,4,ARKK|ARKQ|ARKW|ARKX,ARKK=89968;ARKQ=16264;ARKW=12041;ARKX=6790
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2613385,44479812.70,2,ARKQ|ARKX,ARKQ=1772853;ARKX=840532
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1673718,40688084.58,1,ARKG,ARKG=1673718
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,21900,39625422.00,2,ARKF|ARKW,ARKF=13356;ARKW=8544
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,142622,38992854.80,1,ARKW,ARKW=142622
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1874080,37781452.80,1,ARKG,ARKG=1874080
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23994457,35991685.50,2,ARKG|ARKK,ARKG=10577575;ARKK=13416882
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4747165,34844191.10,1,ARKG,ARKG=4747165
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,53085,33948388.35,2,ARKQ|ARKX,ARKQ=35235;ARKX=17850
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1220935,33172803.95,2,ARKF|ARKW,ARKF=574270;ARKW=646665
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5381523,33096366.45,1,ARKQ,ARKQ=5381523
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2032455,32702200.95,1,ARKG,ARKG=2032455
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,272604,32063682.48,1,ARKQ,ARKQ=272604
CCJ,NYSE,13321L108,CAMECO CORP,337425,31964270.25,1,ARKQ,ARKQ=337425
SNPS,NASDAQ,871607107,SYNOPSYS INC,72301,31414784.50,3,ARKQ|ARKX|PRNT,ARKQ=45429;ARKX=20275;PRNT=6597
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,62743,30444158.46,2,ARKF|ARKW,ARKF=25634;ARKW=37109
SYM,NASDAQ,87151X101,SYMBOTIC INC,682088,28436248.72,1,ARKQ,ARKQ=682088
ROKU,NASDAQ,77543R102,ROKU INC,201632,28077256.00,2,ARKF|ARKW,ARKF=113997;ARKW=87635
RBRK,NYSE,781154109,RUBRIK INC-A,325766,27494650.40,1,ARKW,ARKW=325766
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,61883,25687633.30,1,ARKQ,ARKQ=61883
P,NYSE,74624M102,EVERPURE INC-A,323559,25150241.07,1,ARKW,ARKW=323559
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,279878,23638495.88,1,ARKG,ARKG=279878
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,4987081,23040314.22,1,ARKG,ARKG=4987081
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,4255428,22000562.76,1,ARKG,ARKG=4255428
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,835545,21139288.50,1,ARKG,ARKG=835545
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,147388,21069114.60,2,ARKF|ARKW,ARKF=84630;ARKW=62758
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2727539,19911034.70,1,ARKG,ARKG=2727539
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,618161,19620430.14,1,ARKW,ARKW=618161
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3065770,19528954.90,1,ARKW,ARKW=3065770
WRD,NASDAQ,950915108,WERIDE INC-ADR,3453711,18580965.18,1,ARKQ,ARKQ=3453711
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1119425,17765274.75,1,ARKG,ARKG=1119425
OKLO,NYSE,02156V109,OKLO INC,370029,17494971.12,1,ARKQ,ARKQ=370029
KDK,NASDAQ,500081104,KODIAK AI INC,3424776,17432109.84,1,ARKQ,ARKQ=3424776
NFLX,NASDAQ,64110L106,NETFLIX INC,224871,16997998.89,1,ARKW,ARKW=224871
SE,NYSE,81141R100,SEA LTD-ADR,156686,16500602.66,1,ARKF,ARKF=156686
HEI,NYSE,422806109,HEICO CORP,46256,16086911.68,1,ARKX,ARKX=46256
MASS,NASDAQ,65443P102,908 DEVICES INC,1895888,14939597.44,1,ARKG,ARKG=1895888
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,14170100.91,1,ARKF,ARKF=1059843
PONY,NASDAQ,732908108,PONY AI INC,2048834,13911582.86,1,ARKQ,ARKQ=2048834
GRMN,NYSE,B3Z5T14,GARMIN LTD,56617,13787938.01,1,ARKX,ARKX=56617
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,13405512.23,1,ARKF,ARKF=704441
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,10182096.45,1,ARKF,ARKF=254871
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,9521114.06,1,ARKF,ARKF=99562
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,1537807,7935084.12,2,ARKQ|ARKX,ARKQ=903987;ARKX=633820
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,14455,7631661.80,1,ARKX,ARKX=14455
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6727295,6140002.15,1,ARKG,ARKG=6727295
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,4870027.05,1,ARKF,ARKF=150915
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,21470,4816794.50,1,ARKX,ARKX=21470
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,21470,4731129.20,1,ARKX,ARKX=21470
XMTR,NASDAQ,98423F109,XOMETRY INC-A,46048,4121986.72,1,PRNT,PRNT=46048
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3610523.30,1,ARKF,ARKF=242317
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3593066.04,1,ARKF,ARKF=41073
DDD,NYSE,88554D205,3D SYSTEMS CORP,1032786,3067374.42,1,PRNT,PRNT=1032786
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,419784,2888113.92,1,PRNT,PRNT=419784
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,235538,2774637.64,1,PRNT,PRNT=235538
HPQ,NYSE,40434L105,HP INC,113869,2707804.82,1,PRNT,PRNT=113869
VELO,NASDAQ,92259N302,VELO3D INC,194753,2677853.75,1,PRNT,PRNT=194753
PRLB,NYSE,743713109,PROTO LABS INC,35418,2584097.28,1,PRNT,PRNT=35418
PTC,NASDAQ,69370C100,PTC INC,21049,2580817.89,1,PRNT,PRNT=21049
ADSK,NASDAQ,052769106,AUTODESK INC,12226,2519045.04,1,PRNT,PRNT=12226
SSYS,NASDAQ,M85548101,STRATASYS LTD,257471,2157606.98,1,PRNT,PRNT=257471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1247498,1883721.98,1,PRNT,PRNT=1247498
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3455,1402453.60,1,PRNT,PRNT=3455
GE,NYSE,369604301,GENERAL ELECTRIC,3610,1285268.30,1,PRNT,PRNT=3610
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7530,1271741.70,1,PRNT,PRNT=7530
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4193,1038564.17,1,PRNT,PRNT=4193
AME,NYSE,031100100,AMETEK INC,4186,968389.24,1,PRNT,PRNT=4186
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,930549.68,1,ARKF,ARKF=401099
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5264,919515.52,1,PRNT,PRNT=5264
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,482454.46,1,ARKF,ARKF=4427
MTRN,NYSE,576690101,MATERION CORP,455,112981.05,1,PRNT,PRNT=455
BNTX,NASDAQ,09075V102,BIONTECH SE-ADR,1156,108120.68,1,ARKG,ARKG=1156
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,178,104598.14,1,PRNT,PRNT=178
ATI,NYSE,01741R102,ATI INC,487,90387.20,1,PRNT,PRNT=487
JBL,NYSE,466313103,JABIL INC,245,79676.45,1,PRNT,PRNT=245
MMM,NYSE,88579Y101,3M CO,470,72709.00,1,PRNT,PRNT=470
AVNT,NYSE,05368V106,AVIENT CORP,2015,71995.95,1,PRNT,PRNT=2015
KMT,NYSE,489170100,KENNAMETAL INC,1979,65524.69,1,PRNT,PRNT=1979
DCH,NYSE,024061103,DAUCH CORPORATION,12067,60978.64,2,PRNT|PRNT,PRNT=5681
