symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,3196237,1214953608.44,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2168881;ARKQ=563948;ARKW=392551;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,5727668,849756824.48,4,ARKK|ARKQ|ARKW|ARKX,ARKK=3559723;ARKQ=1053214;ARKW=571480;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8816399,675247999.41,2,ARKG|ARKK,ARKG=2415383;ARKK=6401016
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,6417495,588612641.40,3,ARKF|ARKK|ARKW,ARKF=613744;ARKK=4832475;ARKW=971276
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2710355,537002636.15,3,ARKF|ARKK|ARKW,ARKF=264934;ARKK=2051302;ARKW=394119
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4226656,518610691.20,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2981855;ARKW=811109
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3199808,507169568.00,2,ARKG|ARKK,ARKG=1181244;ARKK=2018564
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,9090074,506862526.24,2,ARKG|ARKK,ARKG=2097978;ARKK=6992096
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,802723,493361583.03,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=27112;ARKK=414507;ARKQ=155626;ARKW=140152;ARKX=65326
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6279731,474873258.22,2,ARKG|ARKK,ARKG=2505347;ARKK=3774384
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2379336,456332851.44,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=198961;ARKK=1247935;ARKQ=496166;ARKW=278960;ARKX=157314
NVDA,NASDAQ,67066G104,NVIDIA CORP,1924433,433978885.83,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115803;ARKK=941471;ARKQ=428976;ARKW=288308;ARKX=149875
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2858459,406873054.06,3,ARKF|ARKK|ARKW,ARKF=436467;ARKK=1895926;ARKW=526066
AMZN,NASDAQ,023135106,AMAZON.COM INC,1575816,392803654.32,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=121132;ARKK=776026;ARKQ=264140;ARKW=278558;ARKX=135960
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,435789,324270594.90,3,ARKF|ARKK|ARKW,ARKF=51314;ARKK=272015;ARKW=112460
XYZ,NYSE,852234103,BLOCK INC,4233544,316161065.92,3,ARKF|ARKK|ARKW,ARKF=817396;ARKK=2547321;ARKW=868827
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,900117,301521192.66,4,ARKK|ARKQ|ARKW|ARKX,ARKK=365310;ARKQ=259897;ARKW=186272;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,3399244,295394303.60,2,ARKK|ARKW,ARKK=2582575;ARKW=816669
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1358984,278917876.16,2,ARKK|ARKW,ARKK=1111813;ARKW=247171
BLSH,NYSE,G16910120,BULLISH,6684732,268124600.52,3,ARKF|ARKK|ARKW,ARKF=771195;ARKK=5030622;ARKW=882915
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,10715545,261137831.65,2,ARKG|ARKK,ARKG=2651470;ARKK=8064075
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8796946,241564137.16,3,ARKF|ARKK|ARKW,ARKF=759426;ARKK=6497901;ARKW=1539619
TER,NASDAQ,880770102,TERADYNE INC,616747,240000927.58,3,ARKK|ARKQ|ARKX,ARKK=213647;ARKQ=324965;ARKX=78135
RKLB,NASDAQ,773121108,ROCKET LAB,3346944,235323632.64,3,ARKK|ARKQ|ARKX,ARKK=1559649;ARKQ=1151191;ARKX=636104
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4946150,228314284.00,3,ARKK|ARKQ|ARKX,ARKK=1731279;ARKQ=2241950;ARKX=972921
AVGO,NASDAQ,11135F101,BROADCOM INC,641841,227847136.59,3,ARKK|ARKQ|ARKW,ARKK=394541;ARKQ=121203;ARKW=126097
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,481429,214991748.53,4,ARKK|ARKQ|ARKW|ARKX,ARKK=193164;ARKQ=160893;ARKW=94929;ARKX=32443
ILMN,NASDAQ,452327109,ILLUMINA INC,781750,199643315.00,2,ARKG|ARKK,ARKG=363806;ARKK=417944
NTRA,NASDAQ,632307104,NATERA INC,501251,195883878.29,2,ARKG|ARKK,ARKG=242818;ARKK=258433
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,32047456,182990973.76,3,ARKK|ARKQ|ARKX,ARKK=18243451;ARKQ=8928306;ARKX=4875699
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,506840,178574937.20,3,ARKF|ARKK|ARKW,ARKF=31502;ARKK=346987;ARKW=128351
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12432232,153289420.56,2,ARKG|ARKK,ARKG=2593169;ARKK=9839063
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1695351,144443905.20,2,ARKG|ARKK,ARKG=506693;ARKK=1188658
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,39035788,144432415.60,2,ARKG|ARKK,ARKG=13791007;ARKK=25244781
XE,NASDAQ,98386P102,X-ENERGY INC,7800850,127777923.00,3,ARKK|ARKQ|ARKX,ARKK=5727171;ARKQ=1483627;ARKX=590052
LLY,NYSE,532457108,ELI LILLY & CO,99550,114581054.50,2,ARKG|ARKK,ARKG=64204;ARKK=35346
VCYT,NASDAQ,92337F107,VERACYTE INC,2600049,113934147.18,2,ARKG|ARKK,ARKG=1038483;ARKK=1561566
PSNL,NASDAQ,71535D106,PERSONALIS INC,6640689,108575265.15,1,ARKG,ARKG=6640689
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,747705,106032046.05,3,ARKK|ARKQ|ARKX,ARKK=465622;ARKQ=202133;ARKX=79950
DE,NYSE,244199105,DEERE & CO,145569,103278294.12,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
ABSI,NASDAQ,00091E109,ABSCI CORP,10402625,101373580.63,1,ARKG,ARKG=10402625
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,572771,100985255.01,1,ARKG,ARKG=572771
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,99816352.75,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,587016,91539275.04,2,ARKQ|ARKX,ARKQ=342070;ARKX=244946
CDNA,NASDAQ,14167L103,CAREDX INC,1479463,80349635.53,1,ARKG,ARKG=1479463
DASH,NASDAQ,25809K105,DOORDASH INC - A,375947,71155488.69,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58401;ARKQ=148622;ARKW=95472;ARKX=73452
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3956278,65476400.90,2,ARKF|ARKK,ARKF=1175901;ARKK=2780377
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,65079438.12,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2207624,64528849.52,1,ARKG,ARKG=2207624
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,237301,62289139.49,2,ARKF|ARKW,ARKF=73289;ARKW=164012
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4513654,62062742.50,1,ARKG,ARKG=4513654
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1173527,57491087.73,2,ARKF|ARKW,ARKF=331093;ARKW=842434
TOST,NYSE,888787108,TOAST INC-CLASS A,1877909,55980467.29,2,ARKF|ARKW,ARKF=1151075;ARKW=726834
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,50973228.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1794547,50049915.83,1,ARKG,ARKG=1794547
CERS,NASDAQ,157085101,CERUS CORP,18883829,49097955.40,2,ARKG|ARKK,ARKG=7558130;ARKK=11325699
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24703,44446625.72,2,ARKF|ARKW,ARKF=13428;ARKW=11275
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4824008,44380873.60,1,ARKG,ARKG=4824008
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,174544,43896070.56,1,ARKW,ARKW=174544
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1700810,40615342.80,1,ARKG,ARKG=1700810
RBRK,NYSE,781154109,RUBRIK INC-A,337046,38952406.22,1,ARKW,ARKW=337046
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,26714649,37667655.09,2,ARKG|ARKK,ARKG=10748811;ARKK=15965838
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,857318,37661979.74,1,ARKG,ARKG=857318
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2771687,36863437.10,1,ARKG,ARKG=2771687
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,69411,35427374.40,2,ARKF|ARKW,ARKF=27376;ARKW=42035
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,34056581.25,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,32155014.43,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32064848.64,1,ARKQ,ARKQ=5073552
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,639569,31345276.69,1,ARKW,ARKW=639569
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,967852,31106763.28,1,ARKG,ARKG=967852
CCJ,NYSE,13321L108,CAMECO CORP,318121,28885386.80,1,ARKQ,ARKQ=318121
P,NYSE,74624M102,EVERPURE INC-A,256355,28109325.75,1,ARKW,ARKW=256355
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,28095378.78,1,ARKQ,ARKQ=643062
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,28047187.06,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,179609,26865914.22,2,ARKF|ARKW,ARKF=85096;ARKW=94513
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,26254342.80,1,ARKQ,ARKQ=65916
CAT,NYSE,149123101,CATERPILLAR INC,32131,26091014.62,1,ARKQ,ARKQ=32131
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1545379,25529661.08,1,ARKG,ARKG=1545379
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1162109,24694816.25,2,ARKF|ARKW,ARKF=526338;ARKW=635771
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7597275,23779470.75,1,ARKG,ARKG=7597275
MASS,NASDAQ,65443P102,908 DEVICES INC,1926581,21076796.14,1,ARKG,ARKG=1926581
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,20927041.20,1,ARKQ,ARKQ=3577272
PONY,NASDAQ,732908108,PONY AI INC,2796770,20304550.20,1,ARKQ,ARKQ=2796770
NFLX,NASDAQ,64110L106,NETFLIX INC,270883,19330210.88,1,ARKW,ARKW=270883
SNOW,NYSE,833445109,SNOWFLAKE INC,55719,18655278.39,1,ARKW,ARKW=55719
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,691834,18354356.02,1,ARKG,ARKG=691834
FIG,NYSE,316841105,FIGMA INC-CL A,811507,17658392.32,1,ARKW,ARKW=811507
SECZ,NYSE,81517B101,SECURITIZE CORP,1219972,17518797.92,1,ARKF,ARKF=1219972
OKLO,NYSE,02156V109,OKLO INC,444227,17244892.14,1,ARKQ,ARKQ=444227
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,16607863.52,1,ARKQ,ARKQ=184984
SE,NYSE,81141R100,SEA LTD-ADR,157548,16273132.92,1,ARKF,ARKF=157548
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1118906,15239499.72,1,ARKF,ARKF=1118906
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2459924,15054734.88,1,ARKW,ARKW=2459924
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,111047,12214059.53,1,ARKF,ARKF=111047
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11519304.48,1,ARKX,ARKX=40056
FRNM,NASDAQ,35661P100,FREENOME INC,729519,11453448.30,1,ARKG,ARKG=729519
HEI,NYSE,422806109,HEICO CORP,36787,11424938.59,1,ARKX,ARKX=36787
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,11417455.17,1,ARKQ,ARKQ=3844261
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,708321,9165673.74,1,ARKF,ARKF=708321
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13413,8330143.65,1,ARKX,ARKX=13413
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,256275,6965554.50,1,ARKF,ARKF=256275
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6734267.80,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6836196,5186621.91,1,ARKG,ARKG=6836196
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,151745,4347494.25,1,ARKF,ARKF=151745
PAYP,NASDAQ,70450C101,PAYPAY CORP,243651,4000749.42,1,ARKF,ARKF=243651
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41299,3876324.14,1,ARKF,ARKF=41299
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,73782,3563670.60,1,ARKX,ARKX=73782
PTC,NASDAQ,69370C100,PTC INC,23019,3231867.60,1,PRNT,PRNT=23019
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3114703.10,1,ARKX,ARKX=19070
HPQ,NYSE,40434L105,HP INC,90898,2923279.68,1,PRNT,PRNT=90898
ADSK,NASDAQ,052769106,AUTODESK INC,13382,2905901.30,1,PRNT,PRNT=13382
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2886241.41,1,PRNT,PRNT=822291
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2733562.77,1,PRNT,PRNT=342123
PRLB,NYSE,743713109,PROTO LABS INC,28649,2553485.37,1,PRNT,PRNT=28649
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2394648.04,1,PRNT,PRNT=22804
VELO,NASDAQ,92259N302,VELO3D INC,209897,2302570.09,1,PRNT,PRNT=209897
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2294522.03,1,PRNT,PRNT=1461479
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2208266.06,1,PRNT,PRNT=275002
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2031570.06,1,PRNT,PRNT=207727
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,5709,1928671.47,2,ARKQ|ARKX,ARKQ=4092;ARKX=1617
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1131931.00,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1077725.22,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1031195.00,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,1012909.50,1,PRNT,PRNT=4110
GE,NYSE,369604301,GENERAL ELECTRIC,3097,990420.60,1,PRNT,PRNT=3097
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,403307,903407.68,1,ARKF,ARKF=403307
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,810045.39,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4451,493170.80,1,ARKF,ARKF=4451
MMM,NYSE,88579Y101,3M CO,509,86682.70,1,PRNT,PRNT=509
MTRN,NYSE,576690101,MATERION CORP,340,86608.20,1,PRNT,PRNT=340
AVNT,NYSE,05368V106,AVIENT CORP,2007,82226.79,1,PRNT,PRNT=2007
ATI,NYSE,01741R102,ATI INC,444,81775.92,1,PRNT,PRNT=444
JBL,NYSE,466313103,JABIL INC,249,76878.75,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,64371.00,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,58464.44,1,PRNT,PRNT=148
