symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TER,NASDAQ,880770102,TERADYNE INC,577209,186066207.20,3,ARKK|ARKQ|ARKX,ARKK=147258;ARKQ=342611;ARKX=87340
DE,NYSE,244199105,DEERE & CO,306143,182840845.32,3,ARKK|ARKQ|ARKX,ARKK=106313;ARKQ=121223;ARKX=78607
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2284202,167226428.42,2,ARKK|ARKW,ARKK=1649126;ARKW=635076
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,417820,166446953.40,4,ARKK|ARKQ|ARKW|ARKX,ARKK=134929;ARKQ=162378;ARKW=88262;ARKX=32251
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,13698108,155815978.50,2,ARKG|ARKK,ARKG=2860258;ARKK=10837850
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,230321,148789669.21,3,ARKF|ARKK|ARKW,ARKF=39674;ARKK=122464;ARKW=68183
ILMN,NASDAQ,452327109,ILLUMINA INC,782873,146123245.45,2,ARKG|ARKK,ARKG=366031;ARKK=416842
NTRA,NASDAQ,632307104,NATERA INC,526379,142853996.81,2,ARKG|ARKK,ARKG=244303;ARKK=282076
BLSH,NYSE,G16910120,BULLISH,6079669,136245382.29,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4311861;ARKW=1000837
AVGO,NASDAQ,11135F101,BROADCOM INC,358263,132852876.98,3,ARKK|ARKQ|ARKW,ARKK=179246;ARKQ=83978;ARKW=95039
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,27846336,123637731.84,3,ARKK|ARKQ|ARKX,ARKK=13648271;ARKQ=9034261;ARKX=5163804
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7839649,123004092.81,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5551205;ARKW=1533178
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,408386,115168935.86,3,ARKQ|ARKX|PRNT,ARKQ=207003;ARKX=197483;PRNT=3900
VCYT,NASDAQ,92337F107,VERACYTE INC,1927010,113944101.30,2,ARKG|ARKK,ARKG=870960;ARKK=1056050
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,651018,112534971.48,2,ARKK|ARKW,ARKK=505199;ARKW=145819
LLY,NYSE,532457108,ELI LILLY & CO,90526,106740111.86,2,ARKG|ARKK,ARKG=61858;ARKK=28668
PSNL,NASDAQ,71535D106,PERSONALIS INC,6850628,105431164.92,1,ARKG,ARKG=6850628
RKLB,NASDAQ,773121108,ROCKET LAB,1496138,101168851.56,2,ARKQ|ARKX,ARKQ=937260;ARKX=558878
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34312499,101050309.56,2,ARKG|ARKK,ARKG=13875507;ARKK=20436992
XE,NASDAQ,98386P102,X-ENERGY INC,6393037,89630378.74,3,ARKK|ARKQ|ARKX,ARKK=4376478;ARKQ=1420316;ARKX=596243
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,505520,86534913.60,3,ARKK|ARKQ|ARKX,ARKK=258270;ARKQ=175815;ARKX=71435
ABSI,NASDAQ,00091E109,ABSCI CORP,10428808,86506962.36,1,ARKG,ARKG=10428808
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1339154,85009495.92,2,ARKG|ARKK,ARKG=454707;ARKK=884447
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,586765,83437983.00,2,ARKQ|ARKX,ARKQ=346593;ARKX=240172
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,463781,72289544.47,1,ARKG,ARKG=463781
DASH,NASDAQ,25809K105,DOORDASH INC - A,372018,68503394.52,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58081;ARKQ=146948;ARKW=95073;ARKX=71916
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,337132,68464766.56,2,ARKF|ARKW,ARKF=87696;ARKW=249436
CDNA,NASDAQ,14167L103,CAREDX INC,1703790,67691576.70,1,ARKG,ARKG=1703790
TRMB,NASDAQ,896239100,TRIMBLE INC,1220367,64337748.24,2,ARKQ|ARKX,ARKQ=752919;ARKX=467448
SNOW,NYSE,833445109,SNOWFLAKE INC,228417,61421331.30,2,ARKK|ARKW,ARKK=153124;ARKW=75293
FIG,NYSE,316841105,FIGMA INC-CL A,2546544,60989728.80,2,ARKK|ARKW,ARKK=1529868;ARKW=1016676
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3420419,59104840.32,2,ARKF|ARKK,ARKF=1169459;ARKK=2250960
TOST,NYSE,888787108,TOAST INC-CLASS A,1868562,56206344.96,2,ARKF|ARKW,ARKF=1144769;ARKW=723793
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4122568,50913714.80,1,ARKG,ARKG=4122568
CERS,NASDAQ,157085101,CERUS CORP,15707196,49163523.48,2,ARKG|ARKK,ARKG=7348426;ARKK=8358770
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,181599,46977845.31,1,ARKW,ARKW=181599
CAT,NYSE,149123101,CATERPILLAR INC,53174,46721335.10,1,ARKQ,ARKQ=53174
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,58679,43513412.45,2,ARKQ|ARKX,ARKQ=40535;ARKX=18144
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,905515,42269440.20,2,ARKQ|ARKX,ARKQ=397735;ARKX=507780
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,121887,42266754.99,4,ARKK|ARKQ|ARKW|ARKX,ARKK=86728;ARKQ=16168;ARKW=12405;ARKX=6586
JOBY,NYSE,G65163100,JOBY AVIATION INC,5825155,42115870.65,2,ARKQ|ARKX,ARKQ=3422894;ARKX=2402261
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1805542,41383022.64,1,ARKG,ARKG=1805542
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22152,40181734.32,2,ARKF|ARKW,ARKF=13356;ARKW=8796
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1711230,39563637.60,1,ARKG,ARKG=1711230
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,139668,38780216.88,1,ARKW,ARKW=139668
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2575949,34826830.48,2,ARKQ|ARKX,ARKQ=1762175;ARKX=813774
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23739793,34185301.92,2,ARKG|ARKK,ARKG=10814671;ARKK=12925122
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,52312,33245322.24,2,ARKQ|ARKX,ARKQ=35023;ARKX=17289
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5349105,32415576.30,1,ARKQ,ARKQ=5349105
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4853563,32130587.06,1,ARKG,ARKG=4853563
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2078013,31835159.16,1,ARKG,ARKG=2078013
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1240528,30938768.32,2,ARKF|ARKW,ARKF=574270;ARKW=666258
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63863,30535454.82,2,ARKF|ARKW,ARKF=25634;ARKW=38229
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,540845,29416559.55,1,ARKG,ARKG=540845
CCJ,NYSE,13321L108,CAMECO CORP,335393,28716348.66,1,ARKQ,ARKQ=335393
SYM,NASDAQ,87151X101,SYMBOTIC INC,677980,27966675.00,1,ARKQ,ARKQ=677980
SNPS,NASDAQ,871607107,SYNOPSYS INC,71978,27659345.96,3,ARKQ|ARKX|PRNT,ARKQ=45157;ARKX=19646;PRNT=7175
RBRK,NYSE,781154109,RUBRIK INC-A,335636,26505174.92,1,ARKW,ARKW=335636
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,243999,26166452.76,1,ARKQ,ARKQ=243999
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,973782,25269642.90,1,ARKG,ARKG=973782
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,69486,24001854.12,1,ARKQ,ARKQ=69486
P,NYSE,74624M102,EVERPURE INC-A,333359,23128447.42,1,ARKW,ARKW=333359
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,3146085,22714733.70,1,ARKG,ARKG=3146085
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,149285,21792624.30,2,ARKF|ARKW,ARKF=84630;ARKW=64655
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,6866075,21490814.75,1,ARKG,ARKG=6866075
WRD,NASDAQ,950915108,WERIDE INC-ADR,3545870,21204302.60,1,ARKQ,ARKQ=3545870
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,636893,20839138.96,1,ARKW,ARKW=636893
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3158667,19899602.10,1,ARKW,ARKW=3158667
OKLO,NYSE,02156V109,OKLO INC,468350,19253868.50,1,ARKQ,ARKQ=468350
NFLX,NASDAQ,64110L106,NETFLIX INC,269750,18599262.50,1,ARKW,ARKW=269750
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1259353,17076826.68,1,ARKG,ARKG=1259353
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2788667,16871435.35,1,ARKG,ARKG=2788667
PONY,NASDAQ,732908108,PONY AI INC,2498945,16642973.70,1,ARKQ,ARKQ=2498945
SE,NYSE,81141R100,SEA LTD-ADR,156686,16303178.30,1,ARKF,ARKF=156686
KDK,NASDAQ,500081104,KODIAK AI INC,3769213,16132231.64,1,ARKQ,ARKQ=3769213
HEI,NYSE,422806109,HEICO CORP,44794,15349112.04,1,ARKX,ARKX=44794
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,14403266.37,1,ARKF,ARKF=1059843
MASS,NASDAQ,65443P102,908 DEVICES INC,1938386,14247137.10,1,ARKG,ARKG=1938386
GRMN,NYSE,B3Z5T14,GARMIN LTD,54815,13679631.40,1,ARKX,ARKX=54815
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,13208268.75,1,ARKF,ARKF=704441
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,9468346.20,1,ARKF,ARKF=99562
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,9170258.58,1,ARKF,ARKF=254871
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13996,7120744.92,1,ARKX,ARKX=13996
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,1280914,6596707.10,2,ARKQ|ARKX,ARKQ=764375;ARKX=516539
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6878081,5656533.81,1,ARKG,ARKG=6878081
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,5116773.08,1,ARKF,ARKF=150915
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,20790,4678165.80,1,ARKX,ARKX=20790
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,20790,4399683.75,1,ARKX,ARKX=20790
ROKU,NASDAQ,77543R102,ROKU INC,29197,4216922.71,1,ARKF,ARKF=29197
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3787414.71,1,ARKF,ARKF=242317
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3610727.43,1,ARKF,ARKF=41073
SECZ,NYSE,81517B101,SECURITIZE CORP,453570,3256632.60,1,ARKF,ARKF=453570
ADSK,NASDAQ,052769106,AUTODESK INC,13658,2982224.30,1,PRNT,PRNT=13658
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,212012,2978768.60,1,PRNT,PRNT=212012
PTC,NASDAQ,69370C100,PTC INC,23493,2921824.41,1,PRNT,PRNT=23493
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1491627,2312021.85,1,PRNT,PRNT=1491627
HPQ,NYSE,40434L105,HP INC,92773,2304481.32,1,PRNT,PRNT=92773
XMTR,NASDAQ,98423F109,XOMETRY INC-A,23274,2293419.96,1,PRNT,PRNT=23274
SSYS,NASDAQ,M85548101,STRATASYS LTD,280674,2284686.36,1,PRNT,PRNT=280674
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,349180,2283637.20,1,PRNT,PRNT=349180
PRLB,NYSE,743713109,PROTO LABS INC,29239,2269531.18,1,PRNT,PRNT=29239
VELO,NASDAQ,92259N302,VELO3D INC,214226,2268653.34,1,PRNT,PRNT=214226
DDD,NYSE,88554D205,3D SYSTEMS CORP,839253,2257590.57,1,PRNT,PRNT=839253
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7039,1110613.42,1,PRNT,PRNT=7039
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2806,1103627.86,1,PRNT,PRNT=2806
GE,NYSE,369604301,GENERAL ELECTRIC,3160,1102302.80,1,PRNT,PRNT=3160
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4352,1099902.72,1,PRNT,PRNT=4352
AME,NYSE,031100100,AMETEK INC,4194,993978.00,1,PRNT,PRNT=4194
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5579,986144.04,1,PRNT,PRNT=5579
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,922527.70,1,ARKF,ARKF=401099
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,508972.19,1,ARKF,ARKF=4427
MTRN,NYSE,576690101,MATERION CORP,346,84811.52,1,PRNT,PRNT=346
ATI,NYSE,01741R102,ATI INC,453,84335.01,1,PRNT,PRNT=453
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,151,84223.27,1,PRNT,PRNT=151
MMM,NYSE,88579Y101,3M CO,519,82956.96,1,PRNT,PRNT=519
JBL,NYSE,466313103,JABIL INC,254,76456.54,1,PRNT,PRNT=254
AVNT,NYSE,05368V106,AVIENT CORP,2048,75714.56,1,PRNT,PRNT=2048
KMT,NYSE,489170100,KENNAMETAL INC,2194,74025.56,1,PRNT,PRNT=2194
