symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,27462773,162854243.89,3,ARKK|ARKQ|ARKX,ARKK=13658768;ARKQ=8928306;ARKX=4875699
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12407704,162664999.44,2,ARKG|ARKK,ARKG=2685706;ARKK=9721998
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,276747,158050211.70,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=151466;ARKW=81198
NTRA,NASDAQ,632307104,NATERA INC,464832,157438598.40,2,ARKG|ARKK,ARKG=255292;ARKK=209540
RKLB,NASDAQ,773121108,ROCKET LAB,2011903,135863809.59,3,ARKK|ARKQ|ARKX,ARKK=389605;ARKQ=1034861;ARKX=587437
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1489642,132935652.08,2,ARKG|ARKK,ARKG=532733;ARKK=956909
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,426761,131540543.03,3,ARKF|ARKK|ARKW,ARKF=30470;ARKK=270625;ARKW=125666
XE,NASDAQ,98386P102,X-ENERGY INC,6539590,120786227.30,3,ARKK|ARKQ|ARKX,ARKK=4465911;ARKQ=1483627;ARKX=590052
PSNL,NASDAQ,71535D106,PERSONALIS INC,7159356,120277180.80,1,ARKG,ARKG=7159356
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34186177,117600448.88,2,ARKG|ARKK,ARKG=14500807;ARKK=19685370
LLY,NYSE,532457108,ELI LILLY & CO,95104,111851814.40,2,ARKG|ARKK,ARKG=67480;ARKK=27624
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,109317704.50,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
ABSI,NASDAQ,00091E109,ABSCI CORP,10938041,103036346.22,1,ARKG,ARKG=10938041
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,645174,100550367.90,3,ARKK|ARKQ|ARKX,ARKK=363091;ARKQ=202133;ARKX=79950
DE,NYSE,244199105,DEERE & CO,149744,93239599.04,2,ARKQ|ARKX,ARKQ=86712;ARKX=63032
VCYT,NASDAQ,92337F107,VERACYTE INC,1955124,88469361.00,2,ARKG|ARKK,ARKG=921866;ARKK=1033258
DASH,NASDAQ,25809K105,DOORDASH INC - A,372032,86270500.48,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=148622;ARKW=93477;ARKX=73452
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,548963,83596085.64,2,ARKQ|ARKX,ARKQ=328743;ARKX=220220
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,484649,81673049.48,1,ARKG,ARKG=484649
CDNA,NASDAQ,14167L103,CAREDX INC,1555609,81451687.24,1,ARKG,ARKG=1555609
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4745956,69480795.84,1,ARKG,ARKG=4745956
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,67514980.14,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
TOST,NYSE,888787108,TOAST INC-CLASS A,1824868,64180607.56,2,ARKF|ARKW,ARKF=1113239;ARKW=711629
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3305443,63398396.74,2,ARKF|ARKK,ARKF=1137249;ARKK=2168194
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,259171,59080621.16,2,ARKF|ARKW,ARKF=79132;ARKW=180039
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,54117246.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1886905,49889768.20,1,ARKG,ARKG=1886905
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1788338,48061583.75,1,ARKG,ARKG=1788338
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2321234,47376385.94,1,ARKG,ARKG=2321234
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2914319,47124538.23,1,ARKG,ARKG=2914319
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24036,46407507.00,2,ARKF|ARKW,ARKF=12996;ARKW=11040
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1203896,45928632.40,2,ARKF|ARKW,ARKF=379082;ARKW=824814
CERS,NASDAQ,157085101,CERUS CORP,16778627,45637865.44,2,ARKG|ARKK,ARKG=7947134;ARKK=8831493
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,5072270,44230194.40,1,ARKG,ARKG=5072270
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,170894,41515279.42,1,ARKW,ARKW=170894
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,38960728.95,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,620921,38764098.03,1,ARKG,ARKG=620921
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23751789,36815272.95,2,ARKG|ARKK,ARKG=11302035;ARKK=12449754
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,107285,36546635.25,4,ARKK|ARKQ|ARKW|ARKX,ARKK=73677;ARKQ=15341;ARKW=12197;ARKX=6070
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67636,35661081.00,2,ARKF|ARKW,ARKF=26476;ARKW=41160
RBRK,NYSE,781154109,RUBRIK INC-A,329996,35316171.92,1,ARKW,ARKW=329996
CCJ,NYSE,13321L108,CAMECO CORP,318121,33825805.93,1,ARKQ,ARKQ=318121
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,1017664,33582912.00,1,ARKG,ARKG=1017664
P,NYSE,74624M102,EVERPURE INC-A,327759,32526803.16,1,ARKW,ARKW=327759
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,31566495.89,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,31124307.83,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7988295,29077393.80,1,ARKG,ARKG=7988295
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,28868510.88,1,ARKQ,ARKQ=5073552
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,626189,28059529.09,1,ARKW,ARKW=626189
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1131505,27405051.10,2,ARKF|ARKW,ARKF=509034;ARKW=622471
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,145871,26898612.40,2,ARKF|ARKW,ARKF=82300;ARKW=63571
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,26455570.68,1,ARKQ,ARKQ=643062
CAT,NYSE,149123101,CATERPILLAR INC,32131,26251027.00,1,ARKQ,ARKQ=32131
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1624885,25624436.45,1,ARKG,ARKG=1624885
FIG,NYSE,316841105,FIGMA INC-CL A,794532,24328569.84,1,ARKW,ARKW=794532
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,24195786.12,1,ARKQ,ARKQ=65916
MASS,NASDAQ,65443P102,908 DEVICES INC,2025743,22485747.30,1,ARKG,ARKG=2025743
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,21499404.72,1,ARKQ,ARKQ=3577272
NFLX,NASDAQ,64110L106,NETFLIX INC,265218,21175005.12,1,ARKW,ARKW=265218
PONY,NASDAQ,732908108,PONY AI INC,2796770,21031710.40,1,ARKQ,ARKQ=2796770
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2408464,19171373.44,1,ARKW,ARKW=2408464
OKLO,NYSE,02156V109,OKLO INC,444227,18892974.31,1,ARKQ,ARKQ=444227
SE,NYSE,81141R100,SEA LTD-ADR,152376,18029128.32,1,ARKF,ARKF=152376
SNOW,NYSE,833445109,SNOWFLAKE INC,54554,17954266.94,1,ARKW,ARKW=54554
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,17932348.96,1,ARKQ,ARKQ=184984
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,16102034.88,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,15261716.17,1,ARKQ,ARKQ=3844261
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,13378693.43,1,ARKF,ARKF=107399
HEI,NYSE,422806109,HEICO CORP,36787,12397586.87,1,ARKX,ARKX=36787
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,18907,11845235.50,2,ARKQ|ARKX,ARKQ=5494;ARKX=13413
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,402752,11615367.68,1,ARKG,ARKG=402752
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11611032.72,1,ARKX,ARKX=40056
FRNM,NASDAQ,35661P100,FREENOME INC,767020,10692258.80,1,ARKG,ARKG=767020
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9597424.41,1,ARKF,ARKF=685041
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7993194.75,1,ARKF,ARKF=247851
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,7869719.56,1,ARKF,ARKF=1179868
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,154246,7348279.44,1,ARKX,ARKX=154246
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,7263198.15,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,7188030,5772706.89,1,ARKG,ARKG=7188030
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,5199883.95,1,ARKF,ARKF=146765
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,4194414.43,1,ARKF,ARKF=39943
PTC,NASDAQ,69370C100,PTC INC,23019,3658870.05,1,PRNT,PRNT=23019
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3620901.56,1,PRNT,PRNT=13382
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,3581834.40,1,ARKF,ARKF=235647
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3065502.50,1,ARKX,ARKX=19070
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2820458.13,1,PRNT,PRNT=822291
VELO,NASDAQ,92259N302,VELO3D INC,209897,2709770.27,1,PRNT,PRNT=209897
HPQ,NYSE,40434L105,HP INC,90898,2693307.74,1,PRNT,PRNT=90898
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2538552.66,1,PRNT,PRNT=342123
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2309136.82,1,PRNT,PRNT=1461479
PRLB,NYSE,743713109,PROTO LABS INC,28649,2294784.90,1,PRNT,PRNT=28649
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2293306.08,1,PRNT,PRNT=207727
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2195113.04,1,PRNT,PRNT=22804
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2194515.96,1,PRNT,PRNT=275002
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1235698.45,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1081104.75,1,PRNT,PRNT=6897
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1061434.81,1,PRNT,PRNT=3097
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1053882.50,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,1001483.70,1,PRNT,PRNT=4110
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,916638.65,1,ARKF,ARKF=390059
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,868378.28,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,500947.17,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,95246.88,1,PRNT,PRNT=444
MMM,NYSE,88579Y101,3M CO,509,91024.47,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,88829.82,1,PRNT,PRNT=2007
MTRN,NYSE,576690101,MATERION CORP,340,83691.00,1,PRNT,PRNT=340
JBL,NYSE,466313103,JABIL INC,249,77742.78,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,72605.84,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,64951.50,1,PRNT,PRNT=2150
