symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
SNPS,SYNOPSYS INC,NASDAQ,393.8400,366.0000,615.7900,11.15,-36.04,7.61,416.3100,-5.40,28267865.31,ARKQ|ARKX|PRNT,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.0100,20.4600,46.7900,13.48,-48.69,17.35,24.1900,-0.74,27306760.55,ARKF|ARKW,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,181.9400,110.8100,193.4530,86.07,-5.95,64.19,185.2500,-1.79,26972400.00,ARKF|ARKW,ok
SYM,SYMBOTIC INC,NASDAQ,42.9400,37.6800,87.8800,10.48,-51.14,13.96,41.6000,3.22,26751379.20,ARKQ,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,16.3900,11.0000,22.6700,46.19,-27.70,49.00,16.3400,0.31,26303167.94,ARKG,ok
CAT,CATERPILLAR INC,NYSE,813.9400,416.4400,1073.4600,60.50,-24.18,95.45,800.1400,1.72,25709298.34,ARKQ,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,366.7000,328.5700,603.8800,13.85,-39.28,11.60,369.8300,-0.85,24377714.28,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,78.2500,65.0800,126.7000,21.37,-38.24,20.24,82.6700,-5.35,21831906.95,ARKW,ok
WRD,WERIDE INC-ADR,NASDAQ,5.9800,5.1800,12.5500,10.85,-52.35,15.44,5.8900,1.53,21070132.08,ARKQ,ok
PONY,PONY AI INC,NASDAQ,7.3500,6.3650,24.9200,5.31,-70.51,15.48,7.2100,1.94,20164711.70,ARKQ,ok
MASS,908 DEVICES INC,NASDAQ,10.0500,5.0250,11.2490,80.74,-10.66,100.00,10.0400,0.10,20148824.20,ARKG,ok
FIG,FIGMA INC-CL A,NYSE,24.1200,16.6000,71.4800,13.70,-66.26,45.30,25.2200,-4.36,19952475.14,ARKW,ok
SNOW,SNOWFLAKE INC,NYSE,337.1800,118.3000,384.5600,82.21,-12.32,185.02,356.4700,-5.41,19363806.87,ARKW,ok
GENI,GENIUS SPORTS LTD,NYSE,7.4900,3.8250,13.6900,37.15,-45.29,95.82,7.6300,-1.83,18298052.36,ARKW,ok
OKLO,OKLO INC,NYSE,41.2700,36.6100,193.8400,2.96,-78.71,12.73,39.8400,3.59,17698003.68,ARKQ,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,99.4700,89.6000,165.3000,13.04,-39.82,11.02,95.5800,4.07,17680770.72,ARKQ,ok
SE,SEA LTD-ADR,NYSE,112.0900,77.0500,199.3000,28.66,-43.76,45.48,113.1000,-0.89,17233725.60,ARKF,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,15.3700,11.2000,18.9800,53.60,-19.02,37.23,15.6800,-1.98,16967735.68,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,3.8200,3.4850,11.3500,4.26,-66.34,9.61,3.6800,3.80,14146880.48,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,121.7500,80.5000,202.5300,33.80,-39.89,51.24,122.0100,-0.21,13103751.99,ARKF,ok
FRNM,FREENOME INC,NASDAQ,16.3100,9.9500,17.1750,88.03,-5.04,63.92,16.9000,-3.49,12841904.40,ARKG,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,28.6700,17.3100,39.6000,50.96,-27.60,65.63,30.8100,-6.95,12628834.14,ARKG,ok
HEI,HEICO CORP,NYSE,325.4800,256.1100,376.8600,57.45,-13.63,27.09,325.7000,-0.07,11981525.90,ARKX,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,610.6500,483.0200,697.6700,59.46,-12.47,26.42,607.8700,0.46,11492998.09,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,277.0300,186.6700,314.2800,70.81,-11.85,48.41,277.1800,-0.05,11102722.08,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,14.4100,12.0600,47.4800,6.63,-69.65,19.49,14.4000,0.07,9864590.40,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,7.4200,5.1400,13.7000,26.64,-45.84,44.36,7.1000,4.51,8377062.80,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,32.4700,24.7400,47.2500,34.34,-31.28,31.24,32.7500,-0.85,8117120.25,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.2100,15.6500,57.1800,75.99,-17.44,201.66,46.9500,0.55,7241849.70,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,525.2800,437.2500,692.0000,34.56,-24.09,20.13,532.9500,-1.44,6840413.25,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7660,0.6900,3.1000,3.15,-75.29,11.01,0.7610,0.66,5419091.65,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.5900,29.2300,93.8800,8.29,-63.16,18.34,35.3400,-2.12,5186675.10,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,107.5300,68.5900,109.9400,94.17,-2.19,56.77,107.8100,-0.26,4306254.83,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,17.0400,12.0700,24.8900,38.77,-31.54,41.18,16.9300,0.65,3989503.71,ARKF,ok
PTC,PTC INC,NASDAQ,141.0200,108.5000,215.2200,30.47,-34.48,29.97,150.0800,-6.04,3454691.52,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,217.9000,185.5000,329.0900,22.56,-33.79,17.47,237.5200,-8.26,3178492.64,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,161.0100,150.0300,297.5000,7.45,-45.88,7.32,154.9600,3.90,2955087.20,ARKX,ok
HPQ,HP INC,NYSE,32.6400,17.5600,32.7800,99.08,-0.43,85.88,31.9300,2.22,2902373.14,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.4600,1.7000,4.1200,72.73,-16.02,103.53,3.3200,4.22,2730006.12,PRNT,ok
VELO,VELO3D INC,NASDAQ,11.6100,2.8700,31.7500,30.26,-63.43,304.53,11.5800,0.26,2430607.26,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.4600,4.7800,7.6000,95.04,-1.84,56.07,7.0300,6.12,2405124.69,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.3800,9.4100,14.7600,36.82,-22.90,20.94,11.4300,-0.44,2374319.61,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.6200,1.1900,2.3200,38.05,-30.17,36.13,1.6000,1.25,2338366.40,PRNT,ok
PRLB,PROTO LABS INC,NYSE,81.4400,45.1000,93.0000,75.87,-12.43,80.58,79.5300,2.40,2278454.97,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,8.0000,7.3400,12.8100,12.07,-37.55,8.99,7.7700,2.96,2136765.54,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,92.5300,35.8600,106.0800,80.70,-12.77,158.03,93.0400,-0.55,2121684.16,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,276.4400,216.2200,310.0000,64.21,-10.83,27.85,273.8300,0.95,1167884.95,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,164.1900,73.0800,199.8900,71.85,-17.86,124.67,160.7700,2.13,1108830.69,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,337.1200,268.9100,388.8400,56.87,-13.30,25.37,333.4800,1.09,1032787.56,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,371.6800,190.9000,448.8500,70.08,-17.19,94.70,370.1200,0.42,1017830.00,PRNT,ok
AME,AMETEK INC,NYSE,237.7200,179.2400,261.1600,71.39,-8.98,32.63,234.2000,1.50,962562.00,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.2800,1.7500,6.8900,10.31,-66.91,30.29,2.2500,1.33,877632.75,ARKF,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,158.6350,122.0000,200.4400,46.70,-20.86,30.03,159.8550,-0.76,873927.29,PRNT,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,113.2400,91.9900,192.6700,21.11,-41.23,23.10,111.8100,1.28,481565.67,ARKF,ok
ATI,ATI INC,NYSE,210.6500,74.4500,243.5700,80.53,-13.52,182.94,204.5400,2.99,90815.76,PRNT,ok
AVNT,AVIENT CORP,NYSE,43.4000,27.4800,46.6400,83.09,-6.95,57.93,42.9100,1.14,86120.37,PRNT,ok
MMM,3M CO,NYSE,168.5600,139.3400,184.9000,64.14,-8.84,20.97,168.3100,0.15,85669.79,PRNT,ok
MTRN,MATERION CORP,NYSE,244.2400,108.2800,304.5800,69.26,-19.81,125.56,240.5600,1.53,81790.40,PRNT,ok
JBL,JABIL INC,NYSE,310.5700,189.6000,428.9300,50.55,-27.59,63.80,305.9200,1.52,76174.08,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,475.3300,228.0000,625.9900,62.14,-24.07,108.48,467.4800,1.68,69187.04,PRNT,ok
KMT,KENNAMETAL INC,NYSE,31.0200,20.3500,43.8100,45.48,-29.19,52.43,29.4300,5.40,63274.50,PRNT,ok
