symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
PSNL,PERSONALIS INC,NASDAQ,16.8900,4.9550,18.8900,85.65,-10.59,240.87,17.2000,-1.80,118699006.00,ARKG,ok
XE,X-ENERGY INC,NASDAQ,18.7500,13.2900,37.1000,22.93,-49.46,41.08,17.7100,5.87,116461137.10,ARKK|ARKQ|ARKX,ok
LLY,ELI LILLY & CO,NYSE,1119.8500,712.0500,1292.6500,70.24,-13.37,57.27,1149.3600,-2.57,108701871.36,ARKG|ARKK,ok
LHX,L3HARRIS TECHNOLOGIES INC,NYSE,255.2300,253.3300,379.2300,1.51,-32.70,0.75,256.4500,-0.48,106832966.80,ARKQ|ARKX|PRNT,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,160.7500,147.7400,241.8200,13.83,-33.52,8.81,157.5900,2.01,102098621.25,ARKK|ARKQ|ARKX,ok
DE,DEERE & CO,NYSE,684.3800,433.0000,705.8800,92.12,-3.05,58.06,693.5300,-1.32,100774070.18,ARKQ|ARKX,ok
ABSI,ABSCI CORP,NASDAQ,9.0480,2.2400,12.0550,69.36,-24.94,303.93,8.8200,2.59,95349148.02,ARKG,ok
VCYT,VERACYTE INC,NASDAQ,42.6650,29.4550,60.9100,42.00,-29.95,44.85,42.5300,0.32,93509902.93,ARKG|ARKK,ok
GH,GUARDANT HEALTH INC,NASDAQ,163.9900,53.4000,176.5800,89.78,-7.13,207.10,161.4100,1.60,86461042.01,ARKG,ok
AVAV,AEROVIRONMENT INC,NASDAQ,149.6250,135.2000,417.8600,5.10,-64.19,10.67,144.6500,3.44,79255615.45,ARKQ|ARKX,ok
DASH,DOORDASH INC - A,NASDAQ,201.2700,143.3000,285.5000,40.77,-29.50,40.45,211.7300,-4.94,78585495.07,ARKF|ARKQ|ARKW|ARKX,ok
CDNA,CAREDX INC,NASDAQ,49.6500,13.1200,53.6710,90.08,-7.49,278.43,50.8800,-2.42,78226931.52,ARKG,ok
TRMB,TRIMBLE INC,NASDAQ,58.3000,47.9200,84.4200,28.44,-30.94,21.66,59.4700,-1.97,65117033.32,ARKQ|ARKX,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,14.2100,4.8200,15.4000,88.75,-7.73,194.81,13.2700,7.08,62244872.42,ARKG,ok
TOST,TOAST INC-CLASS A,NYSE,32.8750,22.2600,42.1500,53.37,-22.00,47.69,33.9500,-3.17,61851026.65,ARKF|ARKW,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,18.1350,14.8800,32.7300,18.24,-44.59,21.88,18.2200,-0.47,60589170.62,ARKF|ARKK,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,208.8000,85.6800,233.8800,83.08,-10.72,143.70,213.1000,-2.02,55065466.20,ARKF|ARKW,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,45.4000,33.8800,142.0000,10.65,-68.03,34.00,43.3100,4.83,49438321.69,ARKF|ARKW,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,15.6750,7.7800,46.7500,20.26,-66.47,101.48,14.8100,5.84,49424672.50,ARKQ|ARKX,ok
MELI,MERCADOLIBRE INC,NASDAQ,1927.1500,1495.0000,2548.5000,41.02,-24.38,28.91,1978.3600,-2.59,47458878.04,ARKF|ARKW,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,26.2000,8.1950,28.2300,89.87,-7.19,219.71,26.1400,0.23,46202397.72,ARKG,ok
SDGR,SCHRODINGER INC,NASDAQ,19.8050,10.9450,23.0200,73.37,-13.97,80.95,20.0900,-1.42,46090156.56,ARKG,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,15.7400,5.5000,24.1700,54.85,-34.88,186.18,15.8200,-0.51,45567279.38,ARKG,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,24.3850,12.0000,26.8700,83.29,-9.25,103.21,24.2800,0.43,45280136.20,ARKG,ok
CERS,CERUS CORP,NASDAQ,2.5550,1.1700,3.4700,60.22,-26.37,118.38,2.5900,-1.35,43427573.77,ARKG|ARKK,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,7.4750,1.4700,10.0500,69.99,-25.62,408.50,7.3600,1.56,36896857.60,ARKG,ok
JOBY,JOBY AVIATION INC,NYSE,6.9450,6.6100,19.9800,2.51,-65.24,5.07,6.7400,3.04,36656709.94,ARKQ|ARKX,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,528.4750,405.0000,745.0000,36.32,-29.06,30.49,542.4300,-2.57,36592870.23,ARKF|ARKW,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,338.3850,233.2300,408.6100,59.96,-17.19,45.09,338.4600,-0.02,36504941.76,ARKK|ARKQ|ARKW|ARKX,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,207.8400,98.0100,292.7200,56.41,-29.00,112.06,212.9300,-2.39,36233020.52,ARKW,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,55.2950,50.0100,86.7400,14.39,-36.25,10.57,58.0900,-4.81,35649310.19,ARKG,ok
P,EVERPURE INC-A,NYSE,101.4700,56.7800,119.1000,71.71,-14.80,78.71,99.5100,1.97,32475984.09,ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.5400,3.6000,8.5650,59.21,-23.64,81.67,6.3400,3.15,32063554.62,ARKQ,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.3550,1.0700,2.7300,17.17,-50.37,26.64,1.3500,0.37,32041997.55,ARKG|ARKK,ok
CCJ,CAMECO CORP,NYSE,103.6450,77.0100,135.2400,45.74,-23.36,34.59,100.7400,2.88,31945157.70,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,47.4800,18.7300,55.5500,78.08,-14.53,153.50,49.8300,-4.72,31069652.79,ARKW,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,30.0300,18.8500,38.5400,56.78,-22.08,59.31,30.8000,-2.50,30978763.20,ARKG,ok
RBRK,RUBRIK INC-A,NYSE,91.3900,42.2500,107.9100,74.84,-15.31,116.31,93.6700,-2.43,30778650.62,ARKW,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,720.5650,453.0000,1016.0600,47.52,-29.08,59.07,703.2800,2.46,30391541.92,ARKQ|ARKX,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.6000,2.6700,6.9400,21.78,-48.13,34.83,3.7000,-2.70,29212221.50,ARKG,ok
SYM,SYMBOTIC INC,NASDAQ,43.9600,37.6800,87.8800,12.51,-49.98,16.67,42.9400,2.38,27524883.52,ARKQ,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,23.5200,20.4600,46.5050,11.75,-49.42,14.96,24.0100,-2.04,27103568.45,ARKF|ARKW,ok
SNPS,SYNOPSYS INC,NASDAQ,398.8400,366.0000,614.8900,13.19,-35.14,8.97,393.8400,1.27,26688567.60,ARKQ|ARKX|PRNT,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,176.1750,110.8100,193.4530,79.09,-8.93,58.99,181.9400,-3.17,26490464.00,ARKF|ARKW,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,15.8550,11.0000,22.6700,41.60,-30.06,44.14,16.3900,-3.26,26321602.45,ARKG,ok
CAT,CATERPILLAR INC,NYSE,827.6800,416.4400,1073.4600,62.59,-22.90,98.75,813.9400,1.69,26069684.26,ARKQ,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,347.9400,328.5700,603.8800,7.04,-42.38,5.90,366.7000,-5.12,24094390.20,ARKQ,ok
WRD,WERIDE INC-ADR,NASDAQ,6.0650,5.1800,12.5500,12.01,-51.67,17.08,5.9800,1.42,21323747.12,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,76.3550,65.0800,126.7000,18.30,-39.74,17.32,78.2500,-2.42,20664651.25,ARKW,ok
PONY,PONY AI INC,NASDAQ,7.2200,6.3650,24.9200,4.61,-71.03,13.43,7.3500,-1.77,20490587.25,ARKQ,ok
MASS,908 DEVICES INC,NASDAQ,9.9500,5.0250,11.2490,79.13,-11.55,98.01,10.0500,-1.00,20121436.65,ARKG,ok
FIG,FIGMA INC-CL A,NYSE,23.0500,16.6000,71.4800,11.75,-67.75,38.86,24.1200,-4.44,19082224.44,ARKW,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,90.9100,89.6000,165.3000,1.73,-45.00,1.46,99.4700,-8.61,18341571.71,ARKQ,ok
SNOW,SNOWFLAKE INC,NYSE,334.7400,118.3000,384.5600,81.29,-12.96,182.96,337.1800,-0.72,18315954.78,ARKW,ok
OKLO,OKLO INC,NYSE,44.5000,36.6100,193.8400,5.02,-77.04,21.55,41.2700,7.83,18274686.16,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,7.3200,3.8250,13.6900,35.43,-46.53,91.37,7.4900,-2.27,17962308.28,ARKW,ok
SE,SEA LTD-ADR,NYSE,113.7100,77.0500,199.3000,29.99,-42.95,47.58,112.0900,1.45,17079825.84,ARKF,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,15.4350,11.2000,18.9800,54.43,-18.68,37.81,15.3700,0.42,16632276.62,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,4.0850,3.4850,11.3500,7.63,-64.01,17.22,3.8200,6.94,14638163.60,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,119.1100,80.5000,202.5300,31.64,-41.19,47.96,121.7500,-2.17,13075828.25,ARKF,ok
FRNM,FREENOME INC,NASDAQ,16.3700,9.9500,17.1750,88.86,-4.69,64.52,16.3100,0.37,12364447.90,ARKG,ok
HEI,HEICO CORP,NYSE,319.4000,256.1100,376.8600,52.41,-15.25,24.71,325.4800,-1.87,11973432.76,ARKX,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,31.1000,17.3100,39.6000,61.87,-21.46,79.66,28.6700,8.48,11724023.10,ARKG,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,607.1950,483.0200,697.6700,57.85,-12.97,25.71,610.6500,-0.57,11535178.50,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,279.9300,186.6700,314.2800,73.08,-10.93,49.96,277.0300,1.05,11096713.68,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,14.3400,12.0600,47.4800,6.44,-69.80,18.91,14.4100,-0.49,9871440.81,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,7.9800,5.1400,13.7000,33.18,-41.75,55.25,7.4200,7.55,8754620.56,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,31.2500,24.7400,47.2500,28.92,-33.86,26.31,32.4700,-3.76,8047721.97,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.7000,15.6500,57.1800,77.17,-16.58,204.79,47.2100,1.04,7281953.66,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,538.7050,437.2500,692.0000,39.83,-22.15,23.20,525.2800,2.56,6741968.80,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7800,0.6900,3.1000,3.73,-74.84,13.04,0.7660,1.83,5441863.16,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,32.3200,29.2300,93.8800,4.78,-65.57,10.57,34.5900,-6.56,5076601.35,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,107.0500,68.5900,109.9400,93.01,-2.63,56.07,107.5300,-0.45,4295070.79,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,17.8300,12.0700,24.8900,44.93,-28.36,47.72,17.0400,4.64,4015424.88,ARKF,ok
PTC,PTC INC,NASDAQ,133.4850,108.5000,213.4800,23.80,-37.47,23.03,141.0200,-5.34,3246139.38,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,157.2300,150.0300,297.5000,4.88,-47.15,4.80,161.0100,-2.35,3070460.70,ARKX,ok
HPQ,HP INC,NYSE,30.9650,17.5600,32.7800,88.07,-5.54,76.34,32.6400,-5.13,2966910.72,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,211.1450,185.5000,326.8700,18.14,-35.40,13.82,217.9000,-3.10,2915937.80,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.4450,1.7000,4.1200,72.11,-16.38,102.65,3.4600,-0.43,2845126.86,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.5200,4.7800,7.6000,97.16,-1.05,57.32,7.4600,0.80,2552237.58,PRNT,ok
VELO,VELO3D INC,NASDAQ,12.1000,2.8700,31.7500,31.96,-61.89,321.60,11.6100,4.22,2436904.17,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5650,1.1900,2.3200,33.19,-32.54,31.51,1.6200,-3.40,2367595.98,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,10.9400,9.4100,14.7600,28.60,-25.88,16.26,11.3800,-3.87,2363933.26,PRNT,ok
PRLB,PROTO LABS INC,NYSE,81.7650,45.1000,93.0000,76.54,-12.08,81.30,81.4400,0.40,2333174.56,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.9950,7.3400,12.8100,11.97,-37.59,8.92,8.0000,-0.06,2200016.00,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,95.2200,35.8600,106.0800,84.53,-10.24,165.53,92.5300,2.91,2110054.12,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,276.4200,216.2200,310.0000,64.19,-10.83,27.84,276.4400,-0.01,1179016.60,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,169.1900,73.0800,199.8900,75.79,-15.36,131.51,164.1900,3.05,1132418.43,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,339.1550,268.9100,388.8400,58.57,-12.78,26.12,337.1200,0.60,1044060.64,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,376.5500,190.9000,448.8500,71.97,-16.11,97.25,371.6800,1.31,1022120.00,PRNT,ok
AME,AMETEK INC,NYSE,240.4800,179.2400,261.1600,74.76,-7.92,34.17,237.7200,1.16,977029.20,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.3350,1.7500,6.8900,11.38,-66.11,33.43,2.2800,2.41,889334.52,ARKF,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,153.9000,122.0000,200.4400,40.67,-23.22,26.15,158.6350,-2.98,867257.55,PRNT,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,111.7000,91.9900,192.6700,19.58,-42.03,21.43,113.2400,-1.36,487724.68,ARKF,ok
ATI,ATI INC,NYSE,206.5250,74.4500,243.5700,78.10,-15.21,177.40,210.6500,-1.96,93528.60,PRNT,ok
AVNT,AVIENT CORP,NYSE,43.2500,27.4800,46.6400,82.31,-7.27,57.39,43.4000,-0.35,87103.80,PRNT,ok
MMM,3M CO,NYSE,166.5100,139.3400,184.9000,59.64,-9.95,19.50,168.5600,-1.22,85797.04,PRNT,ok
MTRN,MATERION CORP,NYSE,254.4100,108.2800,304.5800,74.44,-16.47,134.96,244.2400,4.16,83041.60,PRNT,ok
JBL,JABIL INC,NYSE,312.2000,189.6000,428.9300,51.23,-27.21,64.66,310.5700,0.52,77331.93,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,464.8200,228.0000,625.9900,59.50,-25.75,103.87,475.3300,-2.21,70348.84,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.3000,20.3500,43.8100,42.41,-30.84,48.89,31.0200,-2.32,66693.00,PRNT,ok
