symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2681612,927355061.84,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1662466;ARKQ=563948;ARKW=384341;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4884428,682012681.64,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2728438;ARKQ=1053214;ARKW=559525;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8187104,560652881.92,2,ARKG|ARKK,ARKG=2507143;ARKK=5679961
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5352931,481282026.21,3,ARKF|ARKK|ARKW,ARKF=558380;ARKK=3814484;ARKW=980067
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3018189,452909441.34,2,ARKG|ARKK,ARKG=1328388;ARKK=1689801
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,914864,439985543.52,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=38312;ARKK=401857;ARKQ=208288;ARKW=194513;ARKX=71894
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7381875,437228456.25,2,ARKG|ARKK,ARKG=2140620;ARKK=5241255
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2250003,409005545.34,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1607895;ARKW=385874
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2285895,405746362.50,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=209815;ARKK=1129842;ARKQ=496166;ARKW=292758;ARKX=157314
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2603594,391294142.26,3,ARKF|ARKK|ARKW,ARKF=477441;ARKK=1581027;ARKW=545126
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6067008,389865934.08,2,ARKG|ARKK,ARKG=3064926;ARKK=3002082
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3483315,378079010.10,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2231626;ARKW=817997
AMZN,NASDAQ,023135106,AMAZON.COM INC,1404409,365539574.52,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=614416;ARKQ=264140;ARKW=272733;ARKX=135960
