cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
88160R101,TSLA,TESLA INC,equity,3441501,1291595325.30,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":2378125.0,""ARKQ"":599968.0,""ARKW"":392551.0,""ARKX"":70857.0}"
84615Q103,SPCX,SPACE EXPLORATION TECHN-CL A,equity,6138424,932119684.40,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":3903199.0,""ARKQ"":1120494.0,""ARKW"":571480.0,""ARKX"":543251.0}"
88023B103,TEM,TEMPUS AI INC-CL A,equity,9607436,749668231.08,2,ARKG|ARKK,"{""ARKK"":7118053.0,""ARKG"":2489383.0}"
172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,6883735,650444120.15,3,ARKF|ARKK|ARKW,"{""ARKK"":5298715.0,""ARKW"":971276.0,""ARKF"":613744.0}"
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,2908319,584717534.95,3,ARKF|ARKK|ARKW,"{""ARKK"":2249266.0,""ARKW"":394119.0,""ARKF"":264934.0}"
H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,9829081,573330294.73,2,ARKG|ARKK,"{""ARKK"":7666828.0,""ARKG"":2162253.0}"
90184D100,TWST,TWIST BIOSCIENCE CORP,equity,3453936,572766206.88,2,ARKG|ARKK,"{""ARKK"":2213332.0,""ARKG"":1240604.0}"
770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,4514296,556612696.80,3,ARKF|ARKK|ARKW,"{""ARKK"":3269495.0,""ARKW"":811109.0,""ARKF"":433692.0}"
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,6769360,535456376.00,2,ARKG|ARKK,"{""ARKK"":4138540.0,""ARKG"":2630820.0}"
007903107,AMD,ADVANCED MICRO DEVICES,equity,852519,524742494.88,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":454363.0,""ARKQ"":165566.0,""ARKW"":140152.0,""ARKF"":27112.0,""ARKX"":65326.0}"
67066G104,NVDA,NVIDIA CORP,equity,2042637,464454801.06,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1032275.0,""ARKQ"":456376.0,""ARKW"":288308.0,""ARKF"":115803.0,""ARKX"":149875.0}"
69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,2531356,463465970.04,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1368255.0,""ARKQ"":527866.0,""ARKW"":278960.0,""ARKF"":198961.0,""ARKX"":157314.0}"
023135106,AMZN,AMAZON.COM INC,equity,1667500,430965375.00,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":850850.0,""ARKQ"":281000.0,""ARKW"":278558.0,""ARKF"":121132.0,""ARKX"":135960.0}"
82509L107,SHOP,SHOPIFY INC - CLASS A,equity,3041383,419467543.36,3,ARKF|ARKK|ARKW,"{""ARKK"":2078850.0,""ARKW"":526066.0,""ARKF"":436467.0}"
852234103,XYZ,BLOCK INC,equity,4479260,348979146.60,3,ARKF|ARKK|ARKW,"{""ARKK"":2793037.0,""ARKW"":868827.0,""ARKF"":817396.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,461921,342396631.65,3,ARKF|ARKK|ARKW,"{""ARKK"":298147.0,""ARKW"":112460.0,""ARKF"":51314.0}"
02079K107,GOOG,ALPHABET INC-CL C,equity,951873,333983679.51,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":400466.0,""ARKQ"":276497.0,""ARKW"":186272.0,""ARKX"":88638.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,3648344,311678027.92,2,ARKK|ARKW,"{""ARKK"":2831675.0,""ARKW"":816669.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,1466144,305676362.56,2,ARKK|ARKW,"{""ARKK"":1218973.0,""ARKW"":247171.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,11497981,290439000.06,2,ARKG|ARKK,"{""ARKK"":8842207.0,""ARKG"":2655774.0}"
G16910120,BLSH,BULLISH,equity,7170148,287809740.72,3,ARKF|ARKK|ARKW,"{""ARKK"":5516038.0,""ARKW"":882915.0,""ARKF"":771195.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,9423926,266225909.50,3,ARKF|ARKK|ARKW,"{""ARKK"":7124881.0,""ARKW"":1539619.0,""ARKF"":759426.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,5256334,255405269.06,3,ARKK|ARKQ|ARKX,"{""ARKK"":1898223.0,""ARKQ"":2385190.0,""ARKX"":972921.0}"
880770102,TER,TERADYNE INC,equity,657999,251052938.46,3,ARKK|ARKQ|ARKX,"{""ARKK"":234139.0,""ARKQ"":345725.0,""ARKX"":78135.0}"
11135F101,AVGO,BROADCOM INC,equity,687557,249349421.62,3,ARKK|ARKQ|ARKW,"{""ARKK"":432517.0,""ARKQ"":128943.0,""ARKW"":126097.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,236657627.64,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,510321,227164289.94,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":211776.0,""ARKQ"":171173.0,""ARKW"":94929.0,""ARKX"":32443.0}"
773121108,RKLB UQ,ROCKET LAB,equity,3214344,224650502.16,3,ARKK|ARKQ|ARKX,"{""ARKK"":1435548.0,""ARKQ"":1164985.0,""ARKX"":613811.0}"
452327109,ILMN,ILLUMINA INC,equity,833107,198962613.74,2,ARKG|ARKK,"{""ARKK"":458176.0,""ARKG"":374931.0}"
632307104,NTRA,NATERA INC,equity,533492,197733474.88,2,ARKG|ARKK,"{""ARKK"":283249.0,""ARKG"":250243.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,540304,190008707.68,3,ARKF|ARKK|ARKW,"{""ARKK"":380451.0,""ARKW"":128351.0,""ARKF"":31502.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,34378556,186675559.08,3,ARKK|ARKQ|ARKX,"{""ARKK"":20004071.0,""ARKQ"":9498786.0,""ARKX"":4875699.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1825531,178591697.73,2,ARKG|ARKK,"{""ARKK"":1303338.0,""ARKG"":522193.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,41894580,166321482.60,2,ARKG|ARKK,"{""ARKK"":27681073.0,""ARKG"":14213507.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,165768901,165768902.62,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":138183932.0,""ARKQ"":3375816.0,""ARKW"":5442623.0,""ARKG"":11242422.0,""ARKF"":3521757.0,""ARKX"":1110417.0,""PRNT"":298869.0,""IZRL"":2593065.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12511657,152892448.54,2,ARKG|ARKK,"{""ARKK"":9839063.0,""ARKG"":2672594.0}"
98386P102,XE,X-ENERGY INC,equity,8448370,138299816.90,3,ARKK|ARKQ|ARKX,"{""ARKK"":6279891.0,""ARKQ"":1578427.0,""ARKX"":590052.0}"
PPKALSHIC,,KALSHI INC.,private,126594,134997327.44,3,ARKF|ARKK|ARKW,"{""ARKK"":90024.0,""ARKW"":25318.0,""ARKF"":11252.0}"
532457108,LLY,ELI LILLY & CO,equity,104884,122178322.76,2,ARKG|ARKK,"{""ARKK"":38730.0,""ARKG"":66154.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,805537,118792541.39,3,ARKK|ARKQ|ARKX,"{""ARKK"":510554.0,""ARKQ"":215033.0,""ARKX"":79950.0}"
92337F107,VCYT,VERACYTE INC,equity,2748561,114120252.72,2,ARKG|ARKK,"{""ARKK"":1712154.0,""ARKG"":1036407.0}"
71535D106,PSNL,PERSONALIS INC,equity,6844139,111148817.36,1,ARKG,"{""ARKG"":6844139.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,431095,106450288.35,3,ARKQ|ARKX|PRNT,"{""ARKQ"":230134.0,""ARKX"":197139.0,""PRNT"":3822.0}"
00091E109,ABSI,ABSCI CORP,equity,10721325,105283411.50,1,ARKG,"{""ARKG"":10721325.0}"
244199105,DE,DEERE & CO,equity,150829,103277141.17,2,ARKQ|ARKX,"{""ARKQ"":87797.0,""ARKX"":63032.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,590296,102634765.52,1,ARKG,"{""ARKG"":590296.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,608856,97964930.40,2,ARKQ|ARKX,"{""ARKQ"":363910.0,""ARKX"":244946.0}"
14167L103,CDNA,CAREDX INC,equity,1524788,82841732.04,1,ARKG,"{""ARKG"":1524788.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,2712654,77771518.91,1,ARKW,"{""ARKW"":2712654.0}"
25809K105,DASH,DOORDASH INC - A,equity,385427,74707315.41,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":158102.0,""ARKW"":95472.0,""ARKF"":58401.0,""ARKX"":73452.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,4224554,71690681.38,2,ARKF|ARKK,"{""ARKK"":3048653.0,""ARKF"":1175901.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4651929,69825454.29,1,ARKG,"{""ARKG"":4651929.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2275249,68803529.76,1,ARKG,"{""ARKG"":2275249.0}"
896239100,TRMB,TRIMBLE INC,equity,1139791,65822930.25,2,ARKQ|ARKX,"{""ARKQ"":711215.0,""ARKX"":428576.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1173527,60143258.75,2,ARKF|ARKW,"{""ARKW"":842434.0,""ARKF"":331093.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,237301,59171004.35,2,ARKF|ARKW,"{""ARKW"":164012.0,""ARKF"":73289.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1877909,55961688.20,2,ARKF|ARKW,"{""ARKW"":726834.0,""ARKF"":1151075.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3493700,54920964.00,2,ARKQ|ARKX,"{""ARKQ"":2481102.0,""ARKX"":1012598.0}"
157085101,CERS,CERUS CORP,equity,20208411,51733532.16,2,ARKG|ARKK,"{""ARKK"":12418731.0,""ARKG"":7789680.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1849522,51527682.92,1,ARKG,"{""ARKG"":1849522.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,1601154,45904925.06,1,ARKF,"{""ARKF"":1601154.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24703,44971070.41,2,ARKF|ARKW,"{""ARKW"":11275.0,""ARKF"":13428.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1752910,44541443.10,1,ARKG,"{""ARKG"":1752910.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,174544,42772007.20,1,ARKW,"{""ARKW"":174544.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2856587,41963263.03,1,ARKG,"{""ARKG"":2856587.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4971783,40470313.62,1,ARKG,"{""ARKG"":4971783.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,883568,39672203.20,1,ARKG,"{""ARKG"":883568.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,28584797,38875323.92,2,ARKG|ARKK,"{""ARKK"":17506686.0,""ARKG"":11078111.0}"
781154109,RBRK,RUBRIK INC-A,equity,337046,38072716.16,1,ARKW,"{""ARKW"":337046.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,833413,37670267.60,1,ARKQ,"{""ARKQ"":833413.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5656493,36258120.13,2,ARKQ|ARKX,"{""ARKQ"":3454010.0,""ARKX"":2202483.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,69411,35869522.47,2,ARKF|ARKW,"{""ARKW"":42035.0,""ARKF"":27376.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5397732,35139235.32,1,ARKQ,"{""ARKQ"":5397732.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,997502,34962445.10,1,ARKG,"{""ARKG"":997502.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,45167,33906415.23,2,ARKQ|ARKX,"{""ARKQ"":31231.0,""ARKX"":13936.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,639569,31844140.51,1,ARKW,"{""ARKW"":639569.0}"
13321L108,CCJ,CAMECO CORP,equity,338441,31552854.43,1,ARKQ,"{""ARKQ"":338441.0}"
74624M102,P,EVERPURE INC-A,equity,275494,31312648.04,1,ARKW,"{""ARKW"":275494.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,684142,30074882.32,1,ARKQ,"{""ARKQ"":684142.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,179609,29965965.56,2,ARKF|ARKW,"{""ARKW"":94513.0,""ARKF"":85096.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,1390049,28899118.71,1,ARKK,"{""ARKK"":1390049.0}"
871607107,SNPS,SYNOPSYS INC,equity,70621,28379048.85,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45565.0,""ARKX"":18026.0,""PRNT"":7030.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,70116,28162091.40,1,ARKQ,"{""ARKQ"":70116.0}"
149123101,CAT,CATERPILLAR INC,equity,34171,27900621.50,1,ARKQ,"{""ARKQ"":34171.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1592704,27681195.52,1,ARKG,"{""ARKG"":1592704.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1162109,25531534.73,2,ARKF|ARKW,"{""ARKW"":635771.0,""ARKF"":526338.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7830025,24977779.75,1,ARKG,"{""ARKG"":7830025.0}"
6496584,6301,KOMATSU LTD,equity,526325,23443486.74,1,ARKX,"{""ARKX"":526325.0}"
950915108,WRD,WERIDE INC-ADR,equity,3805832,21921592.32,1,ARKQ,"{""ARKQ"":3805832.0}"
65443P102,MASS,908 DEVICES INC,equity,1985606,21603393.28,1,ARKG,"{""ARKG"":1985606.0}"
732908108,PONY,PONY AI INC,equity,2975470,20471233.60,1,ARKQ,"{""ARKQ"":2975470.0}"
64110L106,NFLX,NETFLIX INC,equity,270883,19871976.88,1,ARKW,"{""ARKW"":270883.0}"
