symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2759048,863664795.44,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1722986;ARKQ=577563;ARKW=383840;ARKX=74659
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1106193,577377436.35,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=473391;ARKQ=244603;ARKW=253148;ARKX=81914
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4274512,491868095.84,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2312909;ARKQ=962670;ARKW=470674;ARKX=528259
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3412366,388156632.50,3,ARKF|ARKK|ARKW,ARKF=574589;ARKK=2206356;ARKW=631421
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8693937,371144170.53,2,ARKG|ARKK,ARKG=2389730;ARKK=6304207
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7821403,364008095.62,2,ARKG|ARKK,ARKG=2092607;ARKK=5728796
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2250328,356204419.12,3,ARKF|ARKK|ARKW,ARKF=258472;ARKK=1612264;ARKW=379592
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3745560,355491099.60,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2433657;ARKW=865931
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2815298,346056430.16,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1432117;ARKQ=580779;ARKW=365861;ARKX=188881
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,7330944,339202778.88,2,ARKG|ARKK,ARKG=3175466;ARKK=4155478
AMZN,NASDAQ,023135106,AMAZON.COM INC,1416687,328827219.57,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=629642;ARKQ=264229;ARKW=264773;ARKX=142664
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3448502,311296275.54,2,ARKG|ARKK,ARKG=1348945;ARKK=2099557
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4897851,305429988.36,3,ARKF|ARKK|ARKW,ARKF=539577;ARKK=3448878;ARKW=909396
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,892589,284816224.01,4,ARKK|ARKQ|ARKW|ARKX,ARKK=338062;ARKQ=273177;ARKW=184714;ARKX=96636
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5371836,255430801.80,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=3895669;ARKW=1044055
NVDA,NASDAQ,67066G104,NVIDIA CORP,1139865,235769676.60,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=85949;ARKK=504065;ARKQ=292957;ARKW=129009;ARKX=127885
XYZ,NYSE,852234103,BLOCK INC,2835630,218768854.50,3,ARKF|ARKK|ARKW,ARKF=588583;ARKK=1527810;ARKW=719237
